year,cohort,school_rep_code,school_rep_name,region,estb,school_division,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,campus_count,grad_program_count,has_alimi,updated_at
2019,graduate,0000189,남서울대학교,충남,사립,대학원,673,58,8.6,,,,3,4,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000094,선문대학교,충남,사립,대학원,294,17,5.8,,,,3,4,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000104,순천향대학교,충남,사립,대학원,1056,55,5.2,,,,6,6,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000128,중부대학교,충남,사립,대학원,1311,56,4.3,,,,4,4,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000225,청운대학교,충남,사립,대학원,225,18,8,,,,1,1,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000141,한국기술교육대학교,충남,사립,대학원,446,25,5.6,,,,3,7,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000149,한서대학교,충남,사립,대학원,591,26,4.4,,,,5,7,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000159,호서대학교,충남,사립,대학원,1594,112,7,,,,10,14,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000557,가톨릭꽃동네대학교,충북,사립,대학원,91,11,12.1,,,,1,1,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000058,극동대학교,충북,사립,대학원,105,8,7.6,,,,5,6,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000093,서원대학교,충북,사립,대학원,245,36,14.7,,,,2,2,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000099,세명대학교,충북,사립,대학원,286,23,8,,,,3,4,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000113,유원대학교,충북,사립,대학원,103,9,8.7,,,,1,1,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000183,중원대학교,충북,사립,대학원,152,7,4.6,,,,3,4,Y,2026-08-15T04:17:46.259Z
2019,graduate,0000132,청주대학교,충북,사립,대학원,575,31,5.4,,,,5,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000513,가톨릭관동대학교,강원,사립,대학,13267,1020,7.7,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000041,경동대학교,강원,사립,대학,9978,592,5.9,0,0,,4,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000086,상지대학교,강원,사립,대학,9626,908,9.4,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000147,한라대학교,강원,사립,대학,5397,347,6.4,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000148,한림대학교,강원,사립,대학,11747,489,4.2,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000044,가천대학교,경기,사립,대학,28221,1050,3.7,0,0,,1,11,Y,2026-08-15T04:17:46.259Z
2019,combined,0000034,가톨릭대학교,경기,사립,대학,13394,418,3.1,0,0,,3,21,Y,2026-08-15T04:17:46.259Z
2019,combined,0000036,강남대학교,경기,사립,대학,9562,554,5.8,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000039,경기대학교,경기,사립,대학,21494,833,3.9,0,0,,2,13,Y,2026-08-15T04:17:46.259Z
2019,combined,0000060,단국대학교,경기,사립,대학,35456,1318,3.7,0,0,,2,16,Y,2026-08-15T04:17:46.259Z
2019,combined,0000068,대진대학교,경기,사립,대학,10692,632,5.9,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000078,루터대학교,경기,사립,대학,466,49,10.5,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000079,명지대학교,경기,사립,대학,21805,821,3.8,0,0,,2,11,Y,2026-08-15T04:17:46.259Z
2019,combined,0000090,서울신학대학교,경기,사립,대학,3883,209,5.4,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000092,서울장신대학교,경기,사립,대학,1050,51,4.9,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000095,성결대학교,경기,사립,대학,7752,418,5.4,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000101,수원가톨릭대학교,경기,사립,대학,230,9,3.9,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000102,수원대학교,경기,사립,대학,13896,924,6.6,0,0,,1,14,Y,2026-08-15T04:17:46.259Z
2019,combined,0000178,신경대학교,경기,사립,대학,1146,160,14,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000509,신한대학교,경기,사립,대학,8755,453,5.2,0,0,,2,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000558,아신대학교,경기,사립,대학,1778,161,9.1,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000108,아주대학교,경기,사립,대학,18470,573,3.1,0,0,,1,16,Y,2026-08-15T04:17:46.259Z
2019,combined,0000109,안양대학교,경기,사립,대학,7415,470,6.3,0,0,,2,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000115,용인대학교,경기,사립,대학,9466,668,7.1,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000130,중앙승가대학교,경기,사립,대학,244,17,7,0,0,,1,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000139,차의과학대학교,경기,사립,대학,4122,219,5.3,0,0,,1,12,Y,2026-08-15T04:17:46.259Z
2019,combined,0000136,칼빈대학교,경기,사립,대학,1445,141,9.8,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000138,평택대학교,경기,사립,대학,5291,376,7.1,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000191,한국산업기술대학교,경기,사립,대학,10263,583,5.7,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000144,한국항공대학교,경기,사립,대학,6414,199,3.1,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000151,한세대학교,경기,사립,대학,4246,265,6.2,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000152,한신대학교,경기,사립,대학,7794,381,4.9,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000156,협성대학교,경기,사립,대학,6244,429,6.9,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000032,가야대학교,경남,사립,대학,3245,208,6.4,0,0,,2,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000040,경남대학교,경남,사립,대학,18175,1043,5.7,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000167,부산장신대학교,경남,사립,대학,493,35,7.1,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000181,영산대학교,경남,사립,대학,343,22,6.4,0,0,,2,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000122,인제대학교,경남,사립,대학,14071,712,5.1,0,0,,2,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000193,창신대학교,경남,사립,대학,2587,170,6.6,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000174,한국국제대학교,경남,사립,대학,3441,529,15.4,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000188,경운대학교,경북,사립,대학,6435,581,9,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000045,경일대학교,경북,사립,대학,9713,727,7.5,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000046,경주대학교,경북,사립,대학,1853,332,17.9,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000185,김천대학교,경북,사립,대학,4251,395,9.3,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000063,대구가톨릭대학교,경북,사립,대학,18570,907,4.9,0,0,,1,12,Y,2026-08-15T04:17:46.259Z
2019,combined,0000061,대구대학교,경북,사립,대학,26312,1446,5.5,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000062,대구예술대학교,경북,사립,대학,1670,200,12,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000042,대구한의대학교,경북,사립,대학,8970,535,6,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000065,대신대학교,경북,사립,대학,933,43,4.6,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000076,동양대학교,경북,사립,대학,6011,488,8.1,0,0,,2,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000111,영남대학교,경북,사립,대학,32909,1337,4.1,0,0,,1,13,Y,2026-08-15T04:17:46.259Z
2019,combined,0000112,영남신학대학교,경북,사립,대학,887,62,7,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000119,위덕대학교,경북,사립,대학,4212,429,10.2,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000140,포항공과대학교,경북,사립,대학,3367,73,2.2,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000146,한동대학교,경북,사립,대학,5864,143,2.4,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000052,광신대학교,광주,사립,대학,1138,99,8.7,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000176,광주대학교,광주,사립,대학,9887,863,8.7,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000055,광주여자대학교,광주,사립,대학,4107,218,5.3,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000162,남부대학교,광주,사립,대학,4149,320,7.7,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000187,송원대학교,광주,사립,대학,3796,372,9.8,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000127,조선대학교,광주,사립,대학,29377,1491,5.1,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000157,호남대학교,광주,사립,대학,10147,610,6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000158,호남신학대학교,광주,사립,대학,1378,56,4.1,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000048,계명대학교,대구,사립,대학,33202,1701,5.1,0,0,,1,12,Y,2026-08-15T04:17:46.259Z
2019,combined,0000067,대전대학교,대전,사립,대학,13621,661,4.9,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000182,대전신학대학교,대전,사립,대학,219,9,4.1,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000080,목원대학교,대전,사립,대학,11514,704,6.1,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000081,배재대학교,대전,사립,대학,11557,757,6.6,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000184,우송대학교,대전,사립,대학,13491,653,4.8,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000120,을지대학교,대전,사립,대학,6130,226,3.7,0,0,,3,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000551,한국침례신학대학교,대전,사립,대학,2429,145,6,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000145,한남대학교,대전,사립,대학,17962,958,5.3,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000043,경성대학교,부산,사립,대학,17608,1051,6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000050,고신대학교,부산,사립,대학,6040,344,5.7,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000180,동명대학교,부산,사립,대학,12180,886,7.3,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000073,동서대학교,부산,사립,대학,15077,925,6.1,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000075,동아대학교,부산,사립,대학,28434,1269,4.5,0,0,,1,11,Y,2026-08-15T04:17:46.259Z
2019,combined,0000077,동의대학교,부산,사립,대학,22421,1094,4.9,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000082,부산가톨릭대학교,부산,사립,대학,5026,223,4.4,0,0,,1,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000083,부산외국어대학교,부산,사립,대학,12406,776,6.3,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000106,신라대학교,부산,사립,대학,12829,927,7.2,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000035,감리교신학대학교,서울,사립,대학,1981,65,3.3,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000037,건국대학교,서울,사립,대학,40018,1346,3.4,0,0,,2,22,Y,2026-08-15T04:17:46.259Z
2019,combined,0000047,경희대학교,서울,사립,대학,42889,1366,3.2,0,0,,1,19,Y,2026-08-15T04:17:46.259Z
2019,combined,0000049,고려대학교,서울,사립,대학,47301,1462,3.1,0,0,,2,32,Y,2026-08-15T04:17:46.259Z
2019,combined,0000053,광운대학교,서울,사립,대학,13038,507,3.9,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000056,국민대학교,서울,사립,대학,25280,787,3.1,0,0,,1,22,Y,2026-08-15T04:17:46.259Z
2019,combined,0000070,덕성여자대학교,서울,사립,대학,7321,277,3.8,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000071,동국대학교,서울,사립,대학,34667,1536,4.4,0,0,,2,20,Y,2026-08-15T04:17:46.259Z
2019,combined,0000072,동덕여자대학교,서울,사립,대학,8201,358,4.4,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000084,삼육대학교,서울,사립,대학,7695,334,4.3,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000085,상명대학교,서울,사립,대학,18680,842,4.5,0,0,,2,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000087,서강대학교,서울,사립,대학,14942,620,4.1,0,0,,1,17,Y,2026-08-15T04:17:46.259Z
2019,combined,0000088,서경대학교,서울,사립,대학,9208,513,5.6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000069,서울기독대학교,서울,사립,대학,947,167,17.6,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000091,서울여자대학교,서울,사립,대학,8842,325,3.7,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000539,서울한영대학교,서울,사립,대학,1178,116,9.8,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000096,성공회대학교,서울,사립,대학,3332,171,5.1,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000097,성균관대학교,서울,사립,대학,33956,1037,3.1,0,0,,1,25,Y,2026-08-15T04:17:46.259Z
2019,combined,0000098,성신여자대학교,서울,사립,대학,11519,406,3.5,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000100,세종대학교,서울,사립,대학,18827,1080,5.7,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000103,숙명여자대학교,서울,사립,대학,14765,524,3.5,0,0,,1,12,Y,2026-08-15T04:17:46.259Z
2019,combined,0000105,숭실대학교,서울,사립,대학,22109,687,3.1,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000110,연세대학교,서울,사립,대학,50044,1719,3.4,0,0,,2,33,Y,2026-08-15T04:17:46.259Z
2019,combined,0000121,이화여자대학교,서울,사립,대학,25017,753,3,0,0,,1,19,Y,2026-08-15T04:17:46.259Z
2019,combined,0000125,장로회신학대학교,서울,사립,대학,2662,80,3,0,0,,1,8,Y,2026-08-15T04:17:46.259Z
2019,combined,0000129,중앙대학교,서울,사립,대학,38595,1221,3.2,0,0,,2,22,Y,2026-08-15T04:17:46.259Z
2019,combined,0000133,총신대학교,서울,사립,대학,4557,177,3.9,0,0,,1,10,Y,2026-08-15T04:17:46.259Z
2019,combined,0000134,추계예술대학교,서울,사립,대학,1674,100,6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000525,케이씨대학교,서울,사립,대학,1931,165,8.5,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000142,한국성서대학교,서울,사립,대학,1512,91,6,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000143,한국외국어대학교,서울,사립,대학,27536,1049,3.8,0,0,,1,15,Y,2026-08-15T04:17:46.259Z
2019,combined,0000150,한성대학교,서울,사립,대학,10400,495,4.8,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000153,한양대학교,서울,사립,대학,44671,1380,3.1,0,0,,2,28,Y,2026-08-15T04:17:46.259Z
2019,combined,0000160,홍익대학교,서울,사립,대학,29963,1264,4.2,0,0,,2,17,Y,2026-08-15T04:17:46.259Z
2019,combined,0000066,대전가톨릭대학교,세종,사립,대학,113,10,8.8,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000117,울산대학교,울산,사립,대학,20049,1008,5,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000123,인천가톨릭대학교,인천,사립,대학,962,46,4.8,0,0,,2,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000124,인하대학교,인천,사립,대학,28852,778,2.7,0,0,,1,12,Y,2026-08-15T04:17:46.259Z
2019,combined,0000054,광주가톨릭대학교,전남,사립,대학,158,13,8.2,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000074,동신대학교,전남,사립,대학,9147,682,7.5,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000166,목포가톨릭대학교,전남,사립,대학,571,17,3,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000064,세한대학교,전남,사립,대학,5461,669,12.3,0,0,,1,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000114,영산선학대학교,전남,사립,대학,49,4,8.2,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000190,초당대학교,전남,사립,대학,4320,328,7.6,0,0,,1,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000186,한려대학교,전남,사립,대학,552,71,12.9,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000173,예수대학교,전북,사립,대학,653,9,1.4,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000164,예원예술대학교,전북,사립,대학,2163,196,9.1,0,0,,2,3,Y,2026-08-15T04:17:46.259Z
2019,combined,0000116,우석대학교,전북,사립,대학,10666,829,7.8,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000118,원광대학교,전북,사립,대학,23589,1563,6.6,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000126,전주대학교,전북,사립,대학,16949,949,5.6,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000155,한일장신대학교,전북,사립,대학,1646,145,8.8,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000223,호원대학교,전북,사립,대학,7129,763,10.7,0,0,,1,0,Y,2026-08-15T04:17:46.259Z
2019,combined,0000192,제주국제대학교,제주,사립,대학,2068,321,15.5,0,0,,1,5,Y,2026-08-15T04:17:46.259Z
2019,combined,0000038,건양대학교,충남,사립,대학,9771,400,4.1,0,0,,2,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000169,금강대학교,충남,사립,대학,663,67,10.1,0,0,,1,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000059,나사렛대학교,충남,사립,대학,7729,414,5.4,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000189,남서울대학교,충남,사립,대학,14299,1373,9.6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000131,백석대학교,충남,사립,대학,18626,941,5.1,0,0,,1,9,Y,2026-08-15T04:17:46.259Z
2019,combined,0000094,선문대학교,충남,사립,대학,13111,739,5.6,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000104,순천향대학교,충남,사립,대학,15207,753,5,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000128,중부대학교,충남,사립,대학,13397,821,6.1,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000225,청운대학교,충남,사립,대학,8852,661,7.5,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000141,한국기술교육대학교,충남,사립,대학,6771,282,4.2,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000149,한서대학교,충남,사립,대학,9861,503,5.1,0,0,,1,7,Y,2026-08-15T04:17:46.259Z
2019,combined,0000159,호서대학교,충남,사립,대학,18071,868,4.8,0,0,,1,14,Y,2026-08-15T04:17:46.259Z
2019,combined,0000557,가톨릭꽃동네대학교,충북,사립,대학,678,32,4.7,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000058,극동대학교,충북,사립,대학,5241,273,5.2,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2019,combined,0000093,서원대학교,충북,사립,대학,9287,471,5.1,0,0,,1,2,Y,2026-08-15T04:17:46.259Z
2019,combined,0000099,세명대학교,충북,사립,대학,11150,644,5.8,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000113,유원대학교,충북,사립,대학,5481,557,10.2,0,0,,1,1,Y,2026-08-15T04:17:46.259Z
2019,combined,0000183,중원대학교,충북,사립,대학,5788,688,11.9,0,0,,1,4,Y,2026-08-15T04:17:46.259Z
2019,combined,0000132,청주대학교,충북,사립,대학,16630,777,4.7,0,0,,1,6,Y,2026-08-15T04:17:46.259Z
2020,university,0000513,가톨릭관동대학교,강원,사립,대학,12473,960,7.7,2236,142,6.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000041,경동대학교,강원,사립,대학,9844,486,4.9,1991,87,4.4,4,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000086,상지대학교,강원,사립,대학,9694,602,6.2,2304,152,6.6,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000147,한라대학교,강원,사립,대학,5291,295,5.6,938,36,3.8,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000148,한림대학교,강원,사립,대학,10798,482,4.5,1825,102,5.6,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000044,가천대학교,경기,사립,대학,25467,943,3.7,4186,290,6.9,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000034,가톨릭대학교,경기,사립,대학,10878,369,3.4,1832,146,8,3,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000036,강남대학교,경기,사립,대학,8973,588,6.6,1616,149,9.2,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000039,경기대학교,경기,사립,대학,19143,717,3.7,3398,257,7.6,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000060,단국대학교,경기,사립,대학,30982,1165,3.8,5104,377,7.4,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000068,대진대학교,경기,사립,대학,10306,561,5.4,1920,180,9.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000078,루터대학교,경기,사립,대학,417,19,4.6,87,4,4.6,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000079,명지대학교,경기,사립,대학,19603,781,4,3179,230,7.2,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000090,서울신학대학교,경기,사립,대학,2770,136,4.9,534,31,5.8,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000092,서울장신대학교,경기,사립,대학,599,36,6,119,10,8.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000095,성결대학교,경기,사립,대학,7199,340,4.7,1303,90,6.9,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000101,수원가톨릭대학교,경기,사립,대학,174,6,3.4,35,2,5.7,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000102,수원대학교,경기,사립,대학,12484,765,6.1,2327,219,9.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000178,신경대학교,경기,사립,대학,1026,151,14.7,163,15,9.2,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000509,신한대학교,경기,사립,대학,8371,346,4.1,1577,59,3.7,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000558,아신대학교,경기,사립,대학,846,105,12.4,155,24,15.5,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000108,아주대학교,경기,사립,대학,13740,440,3.2,2179,162,7.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000109,안양대학교,경기,사립,대학,6652,348,5.2,1194,108,9,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000115,용인대학교,경기,사립,대학,8610,643,7.5,1654,174,10.5,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000130,중앙승가대학교,경기,사립,대학,147,12,8.2,39,7,17.9,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000139,차의과학대학교,경기,사립,대학,2761,94,3.4,498,26,5.2,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000136,칼빈대학교,경기,사립,대학,701,86,12.3,115,9,7.8,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000138,평택대학교,경기,사립,대학,4820,379,7.9,959,72,7.5,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000191,한국산업기술대학교,경기,사립,대학,9661,468,4.8,1701,117,6.9,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000144,한국항공대학교,경기,사립,대학,5796,216,3.7,928,79,8.5,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000151,한세대학교,경기,사립,대학,3370,177,5.3,616,51,8.3,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000152,한신대학교,경기,사립,대학,7435,315,4.2,1274,72,5.7,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000156,협성대학교,경기,사립,대학,5624,347,6.2,1062,67,6.3,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000032,가야대학교,경남,사립,대학,2919,225,7.7,496,30,6,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000040,경남대학교,경남,사립,대학,16506,909,5.5,2889,123,4.3,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000167,부산장신대학교,경남,사립,대학,277,22,7.9,49,3,6.1,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000181,영산대학교,경남,사립,대학,0,0,,0,0,,2,0,N,2026-08-15T04:17:46.259Z
2020,university,0000122,인제대학교,경남,사립,대학,12370,638,5.2,2272,111,4.9,2,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000193,창신대학교,경남,사립,대학,2398,132,5.5,523,37,7.1,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000174,한국국제대학교,경남,사립,대학,2497,466,18.7,179,33,18.4,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000188,경운대학교,경북,사립,대학,6107,497,8.1,1227,46,3.7,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000045,경일대학교,경북,사립,대학,9489,691,7.3,1772,86,4.9,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000046,경주대학교,경북,사립,대학,1577,321,20.4,185,37,20,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000185,김천대학교,경북,사립,대학,3834,388,10.1,731,134,18.3,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000063,대구가톨릭대학교,경북,사립,대학,16871,925,5.5,3039,175,5.8,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000061,대구대학교,경북,사립,대학,24342,1409,5.8,4482,226,5,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000062,대구예술대학교,경북,사립,대학,1530,179,11.7,236,22,9.3,1,0,Y,2026-08-15T04:17:46.259Z
2020,university,0000042,대구한의대학교,경북,사립,대학,8730,572,6.6,1707,181,10.6,1,0,Y,2026-08-15T04:17:46.259Z
