year,half,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,consolidated_at
2023,상반기,대학교,사립,대학,경기,기존,0000060,단국대학교,2,18820,0,22223,19401,2822,118.08,103.09,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000285,대림대학교,1,5723,0,6940,5402,1538,121.27,94.39,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000068,대진대학교,1,7082,0,7118,6489,629,100.51,91.63,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000294,동남보건대학교,1,4113,0,4685,3763,922,113.91,91.49,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000287,동서울대학교,1,5541,0,5701,4977,724,102.89,89.82,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000298,동아방송예술대학교,1,2469,0,3054,2313,741,123.69,93.68,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000302,동원대학교,1,2960,0,2547,2211,336,86.05,74.7,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000305,두원공과대학교,1,4119,0,2204,1973,231,53.51,47.9,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000078,루터대학교,1,340,0,346,337,9,101.76,99.12,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000079,명지대학교,2,10601,0,13746,10631,3115,129.67,100.28,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000316,부천대학교,1,5246,0,7075,4878,2197,134.86,92.99,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000090,서울신학대학교,1,1873,0,2015,1887,128,107.58,100.75,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000323,서울예술대학교,1,1743,0,3153,1780,1373,180.9,102.12,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000092,서울장신대학교,1,434,0,275,263,12,63.36,60.6,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000392,서정대학교,1,3127,0,7264,3025,4239,232.3,96.74,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000095,성결대학교,1,4912,0,5345,4999,346,108.82,101.77,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000101,수원가톨릭대학교,1,360,0,120,114,6,33.33,31.67,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000330,수원과학대학교,1,5006,0,3416,3047,369,68.24,60.87,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000102,수원대학교,1,8586,0,8512,7930,582,99.14,92.36,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000329,수원여자대학교,1,3919,0,3736,3247,489,95.33,82.85,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,000567,신경대학교,1,984,13,388,369,19,39.96,38,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000334,신구대학교,1,6025,0,6108,5304,804,101.38,88.03,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000339,신안산대학교,1,2690,0,2289,1951,338,85.09,72.53,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,000509,신한대학교,2,5716,0,6068,5315,753,106.16,92.98,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,폐교,0000336,신흥대학교,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000558,아신대학교,1,636,0,347,336,11,54.56,52.83,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000108,아주대학교,1,7715,0,9825,8123,1702,127.35,105.29,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000340,안산대학교,1,3994,0,4349,3485,864,108.89,87.26,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000109,안양대학교,2,4579,0,4662,4344,318,101.81,94.87,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000343,여주대학교,1,4092,0,3609,3052,557,88.2,74.58,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000341,연성대학교,1,5469,0,5705,5025,680,104.32,91.88,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000350,오산대학교,1,4208,0,4205,3640,565,99.93,86.5,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000115,용인대학교,1,5189,64,5442,5033,409,106.19,98.2,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000559,용인예술과학대학교,1,3257,159,2641,2326,315,85.25,75.08,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000394,웅지세무대학교,1,1437,0,571,566,5,39.74,39.39,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000355,유한대학교,1,4196,0,4486,4053,433,106.91,96.59,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000358,장안대학교,1,4776,115,2381,2133,248,51.08,45.76,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000130,중앙승가대학교,1,480,0,74,74,0,15.42,15.42,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000139,차의과학대학교,1,2016,0,2249,2028,221,111.56,100.6,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000374,청강문화산업대학교,1,3354,0,3774,3357,417,112.52,100.09,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000136,칼빈대학교,1,360,0,590,287,303,163.89,79.72,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000138,평택대학교,1,3270,25,3189,2889,300,98.27,89.03,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경기,기존,0000568,한경대학교,1,4593,0,5165,4672,493,112.45,101.72,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경기,기존,0000391,한국관광대학교,1,1860,0,1194,1047,147,64.19,56.29,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,국립,전문대학,경기,폐교,0000248,한국복지대학교,1,512,0,432,352,80,84.38,68.75,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000562,한국산업기술대학교,1,5520,0,7200,5693,1507,130.43,103.13,2026-08-07T09:07:29.731Z
2023,상반기,산업대학,사립,대학,경기,폐교,0000214,한국산업기술대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경기,기존,0000479,한국폴리텍 I 대학,1,700,0,613,526,87,87.57,75.14,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경기,기존,0000555,한국폴리텍 II 대학,1,0,0,36,0,36,0,0,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경기,기존,0000548,한국폴리텍 II 대학,1,635,0,460,380,80,72.44,59.84,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000144,한국항공대학교,1,3476,0,4044,3500,544,116.34,100.69,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,폐교,0000175,한북대학교,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000151,한세대학교,1,2264,0,2549,2331,218,112.59,102.96,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000152,한신대학교,1,4674,0,5397,4819,578,115.47,103.1,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000153,한양대학교,2,19379,0,26935,19624,7311,138.99,101.26,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경기,기존,0000156,협성대학교,1,4016,0,3962,3699,263,98.66,92.11,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경기,기존,0000516,ICT폴리텍대학,1,320,0,287,280,7,89.69,87.5,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000251,거제대학교,1,1070,0,1018,880,138,95.14,82.24,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경남,폐교,0000026,경남과학기술대학교,1,2324,0,2641,2508,133,113.64,107.92,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경남,기존,0000040,경남대학교,1,9865,0,9551,8832,719,96.82,89.53,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,공립,전문대학,경남,기존,0000242,경남도립거창대학,1,840,18,860,806,54,104.62,98.05,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,공립,전문대학,경남,기존,0000243,경남도립남해대학,1,765,0,749,722,27,97.91,94.38,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경남,기존,0000556,경상대학교,1,15005,0,14990,13883,1107,99.9,92.52,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000395,김해대학교,1,1367,0,1435,1141,294,104.97,83.47,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000342,동원과학기술대학교,1,1931,0,2241,1587,654,116.05,82.19,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000306,마산대학교,1,5270,0,5112,4265,847,97,80.93,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경남,기존,0000167,부산장신대학교,1,145,0,133,132,1,91.72,91.03,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000530,연암공과대학교,1,1107,0,1217,1137,80,109.94,102.71,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경남,기존,0000122,인제대학교,1,7984,0,7595,6818,777,95.13,85.4,2026-08-07T09:07:29.731Z
2023,상반기,교육대학,국립,대학,경남,기존,0000203,진주교육대학교,1,1276,0,1242,1170,72,97.34,91.69,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000369,진주보건대학교,1,2297,0,2501,1926,575,108.88,83.85,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경남,기존,0000193,창신대학교,1,1625,0,1675,1553,122,103.08,95.57,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경남,기존,0000581,창원대학교,1,7037,0,7481,6824,657,106.31,96.97,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000528,창원문성대학교,1,1692,0,1287,1133,154,76.06,66.96,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경남,기존,0000396,한국승강기대학교,1,594,0,587,498,89,98.82,83.84,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경남,기존,0000503,한국폴리텍 특성화대학,1,440,0,304,248,56,69.09,56.36,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경남,기존,0000563,한국폴리텍 VII 대학,1,0,0,9,0,9,0,0,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경남,기존,0000496,한국폴리텍 VII 대학,1,1180,0,1466,1161,305,124.24,98.39,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000032,가야대학교,2,2006,0,1698,1557,141,84.65,77.62,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000249,가톨릭상지대학교,1,1657,0,1827,1348,479,110.26,81.35,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000293,경북과학대학교,1,1670,0,1800,1445,355,107.78,86.53,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,공립,전문대학,경북,폐교,0000244,경북도립대학교,1,930,0,866,817,49,93.12,87.85,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000523,경북보건대학교,1,1207,18,1291,1065,226,108.58,89.57,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000258,경북전문대학교,1,2247,0,2521,1718,803,112.19,76.46,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000188,경운대학교,1,4736,0,4390,4193,197,92.69,88.53,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000045,경일대학교,1,6323,0,6801,6035,766,107.56,95.45,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000586,경주대학교,1,3011,117,800,714,86,27.64,24.67,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000268,구미대학교,1,3602,0,5256,3184,2072,145.92,88.4,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경북,기존,0000575,금오공과대학교,1,4869,0,4994,4560,434,102.57,93.65,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000185,김천대학교,1,2681,0,2305,2047,258,85.98,76.35,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000279,대경대학교,1,3660,163,3656,3010,646,104.55,86.07,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000063,대구가톨릭대학교,1,11315,0,10980,10159,821,97.04,89.78,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000061,대구대학교,1,15790,0,15756,13652,2104,99.78,86.46,2026-08-07T09:07:29.731Z
2023,상반기,사이버대학(대학),사립,대학,경북,기존,0000410,대구사이버대학교,1,3800,0,4422,3208,1214,116.37,84.42,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000062,대구예술대학교,1,1477,17,429,423,6,29.38,28.97,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000042,대구한의대학교,1,6258,0,6350,5546,804,101.47,88.62,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000065,대신대학교,1,464,0,436,429,7,93.97,92.46,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000071,동국대학교,2,18263,0,20289,17266,3023,111.09,94.54,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000076,동양대학교,1,3968,0,3893,3625,268,98.11,91.36,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000309,문경대학교,1,828,0,775,684,91,93.6,82.61,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,폐교,0000262,서라벌대학교,1,650,0,612,540,72,94.15,83.08,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000380,선린대학교,1,2043,0,1943,1650,293,95.11,80.76,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000547,성덕대학교,1,1239,0,1557,1148,409,125.67,92.66,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000338,안동과학대학교,1,2140,0,2101,1740,361,98.18,81.31,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,경북,기존,0000580,안동대학교,1,5693,0,4837,4588,249,84.96,80.59,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000111,영남대학교,1,18606,0,20332,18302,2030,109.28,98.37,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000112,영남신학대학교,1,460,0,329,316,13,71.52,68.7,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000257,영남외국어대학,1,729,0,423,365,58,58.02,50.07,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000119,위덕대학교,1,2892,0,2423,2327,96,83.78,80.46,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000140,포항공과대학교,1,1320,0,1409,1327,82,106.74,100.53,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000381,포항대학교,1,1728,0,1505,1328,177,87.09,76.85,2026-08-07T09:07:29.731Z
2023,상반기,사이버대학(전문대학),사립,전문대학,경북,기존,0000407,한국복지사이버대학,1,2000,0,2426,1854,572,121.3,92.7,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경북,기존,0000552,한국폴리텍 특성화대학,1,200,0,120,109,11,60,54.5,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경북,기존,0000495,한국폴리텍 VI 대학,1,470,235,486,427,59,206.81,181.7,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,경북,기존,0000504,한국폴리텍 VI 대학,1,50,0,38,36,2,76,72,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,경북,기존,0000146,한동대학교,1,2916,0,3920,3389,531,134.43,116.22,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,경북,기존,0000522,호산대학교,1,1852,68,1931,1531,400,108.24,85.82,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000052,광신대학교,1,488,0,454,440,14,93.03,90.16,2026-08-07T09:07:29.731Z
2023,상반기,대학교,특별법법인,대학,광주,기존,0000469,광주과학기술원,1,800,2,833,807,26,104.39,101.13,2026-08-07T09:07:29.731Z
2023,상반기,교육대학,국립,대학,광주,기존,0000196,광주교육대학교,1,1304,0,1290,1211,79,98.93,92.87,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000176,광주대학교,1,6122,0,5710,5234,476,93.27,85.49,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000267,광주보건대학교,1,3228,0,3498,2788,710,108.36,86.37,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000055,광주여자대학교,1,3632,0,3559,3207,352,97.99,88.3,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000273,기독간호대학교,1,444,0,583,423,160,131.31,95.27,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000162,남부대학교,1,2634,0,2849,2409,440,108.16,91.46,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000297,동강대학교,1,2463,0,2402,1910,492,97.52,77.55,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000320,서영대학교,1,4289,0,4798,3701,1097,111.87,86.29,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000187,송원대학교,1,2815,0,2850,2470,380,101.24,87.74,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,광주,기존,0000016,전남대학교,2,17057,0,18937,17052,1885,111.02,99.97,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000366,조선간호대학교,1,556,0,745,533,212,133.99,95.86,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000127,조선대학교,1,17984,0,18328,16693,1635,101.91,92.82,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,광주,기존,0000365,조선이공대학교,1,2969,0,2878,2597,281,96.93,87.47,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,광주,기존,0000489,한국폴리텍 V 대학,1,735,0,826,658,168,112.38,89.52,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000157,호남대학교,1,6188,0,6610,5587,1023,106.82,90.29,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,광주,기존,0000158,호남신학대학교,1,514,0,434,430,4,84.44,83.66,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,대구,기존,0000003,경북대학교,1,19100,0,21658,19645,2013,113.39,102.85,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대구,기존,0000048,계명대학교,1,18692,0,20789,18438,2351,111.22,98.64,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000263,계명문화대학교,1,4744,0,4505,3976,529,94.96,83.81,2026-08-07T09:07:29.731Z
2023,상반기,대학교,특별법법인,대학,대구,기존,0000470,대구경북과학기술원,1,880,0,833,833,0,94.66,94.66,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000280,대구공업대학교,1,1095,0,1294,1016,278,118.17,92.79,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000283,대구과학대학교,1,3879,0,4308,3530,778,111.06,91,2026-08-07T09:07:29.731Z
2023,상반기,교육대학,국립,대학,대구,기존,0000197,대구교육대학교,1,1532,0,1554,1426,128,101.44,93.08,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000281,대구보건대학교,1,6172,0,6571,5302,1269,106.46,85.9,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000282,수성대학교,1,2932,0,3332,2705,627,113.64,92.26,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,1,4916,0,5634,4450,1184,114.61,90.52,2026-08-07T09:07:29.731Z
2023,상반기,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,1,2600,0,3838,2524,1314,147.62,97.08,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,1,5604,0,6973,5363,1610,124.43,95.7,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,1,305,0,171,153,18,56.07,50.16,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,1,579,0,502,423,79,86.7,73.06,2026-08-07T09:07:29.731Z
2023,상반기,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,3168,0,3630,2891,739,114.58,91.26,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,1,2562,0,1777,1522,255,69.36,59.41,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,1,3908,0,3890,2937,953,99.54,75.15,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000067,대전대학교,1,8052,0,8295,7585,710,103.02,94.2,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,1,4969,0,4429,3759,670,89.13,75.65,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,128,0,41,41,0,32.03,32.03,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000080,목원대학교,1,7350,0,7041,6627,414,95.8,90.16,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000081,배재대학교,1,8006,0,7589,7133,456,94.79,89.1,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000184,우송대학교,1,8016,0,9573,7677,1896,119.42,95.77,2026-08-07T09:07:29.731Z
2023,상반기,산업대학,사립,대학,대전,폐교,0000222,우송대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,1,3621,0,3228,2936,292,89.15,81.08,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000120,을지대학교,3,4286,0,4807,4358,449,112.16,101.68,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,대전,기존,0000020,충남대학교,1,14623,0,17375,15770,1605,118.82,107.84,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,1152,0,798,775,23,69.27,67.27,2026-08-07T09:07:29.731Z
2023,상반기,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,3880,0,3868,3433,435,99.69,88.48,2026-08-07T09:07:29.731Z
2023,상반기,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,1,725,0,717,578,139,98.9,79.72,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,대전,기존,0000145,한남대학교,1,10893,0,11388,10441,947,104.54,95.85,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,7488,0,8320,7311,1009,111.11,97.64,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,1,4889,0,5573,4148,1425,113.99,84.84,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000043,경성대학교,1,11145,0,11870,10282,1588,106.51,92.26,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000050,고신대학교,1,3671,0,3250,3120,130,88.53,84.99,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,1,1316,0,1416,1099,317,107.6,83.51,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000180,동명대학교,1,6892,0,6986,6004,982,101.36,87.12,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000073,동서대학교,1,8918,0,8978,8042,936,100.67,90.18,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000075,동아대학교,1,16385,0,17869,16241,1628,109.06,99.12,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,1,3690,0,3813,2855,958,103.33,77.37,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000077,동의대학교,1,14482,0,14267,13038,1229,98.52,90.03,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000569,동주대학교,1,2625,88,2445,2037,408,96.37,80.29,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,부산,기존,0000578,부경대학교,1,13121,0,15304,13382,1922,116.64,101.99,2026-08-07T09:07:29.731Z
2023,상반기,대학교,사립,대학,부산,기존,0000082,부산가톨릭대학교,1,3274,0,3534,3032,502,107.94,92.61,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000313,부산경상대학교,1,2328,0,2152,1894,258,92.44,81.36,2026-08-07T09:07:29.731Z
2023,상반기,전문대학,사립,전문대학,부산,기존,0000315,부산과학기술대학교,1,2874,0,3188,2421,767,110.93,84.24,2026-08-07T09:07:29.731Z
2023,상반기,교육대학,국립,대학,부산,기존,0000198,부산교육대학교,1,1424,0,1452,1335,117,101.97,93.75,2026-08-07T09:07:29.731Z
2023,상반기,대학교,국립,대학,부산,기존,0000011,부산대학교,1,17375,0,19759,17933,1826,113.72,103.21,2026-08-07T09:07:29.731Z
