year,school_kind,estb,region,status,school_code_std,school_name,total_enrolled,special_city_count,special_city_ratio,small_city_etc_count,small_city_etc_ratio,metro_count,metro_ratio,wide_city_count,wide_city_ratio,small_city_count,small_city_ratio,town_special_other_count,town_special_other_ratio,uploaded_at
2024,대학교,사립,경기,기존,0000127,서울장신대학교,82,23,28,59,72,18,21.95,5,6.1,48,58.54,11,13.41,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000205,서울한영대학교,197,144,73.1,53,26.9,103,52.28,41,20.81,42,21.32,11,5.58,2026-08-05T22:04:39.152Z
2024,대학교,사립,충북,기존,0000128,서원대학교,2066,220,10.6,1846,89.4,65,3.15,155,7.5,1164,56.34,682,33.01,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000129,선문대학교,2293,360,15.7,1933,84.3,212,9.25,148,6.45,1382,60.27,551,24.03,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000131,성결대학교,1295,540,41.7,755,58.3,379,29.27,161,12.43,693,53.51,62,4.78,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000132,성공회대학교,544,320,58.8,224,41.2,164,30.15,156,28.68,161,29.6,63,11.59,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000133,성균관대학교,4373,2057,47,2316,53,1229,28.1,828,18.93,1517,34.69,799,18.26,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000136,성신여자대학교,2336,1003,42.9,1333,57.1,773,33.09,230,9.85,982,42.04,351,15.02,2026-08-05T22:04:39.152Z
2024,대학교,사립,충북,기존,0000137,세명대학교,1476,311,21.1,1165,78.9,189,12.8,122,8.27,950,64.36,215,14.57,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000138,세종대학교,3080,1380,44.8,1700,55.2,1072,34.81,308,10,1175,38.15,525,17.04,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,서울,기존,0000325,세종사이버대학교,1175,547,46.6,628,53.4,311,26.47,236,20.09,441,37.53,187,15.92,2026-08-05T22:04:39.152Z
2024,대학교,사립,전남,기존,0000092,세한대학교,857,232,27.1,625,72.9,105,12.25,127,14.82,411,47.96,214,24.97,2026-08-05T22:04:39.152Z
2024,대학교,사립,광주,기존,0000243,송원대학교,687,323,47,364,53,29,4.22,294,42.79,150,21.83,214,31.15,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000139,수원가톨릭대학교,25,2,8,23,92,1,4,1,4,18,72,5,20,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000140,수원대학교,2251,723,32.1,1528,67.9,450,19.99,273,12.13,1244,55.26,284,12.62,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000141,숙명여자대학교,2478,1234,49.8,1244,50.2,895,36.12,339,13.68,933,37.65,311,12.55,2026-08-05T22:04:39.152Z
2024,각종학교(대학),사립,충북,기존,0000317,순복음총회신학교,36,20,55.6,16,44.4,14,38.89,6,16.67,11,30.56,5,13.89,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000142,순천향대학교,2618,586,22.4,2032,77.6,264,10.08,322,12.3,1555,59.4,477,18.22,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000143,숭실대학교,3382,1434,42.4,1948,57.6,1048,30.99,386,11.41,1260,37.26,688,20.35,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,서울,기존,0000329,숭실사이버대학교,636,299,47,337,53,201,31.6,98,15.41,189,29.72,148,23.27,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000065,신경주대학교,571,193,33.8,378,66.2,42,7.36,151,26.44,185,32.4,193,33.8,2026-08-05T22:04:39.152Z
2024,대학교,사립,부산,기존,0000144,신라대학교,1540,840,54.5,700,45.5,16,1.04,824,53.51,349,22.66,351,22.79,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0002712,신한대학교,131,55,42,76,58,50,38.17,5,3.82,56,42.75,20,15.26,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0002800,신한대학교_제2캠퍼스,1424,695,48.8,729,51.2,613,43.05,82,5.76,509,35.74,220,15.45,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000145,아신대학교,54,20,37,34,63,18,33.33,2,3.7,21,38.89,13,24.07,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000146,아주대학교,2319,491,21.2,1828,78.8,201,8.67,290,12.51,1399,60.33,429,18.5,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000147,안양대학교,1057,494,46.7,563,53.3,335,31.69,159,15.04,500,47.3,63,5.96,2026-08-05T22:04:39.152Z
2024,대학교,사립,인천,기존,0000148,안양대학교_제2캠퍼스,152,87,57.2,65,42.8,47,30.92,40,26.32,57,37.5,8,5.27,2026-08-05T22:04:39.152Z
2024,대학교,사립,강원,기존,0000150,연세대학교(미래)_분교,1617,630,39,987,61,450,27.83,180,11.13,684,42.3,303,18.74,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000149,연세대학교,4358,1947,44.7,2411,55.3,1375,31.55,572,13.13,1283,29.44,1128,25.89,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000151,영남대학교,4948,2841,57.4,2107,42.6,50,1.01,2791,56.41,1247,25.2,860,17.38,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000153,영남신학대학교,116,46,39.7,70,60.3,2,1.72,44,37.93,29,25,41,35.34,2026-08-05T22:04:39.152Z
2024,대학교,사립,경남,기존,0003194,영산대학교(양산)_제2캠퍼스,641,301,47,340,53,11,1.72,290,45.24,157,24.49,183,28.55,2026-08-05T22:04:39.152Z
2024,대학교,사립,부산,기존,0003193,영산대학교(해운대),751,317,42.2,434,57.8,18,2.4,299,39.81,168,22.37,266,35.42,2026-08-05T22:04:39.152Z
2024,대학교,사립,전남,기존,0000155,영산선학대학교,2,0,0,2,100,0,0,0,0,1,50,1,50,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000228,예수대학교,121,4,3.3,117,96.7,3,2.48,1,0.83,100,82.64,17,14.05,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000218,예원예술대학교,194,68,35.1,126,64.9,49,25.26,19,9.79,61,31.44,65,33.5,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000219,예원예술대학교_제2캠퍼스,219,54,24.7,165,75.3,44,20.09,10,4.57,26,11.87,139,63.47,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000156,용인대학교,1339,457,34.1,882,65.9,280,20.91,177,13.22,677,50.56,205,15.31,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000157,우석대학교,1722,338,19.6,1384,80.4,154,8.94,184,10.69,864,50.17,520,30.2,2026-08-05T22:04:39.152Z
2024,대학교,사립,대전,기존,0000240,우송대학교,2274,1047,46,1227,54,235,10.33,812,35.71,739,32.5,488,21.46,2026-08-05T22:04:39.152Z
2024,대학교,특별법법인,울산,기존,0000250,울산과학기술원,482,261,54.1,221,45.9,55,11.41,206,42.74,167,34.65,54,11.2,2026-08-05T22:04:39.152Z
2024,대학교,사립,울산,기존,0000158,울산대학교,2648,1673,63.2,975,36.8,81,3.06,1592,60.12,524,19.79,451,17.03,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000159,원광대학교,3024,603,19.9,2421,80.1,260,8.6,343,11.34,1856,61.38,565,18.68,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,전북,기존,0000327,원광디지털대학교,576,282,49,294,51,133,23.09,149,25.87,198,34.38,96,16.66,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000160,위덕대학교,554,161,29.1,393,70.9,38,6.86,123,22.2,294,53.07,99,17.87,2026-08-05T22:04:39.152Z
2024,대학교,사립,충북,기존,0000154,유원대학교,892,269,30.2,623,69.8,112,12.56,157,17.6,371,41.59,252,28.25,2026-08-05T22:04:39.152Z
2024,대학교,사립,대전,기존,0000161,을지대학교,50,20,40,30,60,8,16,12,24,15,30,15,30,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000162,을지대학교_제2캠퍼스,919,365,39.7,554,60.3,285,31.01,80,8.71,435,47.33,119,12.95,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0002911,을지대학교_제3캠퍼스,128,53,41.4,75,58.6,44,34.38,9,7.03,55,42.97,20,15.62,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000163,이화여자대학교,3629,1744,48.1,1885,51.9,1200,33.07,544,14.99,1209,33.31,676,18.62,2026-08-05T22:04:39.152Z
2024,대학교,사립,경남,기존,0000164,인제대학교,1619,634,39.2,985,60.8,51,3.15,583,36.01,644,39.78,341,21.06,2026-08-05T22:04:39.152Z
2024,대학교,사립,인천,기존,0000168,인천가톨릭대학교,11,8,72.7,3,27.3,1,9.09,7,63.64,1,9.09,2,18.18,2026-08-05T22:04:39.152Z
2024,대학교,사립,인천,기존,0000167,인천가톨릭대학교_제2캠퍼스,164,90,54.9,74,45.1,26,15.85,64,39.02,63,38.41,11,6.71,2026-08-05T22:04:39.152Z
2024,대학교,국립대법인,인천,기존,0002660,인천대학교,2738,1340,48.9,1398,51.1,296,10.81,1044,38.13,1085,39.63,313,11.43,2026-08-05T22:04:39.152Z
2024,대학교,사립,인천,기존,0000169,인하대학교,3990,1844,46.2,2146,53.8,637,15.96,1207,30.25,1653,41.43,493,12.36,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000170,장로회신학대학교,156,74,47.4,82,52.6,57,36.54,17,10.9,56,35.9,26,16.67,2026-08-05T22:04:39.152Z
2024,대학교,국립,광주,기존,0000023,전남대학교,3852,2046,53.1,1806,46.9,63,1.64,1983,51.48,1173,30.45,633,16.44,2026-08-05T22:04:39.152Z
2024,대학교,국립,전남,기존,0000024,전남대학교_제2캠퍼스,888,328,36.9,560,63.1,80,9.01,248,27.93,384,43.24,176,19.82,2026-08-05T22:04:39.152Z
2024,대학교,국립,전북,기존,0000025,전북대학교,4325,1061,24.5,3264,75.5,212,4.9,849,19.63,2599,60.09,665,15.38,2026-08-05T22:04:39.152Z
2024,교육대학,국립,전북,기존,0000258,전주교육대학교,303,81,26.7,222,73.3,41,13.53,40,13.2,183,60.4,39,12.87,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000171,전주대학교,2537,218,8.6,2319,91.4,86,3.39,132,5.2,1869,73.67,450,17.74,2026-08-05T22:04:39.152Z
2024,대학교,사립,제주,기존,0000248,제주국제대학교,115,10,8.7,105,91.3,5,4.35,5,4.35,18,15.65,87,75.65,2026-08-05T22:04:39.152Z
2024,대학교,국립,제주,기존,0000027,제주대학교,2366,338,14.3,2028,85.7,162,6.85,176,7.44,1708,72.19,320,13.53,2026-08-05T22:04:39.152Z
2024,대학교,사립,광주,기존,0000172,조선대학교,4565,2955,64.7,1610,35.3,98,2.15,2857,62.58,975,21.36,635,13.91,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000173,중부대학교,1939,671,34.6,1268,65.4,346,17.84,325,16.76,843,43.48,425,21.92,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000175,중앙대학교,4098,1822,44.5,2276,55.5,1128,27.53,694,16.94,1514,36.94,762,18.59,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000174,중앙대학교_제2캠퍼스,1230,593,48.2,637,51.8,364,29.59,229,18.62,458,37.24,179,14.55,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000177,중앙승가대학교,15,6,40,9,60,2,13.33,4,26.67,7,46.67,2,13.34,2026-08-05T22:04:39.152Z
2024,대학교,사립,충북,기존,0000239,중원대학교,744,265,35.6,479,64.4,148,19.89,117,15.73,292,39.25,187,25.13,2026-08-05T22:04:39.152Z
2024,교육대학,국립,경남,기존,0000260,진주교육대학교,333,135,40.5,198,59.5,24,7.21,111,33.33,131,39.34,67,20.12,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000187,차의과학대학교,531,178,33.5,353,66.5,146,27.5,32,6.03,278,52.35,75,14.13,2026-08-05T22:04:39.152Z
2024,대학교,사립,경남,기존,0000249,창신대학교,374,22,5.9,352,94.1,4,1.07,18,4.81,237,63.37,115,30.75,2026-08-05T22:04:39.152Z
2024,산업대학,사립,충남,기존,0000284,청운대학교,1315,670,51,645,49,153,11.63,517,39.32,319,24.26,326,24.79,2026-08-05T22:04:39.152Z
2024,교육대학,국립,충북,기존,0000261,청주교육대학교,308,75,24.4,233,75.6,34,11.04,41,13.31,171,55.52,62,20.13,2026-08-05T22:04:39.152Z
2024,대학교,사립,충북,기존,0000179,청주대학교,2788,441,15.8,2347,84.2,206,7.39,235,8.43,1818,65.21,529,18.97,2026-08-05T22:04:39.152Z
2024,대학교,사립,전남,기존,0000246,초당대학교,611,145,23.7,466,76.3,42,6.87,103,16.86,239,39.12,227,37.15,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000180,총신대학교,344,168,48.8,176,51.2,123,35.76,45,13.08,147,42.73,29,8.43,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000181,추계예술대학교,267,135,50.6,132,49.4,98,36.7,37,13.86,106,39.7,26,9.73,2026-08-05T22:04:39.152Z
2024,교육대학,국립,강원,기존,0000262,춘천교육대학교,337,121,35.9,216,64.1,90,26.71,31,9.2,151,44.81,65,19.29,2026-08-05T22:04:39.152Z
2024,대학교,국립,대전,기존,0000029,충남대학교,3942,1995,50.6,1947,49.4,174,4.41,1821,46.19,1353,34.32,594,15.07,2026-08-05T22:04:39.152Z
2024,대학교,국립,충북,기존,0000030,충북대학교,3223,890,27.6,2333,72.4,235,7.29,655,20.32,1807,56.07,526,16.31,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000184,칼빈대학교,570,26,4.6,544,95.4,18,3.16,8,1.4,48,8.42,496,87.02,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000186,평택대학교,852,206,24.2,646,75.8,150,17.61,56,6.57,552,64.79,94,11.04,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000188,포항공과대학교,368,168,45.7,200,54.3,66,17.93,102,27.72,103,27.99,97,26.36,2026-08-05T22:04:39.152Z
2024,대학교,국립,경기,기존,0000037,한경국립대학교,1408,379,26.9,1029,73.1,232,16.48,147,10.44,807,57.32,222,15.77,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000247,한국공학대학교,1797,699,38.9,1098,61.1,327,18.2,372,20.7,942,52.42,156,8.69,2026-08-05T22:04:39.152Z
2024,대학교,특별법법인,대전,기존,0000374,한국과학기술원,786,410,52.2,376,47.8,117,14.89,293,37.28,239,30.41,137,17.43,2026-08-05T22:04:39.152Z
2024,대학교,국립,충북,기존,0000031,한국교원대학교,589,205,34.8,384,65.2,62,10.53,143,24.28,279,47.37,105,17.83,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000189,한국기술교육대학교,978,237,24.2,741,75.8,69,7.06,168,17.18,606,61.96,135,13.8,2026-08-05T22:04:39.152Z
2024,방송통신대학,국립,서울,기존,0000273,한국방송통신대학교,9522,4984,52.3,4538,47.7,2738,28.75,2246,23.59,3076,32.3,1462,15.35,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000191,한국성서대학교,247,155,62.8,92,37.2,149,60.32,6,2.43,71,28.74,21,8.5,2026-08-05T22:04:39.152Z
2024,대학교,특별법법인,전남,기존,0003139,한국에너지공과대학교,105,53,50.5,52,49.5,8,7.62,45,42.86,44,41.9,8,7.62,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,서울,기존,0000326,한국열린사이버대학교,879,447,50.9,432,49.1,281,31.97,166,18.89,276,31.4,156,17.75,2026-08-05T22:04:39.152Z
2024,각종학교(대학),특별법국립,서울,기존,0000383,한국예술종합학교,556,551,99.1,5,0.9,229,41.19,322,57.91,0,0,5,0.9,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000192,한국외국어대학교,3931,1633,41.5,2298,58.5,934,23.76,699,17.78,1552,39.48,746,18.97,2026-08-05T22:04:39.152Z
2024,대학교,특별법국립,충남,기존,0003022,한국전통문화대학교,145,63,43.4,82,56.6,21,14.48,42,28.97,64,44.14,18,12.41,2026-08-05T22:04:39.152Z
2024,대학교,국립,서울,기존,0000032,한국체육대학교,569,254,44.6,315,55.4,151,26.54,103,18.1,234,41.12,81,14.23,2026-08-05T22:04:39.152Z
2024,대학교,사립,대전,기존,0000182,한국침례신학대학교,186,74,39.8,112,60.2,12,6.45,62,33.33,67,36.02,45,24.19,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000194,한국항공대학교,942,359,38.1,583,61.9,236,25.05,123,13.06,435,46.18,148,15.7,2026-08-05T22:04:39.152Z
2024,대학교,사립,대전,기존,0000195,한남대학교,2954,1240,42,1714,58,122,4.13,1118,37.85,1073,36.32,641,21.71,2026-08-05T22:04:39.152Z
2024,대학교,사립,경북,기존,0000196,한동대학교,809,257,31.8,552,68.2,70,8.65,187,23.11,312,38.57,240,29.67,2026-08-05T22:04:39.152Z
2024,대학교,사립,강원,기존,0000197,한라대학교,832,168,20.2,664,79.8,149,17.91,19,2.28,483,58.05,181,21.75,2026-08-05T22:04:39.152Z
2024,대학교,사립,강원,기존,0000198,한림대학교,1933,505,26.1,1428,73.9,448,23.18,57,2.95,933,48.27,495,25.6,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000199,한서대학교,1561,547,35,1014,65,171,10.95,376,24.09,749,47.98,265,16.98,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000200,한성대학교,1691,951,56.2,740,43.8,826,48.85,125,7.39,574,33.94,166,9.82,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000201,한세대학교,601,198,32.9,403,67.1,143,23.79,55,9.15,357,59.4,46,7.65,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000202,한신대학교,1257,330,26.3,927,73.7,214,17.02,116,9.23,824,65.55,103,8.2,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000204,한양대학교(ERICA)_분교,2434,764,31.4,1670,68.6,396,16.27,368,15.12,1233,50.66,437,17.95,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000203,한양대학교,3733,1625,43.5,2108,56.5,1070,28.66,555,14.87,1265,33.89,843,22.58,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,서울,기존,0000331,한양사이버대학교,2213,1101,49.8,1112,50.2,619,27.97,482,21.78,1099,49.66,13,0.59,2026-08-05T22:04:39.152Z
2024,대학교,사립,전북,기존,0000206,한일장신대학교,196,32,16.3,164,83.7,19,9.69,13,6.63,119,60.71,45,22.96,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000207,협성대학교,1072,306,28.5,766,71.5,175,16.32,131,12.22,682,63.62,84,7.83,2026-08-05T22:04:39.152Z
2024,대학교,사립,광주,기존,0000208,호남대학교,1486,890,59.9,596,40.1,51,3.43,839,56.46,354,23.82,242,16.28,2026-08-05T22:04:39.152Z
2024,대학교,사립,광주,기존,0000209,호남신학대학교,120,48,40,72,60,4,3.33,44,36.67,28,23.33,44,36.67,2026-08-05T22:04:39.152Z
2024,대학교,사립,충남,기존,0000211,호서대학교,3109,545,17.5,2564,82.5,292,9.39,253,8.14,2133,68.61,431,13.87,2026-08-05T22:04:39.152Z
2024,산업대학,사립,전북,기존,0000282,호원대학교,1331,399,30,932,70,247,18.56,152,11.42,474,35.61,458,34.41,2026-08-05T22:04:39.152Z
2024,대학교,사립,서울,기존,0000212,홍익대학교,2920,1491,51.1,1429,48.9,1046,35.82,445,15.24,1072,36.71,357,12.22,2026-08-05T22:04:39.152Z
2024,대학교,사립,세종,기존,0002949,홍익대학교_제2캠퍼스,1405,604,43,801,57,287,20.43,317,22.56,610,43.42,191,13.59,2026-08-05T22:04:39.152Z
2024,대학교,사립,경기,기존,0000233,화성의과학대학교,204,72,35.3,132,64.7,52,25.49,20,9.8,118,57.84,14,6.86,2026-08-05T22:04:39.152Z
2024,사이버대학(대학),사립,부산,기존,0000333,화신사이버대학교,249,151,60.6,98,39.4,7,2.81,144,57.83,75,30.12,23,9.24,2026-08-05T22:04:39.152Z
2026,기능대학,사립,경기,기존,0000579,ICT폴리텍대학,184,60,32.6,124,67.4,41,22.28,19,10.33,91,49.46,33,17.93,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0000410,가톨릭상지대학교,627,136,21.7,491,78.3,65,10.37,71,11.32,304,48.48,187,29.83,2026-08-05T22:04:39.152Z
2026,전문대학,사립,충북,기존,0000433,강동대학교,1461,353,24.2,1108,75.8,225,15.4,128,8.76,631,43.19,477,32.65,2026-08-05T22:04:39.152Z
2026,전문대학,사립,강원,기존,0000514,강릉영동대학교,651,108,16.6,543,83.4,66,10.14,42,6.45,405,62.21,138,21.2,2026-08-05T22:04:39.152Z
2026,전문대학,공립,강원,기존,0002639,강원도립대학교,314,52,16.6,262,83.4,29,9.24,23,7.32,146,46.5,116,36.95,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경남,기존,0000412,거제대학교,455,63,13.8,392,86.2,11,2.42,52,11.43,184,40.44,208,45.71,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000560,경기과학기술대학교,1405,436,31,969,69,202,14.38,234,16.65,834,59.36,135,9.61,2026-08-05T22:04:39.152Z
2026,전문대학,사립,부산,기존,0002640,경남정보대학교,2488,1281,51.5,1207,48.5,17,0.68,1264,50.8,422,16.96,785,31.55,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000416,경민대학교,1713,543,31.7,1170,68.3,472,27.55,71,4.14,674,39.35,496,28.96,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0002641,경복대학교,2055,753,36.6,1302,63.4,680,33.09,73,3.55,846,41.17,456,22.18,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0000456,경북과학대학교,951,349,36.7,602,63.3,33,3.47,316,33.23,222,23.34,380,39.96,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0000438,경북보건대학교,438,99,22.6,339,77.4,31,7.08,68,15.53,236,53.88,103,23.51,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0002642,경북전문대학교,956,154,16.1,802,83.9,64,6.69,90,9.41,528,55.23,274,28.66,2026-08-05T22:04:39.152Z
2026,전문대학,사립,인천,기존,0000422,경인여자대학교,1509,965,63.9,544,36.1,205,13.59,760,50.36,365,24.19,179,11.86,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대구,기존,0000425,계명문화대학교,2137,1155,54,982,46,21,0.98,1134,53.07,282,13.2,700,32.75,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000426,계원예술대학교,1050,420,40,630,60,295,28.1,125,11.9,537,51.14,93,8.86,2026-08-05T22:04:39.152Z
2026,전문대학,사립,전남,기존,0000428,광양보건대학교,47,4,8.5,43,91.5,1,2.13,3,6.38,27,57.45,16,34.05,2026-08-05T22:04:39.152Z
2026,전문대학,사립,광주,기존,0000429,광주보건대학교,1237,773,62.5,464,37.5,12,0.97,761,61.52,190,15.36,274,22.15,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0000430,구미대학교,2071,544,26.3,1527,73.7,79,3.81,465,22.45,898,43.36,629,30.37,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000549,국제대학교,1063,282,26.5,781,73.5,144,13.55,138,12.98,634,59.64,147,13.83,2026-08-05T22:04:39.152Z
2026,전문대학,사립,전북,기존,0002971,군산간호대학교,274,21,7.7,253,92.3,7,2.55,14,5.11,216,78.83,37,13.49,2026-08-05T22:04:39.152Z
2026,전문대학,사립,전북,기존,0000432,군장대학교,794,56,7.1,738,92.9,26,3.27,30,3.78,328,41.31,410,51.63,2026-08-05T22:04:39.152Z
2026,전문대학,사립,광주,기존,0002972,기독간호대학교,163,126,77.3,37,22.7,4,2.45,122,74.85,14,8.59,23,14.11,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000440,김포대학교,1042,395,37.9,647,62.1,237,22.74,158,15.16,295,28.31,352,33.78,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경남,기존,0000569,김해대학교,594,170,28.6,424,71.4,11,1.85,159,26.77,243,40.91,181,30.48,2026-08-05T22:04:39.152Z
2026,전문대학,사립,전남,기존,0000435,나주대학교,845,303,35.9,542,64.1,43,5.09,260,30.77,210,24.85,332,39.29,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000441,농협대학교,105,30,28.6,75,71.4,16,15.24,14,13.33,47,44.76,28,26.67,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경북,기존,0000442,대경대학교,1963,683,34.8,1280,65.2,149,7.59,534,27.2,564,28.73,716,36.48,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대구,기존,0000443,대구공업대학교,778,398,51.2,380,48.8,7,0.9,391,50.26,62,7.97,318,40.87,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대구,기존,0000446,대구과학대학교,1768,947,53.6,821,46.4,70,3.96,877,49.6,355,20.08,466,26.36,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대구,기존,0000444,대구보건대학교,2541,1215,47.8,1326,52.2,67,2.64,1148,45.18,585,23.02,741,29.16,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대전,기존,0000546,대덕대학교,1064,433,40.7,631,59.3,33,3.1,400,37.59,231,21.71,400,37.59,2026-08-05T22:04:39.152Z
2026,전문대학,사립,부산,기존,0000447,대동대학교,500,366,73.2,134,26.8,2,0.4,364,72.8,53,10.6,81,16.2,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000448,대림대학교,2352,757,32.2,1595,67.8,564,23.98,193,8.21,1430,60.8,165,7.02,2026-08-05T22:04:39.152Z
2026,전문대학,사립,충북,기존,0000449,대원대학교,893,114,12.8,779,87.2,69,7.73,45,5.04,297,33.26,482,53.98,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대전,기존,0000453,대전과학기술대학교,1562,617,39.5,945,60.5,40,2.56,577,36.94,324,20.74,621,39.75,2026-08-05T22:04:39.152Z
2026,전문대학,사립,대전,기존,0000451,대전보건대학교,1481,665,44.9,816,55.1,76,5.13,589,39.77,519,35.04,297,20.06,2026-08-05T22:04:39.152Z
2026,전문대학,사립,광주,기존,0000460,동강대학교,1118,541,48.4,577,51.6,31,2.77,510,45.62,187,16.73,390,34.88,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000457,동남보건대학교,1542,233,15.1,1309,84.9,139,9.01,94,6.1,1003,65.05,306,19.84,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000450,동서울대학교,2327,828,35.6,1499,64.4,660,28.36,168,7.22,1220,52.43,279,11.99,2026-08-05T22:04:39.152Z
2026,전문대학,사립,경기,기존,0000461,동아방송예술대학교,1016,392,38.6,624,61.4,184,18.11,208,20.47,457,44.98,167,16.43,2026-08-05T22:04:39.152Z
2026,전문대학,사립,전남,기존,0000462,동아보건대학교,206,58,28.2,148,71.8,8,3.88,50,24.27,69,33.5,79,38.35,2026-08-05T22:04:39.152Z
2026,전문대학,사립,서울,기존,0000463,동양미래대학교,2256,1388,61.5,868,38.5,1017,45.08,371,16.45,757,33.55,111,4.92,2026-08-05T22:04:39.152Z
