year,region_code,region,region_full,sido,geo_level,women_20_39,senior_65_plus,extinction_index,extinction_grade,uploaded_at
2024,4165000000,포천시,경기도 포천시,경기,sigungu,12399,37242,33.29,3,2026-08-13T23:12:29.517Z
2024,4167000000,여주시,경기도 여주시,경기,sigungu,10141,30535,33.21,3,2026-08-13T23:12:29.517Z
2024,4180000000,연천군,경기도 연천군,경기,sigungu,3136,13432,23.35,3,2026-08-13T23:12:29.517Z
2024,4182000000,가평군,경기도 가평군,경기,sigungu,4846,19831,24.44,3,2026-08-13T23:12:29.517Z
2024,4183000000,양평군,경기도 양평군,경기,sigungu,9304,39341,23.65,3,2026-08-13T23:12:29.517Z
2024,5100000000,강원,강원특별자치도,강원,sido,142364,384970,36.98,3,2026-08-13T23:12:29.517Z
2024,5111000000,춘천시,강원특별자치도 춘천시,강원,sigungu,33440,61370,54.49,2,2026-08-13T23:12:29.517Z
2024,5113000000,원주시,강원특별자치도 원주시,강원,sigungu,41389,68912,60.06,1,2026-08-13T23:12:29.517Z
2024,5115000000,강릉시,강원특별자치도 강릉시,강원,sigungu,19089,54279,35.17,3,2026-08-13T23:12:29.517Z
2024,5117000000,동해시,강원특별자치도 동해시,강원,sigungu,6983,21889,31.9,3,2026-08-13T23:12:29.517Z
2024,5119000000,태백시,강원특별자치도 태백시,강원,sigungu,2378,11801,20.15,3,2026-08-13T23:12:29.517Z
2024,5121000000,속초시,강원특별자치도 속초시,강원,sigungu,7290,19453,37.47,3,2026-08-13T23:12:29.517Z
2024,5123000000,삼척시,강원특별자치도 삼척시,강원,sigungu,4925,18709,26.32,3,2026-08-13T23:12:29.517Z
2024,5172000000,홍천군,강원특별자치도 홍천군,강원,sigungu,4561,22411,20.35,3,2026-08-13T23:12:29.517Z
2024,5173000000,횡성군,강원특별자치도 횡성군,강원,sigungu,2638,16949,15.56,4,2026-08-13T23:12:29.517Z
2024,5175000000,영월군,강원특별자치도 영월군,강원,sigungu,2160,13164,16.41,4,2026-08-13T23:12:29.517Z
2024,5176000000,평창군,강원특별자치도 평창군,강원,sigungu,2308,14167,16.29,4,2026-08-13T23:12:29.517Z
2024,5177000000,정선군,강원특별자치도 정선군,강원,sigungu,1816,11691,15.53,4,2026-08-13T23:12:29.517Z
2024,5178000000,철원군,강원특별자치도 철원군,강원,sigungu,3299,11487,28.72,3,2026-08-13T23:12:29.517Z
2024,5179000000,화천군,강원특별자치도 화천군,강원,sigungu,1962,6380,30.75,3,2026-08-13T23:12:29.517Z
2024,5180000000,양구군,강원특별자치도 양구군,강원,sigungu,1782,5488,32.47,3,2026-08-13T23:12:29.517Z
2024,5181000000,인제군,강원특별자치도 인제군,강원,sigungu,2731,7993,34.17,3,2026-08-13T23:12:29.517Z
2024,5182000000,고성군,강원특별자치도 고성군,강원,sigungu,1930,9123,21.16,3,2026-08-13T23:12:29.517Z
2024,5183000000,양양군,강원특별자치도 양양군,강원,sigungu,1683,9704,17.34,4,2026-08-13T23:12:29.517Z
2024,4300000000,충북,충청북도,충북,sido,162966,349187,46.67,2,2026-08-13T23:12:29.517Z
2024,4311000000,청주시,충청북도 청주시,충북,sigungu,104137,142688,72.98,1,2026-08-13T23:12:29.517Z
2024,4311100000,청주시 상당구,충청북도 청주시 상당구,충북,sigungu,21774,37195,58.54,2,2026-08-13T23:12:29.517Z
2024,4311200000,청주시 서원구,충청북도 청주시 서원구,충북,sigungu,20787,35931,57.85,2,2026-08-13T23:12:29.517Z
2024,4311300000,청주시 흥덕구,충청북도 청주시 흥덕구,충북,sigungu,39174,38849,100.84,0,2026-08-13T23:12:29.517Z
2024,4311400000,청주시 청원구,충청북도 청주시 청원구,충북,sigungu,22402,30713,72.94,1,2026-08-13T23:12:29.517Z
2024,4313000000,충주시,충청북도 충주시,충북,sigungu,18798,50480,37.24,3,2026-08-13T23:12:29.517Z
2024,4315000000,제천시,충청북도 제천시,충북,sigungu,11025,35347,31.19,3,2026-08-13T23:12:29.517Z
2024,4372000000,보은군,충청북도 보은군,충북,sigungu,1539,12537,12.28,4,2026-08-13T23:12:29.517Z
2024,4373000000,옥천군,충청북도 옥천군,충북,sigungu,2984,17216,17.33,4,2026-08-13T23:12:29.517Z
2024,4374000000,영동군,충청북도 영동군,충북,sigungu,2488,16625,14.97,4,2026-08-13T23:12:29.517Z
2024,4374500000,증평군,충청북도 증평군,충북,sigungu,3618,8044,44.98,2,2026-08-13T23:12:29.517Z
2024,4375000000,진천군,충청북도 진천군,충북,sigungu,8160,16767,48.67,2,2026-08-13T23:12:29.517Z
2024,4376000000,괴산군,충청북도 괴산군,충북,sigungu,1682,15024,11.2,4,2026-08-13T23:12:29.517Z
2024,4377000000,음성군,충청북도 음성군,충북,sigungu,7125,23968,29.73,3,2026-08-13T23:12:29.517Z
2024,4380000000,단양군,충청북도 단양군,충북,sigungu,1410,10491,13.44,4,2026-08-13T23:12:29.517Z
2024,4400000000,충남,충청남도,충남,sido,212491,475648,44.67,2,2026-08-13T23:12:29.517Z
2024,4413000000,천안시,충청남도 천안시,충남,sigungu,85546,92478,92.5,1,2026-08-13T23:12:29.517Z
2024,4413100000,천안시 동남구,충청남도 천안시 동남구,충남,sigungu,30382,46811,64.9,1,2026-08-13T23:12:29.517Z
2024,4413300000,천안시 서북구,충청남도 천안시 서북구,충남,sigungu,55164,45667,120.8,0,2026-08-13T23:12:29.517Z
2024,4415000000,공주시,충청남도 공주시,충남,sigungu,8903,31722,28.07,3,2026-08-13T23:12:29.517Z
2024,4418000000,보령시,충청남도 보령시,충남,sigungu,6577,29461,22.32,3,2026-08-13T23:12:29.517Z
2024,4420000000,아산시,충청남도 아산시,충남,sigungu,41341,52923,78.12,1,2026-08-13T23:12:29.517Z
2024,4421000000,서산시,충청남도 서산시,충남,sigungu,14966,38611,38.76,3,2026-08-13T23:12:29.517Z
2024,4423000000,논산시,충청남도 논산시,충남,sigungu,8170,34591,23.62,3,2026-08-13T23:12:29.517Z
2024,4425000000,계룡시,충청남도 계룡시,충남,sigungu,4668,7006,66.63,1,2026-08-13T23:12:29.517Z
2024,4427000000,당진시,충청남도 당진시,충남,sigungu,14595,36886,39.57,3,2026-08-13T23:12:29.517Z
2024,4471000000,금산군,충청남도 금산군,충남,sigungu,2832,18012,15.72,4,2026-08-13T23:12:29.517Z
2024,4476000000,부여군,충청남도 부여군,충남,sigungu,3265,24506,13.32,4,2026-08-13T23:12:29.517Z
2024,4477000000,서천군,충청남도 서천군,충남,sigungu,2513,20288,12.39,4,2026-08-13T23:12:29.517Z
2024,4479000000,청양군,충청남도 청양군,충남,sigungu,1752,12082,14.5,4,2026-08-13T23:12:29.517Z
2024,4480000000,홍성군,충청남도 홍성군,충남,sigungu,8486,27077,31.34,3,2026-08-13T23:12:29.517Z
2024,4481000000,예산군,충청남도 예산군,충남,sigungu,5474,27566,19.86,4,2026-08-13T23:12:29.517Z
2024,4482500000,태안군,충청남도 태안군,충남,sigungu,3403,22439,15.17,4,2026-08-13T23:12:29.517Z
2024,5200000000,전북,전북특별자치도,전북,sido,165078,439263,37.58,3,2026-08-13T23:12:29.517Z
2024,5211000000,전주시,전북특별자치도 전주시,전북,sigungu,75368,117495,64.15,1,2026-08-13T23:12:29.517Z
2024,5211100000,전주시 완산구,전북특별자치도 전주시 완산구,전북,sigungu,37942,64237,59.07,2,2026-08-13T23:12:29.517Z
2024,5211300000,전주시 덕진구,전북특별자치도 전주시 덕진구,전북,sigungu,37426,53258,70.27,1,2026-08-13T23:12:29.517Z
2024,5213000000,군산시,전북특별자치도 군산시,전북,sigungu,23361,59458,39.29,3,2026-08-13T23:12:29.517Z
2024,5214000000,익산시,전북특별자치도 익산시,전북,sigungu,26109,64800,40.29,2,2026-08-13T23:12:29.517Z
2024,5218000000,정읍시,전북특별자치도 정읍시,전북,sigungu,7368,32647,22.57,3,2026-08-13T23:12:29.517Z
2024,5219000000,남원시,전북특별자치도 남원시,전북,sigungu,5312,24831,21.39,3,2026-08-13T23:12:29.517Z
2024,5221000000,김제시,전북특별자치도 김제시,전북,sigungu,5831,28533,20.44,3,2026-08-13T23:12:29.517Z
2024,5271000000,완주군,전북특별자치도 완주군,전북,sigungu,9278,25240,36.76,3,2026-08-13T23:12:29.517Z
2024,5272000000,진안군,전북특별자치도 진안군,전북,sigungu,1344,9725,13.82,4,2026-08-13T23:12:29.517Z
2024,5273000000,무주군,전북특별자치도 무주군,전북,sigungu,1298,8755,14.83,4,2026-08-13T23:12:29.517Z
2024,5274000000,장수군,전북특별자치도 장수군,전북,sigungu,1096,8243,13.3,4,2026-08-13T23:12:29.517Z
2024,5275000000,임실군,전북특별자치도 임실군,전북,sigungu,1407,10617,13.25,4,2026-08-13T23:12:29.517Z
2024,5277000000,순창군,전북특별자치도 순창군,전북,sigungu,1685,10126,16.64,4,2026-08-13T23:12:29.517Z
2024,5279000000,고창군,전북특별자치도 고창군,전북,sigungu,2867,20222,14.18,4,2026-08-13T23:12:29.517Z
2024,5280000000,부안군,전북특별자치도 부안군,전북,sigungu,2754,18571,14.83,4,2026-08-13T23:12:29.517Z
2024,4600000000,전남,전라남도,전남,sido,154170,486492,31.69,3,2026-08-13T23:12:29.517Z
2024,4611000000,목포시,전라남도 목포시,전남,sigungu,20451,44454,46,2,2026-08-13T23:12:29.517Z
2024,4613000000,여수시,전라남도 여수시,전남,sigungu,24755,63857,38.77,3,2026-08-13T23:12:29.517Z
2024,4615000000,순천시,전라남도 순천시,전남,sigungu,29835,53410,55.86,2,2026-08-13T23:12:29.517Z
2024,4617000000,나주시,전라남도 나주시,전남,sigungu,11960,29155,41.02,2,2026-08-13T23:12:29.517Z
2024,4623000000,광양시,전라남도 광양시,전남,sigungu,15902,25136,63.26,1,2026-08-13T23:12:29.517Z
2024,4671000000,담양군,전라남도 담양군,전남,sigungu,3051,15890,19.2,4,2026-08-13T23:12:29.517Z
2024,4672000000,곡성군,전라남도 곡성군,전남,sigungu,1574,10765,14.62,4,2026-08-13T23:12:29.517Z
2024,4673000000,구례군,전라남도 구례군,전남,sigungu,1303,9477,13.75,4,2026-08-13T23:12:29.517Z
2024,4677000000,고흥군,전라남도 고흥군,전남,sigungu,2766,27498,10.06,4,2026-08-13T23:12:29.517Z
2024,4678000000,보성군,전라남도 보성군,전남,sigungu,1831,16247,11.27,4,2026-08-13T23:12:29.517Z
2024,4679000000,화순군,전라남도 화순군,전남,sigungu,5031,18776,26.79,3,2026-08-13T23:12:29.517Z
2024,4680000000,장흥군,전라남도 장흥군,전남,sigungu,2070,13479,15.36,4,2026-08-13T23:12:29.517Z
2024,4681000000,강진군,전라남도 강진군,전남,sigungu,1966,12685,15.5,4,2026-08-13T23:12:29.517Z
2024,4682000000,해남군,전라남도 해남군,전남,sigungu,3624,23771,15.25,4,2026-08-13T23:12:29.517Z
2024,4683000000,영암군,전라남도 영암군,전남,sigungu,3565,15642,22.79,3,2026-08-13T23:12:29.517Z
2024,4684000000,무안군,전라남도 무안군,전남,sigungu,9616,19592,49.08,2,2026-08-13T23:12:29.517Z
2024,4686000000,함평군,전라남도 함평군,전남,sigungu,1636,12410,13.18,4,2026-08-13T23:12:29.517Z
2024,4687000000,영광군,전라남도 영광군,전남,sigungu,4247,16677,25.47,3,2026-08-13T23:12:29.517Z
2024,4688000000,장성군,전라남도 장성군,전남,sigungu,2851,14454,19.72,4,2026-08-13T23:12:29.517Z
2024,4689000000,완도군,전라남도 완도군,전남,sigungu,2562,17080,15,4,2026-08-13T23:12:29.517Z
2024,4690000000,진도군,전라남도 진도군,전남,sigungu,1786,10745,16.62,4,2026-08-13T23:12:29.517Z
2024,4691000000,신안군,전라남도 신안군,전남,sigungu,1788,15292,11.69,4,2026-08-13T23:12:29.517Z
2024,4700000000,경북,경상북도,경북,sido,216093,659227,32.78,3,2026-08-13T23:12:29.517Z
2024,4711000000,포항시,경상북도 포항시,경북,sigungu,43977,110312,39.87,3,2026-08-13T23:12:29.517Z
2024,4711100000,포항시 남구,경상북도 포항시 남구,경북,sigungu,18633,50657,36.78,3,2026-08-13T23:12:29.517Z
2024,4711300000,포항시 북구,경상북도 포항시 북구,경북,sigungu,25344,59655,42.48,2,2026-08-13T23:12:29.517Z
2024,4713000000,경주시,경상북도 경주시,경북,sigungu,19701,67248,29.3,3,2026-08-13T23:12:29.517Z
2024,4715000000,김천시,경상북도 김천시,경북,sigungu,11190,37426,29.9,3,2026-08-13T23:12:29.517Z
2024,4717000000,안동시,경상북도 안동시,경북,sigungu,13533,43801,30.9,3,2026-08-13T23:12:29.517Z
2024,4719000000,구미시,경상북도 구미시,경북,sigungu,46084,52744,87.37,1,2026-08-13T23:12:29.517Z
2024,4721000000,영주시,경상북도 영주시,경북,sigungu,6974,31570,22.09,3,2026-08-13T23:12:29.517Z
2024,4723000000,영천시,경상북도 영천시,경북,sigungu,6694,32977,20.3,3,2026-08-13T23:12:29.517Z
2024,4725000000,상주시,경상북도 상주시,경북,sigungu,5513,33659,16.38,4,2026-08-13T23:12:29.517Z
2024,4728000000,문경시,경상북도 문경시,경북,sigungu,4313,24095,17.9,4,2026-08-13T23:12:29.517Z
2024,4729000000,경산시,경상북도 경산시,경북,sigungu,29779,55091,54.05,2,2026-08-13T23:12:29.517Z
2024,4773000000,의성군,경상북도 의성군,경북,sigungu,2095,23118,9.06,5,2026-08-13T23:12:29.517Z
2024,4775000000,청송군,경상북도 청송군,경북,sigungu,1066,10367,10.28,4,2026-08-13T23:12:29.517Z
2024,4776000000,영양군,경상북도 영양군,경북,sigungu,724,6601,10.97,4,2026-08-13T23:12:29.517Z
2024,4777000000,영덕군,경상북도 영덕군,경북,sigungu,1571,14452,10.87,4,2026-08-13T23:12:29.517Z
2024,4782000000,청도군,경상북도 청도군,경북,sigungu,1811,17964,10.08,4,2026-08-13T23:12:29.517Z
2024,4783000000,고령군,경상북도 고령군,경북,sigungu,1638,11392,14.38,4,2026-08-13T23:12:29.517Z
2024,4784000000,성주군,경상북도 성주군,경북,sigungu,2144,16044,13.36,4,2026-08-13T23:12:29.517Z
2024,4785000000,칠곡군,경상북도 칠곡군,경북,sigungu,8554,21825,39.19,3,2026-08-13T23:12:29.517Z
2024,4790000000,예천군,경상북도 예천군,경북,sigungu,3924,18265,21.48,3,2026-08-13T23:12:29.517Z
2024,4792000000,봉화군,경상북도 봉화군,경북,sigungu,1134,12579,9.02,5,2026-08-13T23:12:29.517Z
2024,4793000000,울진군,경상북도 울진군,경북,sigungu,3125,14955,20.9,3,2026-08-13T23:12:29.517Z
2024,4794000000,울릉군,경상북도 울릉군,경북,sigungu,549,2742,20.02,3,2026-08-13T23:12:29.517Z
2024,4800000000,경남,경상남도,경남,sido,294544,704330,41.82,2,2026-08-13T23:12:29.517Z
2024,4812000000,창원시,경상남도 창원시,경남,sigungu,100629,192030,52.4,2,2026-08-13T23:12:29.517Z
2024,4812100000,창원시 의창구,경상남도 창원시 의창구,경남,sigungu,21710,38165,56.88,2,2026-08-13T23:12:29.517Z
2024,4812300000,창원시 성산구,경상남도 창원시 성산구,경남,sigungu,28737,31858,90.2,1,2026-08-13T23:12:29.517Z
2024,4812500000,창원시 마산합포구,경상남도 창원시 마산합포구,경남,sigungu,16247,46004,35.32,3,2026-08-13T23:12:29.517Z
2024,4812700000,창원시 마산회원구,경상남도 창원시 마산회원구,경남,sigungu,16257,41463,39.21,3,2026-08-13T23:12:29.517Z
2024,4812900000,창원시 진해구,경상남도 창원시 진해구,경남,sigungu,17678,34540,51.18,2,2026-08-13T23:12:29.517Z
2024,4817000000,진주시,경상남도 진주시,경남,sigungu,36159,70225,51.49,2,2026-08-13T23:12:29.517Z
2024,4822000000,통영시,경상남도 통영시,경남,sigungu,8354,30233,27.63,3,2026-08-13T23:12:29.517Z
2024,4824000000,사천시,경상남도 사천시,경남,sigungu,8077,28071,28.77,3,2026-08-13T23:12:29.517Z
2024,4825000000,김해시,경상남도 김해시,경남,sigungu,55427,80326,69,1,2026-08-13T23:12:29.517Z
2024,4827000000,밀양시,경상남도 밀양시,경남,sigungu,6392,35004,18.26,4,2026-08-13T23:12:29.517Z
2024,4831000000,거제시,경상남도 거제시,경남,sigungu,19819,36274,54.64,2,2026-08-13T23:12:29.517Z
2024,4833000000,양산시,경상남도 양산시,경남,sigungu,37080,64107,57.84,2,2026-08-13T23:12:29.517Z
2024,4872000000,의령군,경상남도 의령군,경남,sigungu,1225,10654,11.5,4,2026-08-13T23:12:29.517Z
2024,4873000000,함안군,경상남도 함안군,경남,sigungu,3431,18566,18.48,4,2026-08-13T23:12:29.517Z
2024,4874000000,창녕군,경상남도 창녕군,경남,sigungu,2822,21387,13.19,4,2026-08-13T23:12:29.517Z
2024,4882000000,고성군,경상남도 고성군,경남,sigungu,2339,17847,13.11,4,2026-08-13T23:12:29.517Z
2024,4884000000,남해군,경상남도 남해군,경남,sigungu,1758,17045,10.31,4,2026-08-13T23:12:29.517Z
2024,4885000000,하동군,경상남도 하동군,경남,sigungu,1845,16817,10.97,4,2026-08-13T23:12:29.517Z
2024,4886000000,산청군,경상남도 산청군,경남,sigungu,1539,14142,10.88,4,2026-08-13T23:12:29.517Z
2024,4887000000,함양군,경상남도 함양군,경남,sigungu,1849,14215,13.01,4,2026-08-13T23:12:29.517Z
2024,4888000000,거창군,경상남도 거창군,경남,sigungu,4043,19182,21.08,3,2026-08-13T23:12:29.517Z
2024,4889000000,합천군,경상남도 합천군,경남,sigungu,1756,18205,9.65,5,2026-08-13T23:12:29.517Z
2024,5000000000,제주,제주특별자치도,제주,sido,70733,126985,55.7,2,2026-08-13T23:12:29.517Z
2024,5011000000,제주시,제주특별자치도 제주시,제주,sigungu,54747,85251,64.22,1,2026-08-13T23:12:29.517Z
2024,5013000000,서귀포시,제주특별자치도 서귀포시,제주,sigungu,15986,41734,38.3,3,2026-08-13T23:12:29.517Z
2023,1100000000,서울,서울특별시,서울,sido,1426072,1733580,82.26,1,2026-08-13T23:12:29.517Z
2023,1111000000,종로구,서울특별시 종로구,서울,sigungu,20996,28500,73.67,1,2026-08-13T23:12:29.517Z
2023,1114000000,중구,서울특별시 중구,서울,sigungu,19990,25525,78.32,1,2026-08-13T23:12:29.517Z
2023,1117000000,용산구,서울특별시 용산구,서울,sigungu,35049,39239,89.32,1,2026-08-13T23:12:29.517Z
2023,1120000000,성동구,서울특별시 성동구,서울,sigungu,44465,49260,90.27,1,2026-08-13T23:12:29.517Z
2023,1121500000,광진구,서울특별시 광진구,서울,sigungu,59072,56461,104.62,0,2026-08-13T23:12:29.517Z
2023,1123000000,동대문구,서울특별시 동대문구,서울,sigungu,53857,66790,80.64,1,2026-08-13T23:12:29.517Z
2023,1126000000,중랑구,서울특별시 중랑구,서울,sigungu,54393,78791,69.03,1,2026-08-13T23:12:29.517Z
2023,1129000000,성북구,서울특별시 성북구,서울,sigungu,62282,80232,77.63,1,2026-08-13T23:12:29.517Z
2023,1130500000,강북구,서울특별시 강북구,서울,sigungu,36495,68473,53.3,2,2026-08-13T23:12:29.517Z
2023,1132000000,도봉구,서울특별시 도봉구,서울,sigungu,37075,70374,52.68,2,2026-08-13T23:12:29.517Z
2023,1135000000,노원구,서울특별시 노원구,서울,sigungu,63132,96309,65.55,1,2026-08-13T23:12:29.517Z
2023,1138000000,은평구,서울특별시 은평구,서울,sigungu,66916,93565,71.52,1,2026-08-13T23:12:29.517Z
2023,1141000000,서대문구,서울특별시 서대문구,서울,sigungu,48766,57588,84.68,1,2026-08-13T23:12:29.517Z
2023,1144000000,마포구,서울특별시 마포구,서울,sigungu,66719,57504,116.02,0,2026-08-13T23:12:29.517Z
2023,1147000000,양천구,서울특별시 양천구,서울,sigungu,52805,76126,69.37,1,2026-08-13T23:12:29.517Z
2023,1150000000,강서구,서울특별시 강서구,서울,sigungu,91822,101808,90.19,1,2026-08-13T23:12:29.517Z
2023,1153000000,구로구,서울특별시 구로구,서울,sigungu,56316,78377,71.85,1,2026-08-13T23:12:29.517Z
2023,1154500000,금천구,서울특별시 금천구,서울,sigungu,35199,44531,79.04,1,2026-08-13T23:12:29.517Z
2023,1156000000,영등포구,서울특별시 영등포구,서울,sigungu,66149,65843,100.46,0,2026-08-13T23:12:29.517Z
2023,1159000000,동작구,서울특별시 동작구,서울,sigungu,62403,70089,89.03,1,2026-08-13T23:12:29.517Z
2023,1162000000,관악구,서울특별시 관악구,서울,sigungu,94288,84762,111.24,0,2026-08-13T23:12:29.517Z
2023,1165000000,서초구,서울특별시 서초구,서울,sigungu,56693,65541,86.5,1,2026-08-13T23:12:29.517Z
2023,1168000000,강남구,서울특별시 강남구,서울,sigungu,77673,86434,89.86,1,2026-08-13T23:12:29.517Z
2023,1171000000,송파구,서울특별시 송파구,서울,sigungu,99552,108643,91.63,1,2026-08-13T23:12:29.517Z
2023,1174000000,강동구,서울특별시 강동구,서울,sigungu,63965,82815,77.24,1,2026-08-13T23:12:29.517Z
2023,2600000000,부산,부산광역시,부산,sido,372945,745199,50.05,2,2026-08-13T23:12:29.517Z
2023,2611000000,중구,부산광역시 중구,부산,sigungu,4805,11866,40.49,2,2026-08-13T23:12:29.517Z
2023,2614000000,서구,부산광역시 서구,부산,sigungu,11424,29273,39.03,3,2026-08-13T23:12:29.517Z
2023,2617000000,동구,부산광역시 동구,부산,sigungu,10035,25093,39.99,3,2026-08-13T23:12:29.517Z
2023,2620000000,영도구,부산광역시 영도구,부산,sigungu,8846,33675,26.27,3,2026-08-13T23:12:29.517Z
2023,2623000000,부산진구,부산광역시 부산진구,부산,sigungu,50589,79321,63.78,1,2026-08-13T23:12:29.517Z
2023,2626000000,동래구,부산광역시 동래구,부산,sigungu,29516,57512,51.32,2,2026-08-13T23:12:29.517Z
2023,2629000000,남구,부산광역시 남구,부산,sigungu,28124,58953,47.71,2,2026-08-13T23:12:29.517Z
2023,2632000000,북구,부산광역시 북구,부산,sigungu,29417,59154,49.73,2,2026-08-13T23:12:29.517Z
2023,2635000000,해운대구,부산광역시 해운대구,부산,sigungu,40384,79666,50.69,2,2026-08-13T23:12:29.517Z
2023,2638000000,사하구,부산광역시 사하구,부산,sigungu,30868,69050,44.7,2,2026-08-13T23:12:29.517Z
2023,2641000000,금정구,부산광역시 금정구,부산,sigungu,23219,54066,42.95,2,2026-08-13T23:12:29.517Z
2023,2644000000,강서구,부산광역시 강서구,부산,sigungu,16458,20180,81.56,1,2026-08-13T23:12:29.517Z
2023,2647000000,연제구,부산광역시 연제구,부산,sigungu,24568,46217,53.16,2,2026-08-13T23:12:29.517Z
2023,2650000000,수영구,부산광역시 수영구,부산,sigungu,23402,42528,55.03,2,2026-08-13T23:12:29.517Z
2023,2653000000,사상구,부산광역시 사상구,부산,sigungu,22741,45700,49.76,2,2026-08-13T23:12:29.517Z
2023,2671000000,기장군,부산광역시 기장군,부산,sigungu,18549,32945,56.3,2,2026-08-13T23:12:29.517Z
2023,2700000000,대구,대구광역시,대구,sido,264386,466338,56.69,2,2026-08-13T23:12:29.517Z
2023,2711000000,중구,대구광역시 중구,대구,sigungu,13787,17113,80.56,1,2026-08-13T23:12:29.517Z
2023,2714000000,동구,대구광역시 동구,대구,sigungu,38145,76756,49.7,2,2026-08-13T23:12:29.517Z
2023,2717000000,서구,대구광역시 서구,대구,sigungu,15900,42936,37.03,3,2026-08-13T23:12:29.517Z
2023,2720000000,남구,대구광역시 남구,대구,sigungu,16865,36561,46.13,2,2026-08-13T23:12:29.517Z
2023,2723000000,북구,대구광역시 북구,대구,sigungu,48318,73675,65.58,1,2026-08-13T23:12:29.517Z
2023,2726000000,수성구,대구광역시 수성구,대구,sigungu,42115,75007,56.15,2,2026-08-13T23:12:29.517Z
2023,2729000000,달서구,대구광역시 달서구,대구,sigungu,59632,93762,63.6,1,2026-08-13T23:12:29.517Z
2023,2771000000,달성군,대구광역시 달성군,대구,sigungu,28693,40217,71.35,1,2026-08-13T23:12:29.517Z
2023,2772000000,군위군,대구광역시 군위군,대구,sigungu,931,10311,9.03,5,2026-08-13T23:12:29.517Z
2023,2800000000,인천,인천광역시,인천,sido,372991,497057,75.04,1,2026-08-13T23:12:29.517Z
2023,2811000000,중구,인천광역시 중구,인천,sigungu,21434,24912,86.04,1,2026-08-13T23:12:29.517Z
2023,2814000000,동구,인천광역시 동구,인천,sigungu,5868,15240,38.5,3,2026-08-13T23:12:29.517Z
2023,2817700000,미추홀구,인천광역시 미추홀구,인천,sigungu,50098,79880,62.72,1,2026-08-13T23:12:29.517Z
2023,2818500000,연수구,인천광역시 연수구,인천,sigungu,49893,47731,104.53,0,2026-08-13T23:12:29.517Z
2023,2820000000,남동구,인천광역시 남동구,인천,sigungu,58282,85478,68.18,1,2026-08-13T23:12:29.517Z
2023,2823700000,부평구,인천광역시 부평구,인천,sigungu,64960,87260,74.44,1,2026-08-13T23:12:29.517Z
2023,2824500000,계양구,인천광역시 계양구,인천,sigungu,33915,47042,72.1,1,2026-08-13T23:12:29.517Z
2023,2826000000,서구,인천광역시 서구,인천,sigungu,83017,77384,107.28,0,2026-08-13T23:12:29.517Z
2023,2871000000,강화군,인천광역시 강화군,인천,sigungu,4254,25691,16.56,4,2026-08-13T23:12:29.517Z
2023,2872000000,옹진군,인천광역시 옹진군,인천,sigungu,1270,6439,19.72,4,2026-08-13T23:12:29.517Z
2023,2900000000,광주,광주광역시,광주,sido,175409,233878,75,1,2026-08-13T23:12:29.517Z
2023,2911000000,동구,광주광역시 동구,광주,sigungu,14259,24239,58.83,2,2026-08-13T23:12:29.517Z
2023,2914000000,서구,광주광역시 서구,광주,sigungu,36178,48395,74.76,1,2026-08-13T23:12:29.517Z
2023,2915500000,남구,광주광역시 남구,광주,sigungu,23655,42485,55.68,2,2026-08-13T23:12:29.517Z
2023,2917000000,북구,광주광역시 북구,광주,sigungu,51587,74406,69.33,1,2026-08-13T23:12:29.517Z
2023,2920000000,광산구,광주광역시 광산구,광주,sigungu,49730,44353,112.12,0,2026-08-13T23:12:29.517Z
2023,3000000000,대전,대전광역시,대전,sido,183628,244756,75.02,1,2026-08-13T23:12:29.517Z
2023,3011000000,동구,대전광역시 동구,대전,sigungu,24471,47641,51.37,2,2026-08-13T23:12:29.517Z
2023,3014000000,중구,대전광역시 중구,대전,sigungu,25064,50631,49.5,2,2026-08-13T23:12:29.517Z
2023,3017000000,서구,대전광역시 서구,대전,sigungu,64320,71534,89.92,1,2026-08-13T23:12:29.517Z
2023,3020000000,유성구,대전광역시 유성구,대전,sigungu,51536,41897,123.01,0,2026-08-13T23:12:29.517Z
2023,3023000000,대덕구,대전광역시 대덕구,대전,sigungu,18237,33053,55.18,2,2026-08-13T23:12:29.517Z
2023,3100000000,울산,울산광역시,울산,sido,115446,175709,65.7,1,2026-08-13T23:12:29.517Z
2023,3111000000,중구,울산광역시 중구,울산,sigungu,20840,39470,52.8,2,2026-08-13T23:12:29.517Z
2023,3114000000,남구,울산광역시 남구,울산,sigungu,35222,47347,74.39,1,2026-08-13T23:12:29.517Z
2023,3117000000,동구,울산광역시 동구,울산,sigungu,15144,25291,59.88,2,2026-08-13T23:12:29.517Z
2023,3120000000,북구,울산광역시 북구,울산,sigungu,23728,23347,101.63,0,2026-08-13T23:12:29.517Z
2023,3171000000,울주군,울산광역시 울주군,울산,sigungu,20512,40254,50.96,2,2026-08-13T23:12:29.517Z
2023,3600000000,세종,세종특별자치시,세종,sido,48683,42560,114.39,0,2026-08-13T23:12:29.517Z
2023,3611000000,세종,세종특별자치시,세종,sido,48683,42560,114.39,0,2026-08-13T23:12:29.517Z
2023,4100000000,경기,경기도,경기,sido,1696190,2122718,79.91,1,2026-08-13T23:12:29.517Z
2023,4111000000,수원시,경기도 수원시,경기,sigungu,170819,157336,108.57,0,2026-08-13T23:12:29.517Z
