year,school_code_std,school_name,school_division,school_kind,region,estb,school_funds_carryover,school_funds_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,uploaded_at
2022,0002653,오산대학교,전문대학,전문대학,경기,사립,804648,64859092,1945254,,67608994,24969513,270.8,2026-08-01T02:42:38.332Z
2022,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,884969,17994290,1230369,,20109629,19111473,105.2,2026-08-01T02:42:38.332Z
2022,0000452,우송정보대학,전문대학,전문대학,대전,사립,2372429,30831427,249772,,33453627,19397369,172.5,2026-08-01T02:42:38.332Z
2022,0000521,울산과학대학교,전문대학,전문대학,울산,사립,4209360,16941642,4237215,10000,25398218,31252228,81.3,2026-08-01T02:42:38.332Z
2022,0000523,원광보건대학교,전문대학,전문대학,전북,사립,6119513,18674067,703658,,25497239,24410557,104.5,2026-08-01T02:42:38.332Z
2022,0000524,유한대학교,전문대학,전문대학,경기,사립,1270003,31003990,825230,,33099222,27038664,122.4,2026-08-01T02:42:38.332Z
2022,0000525,인덕대학교,전문대학,전문대학,서울,사립,3630967,4965035,490479,210000,9296481,36508083,25.5,2026-08-01T02:42:38.332Z
2022,0000455,재능대학교,전문대학,전문대학,인천,사립,2309446,10324583,909863,,13543891,18345148,73.8,2026-08-01T02:42:38.332Z
2022,0002654,인하공업전문대학,전문대학,전문대학,인천,사립,696068,60447878,959872,,62103817,44323055,140.1,2026-08-01T02:42:38.332Z
2022,0000527,장안대학교,전문대학,전문대학,경기,사립,688962,20940540,122162,,21751665,19742285,110.2,2026-08-01T02:42:38.332Z
2022,0000529,전남과학대학교,전문대학,전문대학,전남,사립,2298165,19154771,1430172,,22883108,16520143,138.5,2026-08-01T02:42:38.332Z
2022,0000531,전북과학대학교,전문대학,전문대학,전북,사립,21307648,7746922,139890,,29194460,8849714,329.9,2026-08-01T02:42:38.332Z
2022,0000437,전주기전대학,전문대학,전문대학,전북,사립,1175401,5881025,426817,,7483243,8766672,85.4,2026-08-01T02:42:38.332Z
2022,0000530,전주비전대학교,전문대학,전문대학,전북,사립,11450273,3132061,1420751,,16003085,18992662,84.3,2026-08-01T02:42:38.332Z
2022,0000532,제주관광대학교,전문대학,전문대학,제주,사립,224181,1008035,299531,,1531747,7112089,21.5,2026-08-01T02:42:38.332Z
2022,0002655,제주한라대학교,전문대학,전문대학,제주,사립,2911597,2253894,376998,,5542489,23241928,23.8,2026-08-01T02:42:38.332Z
2022,0002974,조선간호대학교,전문대학,전문대학,광주,사립,140405,7154111,33322,,7327837,3759795,194.9,2026-08-01T02:42:38.332Z
2022,0000534,조선이공대학교,전문대학,전문대학,광주,사립,856762,33194675,506242,,34557679,15995475,216,2026-08-01T02:42:38.332Z
2022,0000539,진주보건대학교,전문대학,전문대학,경남,사립,1449793,100463796,64078,,101977667,14945033,682.4,2026-08-01T02:42:38.332Z
2022,0000542,창원문성대학교,전문대학,전문대학,경남,사립,258999,52886678,2279196,,55424873,8799353,629.9,2026-08-01T02:42:38.332Z
2022,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,3877869,40612390,836258,,45326517,25281478,179.3,2026-08-01T02:42:38.332Z
2022,0002656,청암대학교,전문대학,전문대학,전남,사립,777298,2803857,535606,,4116761,12706363,32.4,2026-08-01T02:42:38.332Z
2022,0000545,춘해보건대학교,전문대학,전문대학,울산,사립,544000,12820655,386291,,13750946,15774560,87.2,2026-08-01T02:42:38.332Z
2022,0000536,충북보건과학대학교,전문대학,전문대학,충북,사립,798344,600000,641976,,2040319,14052148,14.5,2026-08-01T02:42:38.332Z
2022,0000547,충청대학교,전문대학,전문대학,충북,사립,584335,19524025,944762,,21053122,18752479,112.3,2026-08-01T02:42:38.332Z
2022,0002658,포항대학교,전문대학,전문대학,경북,사립,-576006,71010,501525,,-3471,9010421,0,2026-08-01T02:42:38.332Z
2022,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,-239998,28512,-44669,,-256155,3150178,-8.1,2026-08-01T02:42:38.332Z
2022,0000565,한국관광대학교,전문대학,전문대학,경기,사립,617789,63604857,47556,,64270201,8936044,719.2,2026-08-01T02:42:38.332Z
2022,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,1275945,3076718,211367,,4564030,4232043,107.8,2026-08-01T02:42:38.332Z
2022,0000522,한국영상대학교,전문대학,전문대학,세종,사립,2115408,14471770,1230760,,17817939,18357494,97.1,2026-08-01T02:42:38.332Z
2022,0000553,한림성심대학교,전문대학,전문대학,강원,사립,2496209,8608175,629727,,11734111,15478344,75.8,2026-08-01T02:42:38.332Z
2022,0000554,한양여자대학교,전문대학,전문대학,서울,사립,7195913,67892554,2682584,,77771052,40166358,193.6,2026-08-01T02:42:38.332Z
2022,0000555,한영대학교,전문대학,전문대학,전남,사립,1490276,1591646,1539376,,4621297,7517157,61.5,2026-08-01T02:42:38.332Z
2022,0000556,혜전대학교,전문대학,전문대학,충남,사립,927517,39874150,191504,,40993171,13966081,293.5,2026-08-01T02:42:38.332Z
2022,0000415,호산대학교,전문대학,전문대학,경북,사립,288986,2275783,90014,,2654783,10053741,26.4,2026-08-01T02:42:38.332Z
2022,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,22035649,2757092,53988,,24846729,8870351,280.1,2026-08-01T02:42:38.332Z
2022,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,3981512,33745840,,,37727352,31843221,118.5,2026-08-01T02:42:38.332Z
2022,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,35468428,5086874,101290,,40656593,21182948,191.9,2026-08-01T02:42:38.332Z
2022,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,7884386,3400000,2228,,11286614,8236223,137,2026-08-01T02:42:38.332Z
2022,0000334,글로벌사이버대학교,대학,사이버대학(대학),충남,사립,2350278,1024200,6228,,3380706,5491558,61.6,2026-08-01T02:42:38.332Z
2022,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,972173,10480790,113318,,11566281,10676276,108.3,2026-08-01T02:42:38.332Z
2022,0000330,디지털서울문화예술대학교,대학,사이버대학(대학),서울,사립,1214555,1218834,46760,,2480148,11973164,20.7,2026-08-01T02:42:38.332Z
2022,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,1541595,11000000,147904,,12689499,6154615,206.2,2026-08-01T02:42:38.332Z
2022,0000332,사이버한국외국어대학교,대학,사이버대학(대학),서울,사립,10441909,1766571,98619,,12307099,15692739,78.4,2026-08-01T02:42:38.332Z
2022,0000322,서울디지털대학교,대학,사이버대학(대학),서울,사립,43209981,15556153,,,58766133,24992593,235.1,2026-08-01T02:42:38.332Z
2022,0000323,서울사이버대학교,대학,사이버대학(대학),서울,사립,2885588,108675,249925,,3244188,44299608,7.3,2026-08-01T02:42:38.332Z
2022,0000325,세종사이버대학교,대학,사이버대학(대학),서울,사립,18109296,1217579,163282,,19490156,28873679,67.5,2026-08-01T02:42:38.332Z
2022,0000329,숭실사이버대학교,대학,사이버대학(대학),서울,사립,27127556,5682005,386443,,33196004,19761211,168,2026-08-01T02:42:38.332Z
2022,0000327,원광디지털대학교,대학,사이버대학(대학),전북,사립,7082987,4147161,164387,,11394535,16016243,71.1,2026-08-01T02:42:38.332Z
2022,0000326,한국열린사이버대학교,대학,사이버대학(대학),서울,사립,15070023,,60674,,15130697,12376369,122.3,2026-08-01T02:42:38.332Z
2022,0000331,한양사이버대학교,대학,사이버대학(대학),서울,사립,76699396,5257000,512604,,82469000,49963836,165.1,2026-08-01T02:42:38.332Z
2022,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,2693283,1388949,11417,,4093649,3874566,105.7,2026-08-01T02:42:38.332Z
2022,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,18149139,9307593,,,27456732,9763758,281.2,2026-08-01T02:42:38.332Z
2022,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,4444101,455910,,,4900011,6395040,76.6,2026-08-01T02:42:38.332Z
2023,0002748,가야대학교(김해),대학,대학교,경남,사립,2219707,27074722,167160,,29461589,12007895,245.4,2026-08-01T02:42:38.332Z
2023,0000063,가천대학교,대학,대학교,경기,사립,10424187,72701342,14671159,,97796688,188602328,51.9,2026-08-01T02:42:38.332Z
2023,0000072,가톨릭관동대학교,대학,대학교,강원,사립,4038900,8438995,1696460,,14174355,44582325,31.8,2026-08-01T02:42:38.332Z
2023,0000215,가톨릭꽃동네대학교,대학,대학교,충북,사립,551401,2881897,43950,,3477248,3318158,104.8,2026-08-01T02:42:38.332Z
2023,0000046,가톨릭대학교,대학,대학교,경기,사립,9856659,119564619,25196574,,154617851,89776143,172.2,2026-08-01T02:42:38.332Z
2023,0000050,감리교신학대학교,대학,대학교,서울,사립,3402741,8699177,17433,,12119351,7236508,167.5,2026-08-01T02:42:38.332Z
2023,0000051,강남대학교,대학,대학교,경기,사립,3322192,6595614,3738773,,13656579,50169873,27.2,2026-08-01T02:42:38.332Z
2023,0000079,강서대학교,대학,대학교,서울,사립,305495,2075131,98360,,2478986,10629653,23.3,2026-08-01T02:42:38.332Z
2023,0000052,건국대학교,대학,대학교,서울,사립,12775589,87897839,28593459,7200010,136466898,230009484,59.3,2026-08-01T02:42:38.332Z
2023,0000054,건양대학교,대학,대학교,충남,사립,11156182,102591583,2967117,,116714882,48164101,242.3,2026-08-01T02:42:38.332Z
2023,0000056,경기대학교,대학,대학교,경기,사립,19514175,46756544,7216835,3003514,76491068,116511536,65.7,2026-08-01T02:42:38.332Z
2023,0000059,경남대학교,대학,대학교,경남,사립,11585004,98913154,4222177,,114720336,64813106,177,2026-08-01T02:42:38.332Z
2023,0000060,경동대학교,대학,대학교,강원,사립,30345841,13911400,375214,,44632455,60122239,74.2,2026-08-01T02:42:38.332Z
2023,0000062,경성대학교,대학,대학교,부산,사립,6212336,25674060,3392575,,35278970,80362780,43.9,2026-08-01T02:42:38.332Z
2023,0000244,경운대학교,대학,대학교,경북,사립,1444079,399989,1813805,,3657872,34261725,10.7,2026-08-01T02:42:38.332Z
2023,0000064,경일대학교,대학,대학교,경북,사립,9714986,8306782,5910214,,23931983,47554683,50.3,2026-08-01T02:42:38.332Z
2023,0000066,경희대학교,대학,대학교,서울,사립,4417713,112617269,38048853,5067680,160151516,304022097,52.7,2026-08-01T02:42:38.332Z
2023,0000068,계명대학교,대학,대학교,대구,사립,15264140,230617220,12486928,2022910,260391198,158962355,163.8,2026-08-01T02:42:38.332Z
2023,0000069,고려대학교,대학,대학교,서울,사립,31312509,328875394,66605358,,426793260,370357889,115.2,2026-08-01T02:42:38.332Z
2023,0000071,고신대학교,대학,대학교,부산,사립,1675462,3645066,618749,,5939278,24914152,23.8,2026-08-01T02:42:38.332Z
2023,0000073,광신대학교,대학,대학교,광주,사립,209774,4844,,,214618,5377222,4,2026-08-01T02:42:38.332Z
2023,0000074,광운대학교,대학,대학교,서울,사립,4565298,22073840,9772935,,36412072,77906966,46.7,2026-08-01T02:42:38.332Z
2023,0000075,광주가톨릭대학교,대학,대학교,전남,사립,186394,20431351,,,20617745,,0,2026-08-01T02:42:38.332Z
2023,0000231,광주대학교,대학,대학교,광주,사립,9097973,13106633,2709466,102600,25016672,37543727,66.6,2026-08-01T02:42:38.332Z
2023,0000076,광주여자대학교,대학,대학교,광주,사립,4085516,13367000,504081,,17956597,22747680,78.9,2026-08-01T02:42:38.332Z
2023,0000078,국민대학교,대학,대학교,서울,사립,1639239,159054871,-7030301,3000000,156663809,156170436,100.3,2026-08-01T02:42:38.332Z
2023,0000080,극동대학교,대학,대학교,충북,사립,-597983,221677,286684,,-89623,22301410,-0.4,2026-08-01T02:42:38.332Z
2023,0000224,금강대학교,대학,대학교,충남,사립,1009272,1194140,504473,,2707886,1101988,245.7,2026-08-01T02:42:38.332Z
2023,0000241,김천대학교,대학,대학교,경북,사립,1009553,,63983,,1073537,16730774,6.4,2026-08-01T02:42:38.332Z
2023,0000081,나사렛대학교,대학,대학교,충남,사립,3243280,7289266,288180,,10820726,34449980,31.4,2026-08-01T02:42:38.332Z
2023,0000216,남부대학교,대학,대학교,광주,사립,3273711,11030530,372661,,14676902,18989062,77.3,2026-08-01T02:42:38.332Z
2023,0000245,남서울대학교,대학,대학교,충남,사립,6327534,13889949,2962702,900000,24080185,73303654,32.8,2026-08-01T02:42:38.332Z
2023,0000082,단국대학교,대학,대학교,경기,사립,8515535,26336472,17869653,,52721660,222137032,23.7,2026-08-01T02:42:38.332Z
2023,0000088,대구가톨릭대학교,대학,대학교,경북,사립,7109124,73489694,3697632,2981769,87278218,84516041,103.3,2026-08-01T02:42:38.332Z
2023,0000084,대구대학교,대학,대학교,경북,사립,12622575,109257451,2430286,1521907,125832218,115422609,109,2026-08-01T02:42:38.332Z
2023,0000087,대구예술대학교,대학,대학교,경북,사립,2331805,4463100,119793,,6914698,3277672,211,2026-08-01T02:42:38.332Z
2023,0000061,대구한의대학교,대학,대학교,경북,사립,3915199,9699576,3520323,,17135098,48290503,35.5,2026-08-01T02:42:38.332Z
2023,0000093,대신대학교,대학,대학교,경북,사립,487582,1148988,26636,,1663206,3523074,47.2,2026-08-01T02:42:38.332Z
2023,0000094,대전가톨릭대학교,대학,대학교,세종,사립,90060,3159420,,,3249480,335560,968.4,2026-08-01T02:42:38.332Z
2023,0000095,대전대학교,대학,대학교,대전,사립,8835335,20290434,4055779,,33181548,61681834,53.8,2026-08-01T02:42:38.332Z
2023,0000238,대전신학대학교,대학,대학교,대전,사립,-507711,,,,-507711,783875,-64.8,2026-08-01T02:42:38.332Z
2023,0000097,대진대학교,대학,대학교,경기,사립,4753345,2702227,1012711,,8468283,54285620,15.6,2026-08-01T02:42:38.332Z
2023,0000099,덕성여자대학교,대학,대학교,서울,사립,1215543,74599617,2925406,,78740566,40439892,194.7,2026-08-01T02:42:38.332Z
2023,0000100,동국대학교,대학,대학교,서울,사립,26853275,88822475,27220460,244259,143140469,211828189,67.6,2026-08-01T02:42:38.332Z
2023,0000102,동덕여자대학교,대학,대학교,서울,사립,2370512,223671864,1159517,,227201893,51619150,440.2,2026-08-01T02:42:38.332Z
2023,0000235,동명대학교,대학,대학교,부산,사립,4293855,27143248,5498987,46972,36983062,47258991,78.3,2026-08-01T02:42:38.332Z
2023,0000103,동서대학교,대학,대학교,부산,사립,7638246,32854534,752592,,41245373,59479492,69.3,2026-08-01T02:42:38.332Z
2023,0000104,동신대학교,대학,대학교,전남,사립,3125923,17664941,3708343,2097591,26596798,42018401,63.3,2026-08-01T02:42:38.332Z
2023,0000105,동아대학교,대학,대학교,부산,사립,5441130,53901507,11678473,5100000,76121109,139493098,54.6,2026-08-01T02:42:38.332Z
2023,0000106,동양대학교,대학,대학교,경북,사립,-2219860,,897412,,-1322447,27614029,-4.8,2026-08-01T02:42:38.332Z
2023,0000107,동의대학교,대학,대학교,부산,사립,3998648,10504141,7699421,503279,22705489,95156994,23.9,2026-08-01T02:42:38.332Z
2023,0000108,루터대학교,대학,대학교,경기,사립,208848,155794,108206,,472848,2423710,19.5,2026-08-01T02:42:38.332Z
2023,0000109,명지대학교,대학,대학교,경기,사립,-5329970,2262629,12373746,,9306405,128887718,7.2,2026-08-01T02:42:38.332Z
2023,0000112,목원대학교,대학,대학교,대전,사립,4969876,3973606,4370792,,13314274,51973770,25.6,2026-08-01T02:42:38.332Z
2023,0000221,목포가톨릭대학교,대학,대학교,전남,사립,328426,3879324,25959,,4233709,3281371,129,2026-08-01T02:42:38.332Z
2023,0000113,배재대학교,대학,대학교,대전,사립,6742065,21506879,3165896,,31414840,53496788,58.7,2026-08-01T02:42:38.332Z
2023,0000178,백석대학교,대학,대학교,충남,사립,6283846,96823237,1060007,4300000,108467090,108822942,99.7,2026-08-01T02:42:38.332Z
2023,0000114,부산가톨릭대학교,대학,대학교,부산,사립,1819564,25588138,2755806,,30163508,24012434,125.6,2026-08-01T02:42:38.332Z
2023,0000115,부산외국어대학교,대학,대학교,부산,사립,4491859,5530484,2291415,,12313757,42208168,29.2,2026-08-01T02:42:38.332Z
2023,0000222,부산장신대학교,대학,대학교,경남,사립,3185198,718094,,,3903291,1937504,201.5,2026-08-01T02:42:38.332Z
2023,0000116,삼육대학교,대학,대학교,서울,사립,8056475,21840191,1763183,,31659848,48986029,64.6,2026-08-01T02:42:38.332Z
2023,0000117,상명대학교,대학,대학교,서울,사립,4877601,26138202,8913259,500000,40429062,102362273,39.5,2026-08-01T02:42:38.332Z
2023,0000119,상지대학교,대학,대학교,강원,사립,1516365,5350031,2570726,962000,10399122,46321417,22.4,2026-08-01T02:42:38.332Z
2023,0000120,서강대학교,대학,대학교,서울,사립,3021638,50251344,5631519,6124091,65028592,114268673,56.9,2026-08-01T02:42:38.332Z
2023,0000121,서경대학교,대학,대학교,서울,사립,2461007,15124757,1353414,,18939178,52451575,36.1,2026-08-01T02:42:38.332Z
2023,0000098,서울기독대학교,대학,대학교,서울,사립,-1056363,171053,12458,,-872852,3226845,-27,2026-08-01T02:42:38.332Z
2023,0000125,서울신학대학교,대학,대학교,경기,사립,2315163,8327157,236652,,10878972,17601669,61.8,2026-08-01T02:42:38.332Z
2023,0000126,서울여자대학교,대학,대학교,서울,사립,2327127,47361191,3218667,,52906985,51820066,102.1,2026-08-01T02:42:38.332Z
2023,0000127,서울장신대학교,대학,대학교,경기,사립,333001,602486,22250,,957737,4157677,23,2026-08-01T02:42:38.332Z
2023,0000205,서울한영대학교,대학,대학교,서울,사립,-1893812,,345,,-1893467,6120886,-30.9,2026-08-01T02:42:38.332Z
2023,0000128,서원대학교,대학,대학교,충북,사립,6373370,28931650,1898293,776244,37979557,43499906,87.3,2026-08-01T02:42:38.332Z
2023,0000129,선문대학교,대학,대학교,충남,사립,2819529,35419600,3479921,,41719049,66927929,62.3,2026-08-01T02:42:38.332Z
2023,0000131,성결대학교,대학,대학교,경기,사립,2094058,49119384,906521,,52119963,37830809,137.8,2026-08-01T02:42:38.332Z
2023,0000132,성공회대학교,대학,대학교,서울,사립,500103,3199267,1213116,551243,5463729,16270097,33.6,2026-08-01T02:42:38.332Z
2023,0000133,성균관대학교,대학,대학교,서울,사립,64136334,283056914,-19502211,993940,328684976,292651797,112.3,2026-08-01T02:42:38.332Z
2023,0000136,성신여자대학교,대학,대학교,서울,사립,5556196,56828706,4472752,1000000,67857653,80046861,84.8,2026-08-01T02:42:38.332Z
2023,0000137,세명대학교,대학,대학교,충북,사립,3687744,131090051,8847361,,143625155,45067152,318.7,2026-08-01T02:42:38.332Z
2023,0000138,세종대학교,대학,대학교,서울,사립,7404996,96806173,9851473,4000000,118062642,137405100,85.9,2026-08-01T02:42:38.332Z
2023,0000092,세한대학교,대학,대학교,전남,사립,2041680,21188393,1086966,,24317039,23651943,102.8,2026-08-01T02:42:38.332Z
2023,0000243,송원대학교,대학,대학교,광주,사립,1241703,,87875,,1329578,17803698,7.5,2026-08-01T02:42:38.332Z
2023,0000139,수원가톨릭대학교,대학,대학교,경기,사립,869932,27095115,,,27965047,911250,3068.9,2026-08-01T02:42:38.332Z
2023,0000140,수원대학교,대학,대학교,경기,사립,66999695,369847921,7705406,3254184,447807207,67322387,665.2,2026-08-01T02:42:38.332Z
2023,0000141,숙명여자대학교,대학,대학교,서울,사립,3372933,191703217,19022303,114456,214212909,105055898,203.9,2026-08-01T02:42:38.332Z
2023,0000142,순천향대학교,대학,대학교,충남,사립,4317419,64176305,6571473,1500000,76565197,94255081,81.2,2026-08-01T02:42:38.332Z
2023,0000143,숭실대학교,대학,대학교,서울,사립,25408620,97714054,10718010,,133840683,141435308,94.6,2026-08-01T02:42:38.332Z
2023,0000065,신경주대학교,대학,대학교,경북,사립,-10460344,,211223,,-10249121,5359489,-191.2,2026-08-01T02:42:38.332Z
2023,0000144,신라대학교,대학,대학교,부산,사립,7134120,12220502,838811,,20193433,46153415,43.8,2026-08-01T02:42:38.332Z
2023,0002712,신한대학교,대학,대학교,경기,사립,2083931,131259,1029980,,3245170,55944821,5.8,2026-08-01T02:42:38.332Z
2023,0000145,아신대학교,대학,대학교,경기,사립,25663,588369,20539,,634570,5423448,11.7,2026-08-01T02:42:38.332Z
2023,0000146,아주대학교,대학,대학교,경기,사립,8374124,96371434,20264981,1039104,126049643,126332541,99.8,2026-08-01T02:42:38.332Z
2023,0000147,안양대학교,대학,대학교,경기,사립,2059522,11586013,2410580,,16056114,37602240,42.7,2026-08-01T02:42:38.332Z
2023,0000149,연세대학교,대학,대학교,서울,사립,39651158,630596664,30440560,24941132,725629514,419752485,172.9,2026-08-01T02:42:38.332Z
2023,0000151,영남대학교,대학,대학교,경북,사립,22725145,131876989,17761353,1014950,173378436,169931656,102,2026-08-01T02:42:38.332Z
2023,0000153,영남신학대학교,대학,대학교,경북,사립,-82106,364203,1620,,283717,3624404,7.8,2026-08-01T02:42:38.332Z
2023,0003193,영산대학교(해운대),대학,대학교,부산,사립,6002478,3265440,1583308,,10851227,33962400,32,2026-08-01T02:42:38.332Z
2023,0000155,영산선학대학교,대학,대학교,전남,사립,21894,,,,21894,67000,32.7,2026-08-01T02:42:38.332Z
2023,0000228,예수대학교,대학,대학교,전북,사립,886303,,83945,17849,988097,3414172,28.9,2026-08-01T02:42:38.332Z
2023,0000218,예원예술대학교,대학,대학교,전북,사립,262761,,1714,,264475,11165390,2.4,2026-08-01T02:42:38.332Z
2023,0000156,용인대학교,대학,대학교,경기,사립,895964,91708148,745669,,93349781,46149273,202.3,2026-08-01T02:42:38.332Z
2023,0000157,우석대학교,대학,대학교,전북,사립,5459628,6878161,3139758,250000,15727548,49069944,32.1,2026-08-01T02:42:38.332Z
2023,0000240,우송대학교,대학,대학교,대전,사립,9170194,26738049,1556465,,37464708,77163331,48.6,2026-08-01T02:42:38.332Z
2023,0000158,울산대학교,대학,대학교,울산,사립,36997191,51006343,17764231,,105767764,95827810,110.4,2026-08-01T02:42:38.332Z
2023,0000159,원광대학교,대학,대학교,전북,사립,16147911,36157661,12947288,1500000,66752860,104370997,64,2026-08-01T02:42:38.332Z
2023,0000160,위덕대학교,대학,대학교,경북,사립,417360,2335898,402283,100000,3255541,16234537,20.1,2026-08-01T02:42:38.332Z
2023,0000154,유원대학교,대학,대학교,충북,사립,1778423,,865615,,2644038,22065422,12,2026-08-01T02:42:38.332Z
2023,0000161,을지대학교,대학,대학교,대전,사립,20541630,144142547,5993062,,170677239,39673746,430.2,2026-08-01T02:42:38.332Z
2023,0000163,이화여자대학교,대학,대학교,서울,사립,13611194,635004427,34110031,,682725653,207938667,328.3,2026-08-01T02:42:38.332Z
2023,0000164,인제대학교,대학,대학교,경남,사립,3258888,25732144,13820636,,42811668,63450977,67.5,2026-08-01T02:42:38.332Z
2023,0000168,인천가톨릭대학교,대학,대학교,인천,사립,798402,4652065,221924,,5672390,6062727,93.6,2026-08-01T02:42:38.332Z
2023,0000169,인하대학교,대학,대학교,인천,사립,4045278,39725375,8599091,,52369744,170922488,30.6,2026-08-01T02:42:38.332Z
2023,0000170,장로회신학대학교,대학,대학교,서울,사립,525578,35787056,,,36312634,15841301,229.2,2026-08-01T02:42:38.332Z
2023,0000171,전주대학교,대학,대학교,전북,사립,11319392,15716078,5465999,,32501469,71511526,45.4,2026-08-01T02:42:38.332Z
2023,0000248,제주국제대학교,대학,대학교,제주,사립,-8130639,440968,298455,,-7391216,3112664,-237.5,2026-08-01T02:42:38.332Z
2023,0000172,조선대학교,대학,대학교,광주,사립,10813526,63016357,17652585,,91482469,137839891,66.4,2026-08-01T02:42:38.332Z
2023,0000173,중부대학교,대학,대학교,충남,사립,3615462,3680955,2527227,,9823644,60115053,16.3,2026-08-01T02:42:38.332Z
2023,0000175,중앙대학교,대학,대학교,서울,사립,9250703,111842442,16038326,1400000,138531470,268725757,51.6,2026-08-01T02:42:38.332Z
2023,0000177,중앙승가대학교,대학,대학교,경기,사립,552994,1054983,-53631,,1554346,556226,279.4,2026-08-01T02:42:38.332Z
2023,0000239,중원대학교,대학,대학교,충북,사립,2471266,496672,1538558,,4506496,23242097,19.4,2026-08-01T02:42:38.332Z
2023,0000187,차의과학대학교,대학,대학교,경기,사립,18003170,30731518,3182860,3000000,54917548,28921760,189.9,2026-08-01T02:42:38.332Z
2023,0000249,창신대학교,대학,대학교,경남,사립,1229786,15750531,41397,,17021714,13079138,130.1,2026-08-01T02:42:38.332Z
2023,0000179,청주대학교,대학,대학교,충북,사립,15111624,241887004,878225,,257876854,88862265,290.2,2026-08-01T02:42:38.332Z
2023,0000246,초당대학교,대학,대학교,전남,사립,2400598,30911400,1800,,33313799,18221748,182.8,2026-08-01T02:42:38.332Z
2023,0000180,총신대학교,대학,대학교,서울,사립,3102260,39520534,112423,27621,42762839,22251853,192.2,2026-08-01T02:42:38.332Z
2023,0000181,추계예술대학교,대학,대학교,서울,사립,414668,156578,15892,,587137,11969413,4.9,2026-08-01T02:42:38.332Z
2023,0000184,칼빈대학교,대학,대학교,경기,사립,269561,104165,,,373725,13359058,2.8,2026-08-01T02:42:38.332Z
2023,0000186,평택대학교,대학,대학교,경기,사립,2727547,1848618,585394,,5161559,26001282,19.9,2026-08-01T02:42:38.332Z
2023,0000188,포항공과대학교,대학,대학교,경북,사립,53594844,90524289,32479568,40500000,217098701,26820883,809.4,2026-08-01T02:42:38.332Z
2023,0000247,한국공학대학교,대학,대학교,경기,사립,10300373,6861361,8162589,2003704,27328028,60865636,44.9,2026-08-01T02:42:38.332Z
2023,0000189,한국기술교육대학교,대학,대학교,충남,사립,12159843,5795400,9630949,8791134,36377325,19879629,183,2026-08-01T02:42:38.332Z
2023,0000191,한국성서대학교,대학,대학교,서울,사립,412344,224069,47853,,684266,7786420,8.8,2026-08-01T02:42:38.332Z
2023,0000192,한국외국어대학교,대학,대학교,서울,사립,9202799,11789506,5387350,500000,26879656,142384266,18.9,2026-08-01T02:42:38.332Z
2023,0000182,한국침례신학대학교,대학,대학교,대전,사립,1031011,25994759,,,27025769,8722070,309.9,2026-08-01T02:42:38.332Z
2023,0000194,한국항공대학교,대학,대학교,경기,사립,2413569,6410569,8160969,1750000,18735107,38195169,49.1,2026-08-01T02:42:38.332Z
2023,0000195,한남대학교,대학,대학교,대전,사립,8373924,9181839,3030569,1159862,21746194,82066091,26.5,2026-08-01T02:42:38.332Z
2023,0000196,한동대학교,대학,대학교,경북,사립,15696137,8127644,2980110,,26803891,31441856,85.2,2026-08-01T02:42:38.332Z
2023,0000197,한라대학교,대학,대학교,강원,사립,1332859,39000,591528,,1963387,19822810,9.9,2026-08-01T02:42:38.332Z
2023,0000198,한림대학교,대학,대학교,강원,사립,11655861,46578784,13207293,3800130,75242068,59955174,125.5,2026-08-01T02:42:38.332Z
2023,0000199,한서대학교,대학,대학교,충남,사립,6984868,2503726,2408404,,11896997,51771465,23,2026-08-01T02:42:38.332Z
2023,0000200,한성대학교,대학,대학교,서울,사립,5812818,15471109,3424661,,24708589,58621528,42.1,2026-08-01T02:42:38.332Z
2023,0000201,한세대학교,대학,대학교,경기,사립,1987421,35130023,70849,,37188294,23046640,161.4,2026-08-01T02:42:38.332Z
2023,0000202,한신대학교,대학,대학교,경기,사립,2589433,27250822,684010,500000,31024265,38504388,80.6,2026-08-01T02:42:38.332Z
2023,0000203,한양대학교,대학,대학교,서울,사립,40491819,173281216,17735055,2206070,233714160,370553739,63.1,2026-08-01T02:42:38.332Z
2023,0000206,한일장신대학교,대학,대학교,전북,사립,-766911,1030852,320334,,584274,5998205,9.7,2026-08-01T02:42:38.332Z
2023,0000207,협성대학교,대학,대학교,경기,사립,-40321,8224044,456356,,8640078,29082963,29.7,2026-08-01T02:42:38.332Z
2023,0000208,호남대학교,대학,대학교,광주,사립,7083930,38331970,2687201,,48103101,48674776,98.8,2026-08-01T02:42:38.332Z
