school_code_std,road_address,lot_address,lng,lat,sido,sigungu,geocoded_at
0000466,"부산광역시 부산진구 양지로 54 (양정동, 동의과학대학)",부산광역시 부산진구 양정동 429-19,129.07377232781548,35.16639067813791,부산광역시,부산진구,2026-08-01T20:12:16.527Z
0000467,"부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학)",부산광역시 사하구 괴정동 220-59,128.9973830362139,35.105257927408076,부산광역시,사하구,2026-08-01T20:12:16.527Z
0000469,"경기도 안성시 죽산면 관음당길 51 (장원리, 두원공과대학교)",경기도 안성시 죽산면 장원리 709,127.42409333362426,37.06484698223328,경기도,안성시,2026-08-01T20:12:16.527Z
0000470,"경상남도 창원시 마산회원구 내서읍 함마대로 2640 (용담리, 마산대학)",경상남도 창원시 마산회원구 내서읍 용담리 181-1,128.5040812682688,35.25890136652668,경상남도,창원시,2026-08-01T20:12:16.527Z
0000473,"서울특별시 서대문구 가좌로 134 (홍은동, 명지전문대학)",서울특별시 서대문구 홍은동 323-15,126.92606231717997,37.584096489720636,서울특별시,서대문구,2026-08-01T20:12:16.527Z
0000474,"전남광주통합특별시 목포시 영산로 413-1 (상동, 목포과학대학)",전남광주통합특별시 목포시 용해동 273-13,126.40910513005885,34.80764051031441,전남광주통합특별시,목포시,2026-08-01T20:12:16.527Z
0000475,경상북도 문경시 호계면 대학길 161 (별암리),경상북도 문경시 호계면 별암리 730,128.17408201375164,36.65875797471183,경상북도,문경시,2026-08-01T20:12:16.527Z
0000476,"서울특별시 종로구 필운대로1길 34 (필운동, 배화여자대학)",서울특별시 종로구 누하동 149,126.9681947106907,37.57901540686903,서울특별시,종로구,2026-08-01T20:12:16.527Z
0000477,"전라북도 완주군 봉동읍 백제대학로 171 (제내리, 백제예술대학)",전북특별자치도 완주군 봉동읍 제내리 1234,127.1259087374786,35.995547480184655,전라북도,완주군,2026-08-01T20:12:16.527Z
0000479,"부산광역시 연제구 고분로 170 (연산동, 부산경상대학)",부산광역시 연제구 연산동 277-4,129.09888787848143,35.18521807454956,부산광역시,연제구,2026-08-01T20:12:16.527Z
0000480,"부산광역시 부산진구 진남로 506 (양정동, 부산여자대학)",부산광역시 부산진구 양정동 74-161,129.07273399698565,35.16794776753344,부산광역시,부산진구,2026-08-01T20:12:16.527Z
0000481,"부산광역시 북구 시랑로132번길 88 (구포동, 부산과학기술대학교)",부산광역시 북구 구포동 870,129.0039362656495,35.19587802505788,부산광역시,북구,2026-08-01T20:12:16.527Z
0000482,"경기도 부천시 원미구 신흥로56번길 25 (심곡동, 부천대학)",경기도 부천시 원미구 심곡동 424,126.77982989628933,37.489831697162046,경기도,부천시,2026-08-01T20:12:16.527Z
0000483,"서울특별시 동대문구 망우로 82 (휘경동, 삼육보건대학) 삼육보건대학교",서울특별시 동대문구 휘경동 29-1,127.06583320611897,37.588758891187524,서울특별시,동대문구,2026-08-01T20:12:16.527Z
0000485,강원특별자치도 원주시 상지대길 83 (우산동),강원특별자치도 원주시 우산동 738,127.9312758528091,37.367707847037885,강원특별자치도,원주시,2026-08-01T20:12:16.527Z
0000489,"경기도 안산시 단원구 예술대학로 171 (고잔동, 서울예술대학)",경기도 안산시 단원구 고잔동 640-1,126.83683648237194,37.334410301668356,경기도,안산시,2026-08-01T20:12:16.527Z
0000490,서울특별시 중랑구 용마산로90길 28 (면목동),서울특별시 중랑구 면목동 49-3,127.09722313860036,37.58608224348042,서울특별시,중랑구,2026-08-01T20:12:16.527Z
0000493,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",부산광역시 해운대구 반송동 248,129.15656370510453,35.22424005208005,부산광역시,해운대구,2026-08-01T20:12:16.527Z
0000496,"경기도 수원시 권선구 온정로 72 (오목천동, 수원여자대학)",경기도 수원시 권선구 오목천동 39-21,126.96374896936351,37.251011693266605,경기도,수원시,2026-08-01T20:12:16.527Z
0000497,"경기도 화성시 정남면 세자로 288 (보통리, 수원과학대학)",경기도 화성시 효행구 정남면 보통리 141-44,126.98127038043418,37.19243333848796,경기도,화성시,2026-08-01T20:12:16.527Z
0000498,"전남광주통합특별시 순천시 제일대학길 17 (덕월동, 순천제일대학)",전남광주통합특별시 순천시 덕월동 535,127.48429091496703,34.93364076500803,전남광주통합특별시,순천시,2026-08-01T20:12:16.527Z
0000500,"서울특별시 중구 소파로2길 10 (예장동, 숭의여자대학)",서울특별시 중구 예장동 8-3,126.98759899033695,37.55733174664654,서울특별시,중구,2026-08-01T20:12:16.527Z
0000501,"경기도 성남시 중원구 광명로 377 (금광동, 신구대학)",경기도 성남시 중원구 금광동 2685,127.16784173736673,37.447324464746245,경기도,성남시,2026-08-01T20:12:16.527Z
0000502,"충청남도 당진시 정미면 대학로 1 (덕마리, 신성대학교)",충청남도 당진시 정미면 덕마리 230-2,126.59331936923937,36.8524931208457,충청남도,당진시,2026-08-01T20:12:16.527Z
0000506,"경기도 안산시 단원구 신안산대학로 135 (초지동, 신안산대학교)",경기도 안산시 단원구 초지동 671,126.80798007033172,37.30912909942461,경기도,안산시,2026-08-01T20:12:16.527Z
0000507,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교)",경기도 안산시 상록구 일동 752,126.87805811635897,37.30928708055616,경기도,안산시,2026-08-01T20:12:16.527Z
0000509,"경상남도 양산시 명곡로 321 (명곡동, 동원과학기술대학교)",경상남도 양산시 명곡동 922-2,129.0687132552893,35.34362799660135,경상남도,양산시,2026-08-01T20:12:16.527Z
0000510,"경기도 여주시 세종로 338 (교동, 여주대학교)",경기도 여주시 교동 454-4,127.6322762339012,37.26955872195319,경기도,여주시,2026-08-01T20:12:16.527Z
0000512,"충청남도 천안시 서북구 성환읍 연암로 313 (수향리, 천안연암대학)",충청남도 천안시 서북구 성환읍 수향리 95-3,127.15436414294095,36.95151130668487,충청남도,천안시,2026-08-01T20:12:16.527Z
0000513,"대구광역시 남구 현충로 170 (대명동, 영남이공대학)",대구광역시 남구 대명동 322,128.58442353481968,35.845656849487796,대구광역시,남구,2026-08-01T20:12:16.527Z
0000514,강원특별자치도 강릉시 공제로 357 (홍제동),강원특별자치도 강릉시 홍제동 1009,128.8579607362774,37.74573443968873,강원특별자치도,강릉시,2026-08-01T20:12:16.527Z
0000515,강원특별자치도 영월군 영월읍 하송로 197,강원특별자치도 영월군 영월읍 하송리 산 57,128.45209090978344,37.17520449487057,강원특별자치도,영월군,2026-08-01T20:12:16.527Z
0000517,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",대구광역시 북구 복현동 218,128.62192617680626,35.89674057607597,대구광역시,북구,2026-08-01T20:12:16.527Z
0000520,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교)",경기도 용인시 처인구 마평동 961,127.21817095165561,37.22921953455622,경기도,용인시,2026-08-01T20:12:16.527Z
0000521,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",울산광역시 동구 화정동 74,129.41746094303588,35.49813342222672,울산광역시,동구,2026-08-01T20:12:16.527Z
0000522,"세종특별자치시 장군면 대학길 300 (금암리, 한국영상대학)",세종특별자치시  장군면 금암리 180-1,127.20924043113737,36.46355568744103,세종특별자치시,장군,2026-08-01T20:12:16.527Z
0000523,"전라북도 익산시 익산대로 514 (신용동, 원광보건대학)",전북특별자치도 익산시 신용동 345-13,126.95555319281627,35.97196484043718,전라북도,익산시,2026-08-01T20:12:16.527Z
0000524,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학)",경기도 부천시 소사구 괴안동 185-34,126.82044403423669,37.487643376940326,경기도,부천시,2026-08-01T20:12:16.527Z
0000525,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학)",서울특별시 노원구 월계동 648-7,127.05604152528363,37.632459255768005,서울특별시,노원구,2026-08-01T20:12:16.527Z
0000527,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학)",경기도 화성시 효행구 봉담읍 상리 460,126.94747108002795,37.21299057590613,경기도,화성시,2026-08-01T20:12:16.527Z
0000529,전남광주통합특별시 곡성군 옥과면 대학로 113 (옥과리),전남광주통합특별시 곡성군 옥과면 옥과리 285,127.13202044439622,35.276526708818025,전남광주통합특별시,곡성군,2026-08-01T20:12:16.527Z
0000530,"전라북도 전주시 완산구 천잠로 235 (효자동2가, 전주비전대학)",전북특별자치도 전주시 완산구 효자동2가 1070,127.09190455810663,35.80884372563773,전라북도,전주시,2026-08-01T20:12:16.527Z
0000531,전북특별자치도 정읍시 정읍사로 509 (시기동),전북특별자치도 정읍시 신월동 산 31-4,126.86074315411582,35.54698608355048,전북특별자치도,정읍시,2026-08-01T20:12:16.527Z
0000532,"제주특별자치도 제주시 애월읍 평화로 2715 (광령리, 제주관광대학)",제주특별자치도 제주시 애월읍 광령리 2615,126.43453417534579,33.44705578176624,제주특별자치도,제주시,2026-08-01T20:12:16.527Z
0000534,전남광주통합특별시 동구 조선이공대길 11(서석동) 조선이공대학교,전남광주통합특별시 동구 서석동 240,126.93165801696296,35.139819632074136,전남광주통합특별시,동구,2026-08-01T20:12:16.527Z
0000536,"충청북도 청주시 청원구 내수읍 덕암길 10 (덕암리, 충북보건과학대학교)",충청북도 청주시 청원구 내수읍 덕암리 669,127.55278636949394,36.701750719110336,충청북도,청주시,2026-08-01T20:12:16.527Z
0000539,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",경상남도 진주시 유곡동 160,128.0680326304805,35.197489396010766,경상남도,진주시,2026-08-01T20:12:16.527Z
0000541,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학)",경상남도 창원시 마산회원구 합성동 1,128.60033408920586,35.24491111824501,경상남도,창원시,2026-08-01T20:12:16.527Z
0000542,경상남도 창원시 성산구 충혼로 91(두대동),경상남도 창원시 성산구 두대동 산 65-8,128.66025040880828,35.23224698347177,경상남도,창원시,2026-08-01T20:12:16.527Z
0000543,충청남도 천안시 동남구 백석대학로 1 (안서동),충청남도 천안시 동남구 안서동 115,127.1857097375615,36.83934360947134,충청남도,천안시,2026-08-01T20:12:16.527Z
0000544,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",경기도 이천시 마장면 해월리 33,127.35667773822395,37.20635278008335,경기도,이천시,2026-08-01T20:12:16.527Z
0000545,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",울산광역시 울주군 웅촌면 곡천리 677,129.19752458833574,35.458304214724556,울산광역시,울주군,2026-08-01T20:12:16.527Z
0000546,"대전광역시 유성구 가정북로 68 (장동, 대덕대학)",대전광역시 유성구 장동 48,127.36556527968101,36.39132392240991,대전광역시,유성구,2026-08-01T20:12:16.527Z
0000547,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학)",충청북도 청주시 흥덕구 강내면 월곡리 301-3,127.36714047109719,36.62148509829987,충청북도,청주시,2026-08-01T20:12:16.527Z
0000548,강원특별자치도 태백시 대학길 97 (황지동),강원특별자치도 태백시 황지동 441,128.97541649862487,37.16265742798106,강원특별자치도,태백시,2026-08-01T20:12:16.527Z
0000549,"경기도 평택시 장안웃길 56 (장안동, 국제대학교)",경기도 평택시 장안동 353,127.08110607730347,37.06608394423225,경기도,평택시,2026-08-01T20:12:16.527Z
0000550,경상북도 포항시 북구 흥해읍 선린대길 30 선린대학교,경상북도 포항시 북구 흥해읍 초곡리 산 38-34,129.33233530987172,36.09187031829137,경상북도,포항시,2026-08-01T20:12:16.527Z
0000553,강원특별자치도 춘천시 동면 장학길 48,강원특별자치도 춘천시 동면 장학리 산 37-17,127.75643538542184,37.89943516254935,강원특별자치도,춘천시,2026-08-01T20:12:16.527Z
0000554,"서울특별시 성동구 살곶이길 200 (사근동, 한양여자대학)",서울특별시 성동구 사근동 110,127.0499952545277,37.55913764590071,서울특별시,성동구,2026-08-01T20:12:16.527Z
0000555,"전남광주통합특별시 여수시 장군산길 18-43 (여서동, 한영대학)",전남광주통합특별시 여수시 여서동 61,127.71488749135193,34.75371367497907,전남광주통합특별시,여수시,2026-08-01T20:12:16.527Z
0000556,충청남도 홍성군 홍성읍 대학1길 19,충청남도 홍성군 홍성읍 남장리 392-1,126.65916996345385,36.579785957367434,충청남도,홍성군,2026-08-01T20:12:16.527Z
0000560,"경기도 시흥시 경기과기대로 269 (정왕동, 경기과학기술대학교)",경기도 시흥시 정왕동 2121-3,126.73586849099334,37.338625575154914,경기도,시흥시,2026-08-01T20:12:16.527Z
0000561,"부산광역시 남구 못골번영로71번길 74 (대연동, 부산예술대학)",부산광역시 남구 대연동 1552,129.08486452443606,35.14265804585372,부산광역시,남구,2026-08-01T20:12:16.527Z
0000562,"전남광주통합특별시 담양군 담양읍 죽녹원로 152 (향교리, 전남도립대학)",전남광주통합특별시 담양군 담양읍 향교리 262-2,126.9888792892992,35.326532830251,전남광주통합특별시,담양군,2026-08-01T20:12:16.527Z
0000564,강원특별자치도 횡성군 횡성읍 남산로 210,강원특별자치도 횡성군 횡성읍 남산리 69-1,128.00121795278255,37.47076178606526,강원특별자치도,횡성군,2026-08-01T20:12:16.527Z
0000565,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학)",경기도 이천시 신둔면 고척리 363-10,127.37683612825899,37.28332937995454,경기도,이천시,2026-08-01T20:12:16.527Z
0000566,경기도 양주시 은현면 서정로 27,경기도 양주시 은현면 용암리 681-1,127.03780339892904,37.85646543272463,경기도,양주시,2026-08-01T20:12:16.527Z
0000567,강원특별자치도 춘천시 남산면 송곡대학길 34,강원특별자치도 춘천시 남산면 창촌리 1,127.65311184780803,37.79191226407847,강원특별자치도,춘천시,2026-08-01T20:12:16.527Z
0000568,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",경기도 파주시 탄현면 금승리 536-2,126.73572454876272,37.81874357699393,경기도,파주시,2026-08-01T20:12:16.527Z
0000569,"경상남도 김해시 삼안로112번길 198 (삼방동, 김해대학교)",경상남도 김해시 삼방동 산 77-9,128.9130459189829,35.254141232802176,경상남도,김해시,2026-08-01T20:12:16.527Z
0000570,"경상남도 거창군 거창읍 운정1길 120 (송정리, 한국승강기대학)",경상남도 거창군 거창읍 송정리 700,127.89667893285079,35.67472558171117,경상남도,거창군,2026-08-01T20:12:16.527Z
0000575,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",대구광역시 북구 복현동 218,128.62192617680626,35.89674057607597,대구광역시,북구,2026-08-01T20:12:16.527Z
0000576,경상북도 경산시 남천면 남천로 746-10 (협석리),경상북도 경산시 남천면 협석리 140,128.72953934572666,35.78475581528579,경상북도,경산시,2026-08-01T20:12:16.527Z
0000578,강원특별자치도 횡성군 우천면 하대5길 109 한국골프과학기술대학교,강원특별자치도 횡성군 우천면 하대리 281-1,128.0766756288387,37.46715388098644,강원특별자치도,횡성군,2026-08-01T20:12:16.527Z
0000579,경기도 광주시 순암로 16-26 (역동) ICT폴리텍대학,경기도 광주시 역동 181-3,127.24803978688641,37.39638723954084,경기도,광주시,2026-08-01T20:12:16.527Z
0000584,"서울특별시 용산구 보광로 73 (보광동, 한국폴리텍1대학서울정수캠퍼스)",서울특별시 용산구 보광동 238-2,126.9966290508795,37.528435754718416,서울특별시,용산구,2026-08-01T20:12:16.527Z
0000585,"서울특별시 강서구 우장산로10길 112 (화곡동, 한국폴리텍Ⅰ서울강서대학)",서울특별시 강서구 화곡동 산 60-1,126.8432068843963,37.54923031912503,서울특별시,강서구,2026-08-01T20:12:16.527Z
0000586,"경기도 성남시 수정구 수정로 398 (산성동, 한국폴리텍I대학성남캠퍼스)",경기도 성남시 수정구 산성동 4,127.15331265106482,37.45890916701163,경기도,성남시,2026-08-01T20:12:16.527Z
0000589,"인천광역시 부평구 무네미로448번길 56 (구산동, 한국폴리텍Ⅱ대학)",인천광역시 부평구 구산동 39-1,126.75521331478694,37.478295476408064,인천광역시,부평구,2026-08-01T20:12:16.527Z
0000593,강원특별자치도 춘천시 동산면 영서로 1290-31,강원특별자치도 춘천시 동산면 원창리 70,127.77944443720398,37.79870384809817,강원특별자치도,춘천시,2026-08-01T20:12:16.527Z
0000594,강원특별자치도 강릉시 남산초교길 121 (노암동) 한국폴리텍대학 강릉캠퍼스,강원특별자치도 강릉시 노암동 779,128.89110203244007,37.736894769078134,강원특별자치도,강릉시,2026-08-01T20:12:16.527Z
0000603,"대전광역시 동구 우암로 352-21 (가양동, 한국폴리텍IV대학)",대전광역시 동구 가양동 91-2,127.45531026927898,36.35128058116014,대전광역시,동구,2026-08-01T20:12:16.527Z
0000604,"충청북도 청주시 흥덕구 산단로 54 (송정동, 한국폴리텍Ⅳ대학청주캠퍼스)",충청북도 청주시 흥덕구 송정동 47,127.44775882936999,36.639420844382286,충청북도,청주시,2026-08-01T20:12:16.527Z
0000606,"충청남도 아산시 신창면 행목로 45 (행목리, 한국폴리텍Ⅳ대학아산캠퍼스)",충청남도 아산시 신창면 행목리 323,126.94924894843707,36.7721450280106,충청남도,아산시,2026-08-01T20:12:16.527Z
0000607,충청남도 홍성군 홍성읍 충서로 1200 한국폴리텍대학 충남캠퍼스,충청남도 홍성군 홍성읍 남장리 220-1,126.65656617967694,36.58283774499678,충청남도,홍성군,2026-08-01T20:12:16.527Z
0000616,"전남광주통합특별시 북구 하서로 85 (운암동, 한국폴리텍V대학)",전남광주통합특별시 북구 운암동 237-35,126.87961835073813,35.18423467069148,전남광주통합특별시,북구,2026-08-01T20:12:16.527Z
0000617,"전라북도 김제시 백학제길 154 (백학동, 한국폴리텍V대학)",전북특별자치도 김제시 백학동 84,126.94042256126669,35.810279212664696,전라북도,김제시,2026-08-01T20:12:16.527Z
0000619,전남광주통합특별시 무안군 청계면 영산로 1854-16 한국폴리텍V대학 전남캠퍼스,전남광주통합특별시 무안군 청계면 상마리 14-1,126.43016682507555,34.92323489091684,전남광주통합특별시,무안군,2026-08-01T20:12:16.527Z
0000620,"전라북도 익산시 선화로 579 (어양동, 한국폴리텍V대학)",전북특별자치도 익산시 어양동 16,126.99149147938256,35.95115246484289,전라북도,익산시,2026-08-01T20:12:16.527Z
0000623,"대구광역시 서구 국채보상로43길 15 (평리동, 한국폴리텍6대학)",대구광역시 서구 평리동 1495,128.5529921608706,35.872871373504395,대구광역시,서구,2026-08-01T20:12:16.527Z
0000624,"경상북도 구미시 수출대로3길 84 (공단동, 한국폴리텍ⅵ대학구미캠퍼스)",경상북도 구미시 공단동 112,128.37312397146226,36.11811897307143,경상북도,구미시,2026-08-01T20:12:16.527Z
0000631,"경상남도 창원시 성산구 외동반림로 51-88 (중앙동, 한국폴리텍VII대학)",경상남도 창원시 성산구 중앙동 110-1,128.6691554200479,35.226028444508266,경상남도,창원시,2026-08-01T20:12:16.527Z
0000632,"부산광역시 북구 만덕대로155번길 99 (덕천동, 한국폴리텍VII대학부산캠퍼스)",부산광역시 북구 덕천동 22,129.0197601469036,35.21661247582145,부산광역시,북구,2026-08-01T20:12:16.527Z
0000633,"울산광역시 중구 산전길 155 (동동, 한국폴리텍7대학울산캠퍼스)",울산광역시 중구 동동 81-15,129.3474670437854,35.579725742445056,울산광역시,중구,2026-08-01T20:12:16.527Z
0000635,충청남도 논산시 강경읍 동안로112번길 48,충청남도 논산시 강경읍 채운리 315-1,127.02099213418921,36.1450957165797,충청남도,논산시,2026-08-01T20:12:16.527Z
0000636,대구광역시 동구 팔공로 222(봉무동),대구광역시 동구 봉무동 1558,128.6425454917507,35.919556651444374,대구광역시,동구,2026-08-01T20:12:16.527Z
0000637,경기도 안성시 공도읍 송원길 41-12,경기도 안성시 공도읍 만정리 349-6,127.17538794245849,37.00831744755325,경기도,안성시,2026-08-01T20:12:16.527Z
0000638,"경상남도 사천시 대학길 46 (이금동, 한국폴리텍항공대학)",경상남도 사천시 이금동 438,128.10798714233042,34.94784343428667,경상남도,사천시,2026-08-01T20:12:16.527Z
0000640,"세종특별자치시 남세종로 263 (반곡동, 한국개발연구원)",세종특별자치시  반곡동 1042,127.30969172507021,36.48109573923708,세종특별자치시,"남세종로 263 (반곡동, 한국개발연구",2026-08-01T20:12:16.527Z
0000641,경기도 안양시 만안구 경수대로1406번길 30 (석수동),경기도 안양시 만안구 석수동 381-1,126.90513857154664,37.43209762975884,경기도,안양시,2026-08-01T20:12:16.527Z
0000642,"서울특별시 영등포구 가마산로 359 (대림동, 베뢰아대학원대학교)",서울특별시 영등포구 대림동 665-10,126.89825066658776,37.50091586661368,서울특별시,영등포구,2026-08-01T20:12:16.527Z
0000643,대전광역시 중구 동서대로1327번길 40 (용두동) 건신대학원대학교,대전광역시 중구 용두동 128-1,127.40585636497536,36.330908213168,대전광역시,중구,2026-08-01T20:12:16.527Z
0000644,"인천광역시 남동구 석정로 543 (간석동, 성산효대학원대학교)",인천광역시 남동구 간석동 614-6,126.6960109071599,37.46639973652039,인천광역시,남동구,2026-08-01T20:12:16.527Z
0000645,"전라북도 익산시 익산대로33길 23 (신용동, 원불교대학원대학교)",전북특별자치도 익산시 신용동 320-1,126.95283632940799,35.975358973113345,전라북도,익산시,2026-08-01T20:12:16.527Z
0000646,"경기도 용인시 기흥구 동백죽전대로 201-11 (중동, 웨스트민스터신학대학교)",경기도 용인시 기흥구 중동 38-1,127.15823907053765,37.25894068614995,경기도,용인시,2026-08-01T20:12:16.527Z
0000647,"경기도 수원시 영통구 광교중앙로 50 (원천동, 합동신학대학원대학교)",경기도 수원시 영통구 원천동 49-16,127.05316311260569,37.28010510563517,경기도,수원시,2026-08-01T20:12:16.527Z
0000648,"서울특별시 서초구 바우뫼로31길 70 (양재동, 횃불트리니티신학대학원대학교)",서울특별시 서초구 양재동 55,127.03392426643688,37.47948791616153,서울특별시,서초구,2026-08-01T20:12:16.527Z
0000649,서울특별시 관악구 남부순환로 1548(신림동) 수도국제대학원대학교,서울특별시 관악구 신림동 1577-5,126.92266417768354,37.48299313907545,서울특별시,관악구,2026-08-01T20:12:16.527Z
0000650,"서울특별시 동작구 신대방14가길 45-1 (신대방동, 서울성경신학대학교)",서울특별시 동작구 신대방동 632-57,126.91369064477556,37.4903129335062,서울특별시,동작구,2026-08-01T20:12:16.527Z
0000651,서울특별시 서초구 남부순환로337가길 49 (서초동),서울특별시 서초구 서초동 1434-4,127.02374405295161,37.484205684446096,서울특별시,서초구,2026-08-01T20:12:16.527Z
0000653,서울특별시 영등포구 영신로34길 18 (영등포동4가),서울특별시 영등포구 영등포동4가 134-2,126.90314213907756,37.51950422225811,서울특별시,영등포구,2026-08-01T20:12:16.527Z
0000655,"경기도 고양시 덕양구 내유길 230 (내유동, 국제법률경영대학원)",경기도 고양시 덕양구 내유동 300,126.86807784085008,37.72677210069055,경기도,고양시,2026-08-01T20:12:16.527Z
0000656,서울특별시 강동구 양재대로81길 89 (성내동),서울특별시 강동구 성내동 448-10,127.12952052746957,37.52416247126921,서울특별시,강동구,2026-08-01T20:12:16.527Z
0000657,"충청남도 천안시 동남구 목천읍 교천지산길 284-31 (지산리, 국제뇌교육종합대학원대학교)",충청남도 천안시 동남구 목천읍 지산리 167,127.19543911950645,36.79281132368175,충청남도,천안시,2026-08-01T20:12:16.527Z
0000658,"서울특별시 금천구 독산로70길 8 (독산동, 서울불교대학원대학교)",서울특별시 금천구 독산동 1038-2,126.90229908078874,37.46638326841223,서울특별시,금천구,2026-08-01T20:12:16.527Z
0000659,"서울특별시 서초구 남부순환로356길 85 (양재동, 서울외국어대학원대학교)",서울특별시 서초구 양재동 17-7,127.03894785480927,37.481276415975614,서울특별시,서초구,2026-08-01T20:12:16.527Z
0000660,"서울특별시 강남구 봉은사로 405 (삼성동, 서울벤처정보대학원대학교)",서울특별시 강남구 삼성동 37-18,127.04436870133459,37.510774062942204,서울특별시,강남구,2026-08-01T20:12:16.527Z
0000661,"경기도 이천시 대월면 대평로 548-123 (장평리, 성서침례대학교)",경기도 이천시 대월면 장평리 280-5,127.52812999960446,37.20890085707976,경기도,이천시,2026-08-01T20:12:16.527Z
0000662,"경기도 고양시 덕양구 대양로285번길 33-7 (고양동, 에스라성경대학원대학교)",경기도 고양시 덕양구 고양동 292,126.89451769105824,37.703242766136654,경기도,고양시,2026-08-01T20:12:16.527Z
0000663,"서울특별시 강북구 도봉로 235 (미아동, 개신대학원대학교)",서울특별시 강북구 미아동 203-8,127.02452058798274,37.629583985328026,서울특별시,강북구,2026-08-01T20:12:16.527Z
0000664,"대전광역시 유성구 가정로 217 (가정동, UST)",대전광역시 유성구 가정동 176,127.36743312846268,36.38491061713647,대전광역시,유성구,2026-08-01T20:12:16.527Z
0000666,"서울특별시 서대문구 이화여대2길 46 (대현동, 서울아카데미빌딩)",서울특별시 서대문구 대현동 67-7,126.94852377005496,37.557393673104215,서울특별시,서대문구,2026-08-01T20:12:16.527Z
0000667,경기도 가평군 설악면 미사리로 324-211 선학유피대학원대학교,경기도 가평군 설악면 송산리 1-1,127.54247176832465,37.68886154161639,경기도,가평군,2026-08-01T20:12:16.527Z
0000668,"경상북도 안동시 북후면 물한길 16-29 (물한리, 경안신학대학원대학교)",경상북도 안동시 북후면 물한리 652-10,128.7044916289576,36.65678050876059,경상북도,안동시,2026-08-01T20:12:16.527Z
0000669,"서울특별시 성북구 성북로28길 60 (성북동, 동방대학원대학교)",서울특별시 성북구 성북동 292-1,126.99169340864788,37.59682307495855,서울특별시,성북구,2026-08-01T20:12:16.527Z
0000670,서울특별시 종로구 북촌로15길 2 (삼청동),서울특별시 종로구 삼청동 28-7,126.98356942456616,37.58603582492691,서울특별시,종로구,2026-08-01T20:12:16.527Z
0000671,"서울특별시 관악구 과천대로 927 (남현동, 대한하나님의성회)",서울특별시 관악구 남현동 602-127,126.9818482278632,37.473416243479036,서울특별시,관악구,2026-08-01T20:12:16.527Z
0000672,경기도 이천시 신둔면 인배로145번길 23 실천신학대학원대학교,경기도 이천시 신둔면 인후리 9-2,127.38195227935111,37.31466414241195,경기도,이천시,2026-08-01T20:12:16.527Z
0000673,"서울특별시 강남구 역삼로 405 (대치동, 한림국제대학원대학교제1관)",서울특별시 강남구 대치동 907-13,127.0514260090307,37.50097771232852,서울특별시,강남구,2026-08-01T20:12:16.527Z
0000676,"서울특별시 용산구 임정로 17 (효창동, 한반도국제대학원대학교)",서울특별시 용산구 효창동 5-357,126.96012838692323,37.54308178639475,서울특별시,용산구,2026-08-01T20:12:16.527Z
0000677,서울특별시 마포구 월드컵북로 402 (상암동),서울특별시 마포구 상암동 1601,126.88893609933632,37.58018912231637,서울특별시,마포구,2026-08-01T20:12:16.527Z
0000678,"서울특별시 종로구 율곡로 154 (원남동, 용문빌딩)",서울특별시 종로구 원남동 150-2,126.99592877580164,37.576077135191234,서울특별시,종로구,2026-08-01T20:12:16.527Z
0000679,"서울특별시 서초구 효령로 366 (서초동, 한국상담대학원대학교)",서울특별시 서초구 서초동 1437-1,127.02396835031229,37.48690316215458,서울특별시,서초구,2026-08-01T20:12:16.527Z
0000680,"인천광역시 미추홀구 석바위로74번길 11 (주안동, 주안대학원대학교)",인천광역시 미추홀구 주안동 171-2,126.68146740715343,37.460480097729906,인천광역시,미추홀구,2026-08-01T20:12:16.527Z
0000681,울산광역시 울주군 서생면 해맞이로 658-91 (신암리),울산광역시 울주군 서생면 신암리 1456,129.31090058981744,35.33201702085437,울산광역시,울주군,2026-08-01T20:12:16.527Z
0000683,"경기도 성남시 분당구 하오개로 323 (운중동, 한국학중앙연구원)",경기도 성남시 분당구 운중동 490,127.05328380321728,37.394188313259974,경기도,성남시,2026-08-01T20:12:16.527Z
0002573,강원특별자치도 속초시 도리원길 5 (노학동),강원특별자치도 속초시 노학동 635-1,128.55165007141176,38.19355555511113,강원특별자치도,속초시,2026-08-01T20:12:16.527Z
