year,cohort,school_rep_code,school_rep_name,region,estb,school_division,edu_carryover,edu_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,campus_count,has_alimi,updated_at
2022,university,0000141,한국기술교육대학교,충남,사립,대학,1842838.5599999987,5756158.066,11208924.239999998,0,18807920.865999997,20239055.16,92.9,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000149,한서대학교,충남,사립,대학,6213122.240000002,2556720.504,2654308.862,0,11424151.606000002,52721094.08,21.7,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000159,호서대학교,충남,사립,대학,7476932.390000001,53226919.41,18694652.55,69997.8,79468502.14999999,100507191,79.1,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,380715.7720000001,3047676.146,50471.319,0,3478863.2370000007,3290704.844,105.7,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000058,극동대학교,충북,사립,대학,1436365.3429999985,7238.419,242920.694,0,1686524.4559999984,22243384.79,7.6,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000093,서원대학교,충북,사립,대학,4643682.919999998,24257780.55,1775430.6619999998,0,30676894.132,42381408.8,72.4,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000099,세명대학교,충북,사립,대학,3402372.8900000006,113256638.2,9547178.326,0,126206189.41600001,47090571.69,268,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000113,유원대학교,충북,사립,대학,3095831.1670000004,0,356972.89100000006,0,3452804.058,22926317.38,15.1,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000183,중원대학교,충북,사립,대학,-456766.3530000001,457578.443,1594257.1609999998,0,1595069.2509999997,23901166.28,6.7,1,Y,2026-08-15T06:00:43.635Z
2022,university,0000132,청주대학교,충북,사립,대학,9921604.780000001,245185498.7,1619218.4100000001,0,256726321.89,85842951.17,299.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,2628956.2939999998,30063,321811.108,0,2980830.402,13323032.41,22.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000378,강원관광대학교,강원,사립,전문대학,640252.6270000001,0,0,0,640252.6270000001,2209006.25,29,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000348,세경대학교,강원,사립,전문대학,3700271.066,8825815.849,-266839.30999999994,0,12259247.604999999,4439209.98,276.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000393,송곡대학교,강원,사립,전문대학,0,0,201131.011,0,201131.011,0,,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000390,송호대학교,강원,사립,전문대학,-1011095.5800000001,603966.586,60634.71,0,-346494.28400000004,4494703.649,-7.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000542,한국골프대학교,강원,사립,전문대학,-239997.93900000013,42475.119,-44669.319,0,-242192.13900000014,3150177.5,-7.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000383,한림성심대학교,강원,사립,전문대학,2496209.3719999995,11583199.93,1137661.417,0,15217070.718999999,15478343.81,98.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,2781845.34,0,864749.7869999999,0,3646595.127,27281817.91,13.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000255,경민대학교,경기,사립,전문대학,-876772,33701.894,465160.214,0,-377909.89200000005,24176969.74,-1.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000259,경복대학교,경기,사립,전문대학,6229909.620000001,14631939.78,1309439.9390000002,0,22171289.338999998,37830083.09,58.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000264,계원예술대학교,경기,사립,전문대학,1555231.9529999997,4929752.674,428167.20999999996,0,6913151.836999999,20483729.13,33.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000379,국제대학교,경기,사립,전문대학,768144.8820000002,2820699.887,289938.23699999996,0,3878783.006,16912483.4,22.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000277,김포대학교,경기,사립,전문대학,1142792.915,16930060.54,248558.66000000003,0,18321412.115,12290388.57,149.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000278,농협대학교,경기,사립,전문대학,-278236.71699999995,9221454.484,1697835.427,0,10641053.193999998,1981745.328,537,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000285,대림대학교,경기,사립,전문대학,1615698.9499999993,50741993.12,2606515.143,0,54964207.21299999,44575625.65,123.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000294,동남보건대학교,경기,사립,전문대학,16499023.57,11433112.1,558008.534,0,28490144.204000004,29216302.2,97.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000287,동서울대학교,경기,사립,전문대학,3559736.6399999987,12846661.37,2414917.204,0,18821315.213999998,37251623.25,50.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,425427.6730000004,1036200.303,336730.89199999993,1500,1799858.8680000002,22101886.14,8.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000302,동원대학교,경기,사립,전문대학,-1408984.3610000005,4993857.1,196306.33400000003,0,3781179.072999999,16184798.21,23.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000305,두원공과대학교,경기,사립,전문대학,21734174.612999998,40658199.29,51389.152,0,62443763.055,15846176.23,394.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000316,부천대학교,경기,사립,전문대학,2944279.1900000013,32330644.92,3015964.008,0,38290888.118,46671826.69,82,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000323,서울예술대학교,경기,사립,전문대학,11257491.729999999,50509736.29,226838.10700000002,0,61994066.127,24825614.93,249.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000392,서정대학교,경기,사립,전문대학,9277005.29,12671794.55,146074.914,0,22094874.754,40789246.52,54.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000330,수원과학대학교,경기,사립,전문대학,16225224.063,97781634.46,-2199120.655,0,111807737.86799999,21799790.03,512.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000329,수원여자대학교,경기,사립,전문대학,6686777.739999998,32509874.03,791293.099,0,39987944.868999995,24965114.91,160.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000334,신구대학교,경기,사립,전문대학,5054290.810000002,72492151.463,2643436.5500000003,0,80189878.823,40655219.48,197.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000339,신안산대학교,경기,사립,전문대학,-15058452.882000003,1179616.43,335217.848,0,-13543618.604000004,15878531.13,-85.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000340,안산대학교,경기,사립,전문대학,3138710.2469999995,62599065.8,540878.929,0,66278654.975999996,24433664.26,271.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000343,여주대학교,경기,사립,전문대학,134506.70000000112,2117052.812,290630.571,10000,2552190.083000001,25423746.77,10,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000341,연성대학교,경기,사립,전문대학,6534332.18,100668410.9,1540344.0329999998,0,108743087.113,35954688.33,302.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000350,오산대학교,경기,사립,전문대학,804648.209999999,59721849.64,1829891.7060000002,0,62356389.556,24969512.82,249.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,884969.2929999996,14411887.84,1230369.417,0,16527226.549999999,19111473.48,86.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,0,0,0,0,0,0,,1,N,2026-08-15T06:00:43.635Z
2022,junior-college,0000355,유한대학교,경기,사립,전문대학,1270002.709999999,30355029.17,904608.1250000001,0,32529640.005000003,27038663.54,120.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000358,장안대학교,경기,사립,전문대학,688962.324,16653466.91,146024.90999999997,0,17488454.144,19742284.77,88.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,3877868.9000000004,44160924.56,1303844.5780000002,0,49342638.038,25281478.03,195.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000391,한국관광대학교,경기,사립,전문대학,617788.9849999999,61402271.27,48404.779,0,62068465.034,8936043.638,694.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000251,거제대학교,경남,사립,전문대학,839151.9380000001,1879667.641,1248737.272,0,3967556.851,5988771.39,66.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000395,김해대학교,경남,사립,전문대학,97522.58000000007,1148776.348,563766.51,0,1810065.438,8459486.668,21.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,781583.006,36830000,606879.949,0,38218462.955,12621922.07,302.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000306,마산대학교,경남,사립,전문대학,3571717.119,76410757.58,487477.657,0,80469952.356,30879447.5,260.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000530,연암공과대학교,경남,사립,전문대학,2642899.1589999995,1882489.772,602232.02,2500,5130120.950999999,6692813.601,76.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000369,진주보건대학교,경남,사립,전문대학,1449792.6800000006,103801097.4,483741.999,0,105734632.07900001,14945033.05,707.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000528,창원문성대학교,경남,사립,전문대학,258999.01599999983,42565564.46,2279195.703,0,45103759.179000005,8799353.4,512.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,1275944.6809999999,1821788.632,187101.23500000004,10000,3294834.548,4232043.15,77.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,503641.8080000002,5967252.687,1294137.568,0,7765032.063,10246469.47,75.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000293,경북과학대학교,경북,사립,전문대학,2318826.3000000003,0,133112.446,0,2451938.7460000003,9584293.333,25.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000523,경북보건대학교,경북,사립,전문대학,-198875.30299999984,626841.14,340775.30000000005,0,768741.1370000002,6940519.37,11.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000258,경북전문대학교,경북,사립,전문대학,10281984.205,21984879.097000003,355626.216,0,32622489.518,15005573.89,217.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000268,구미대학교,경북,사립,전문대학,11628247.534,68441915.86,5342496.173,1123613.231,86536272.79800001,30907704.2,280,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000279,대경대학교,경북,사립,전문대학,-1311041.6399999997,0,389015.524,0,-922026.1159999997,22407581.22,-4.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000309,문경대학교,경북,사립,전문대학,800772.7239999999,743991.873,169497.66700000002,0,1714262.264,4806831.6,35.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000262,서라벌대학교,경북,사립,전문대학,1044160.4629999998,789498.236,193887.462,0,2027546.1609999998,3334747.65,60.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000380,선린대학교,경북,사립,전문대학,6587729.680999999,10536180.94,34449.828,0,17158360.449,11836232.26,145,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000547,성운대학교,경북,사립,전문대학,563091.6070000001,967033.31,364791.189,0,1894916.1060000001,7230404.73,26.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000338,안동과학대학교,경북,사립,전문대학,504157.676,10616632.44,127989.03099999996,0,11248779.147,12448700.55,90.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000257,영남외국어대학,경북,사립,전문대학,2796454.957,5180543.591,0,0,7976998.548,2046131.5,389.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000381,포항대학교,경북,사립,전문대학,-576005.5640000002,15000,612532.327,0,51526.7629999998,9010421.179,0.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000522,호산대학교,경북,사립,전문대학,288986.4559999998,1247562.27,74647.18,0,1611195.9059999997,10053740.7,16,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000267,광주보건대학교,광주,사립,전문대학,341340.55400000047,4567750.029,369690.983,0,5278781.566000001,18629463.2,28.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000273,기독간호대학교,광주,사립,전문대학,86125.53199999989,2347004.168,245811.95500000002,0,2678941.6550000003,3191946.69,83.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000297,동강대학교,광주,사립,전문대학,-830192.2480000001,1113053.004,236789.14899999998,0,519649.9049999998,12682220.85,4.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000320,서영대학교,광주,사립,전문대학,-323495.18299999926,0,674337.108,0,350841.92500000075,26886583.35,1.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000366,조선간호대학교,광주,사립,전문대학,140404.6059999999,6532106.765,35768.339,0,6708279.709999999,3759795,178.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000365,조선이공대학교,광주,사립,전문대학,856761.8529999997,33480162.6,694787.395,0,35031711.848000005,15995474.98,219,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000263,계명문화대학교,대구,사립,전문대학,1792683.2139999997,46959432.73,749257.855,0,49501373.798999995,25582938.8,193.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000280,대구공업대학교,대구,사립,전문대학,909339.1319999998,8411836.652,250294.29099999997,30000,9601470.075,8377818.435,114.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000283,대구과학대학교,대구,사립,전문대학,1638467.0990000004,6626722.177,749715.348,0,9014904.624,23276943.74,38.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000281,대구보건대학교,대구,사립,전문대학,2959669.040000001,755843.627,1342269.229,0,5057781.896000001,40137561.24,12.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000282,수성대학교,대구,사립,전문대학,1344737.654,12777232.14,539113.862,0,14661083.656,18406231.96,79.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000346,영남이공대학교,대구,사립,전문대학,7689681.83,44055039.84,556218.7279999999,0,52300940.398,33041282.68,158.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000349,영진전문대학교,대구,사립,전문대학,2510396.7200000007,69845434.49,4243024.6280000005,9265.5,76608121.338,40367834.39,189.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000376,대덕대학교,대전,사립,전문대학,0,0,532773.1669999999,0,532773.1669999999,0,,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,90951.29399999976,5267890.024,1151365.8159999999,0,6510207.134,22419509.13,29,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000288,대전보건대학교,대전,사립,전문대학,1295257.955,41086470.69,1781925.721,0,44163654.366,26735465.83,165.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000289,우송정보대학,대전,사립,전문대학,2372428.904,29486340.65,153472.42500000005,0,32012241.979,19397369.04,165,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000253,경남정보대학교,부산,사립,전문대학,3603271.796,18088947.52,774023.5739999999,0,22466242.89,34328391.37,65.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000284,대동대학교,부산,사립,전문대학,151454.68299999973,4884979.26,201874.914,0,5238308.857,8604915.334,60.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000303,동의과학대학교,부산,사립,전문대학,817153.2599999998,3260429.862,2084959.918,6645.408,6169188.448,24260349.8,25.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000304,동주대학교,부산,사립,전문대학,8780952.348,2946831.135,636466.417,0,12364249.899999999,13856499,89.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000313,부산경상대학교,부산,사립,전문대학,2612558.323,11528010.91,1066683.471,0,15207252.704,12774847.7,119,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,603052.8650000002,2125443.639,869914.4609999999,0,3598410.965,17697278.54,20.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000314,부산여자대학교,부산,사립,전문대학,3510116.063,35977711.34,254885.064,0,39742712.46700001,12568537.12,316.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000388,부산예술대학교,부산,사립,전문대학,-460163.55299999996,0,34778.79,0,-425384.763,3411277.29,-12.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000300,동양미래대학교,서울,사립,전문대학,1532603.209999999,75463733.36,2731747.108,0,79728083.67799999,37053749.96,215.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000307,명지전문대학,서울,사립,전문대학,1522795.5300000012,31474710.08,137163.702,0,33134669.312,40844494.83,81.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000310,배화여자대학교,서울,사립,전문대학,952549.7479999997,15788705.111,421346.95100000006,0,17162601.81,15207010.65,112.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,279259.0349999997,4400040.481,69800.25400000002,0,4749099.769999999,7438443.56,63.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,719700.4569999999,3205955.386,247579.241,0,4173235.084,5764145.913,72.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000324,서일대학교,서울,사립,전문대학,35717187.06,15297335.667,659242.8570000001,0,51673765.584,33622675.92,153.7,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,6372104.82,45978194.46,12001.308000000005,0,52362300.588,17462562.62,299.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000356,인덕대학교,서울,사립,전문대학,3630967.1599999983,5925774.709,653768.2459999998,175080,10385590.114999998,36508082.62,28.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000384,한양여자대학교,서울,사립,전문대학,7195912.870000001,76815534.5,1902727.688,0,85914175.058,40166357.99,213.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000353,한국영상대학교,세종,사립,전문대학,2115408.325,15168734.436,2679802.787,0,19963945.548,18357494.04,108.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000352,울산과학대학교,울산,사립,전문대학,4209360.49,21032636.68,3528759.85,0,28770757.020000003,31252228.44,92.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,543999.5109999999,13968371.24,629015.365,0,15141386.116,15774560.42,96,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000261,경인여자대학교,인천,사립,전문대학,873182.8299999982,64133929.15,1141712.6469999999,0,66148824.627,24368556.98,271.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000292,인천재능대학교,인천,사립,전문대학,2309445.851,20825475.5,1522362.726,0,24657284.077,18345148.18,134.4,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,696067.5,61168165.68,1480318.003,0,63344551.183,44323054.77,142.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000272,고구려대학교,전남,사립,전문대학,-3956550.318,1.983,32941.239,0,-3923607.096,5683897.46,-69,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000266,광양보건대학교,전남,사립,전문대학,-6297513.56,0,40396.397,0,-6257117.163,932283.34,-671.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000532,동아보건대학교,전남,사립,전문대학,1269483.0620000002,2143370.043,76156.19200000004,0,3489009.2970000003,6000555.381,58.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000308,목포과학대학교,전남,사립,전문대학,4074599.37,4935812.244,368449.753,0,9378861.367,12800919.42,73.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000331,순천제일대학교,전남,사립,전문대학,13374083.861,17271908.763,224860.89199999988,0,30870853.516,13302905.99,232.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000360,전남과학대학교,전남,사립,전문대학,2298165.0640000002,20050569.14,1689801.79,50000,24088535.994,16520143.36,145.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000332,청암대학교,전남,사립,전문대학,777298.4470000002,2350103.896,761468.333,0,3888870.6760000004,12706362.74,30.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000546,한영대학교,전남,사립,전문대학,1490275.7349999999,1632832.106,1539375.932,0,4662483.773,7517157.35,62,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000250,군산간호대학교,전북,사립,전문대학,370426.5179999997,2156121.54,158206.808,0,2684754.866,7263544,37,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000270,군장대학교,전북,사립,전문대학,1013609.355,0,1006795.3539999999,0,2020404.7089999998,9506394.338,21.3,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000311,백제예술대학교,전북,사립,전문대학,31120.9160000002,2624765.507,2447.133,0,2658333.5560000003,7399856.024,35.9,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000354,원광보건대학교,전북,사립,전문대학,6119513.362000001,20327074.89,1021253.5979999998,0,27467841.85,24410556.85,112.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000362,전북과학대학교,전북,사립,전문대학,21307648.254,9463059.64,213455.29599999997,0,30984163.19,8849714.255,350.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000274,전주기전대학,전북,사립,전문대학,1175401.1720000003,4667709.108,607808.889,0,6450919.169,8766672.05,73.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000361,전주비전대학교,전북,사립,전문대학,11450273.353999998,2964443.673,1572478.39,0,15987195.417,18992661.51,84.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000363,제주관광대학교,제주,사립,전문대학,224181.39099999983,32244.888,443912.15900000004,0,700338.4379999998,7112088.923,9.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000382,제주한라대학교,제주,사립,전문대학,2911596.870000001,5026999.928,471016.57499999995,0,8409613.373000002,23241927.78,36.2,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000373,백석문화대학교,충남,사립,전문대학,327656.5300000012,39894282.06,424984.94000000006,730000,41376923.53,28243050.64,146.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000335,신성대학교,충남,사립,전문대학,1906694.3319999985,11242426.88,1768148.757,0,14917269.968999999,18742198.11,79.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,142803.49599999934,5165483.212,740497.6590000001,0,6048784.367,4332590,139.6,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000529,연암대학교,충남,사립,전문대학,1830131.7130000005,338382.937,139888.36799999996,0,2308403.018,6572986.03,35.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000386,혜전대학교,충남,사립,전문대학,927517.2450000001,33986121.72,205176.60200000007,0,35118815.566999994,13966081.06,251.5,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000271,강동대학교,충북,사립,전문대학,280560.9079999998,37553.622,49142.445,0,367256.9749999998,17191713.96,2.1,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000286,대원대학교,충북,사립,전문대학,3309617.2810000004,8276756.797,2607807.9790000003,0,14194182.057000002,11449023.16,124,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,798343.6449999996,1080744.943,906257.189,0,2785345.777,14052148.28,19.8,1,Y,2026-08-15T06:00:43.635Z
2022,junior-college,0000377,충청대학교,충북,사립,전문대학,584335.0729999999,14467258.3,879365.852,0,15930959.225,18752478.79,85,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000513,가톨릭관동대학교,강원,사립,대학,4038900.1099999994,13056976.41,2394365.923,9660,19499902.443,44582325.32,43.7,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000041,경동대학교,강원,사립,대학,30345841.150000002,16970985.6,654683.5360000001,0,47971510.286,60122238.97,79.8,4,Y,2026-08-15T06:00:43.635Z
2023,university,0000086,상지대학교,강원,사립,대학,1516364.8499999978,1303551.054,3780233.013,4831.569,6604980.485999998,46321417.26,14.3,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000147,한라대학교,강원,사립,대학,1332859.2910000002,0,928610.6869999999,0,2261469.978,19822809.62,11.4,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000148,한림대학교,강원,사립,대학,11655860.879999995,55367311.9,25511504.83,0,92534677.60999998,59955174.16,154.3,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000044,가천대학교,경기,사립,대학,10424186.899999991,86981130.18,15338745.559999999,0,112744062.64,188602327.6,59.8,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000034,가톨릭대학교,경기,사립,대학,9856658.769999996,80413478.23,43417643.480000004,928242.4,134616022.88,89776142.68,149.9,3,Y,2026-08-15T06:00:43.635Z
2023,university,0000036,강남대학교,경기,사립,대학,3322191.879999999,3449742.419,3311310.868,0,10083245.167,50169873.4,20.1,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000039,경기대학교,경기,사립,대학,19514174.83,53417536.35,7451448.445,2410433.283,82793592.90799999,116511535.5,71.1,2,Y,2026-08-15T06:00:43.635Z
2023,university,0000060,단국대학교,경기,사립,대학,8515534.540000007,28479999.32,24795737.209999997,144802.7,61936073.77000001,222137032.3,27.9,2,Y,2026-08-15T06:00:43.635Z
2023,university,0000068,대진대학교,경기,사립,대학,4753345.41,3464628.103,948369.1379999999,0,9166342.651,54285619.69,16.9,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000078,루터대학교,경기,사립,대학,208847.81799999997,63801.05,102175.29,0,374824.15799999994,2423709.73,15.5,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000079,명지대학교,경기,사립,대학,-5329970.280000001,7219821.836,15965193.878,0,17855045.434,128887718.2,13.9,2,Y,2026-08-15T06:00:43.635Z
2023,university,0000090,서울신학대학교,경기,사립,대학,2315162.708999999,9268303.14,183153.443,0,11766619.292,17601668.93,66.8,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000092,서울장신대학교,경기,사립,대학,333001.3969999999,420000.513,32573.888,0,785575.798,4157677.24,18.9,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000095,성결대학교,경기,사립,대학,2094058.210000001,50762563.07,1464396.739,0,54321018.019,37830809.04,143.6,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000101,수원가톨릭대학교,경기,사립,대학,869931.622,33982277.41,0,0,34852209.032,911250.05,3824.7,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000102,수원대학교,경기,사립,대학,66999695.480000004,402566572.4,5818419.096999999,880,475385566.977,67322387.4,706.1,1,Y,2026-08-15T06:00:43.635Z
2023,university,0000509,신한대학교,경기,사립,대학,2083930.9800000004,849076.389,1107905.4300000002,0,4040912.7990000006,55944820.98,7.2,2,Y,2026-08-15T06:00:43.635Z
