year,school_code_std,school_name,school_division,school_kind,region,estb,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,uploaded_at
2023,0000224,금강대학교,대학,대학교,충남,사립,4860278,337773,309510,5507561,1101988,499.8,2026-08-01T05:16:30.222Z
2023,0000241,김천대학교,대학,대학교,경북,사립,829948,1370052,,2200000,16730774,13.1,2026-08-01T05:16:30.222Z
2023,0000081,나사렛대학교,대학,대학교,충남,사립,29000,100000,,129000,34449980,0.4,2026-08-01T05:16:30.222Z
2023,0000216,남부대학교,대학,대학교,광주,사립,,200000,,200000,18989062,1.1,2026-08-01T05:16:30.222Z
2023,0000245,남서울대학교,대학,대학교,충남,사립,,50000,,50000,73303654,0.1,2026-08-01T05:16:30.222Z
2023,0000082,단국대학교,대학,대학교,경기,사립,,12801069,,12801069,222137032,5.8,2026-08-01T05:16:30.222Z
2023,0000088,대구가톨릭대학교,대학,대학교,경북,사립,,4585761,,4585761,84516041,5.4,2026-08-01T05:16:30.222Z
2023,0000084,대구대학교,대학,대학교,경북,사립,,63080,,63080,115422609,0.1,2026-08-01T05:16:30.222Z
2023,0000087,대구예술대학교,대학,대학교,경북,사립,,30000,,30000,3277672,0.9,2026-08-01T05:16:30.222Z
2023,0000061,대구한의대학교,대학,대학교,경북,사립,,340000,,340000,48290503,0.7,2026-08-01T05:16:30.222Z
2023,0000093,대신대학교,대학,대학교,경북,사립,450000,240000,,690000,3523074,19.6,2026-08-01T05:16:30.222Z
2023,0000094,대전가톨릭대학교,대학,대학교,세종,사립,3801000,169065,,3970065,335560,1183.1,2026-08-01T05:16:30.222Z
2023,0000095,대전대학교,대학,대학교,대전,사립,15000,950000,,965000,61681834,1.6,2026-08-01T05:16:30.222Z
2023,0000238,대전신학대학교,대학,대학교,대전,사립,180327,190919,,371247,783875,47.4,2026-08-01T05:16:30.222Z
2023,0000097,대진대학교,대학,대학교,경기,사립,114460,3901616,,4016076,54285620,7.4,2026-08-01T05:16:30.222Z
2023,0000099,덕성여자대학교,대학,대학교,서울,사립,1035546,3277250,,4312796,40439892,10.7,2026-08-01T05:16:30.222Z
2023,0000100,동국대학교,대학,대학교,서울,사립,14000,9349428,,9363428,211828189,4.4,2026-08-01T05:16:30.222Z
2023,0000102,동덕여자대학교,대학,대학교,서울,사립,,220000,,220000,51619150,0.4,2026-08-01T05:16:30.222Z
2023,0000235,동명대학교,대학,대학교,부산,사립,,1000000,,1000000,47258991,2.1,2026-08-01T05:16:30.222Z
2023,0000103,동서대학교,대학,대학교,부산,사립,,480000,,480000,59479492,0.8,2026-08-01T05:16:30.222Z
2023,0000104,동신대학교,대학,대학교,전남,사립,,240000,,240000,42018401,0.6,2026-08-01T05:16:30.222Z
2023,0000105,동아대학교,대학,대학교,부산,사립,100000,2022846,,2122846,139493098,1.5,2026-08-01T05:16:30.222Z
2023,0000106,동양대학교,대학,대학교,경북,사립,,376783,,376783,27614029,1.4,2026-08-01T05:16:30.222Z
2023,0000107,동의대학교,대학,대학교,부산,사립,,600000,,600000,95156994,0.6,2026-08-01T05:16:30.222Z
2023,0000108,루터대학교,대학,대학교,경기,사립,910306,176464,,1086770,2423710,44.8,2026-08-01T05:16:30.222Z
2023,0000109,명지대학교,대학,대학교,경기,사립,,100000,,100000,128887718,0.1,2026-08-01T05:16:30.222Z
2023,0000112,목원대학교,대학,대학교,대전,사립,,200000,,200000,51973770,0.4,2026-08-01T05:16:30.222Z
2023,0000221,목포가톨릭대학교,대학,대학교,전남,사립,,253042,,253042,3281371,7.7,2026-08-01T05:16:30.222Z
2023,0000113,배재대학교,대학,대학교,대전,사립,300000,500000,,800000,53496788,1.5,2026-08-01T05:16:30.222Z
2023,0000178,백석대학교,대학,대학교,충남,사립,,700000,,700000,108822942,0.6,2026-08-01T05:16:30.222Z
2023,0000114,부산가톨릭대학교,대학,대학교,부산,사립,,907000,,907000,24012434,3.8,2026-08-01T05:16:30.222Z
2023,0000115,부산외국어대학교,대학,대학교,부산,사립,,482500,,482500,42208168,1.1,2026-08-01T05:16:30.222Z
2023,0000222,부산장신대학교,대학,대학교,경남,사립,15000,140000,,155000,1937504,8,2026-08-01T05:16:30.222Z
2023,0000116,삼육대학교,대학,대학교,서울,사립,17990,1986600,,2004590,48986029,4.1,2026-08-01T05:16:30.222Z
2023,0000117,상명대학교,대학,대학교,서울,사립,,350000,,350000,102362273,0.3,2026-08-01T05:16:30.222Z
2023,0000119,상지대학교,대학,대학교,강원,사립,,2860859,,2860859,46321417,6.2,2026-08-01T05:16:30.222Z
2023,0000120,서강대학교,대학,대학교,서울,사립,170168,500000,,670168,114268673,0.6,2026-08-01T05:16:30.222Z
2023,0000121,서경대학교,대학,대학교,서울,사립,,970500,,970500,52451575,1.9,2026-08-01T05:16:30.222Z
2023,0000098,서울기독대학교,대학,대학교,서울,사립,126968,30000,,156968,3226845,4.9,2026-08-01T05:16:30.222Z
2023,0000125,서울신학대학교,대학,대학교,경기,사립,1000,1252859,,1253859,17601669,7.1,2026-08-01T05:16:30.222Z
2023,0000126,서울여자대학교,대학,대학교,서울,사립,80000,400000,,480000,51820066,0.9,2026-08-01T05:16:30.222Z
2023,0000127,서울장신대학교,대학,대학교,경기,사립,2457953,381047,,2839000,4157677,68.3,2026-08-01T05:16:30.222Z
2023,0000205,서울한영대학교,대학,대학교,서울,사립,,114139,,114139,6120886,1.9,2026-08-01T05:16:30.222Z
2023,0000128,서원대학교,대학,대학교,충북,사립,,250000,,250000,43499906,0.6,2026-08-01T05:16:30.222Z
2023,0000129,선문대학교,대학,대학교,충남,사립,,1700000,,1700000,66927929,2.5,2026-08-01T05:16:30.222Z
2023,0000131,성결대학교,대학,대학교,경기,사립,109004,60000,,169004,37830809,0.4,2026-08-01T05:16:30.222Z
2023,0000132,성공회대학교,대학,대학교,서울,사립,,84090,,84090,16270097,0.5,2026-08-01T05:16:30.222Z
2023,0000133,성균관대학교,대학,대학교,서울,사립,6000000,14327000,,20327000,292651797,6.9,2026-08-01T05:16:30.222Z
2023,0000136,성신여자대학교,대학,대학교,서울,사립,,120000,,120000,80046861,0.1,2026-08-01T05:16:30.222Z
2023,0000137,세명대학교,대학,대학교,충북,사립,,1315000,,1315000,45067152,2.9,2026-08-01T05:16:30.222Z
2023,0000138,세종대학교,대학,대학교,서울,사립,,986000,,986000,137405100,0.7,2026-08-01T05:16:30.222Z
2023,0000092,세한대학교,대학,대학교,전남,사립,,180000,,180000,23651943,0.8,2026-08-01T05:16:30.222Z
2023,0000243,송원대학교,대학,대학교,광주,사립,,750000,50000,800000,17803698,4.5,2026-08-01T05:16:30.222Z
2023,0000139,수원가톨릭대학교,대학,대학교,경기,사립,3489490,336171,,3825661,911250,419.8,2026-08-01T05:16:30.222Z
2023,0000140,수원대학교,대학,대학교,경기,사립,5000,190000,,195000,67322387,0.3,2026-08-01T05:16:30.222Z
2023,0000141,숙명여자대학교,대학,대학교,서울,사립,,834000,,834000,105055898,0.8,2026-08-01T05:16:30.222Z
2023,0000142,순천향대학교,대학,대학교,충남,사립,3205000,12698273,,15903273,94255081,16.9,2026-08-01T05:16:30.222Z
2023,0000143,숭실대학교,대학,대학교,서울,사립,59500,950000,,1009500,141435308,0.7,2026-08-01T05:16:30.222Z
2023,0000065,신경주대학교,대학,대학교,경북,사립,,,,,5359489,0,2026-08-01T05:16:30.222Z
2023,0000144,신라대학교,대학,대학교,부산,사립,,350000,,350000,46153415,0.8,2026-08-01T05:16:30.222Z
2023,0002712,신한대학교,대학,대학교,경기,사립,900000,,,900000,55944821,1.6,2026-08-01T05:16:30.222Z
2023,0000145,아신대학교,대학,대학교,경기,사립,593,250000,,250593,5423448,4.6,2026-08-01T05:16:30.222Z
2023,0000146,아주대학교,대학,대학교,경기,사립,1608235,10110595,,11718830,126332541,9.3,2026-08-01T05:16:30.222Z
2023,0000147,안양대학교,대학,대학교,경기,사립,,250000,,250000,37602240,0.7,2026-08-01T05:16:30.222Z
2023,0000149,연세대학교,대학,대학교,서울,사립,22126326,38399195,,60525521,419752485,14.4,2026-08-01T05:16:30.222Z
2023,0000151,영남대학교,대학,대학교,경북,사립,,5551599,,5551599,169931656,3.3,2026-08-01T05:16:30.222Z
2023,0000153,영남신학대학교,대학,대학교,경북,사립,30000,260000,,290000,3624404,8,2026-08-01T05:16:30.222Z
2023,0003193,영산대학교(해운대),대학,대학교,부산,사립,511090,1510000,11626,2032716,33962400,6,2026-08-01T05:16:30.222Z
2023,0000155,영산선학대학교,대학,대학교,전남,사립,1050088,43793,,1093881,67000,1632.7,2026-08-01T05:16:30.222Z
2023,0000228,예수대학교,대학,대학교,전북,사립,,158000,,158000,3414172,4.6,2026-08-01T05:16:30.222Z
2023,0000218,예원예술대학교,대학,대학교,전북,사립,,250000,,250000,11165390,2.2,2026-08-01T05:16:30.222Z
2023,0000156,용인대학교,대학,대학교,경기,사립,,288000,,288000,46149273,0.6,2026-08-01T05:16:30.222Z
2023,0000157,우석대학교,대학,대학교,전북,사립,,600000,,600000,49069944,1.2,2026-08-01T05:16:30.222Z
2023,0000240,우송대학교,대학,대학교,대전,사립,,1660000,,1660000,77163331,2.2,2026-08-01T05:16:30.222Z
2023,0000158,울산대학교,대학,대학교,울산,사립,158399,4581334,,4739733,95827810,4.9,2026-08-01T05:16:30.222Z
2023,0000159,원광대학교,대학,대학교,전북,사립,80500,1710000,,1790500,104370997,1.7,2026-08-01T05:16:30.222Z
2023,0000160,위덕대학교,대학,대학교,경북,사립,,1150000,,1150000,16234537,7.1,2026-08-01T05:16:30.222Z
2023,0000154,유원대학교,대학,대학교,충북,사립,,212322,,212322,22065422,1,2026-08-01T05:16:30.222Z
2023,0000161,을지대학교,대학,대학교,대전,사립,,4200000,,4200000,39673746,10.6,2026-08-01T05:16:30.222Z
2023,0000163,이화여자대학교,대학,대학교,서울,사립,74317,9243200,,9317517,207938667,4.5,2026-08-01T05:16:30.222Z
2023,0000164,인제대학교,대학,대학교,경남,사립,4429737,12674798,,17104535,63450977,27,2026-08-01T05:16:30.222Z
2023,0000168,인천가톨릭대학교,대학,대학교,인천,사립,3747760,538198,,4285958,6062727,70.7,2026-08-01T05:16:30.222Z
2023,0000169,인하대학교,대학,대학교,인천,사립,438345,7890657,,8329002,170922488,4.9,2026-08-01T05:16:30.222Z
2023,0000170,장로회신학대학교,대학,대학교,서울,사립,86468,767942,,854410,15841301,5.4,2026-08-01T05:16:30.222Z
2023,0000171,전주대학교,대학,대학교,전북,사립,120000,835000,,955000,71511526,1.3,2026-08-01T05:16:30.222Z
2023,0000248,제주국제대학교,대학,대학교,제주,사립,,20000,,20000,3112664,0.6,2026-08-01T05:16:30.222Z
2023,0000172,조선대학교,대학,대학교,광주,사립,,1020000,,1020000,137839891,0.7,2026-08-01T05:16:30.222Z
2023,0000173,중부대학교,대학,대학교,충남,사립,,,,,60115053,0,2026-08-01T05:16:30.222Z
2023,0000175,중앙대학교,대학,대학교,서울,사립,,11195664,,11195664,268725757,4.2,2026-08-01T05:16:30.222Z
2023,0000177,중앙승가대학교,대학,대학교,경기,사립,1501380,218620,,1720000,556226,309.2,2026-08-01T05:16:30.222Z
2023,0000239,중원대학교,대학,대학교,충북,사립,4118353,1629528,,5747881,23242097,24.7,2026-08-01T05:16:30.222Z
2023,0000187,차의과학대학교,대학,대학교,경기,사립,,5898419,,5898419,28921760,20.4,2026-08-01T05:16:30.222Z
2023,0000249,창신대학교,대학,대학교,경남,사립,300000,760157,,1060157,13079138,8.1,2026-08-01T05:16:30.222Z
2023,0000179,청주대학교,대학,대학교,충북,사립,490000,110000,,600000,88862265,0.7,2026-08-01T05:16:30.222Z
2023,0000246,초당대학교,대학,대학교,전남,사립,,487000,,487000,18221748,2.7,2026-08-01T05:16:30.222Z
2023,0000180,총신대학교,대학,대학교,서울,사립,,200000,,200000,22251853,0.9,2026-08-01T05:16:30.222Z
2023,0000181,추계예술대학교,대학,대학교,서울,사립,2898207,951793,,3850000,11969413,32.2,2026-08-01T05:16:30.222Z
2023,0000184,칼빈대학교,대학,대학교,경기,사립,,224822,,224822,13359058,1.7,2026-08-01T05:16:30.222Z
2023,0000186,평택대학교,대학,대학교,경기,사립,,1201523,,1201523,26001282,4.6,2026-08-01T05:16:30.222Z
2023,0000188,포항공과대학교,대학,대학교,경북,사립,61320482,5189335,5644325,72154142,26820883,269,2026-08-01T05:16:30.222Z
2023,0000247,한국공학대학교,대학,대학교,경기,사립,771000,3091000,,3862000,60865636,6.3,2026-08-01T05:16:30.222Z
2023,0000189,한국기술교육대학교,대학,대학교,충남,사립,102928263,5253785,24819002,133001050,19879629,669,2026-08-01T05:16:30.222Z
2023,0000191,한국성서대학교,대학,대학교,서울,사립,,549451,,549451,7786420,7.1,2026-08-01T05:16:30.222Z
2023,0000192,한국외국어대학교,대학,대학교,서울,사립,,3000000,,3000000,142384266,2.1,2026-08-01T05:16:30.222Z
2023,0000182,한국침례신학대학교,대학,대학교,대전,사립,11000,140000,,151000,8722070,1.7,2026-08-01T05:16:30.222Z
2023,0000194,한국항공대학교,대학,대학교,경기,사립,1291900,2163847,,3455747,38195169,9,2026-08-01T05:16:30.222Z
2023,0000195,한남대학교,대학,대학교,대전,사립,37500,258500,,296000,82066091,0.4,2026-08-01T05:16:30.222Z
2023,0000196,한동대학교,대학,대학교,경북,사립,395448,2429552,,2825000,31441856,9,2026-08-01T05:16:30.222Z
2023,0000197,한라대학교,대학,대학교,강원,사립,537000,1360537,1140000,3037537,19822810,15.3,2026-08-01T05:16:30.222Z
2023,0000198,한림대학교,대학,대학교,강원,사립,49251565,9077368,200820,58529753,59955174,97.6,2026-08-01T05:16:30.222Z
2023,0000199,한서대학교,대학,대학교,충남,사립,,30000,,30000,51771465,0.1,2026-08-01T05:16:30.222Z
2023,0000200,한성대학교,대학,대학교,서울,사립,,460000,,460000,58621528,0.8,2026-08-01T05:16:30.222Z
2023,0000201,한세대학교,대학,대학교,경기,사립,8228,1508176,,1516404,23046640,6.6,2026-08-01T05:16:30.222Z
2023,0000202,한신대학교,대학,대학교,경기,사립,454296,542804,,997100,38504388,2.6,2026-08-01T05:16:30.222Z
2023,0000203,한양대학교,대학,대학교,서울,사립,1284838,13993086,,15277924,370553739,4.1,2026-08-01T05:16:30.222Z
2023,0000206,한일장신대학교,대학,대학교,전북,사립,,48230,,48230,5998205,0.8,2026-08-01T05:16:30.222Z
2023,0000207,협성대학교,대학,대학교,경기,사립,,61000,,61000,29082963,0.2,2026-08-01T05:16:30.222Z
2023,0000208,호남대학교,대학,대학교,광주,사립,,417697,,417697,48674776,0.9,2026-08-01T05:16:30.222Z
2023,0000209,호남신학대학교,대학,대학교,광주,사립,562,378332,,378894,4272720,8.9,2026-08-01T05:16:30.222Z
2023,0000211,호서대학교,대학,대학교,충남,사립,,200000,,200000,103189941,0.2,2026-08-01T05:16:30.222Z
2023,0000212,홍익대학교,대학,대학교,서울,사립,,3302308,,3302308,197491221,1.7,2026-08-01T05:16:30.222Z
2023,0000233,화성의과학대학교,대학,대학교,경기,사립,3394275,391300,,3785575,2760569,137.1,2026-08-01T05:16:30.222Z
2023,0000284,청운대학교,대학,산업대학,충남,사립,8000,57720,,65720,39668810,0.2,2026-08-01T05:16:30.222Z
2023,0000282,호원대학교,대학,산업대학,전북,사립,,139544,,139544,34247190,0.4,2026-08-01T05:16:30.222Z
2023,0000663,개신대학원대학교,대학원대학,전문대학원,서울,사립,,60000,,60000,1246410,4.8,2026-08-01T05:16:30.222Z
2023,0000643,건신대학원대학교,대학원대학,전문대학원,대전,사립,3200,55000,,58200,1078555,5.4,2026-08-01T05:16:30.222Z
2023,0000668,경안대학원대학교,대학원대학,전문대학원,경북,사립,69800,27700,,97500,214525,45.4,2026-08-01T05:16:30.222Z
2023,0002857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,680023,44003,33256,757282,102400,739.5,2026-08-01T05:16:30.222Z
2023,0000657,국제뇌교육종합대학원대학교,대학원대학,전문대학원,충남,사립,,114000,,114000,2176708,5.2,2026-08-01T05:16:30.222Z
2023,0000655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,,,,,794216,0,2026-08-01T05:16:30.222Z
2023,0000656,국제언어대학원대학교,대학원대학,전문대학원,서울,사립,26323,93677,,120000,1534722,7.8,2026-08-01T05:16:30.222Z
2023,0002818,능인대학원대학교,대학원대학,전문대학원,경기,사립,79997,28003,,108000,173800,62.1,2026-08-01T05:16:30.222Z
2023,0000641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,,92694,,92694,1369848,6.8,2026-08-01T05:16:30.222Z
2023,0000669,동방문화대학원대학교,대학원대학,전문대학원,서울,사립,,68000,,68000,2685439,2.5,2026-08-01T05:16:30.222Z
2023,0000642,베뢰아국제대학원대학교,대학원대학,전문대학원,서울,사립,365000,70000,,435000,162667,267.4,2026-08-01T05:16:30.222Z
2023,0000670,북한대학원대학교,대학원대학,전문대학원,서울,사립,285400,90600,,376000,1319220,28.5,2026-08-01T05:16:30.222Z
2023,0000666,서울과학종합대학원대학교,대학원대학,전문대학원,서울,사립,,27000,,27000,16343705,0.2,2026-08-01T05:16:30.222Z
2023,0000677,서울미디어대학원대학교,대학원대학,특수대학원,서울,사립,300000,168483,,468483,1683900,27.8,2026-08-01T05:16:30.222Z
2023,0000660,서울벤처대학원대학교,대학원대학,전문대학원,서울,사립,,5000,,5000,2461017,0.2,2026-08-01T05:16:30.222Z
2023,0000658,서울불교대학원대학교,대학원대학,전문대학원,서울,사립,,129314,,129314,1710039,7.6,2026-08-01T05:16:30.222Z
2023,0000678,서울상담심리대학원대학교,대학원대학,전문대학원,서울,사립,,52112,,52112,1158931,4.5,2026-08-01T05:16:30.222Z
2023,0000650,서울성경신학대학원대학교,대학원대학,전문대학원,서울,사립,129005,37965,,166970,369932,45.1,2026-08-01T05:16:30.222Z
2023,0000659,서울외국어대학원대학교,대학원대학,전문대학원,서울,사립,122443,43541,,165985,3015133,5.5,2026-08-01T05:16:30.222Z
2023,0000667,선학유피대학원대학교,대학원대학,전문대학원,경기,사립,846223,126588,,972811,519700,187.2,2026-08-01T05:16:30.222Z
2023,0000644,성산효대학원대학교,대학원대학,전문대학원,인천,사립,5000,46135,,51135,1512812,3.4,2026-08-01T05:16:30.222Z
2023,0000661,성서침례대학원대학교,대학원대학,전문대학원,경기,사립,20240,29760,,50000,312428,16,2026-08-01T05:16:30.222Z
2023,0000649,수도국제대학원대학교,대학원대학,전문대학원,서울,사립,10000,166108,,176108,2924568,6,2026-08-01T05:16:30.222Z
2023,0000671,순복음대학원대학교,대학원대학,전문대학원,서울,사립,,14390,,14390,711985,2,2026-08-01T05:16:30.222Z
2023,0000672,실천신학대학원대학교,대학원대학,전문대학원,경기,사립,785,69215,,70000,550682,12.7,2026-08-01T05:16:30.222Z
2023,0000662,에스라성경대학원대학교,대학원대학,전문대학원,경기,사립,3000,45000,,48000,373126,12.9,2026-08-01T05:16:30.222Z
2023,0000651,예명대학원대학교,대학원대학,전문대학원,서울,사립,,55000,,55000,1805985,3,2026-08-01T05:16:30.222Z
2023,0000654,온석대학원대학교,대학원대학,전문대학원,경기,사립,,4436,,4436,1828567,0.2,2026-08-01T05:16:30.222Z
2023,0000645,원불교대학원대학교,대학원대학,전문대학원,전북,사립,390000,19393,,409393,132000,310.1,2026-08-01T05:16:30.222Z
2023,0000646,웨스트민스터신학대학원대학교,대학원대학,전문대학원,경기,사립,4800,102629,,107429,3349853,3.2,2026-08-01T05:16:30.222Z
2023,0002668,제네바신학대학원대학교,대학원대학,전문대학원,경기,사립,1318300,42325,,1360625,35000,3887.5,2026-08-01T05:16:30.222Z
2023,0000680,주안대학원대학교,대학원대학,전문대학원,인천,사립,622547,57139,,679686,345087,197,2026-08-01T05:16:30.222Z
2023,0002817,치유상담대학원대학교,대학원대학,전문대학원,서울,사립,150000,151800,,301800,1109959,27.2,2026-08-01T05:16:30.222Z
2023,0000679,한국상담대학원대학교,대학원대학,전문대학원,서울,사립,500891,122643,,623534,1225148,50.9,2026-08-01T05:16:30.222Z
2023,0000681,한국전력국제원자력대학원대학교,대학원대학,전문대학원,울산,사립,700000,477556,,1177556,4994794,23.6,2026-08-01T05:16:30.222Z
2023,0000673,한림국제대학원대학교,대학원대학,특수대학원,서울,사립,11275,150107,,161382,2516155,6.4,2026-08-01T05:16:30.222Z
2023,0000676,한반도국제대학원대학교,대학원대학,특수대학원,서울,사립,106718,25129,,131847,242100,54.5,2026-08-01T05:16:30.222Z
2023,0000647,합동신학대학원대학교,대학원대학,전문대학원,경기,사립,800000,230343,,1030343,1761756,58.5,2026-08-01T05:16:30.222Z
2023,0000648,횃불트리니티신학대학원대학교,대학원대학,전문대학원,서울,사립,,200000,,200000,2478117,8.1,2026-08-01T05:16:30.222Z
2023,0000317,순복음총회신학교,대학,각종학교(대학),충북,사립,10600,25400,,36000,621696,5.8,2026-08-01T05:16:30.222Z
2023,0000410,가톨릭상지대학교,전문대학,전문대학,경북,사립,,63000,,63000,10169314,0.6,2026-08-01T05:16:30.222Z
2023,0000433,강동대학교,전문대학,전문대학,충북,사립,,25068,,25068,17720771,0.1,2026-08-01T05:16:30.222Z
2023,0000514,강릉영동대학교,전문대학,전문대학,강원,사립,,,,,13847793,0,2026-08-01T05:16:30.222Z
2023,0000412,거제대학교,전문대학,전문대학,경남,사립,,468588,,468588,6073951,7.7,2026-08-01T05:16:30.222Z
2023,0000560,경기과학기술대학교,전문대학,전문대학,경기,사립,,1268000,,1268000,26446619,4.8,2026-08-01T05:16:30.222Z
2023,0002640,경남정보대학교,전문대학,전문대학,부산,사립,236400,170000,,406400,31918696,1.3,2026-08-01T05:16:30.222Z
2023,0000416,경민대학교,전문대학,전문대학,경기,사립,,83000,,83000,24658948,0.3,2026-08-01T05:16:30.222Z
2023,0002641,경복대학교,전문대학,전문대학,경기,사립,,390000,,390000,38343805,1,2026-08-01T05:16:30.222Z
2023,0000456,경북과학대학교,전문대학,전문대학,경북,사립,,18500,,18500,10001239,0.2,2026-08-01T05:16:30.222Z
2023,0000438,경북보건대학교,전문대학,전문대학,경북,사립,,50948,,50948,7039226,0.7,2026-08-01T05:16:30.222Z
2023,0002642,경북전문대학교,전문대학,전문대학,경북,사립,,80000,,80000,14203910,0.6,2026-08-01T05:16:30.222Z
2023,0000422,경인여자대학교,전문대학,전문대학,인천,사립,,50000,,50000,23152328,0.2,2026-08-01T05:16:30.222Z
2023,0000425,계명문화대학교,전문대학,전문대학,대구,사립,,956302,,956302,25192458,3.8,2026-08-01T05:16:30.222Z
2023,0000426,계원예술대학교,전문대학,전문대학,경기,사립,,66000,,66000,20462489,0.3,2026-08-01T05:16:30.222Z
2023,0000435,나주대학교,전문대학,전문대학,전남,사립,,13000,,13000,5168945,0.3,2026-08-01T05:16:30.222Z
2023,0000428,광양보건대학교,전문대학,전문대학,전남,사립,,,,,662680,0,2026-08-01T05:16:30.222Z
2023,0000429,광주보건대학교,전문대학,전문대학,광주,사립,,120000,,120000,17764663,0.7,2026-08-01T05:16:30.222Z
2023,0000430,구미대학교,전문대학,전문대학,경북,사립,,73930,,73930,30561460,0.2,2026-08-01T05:16:30.222Z
2023,0000549,국제대학교,전문대학,전문대학,경기,사립,,55000,,55000,15695934,0.4,2026-08-01T05:16:30.222Z
2023,0002971,군산간호대학교,전문대학,전문대학,전북,사립,,100,,100,7188298,0,2026-08-01T05:16:30.222Z
2023,0000432,군장대학교,전문대학,전문대학,전북,사립,,20000,,20000,8630937,0.2,2026-08-01T05:16:30.222Z
2023,0002972,기독간호대학교,전문대학,전문대학,광주,사립,,105000,,105000,3117859,3.4,2026-08-01T05:16:30.222Z
2023,0000440,김포대학교,전문대학,전문대학,경기,사립,,127000,,127000,9772804,1.3,2026-08-01T05:16:30.222Z
2023,0000569,김해대학교,전문대학,전문대학,경남,사립,,123000,,123000,8346901,1.5,2026-08-01T05:16:30.222Z
2023,0000441,농협대학교,전문대학,전문대학,경기,사립,18003,316664,,334667,1816451,18.4,2026-08-01T05:16:30.222Z
2023,0000442,대경대학교,전문대학,전문대학,경북,사립,,116206,,116206,21780920,0.5,2026-08-01T05:16:30.222Z
2023,0000443,대구공업대학교,전문대학,전문대학,대구,사립,38500,100000,,138500,6847841,2,2026-08-01T05:16:30.222Z
2023,0000446,대구과학대학교,전문대학,전문대학,대구,사립,,310000,,310000,24168093,1.3,2026-08-01T05:16:30.222Z
2023,0000444,대구보건대학교,전문대학,전문대학,대구,사립,,7000,716,7716,39977993,0,2026-08-01T05:16:30.222Z
2023,0000546,대덕대학교,전문대학,전문대학,대전,사립,20000,65000,,85000,9149174,0.9,2026-08-01T05:16:30.222Z
2023,0000447,대동대학교,전문대학,전문대학,부산,사립,,219100,,219100,8379528,2.6,2026-08-01T05:16:30.222Z
2023,0000448,대림대학교,전문대학,전문대학,경기,사립,20000,1630000,,1650000,44615761,3.7,2026-08-01T05:16:30.222Z
2023,0000449,대원대학교,전문대학,전문대학,충북,사립,,150000,,150000,10714719,1.4,2026-08-01T05:16:30.222Z
2023,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,,100000,,100000,22554340,0.4,2026-08-01T05:16:30.222Z
2023,0000451,대전보건대학교,전문대학,전문대학,대전,사립,,226000,,226000,24749041,0.9,2026-08-01T05:16:30.222Z
2023,0000460,동강대학교,전문대학,전문대학,광주,사립,14400,138600,,153000,12341742,1.2,2026-08-01T05:16:30.222Z
2023,0000457,동남보건대학교,전문대학,전문대학,경기,사립,,25000,,25000,29681542,0.1,2026-08-01T05:16:30.222Z
2023,0000450,동서울대학교,전문대학,전문대학,경기,사립,,61869,,61869,36873809,0.2,2026-08-01T05:16:30.222Z
2023,0000461,동아방송예술대학교,전문대학,전문대학,경기,사립,,62000,,62000,22053852,0.3,2026-08-01T05:16:30.222Z
2023,0000462,동아보건대학교,전문대학,전문대학,전남,사립,400000,395538,,795538,4966745,16,2026-08-01T05:16:30.222Z
2023,0000463,동양미래대학교,전문대학,전문대학,서울,사립,,829415,,829415,36584577,2.3,2026-08-01T05:16:30.222Z
2023,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,,325000,,325000,12144564,2.7,2026-08-01T05:16:30.222Z
2023,0000465,동원대학교,전문대학,전문대학,경기,사립,,64000,,64000,15627550,0.4,2026-08-01T05:16:30.222Z
2023,0000466,동의과학대학교,전문대학,전문대학,부산,사립,,130000,,130000,22459331,0.6,2026-08-01T05:16:30.222Z
2023,0000469,두원공과대학교,전문대학,전문대학,경기,사립,2064843,1100272,,3165116,14108210,22.4,2026-08-01T05:16:30.222Z
2023,0000470,마산대학교,전문대학,전문대학,경남,사립,,14529,,14529,29619105,0,2026-08-01T05:16:30.222Z
2023,0000473,명지전문대학,전문대학,전문대학,서울,사립,,115000,,115000,40225316,0.3,2026-08-01T05:16:30.222Z
2023,0000474,목포과학대학교,전문대학,전문대학,전남,사립,,30000,,30000,13050805,0.2,2026-08-01T05:16:30.222Z
2023,0000475,문경대학교,전문대학,전문대학,경북,사립,,59542,,59542,4413044,1.3,2026-08-01T05:16:30.222Z
2023,0000476,배화여자대학교,전문대학,전문대학,서울,사립,27000,25000,,52000,15031612,0.3,2026-08-01T05:16:30.222Z
2023,0000543,백석문화대학교,전문대학,전문대학,충남,사립,,10000,,10000,28219928,0,2026-08-01T05:16:30.222Z
2023,0000477,백제예술대학교,전문대학,전문대학,전북,사립,,30000,,30000,5993840,0.5,2026-08-01T05:16:30.222Z
2023,0000479,부산경상대학교,전문대학,전문대학,부산,사립,,60000,,60000,10381279,0.6,2026-08-01T05:16:30.222Z
2023,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,,16000,,16000,18530723,0.1,2026-08-01T05:16:30.222Z
