year,school_kind,estb,school_division,region,status,school_code_std,school_name,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,uploaded_at
2021,대학교,사립,,서울,기존,0000200,한성대학교,1458,1680,1463,217,1646,1462,184,99.9316473,97.97619048,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000201,한세대학교,566,649,568,81,606,563,43,99.11971831,93.37442219,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000202,한신대학교,1171,1296,1172,124,1286,1164,122,99.31740614,99.22839506,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000204,한양대학교(ERICA)_분교,1875,2438,1891,547,2301,1887,414,99.78847171,94.38063987,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000203,한양대학교,2890,3627,2906,721,3603,2894,709,99.58706125,99.33829611,2026-08-07T07:48:15.697Z
2021,사이버대학(대학),사립,,서울,기존,0000331,한양사이버대학교,3240,8568,3240,5328,4405,3210,1195,99.07407407,51.41223156,2026-08-07T07:48:15.697Z
2021,대학교,사립,,전북,기존,0000206,한일장신대학교,219,252,219,33,197,197,0,89.9543379,78.17460317,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000207,협성대학교,1004,1062,1007,55,1026,977,49,97.02085402,96.61016949,2026-08-07T07:48:15.697Z
2021,대학교,사립,,광주,기존,0000208,호남대학교,1562,1689,1566,123,1520,1418,102,90.54916986,89.99407934,2026-08-07T07:48:15.697Z
2021,대학교,사립,,광주,기존,0000209,호남신학대학교,137,137,137,0,131,131,0,95.62043796,95.62043796,2026-08-07T07:48:15.697Z
2021,대학교,사립,,충남,기존,0000211,호서대학교,2881,3171,2887,284,3041,2796,245,96.84793904,95.90034689,2026-08-07T07:48:15.697Z
2021,산업대학,사립,,전북,기존,0000282,호원대학교,1147,1442,1115,327,1217,947,270,84.93273543,84.39667129,2026-08-07T07:48:15.697Z
2021,대학교,사립,,서울,기존,0000212,홍익대학교,2371,2819,2377,442,2810,2376,434,99.95793016,99.68073785,2026-08-07T07:48:15.697Z
2021,대학교,사립,,세종,기존,0002949,홍익대학교_제2캠퍼스,1299,1412,1307,105,1377,1301,76,99.54093344,97.52124646,2026-08-07T07:48:15.697Z
2021,대학교,사립,,경기,기존,0000233,화성의과학대학교,246,252,239,13,75,69,6,28.87029289,29.76190476,2026-08-07T07:48:15.697Z
2021,사이버대학(대학),사립,,부산,기존,0000333,화신사이버대학교,430,1523,430,1093,505,430,75,100,33.15824032,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경기,기존,0000579,ICT폴리텍대학,160,192,160,32,134,131,3,81.875,69.79166667,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000410,가톨릭상지대학교,631,936,631,305,793,521,272,82.56735341,84.72222222,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충북,기존,0000433,강동대학교,1644,1918,1644,274,1207,1014,193,61.67883212,62.93013556,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000514,강릉영동대학교,987,1266,987,279,831,702,129,71.12462006,65.63981043,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,폐교,0000548,강원관광대학교,98,142,98,44,124,98,26,100,87.32394366,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,강원,기존,0002639,강원도립대학교,312,332,312,20,314,312,2,100,94.57831325,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000412,거제대학교,420,590,420,170,326,259,67,61.66666667,55.25423729,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000560,경기과학기술대학교,1468,3523,1468,2055,1863,1116,747,76.02179837,52.88106727,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,경남,기존,0000402,경남도립거창대학,387,450,387,63,390,387,3,100,86.66666667,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,경남,기존,0000403,경남도립남해대학,375,417,375,42,380,375,5,100,91.12709832,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0002640,경남정보대학교,2549,4939,2549,2390,2654,1905,749,74.73519027,53.735574,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000416,경민대학교,1560,2303,1560,743,1722,1304,418,83.58974359,74.77203647,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0002641,경복대학교,1811,2718,1811,907,2332,1740,592,96.07951408,85.79838116,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000456,경북과학대학교,693,1300,693,607,811,693,118,100,62.38461538,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,경북,폐교,0000405,경북도립대학교,364,433,364,69,365,338,27,92.85714286,84.29561201,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000438,경북보건대학교,357,471,357,114,381,323,58,90.47619048,80.89171975,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0002642,경북전문대학교,919,1249,827,422,1098,725,373,87.6662636,87.91032826,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,인천,기존,0000422,경인여자대학교,1667,2252,1667,585,1888,1439,449,86.32273545,83.8365897,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000425,계명문화대학교,2116,2614,2116,498,2176,1870,306,88.37429112,83.24407039,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000426,계원예술대학교,994,1378,994,384,1250,994,256,100,90.71117562,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000428,광양보건대학교,462,493,462,31,60,54,6,11.68831169,12.1703854,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0000429,광주보건대학교,1091,1565,1091,474,1435,1044,391,95.69202566,91.69329073,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000430,구미대학교,1533,2532,1533,999,2488,1489,999,97.12981083,98.26224329,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000549,국제대학교,1609,2075,1609,466,1313,1165,148,72.40522063,63.27710843,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0002971,군산간호대학교,221,310,221,89,310,221,89,100,100,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000432,군장대학교,672,918,672,246,822,625,197,93.00595238,89.54248366,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0002972,기독간호대학교,111,177,111,66,162,111,51,100,91.52542373,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000440,김포대학교,1249,1995,1249,746,1004,634,370,50.76060849,50.32581454,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000569,김해대학교,459,623,459,164,495,424,71,92.37472767,79.45425361,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000435,나주대학교,849,1987,849,1138,809,778,31,91.63722026,40.71464519,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000441,농협대학교,59,179,59,120,157,59,98,100,87.70949721,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000442,대경대학교,1644,2094,1644,450,1917,1586,331,96.47201946,91.54727794,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000443,대구공업대학교,680,1071,680,391,815,657,158,96.61764706,76.09710551,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000446,대구과학대학교,1552,1920,1552,368,1610,1381,229,88.98195876,83.85416667,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000444,대구보건대학교,2184,3161,2184,977,2596,1952,644,89.37728938,82.12590952,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대전,기존,0000546,대덕대학교,1559,1910,1559,351,1217,1025,192,65.74727389,63.71727749,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000447,대동대학교,527,715,527,188,479,396,83,75.14231499,66.99300699,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000448,대림대학교,2261,4263,2261,2002,3173,2261,912,100,74.43115177,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충북,기존,0000449,대원대학교,1008,1216,1008,208,861,762,99,75.5952381,70.80592105,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,1729,2091,1729,362,1573,1341,232,77.55928282,75.22716404,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대전,기존,0000451,대전보건대학교,1865,2405,1865,540,1925,1448,477,77.64075067,80.04158004,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0000460,동강대학교,1009,1196,1009,187,1090,919,171,91.0802775,91.13712375,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000457,동남보건대학교,1336,1896,1336,560,1726,1268,458,94.91017964,91.03375527,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000450,동서울대학교,2289,2982,2289,693,2616,2169,447,94.75753604,87.72635815,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,823,1289,823,466,1201,823,378,100,93.17300233,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000462,동아보건대학교,556,823,556,267,552,485,67,87.23021583,67.07168894,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000463,동양미래대학교,2135,4288,2135,2153,2837,2135,702,100,66.1613806,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,763,1391,763,628,996,665,331,87.1559633,71.60316319,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000465,동원대학교,1518,2481,1518,963,1370,1175,195,77.40447958,55.21966949,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000466,동의과학대학교,2141,3256,2141,1115,1756,1315,441,61.41989724,53.93120393,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000469,두원공과대학교,1795,2040,1795,245,955,839,116,46.74094708,46.81372549,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000470,마산대학교,2044,2473,2044,429,2061,1747,314,85.46966732,83.34007279,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000473,명지전문대학,2527,4303,2527,1776,3280,2527,753,100,76.22588891,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000474,목포과학대학교,890,1027,890,137,966,890,76,100,94.06037001,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000475,문경대학교,278,357,278,79,294,268,26,96.4028777,82.35294118,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000476,배화여자대학교,1127,1547,1127,420,1364,1118,246,99.2014197,88.17065288,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충남,기존,0000543,백석문화대학교,2241,3184,2241,943,1738,1464,274,65.32797858,54.58542714,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000477,백제예술대학교,603,672,603,69,565,529,36,87.72802653,84.07738095,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000479,부산경상대학교,1150,1617,1150,467,1292,1090,202,94.7826087,79.90105133,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,1251,2414,1251,1163,1300,1007,293,80.49560352,53.85252693,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000467,부산보건대학교,1160,1527,1160,367,965,795,170,68.53448276,63.19580878,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000480,부산여자대학교,901,1254,901,353,836,729,107,80.91009989,66.66666667,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,부산,기존,0000561,부산예술대학교,451,542,451,91,389,370,19,82.03991131,71.77121771,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000482,부천대학교,2269,4491,2269,2222,3529,2269,1260,100,78.57938098,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000483,삼육보건대학교,396,660,396,264,553,396,157,100,83.78787879,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,폐교,0002645,서라벌대학교,235,431,235,196,208,182,26,77.44680851,48.25986079,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0002646,서영대학교,1679,2680,1679,1001,2231,1547,684,92.13817749,83.24626866,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,168,261,168,93,261,168,93,100,100,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000489,서울예술대학교,581,1390,581,809,1137,581,556,100,81.79856115,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000490,서일대학교,2125,3306,2125,1181,2506,2025,481,95.29411765,75.8015729,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000566,서정대학교,1370,3076,1370,1706,2725,1370,1355,100,88.58907672,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000550,선린대학교,781,993,781,212,779,617,162,79.00128041,78.44914401,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0002647,성운대학교,560,1007,560,447,712,528,184,94.28571429,70.70506455,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000515,세경대학교,443,609,443,166,470,408,62,92.0993228,77.17569787,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000567,송곡대학교,200,342,200,142,233,128,105,64,68.12865497,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000564,송호대학교,326,456,326,130,360,279,81,85.58282209,78.94736842,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0002649,수성대학교,1340,1557,1340,217,1386,1228,158,91.64179104,89.01734104,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000497,수원과학대학교,2236,2686,2236,450,1686,1498,188,66.99463327,62.76991809,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000496,수원여자대학교,1534,1896,1534,362,1513,1324,189,86.31029987,79.79957806,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000498,순천제일대학교,1056,1342,1056,286,1212,1000,212,94.6969697,90.31296572,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000500,숭의여자대학교,1460,1771,1460,311,1575,1398,177,95.75342466,88.93280632,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000501,신구대학교,2355,2996,2355,641,2872,2278,594,96.73036093,95.8611482,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충남,기존,0000502,신성대학교,1370,1686,1218,468,1282,1028,254,84.40065681,76.03795967,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000506,신안산대학교,1805,2327,1805,522,1156,1008,148,55.84487535,49.67769661,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충남,기존,0000454,아주자동차대학교,494,544,494,50,371,343,28,69.43319838,68.19852941,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0002650,안동과학대학교,955,1234,955,279,804,639,165,66.91099476,65.15397083,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000507,안산대학교,1527,1945,1527,418,1496,1183,313,77.47216765,76.9151671,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000510,여주대학교,1983,2676,1983,693,1713,1325,388,66.8179526,64.01345291,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0002651,연성대학교,2341,2851,2341,510,2631,2232,399,95.34387014,92.28340933,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0002652,연암공과대학교,502,585,502,83,558,502,56,100,95.38461538,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충남,기존,0000512,연암대학교,483,627,483,144,575,483,92,100,91.70653907,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0000418,영남외국어대학,352,460,352,108,167,160,7,45.45454545,36.30434783,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000513,영남이공대학교,2242,3106,2242,864,2171,1773,398,79.08117752,69.8969736,2026-08-07T07:48:15.697Z
2021,사이버대학(전문대학),사립,,대구,기존,0000575,영진사이버대학교,1300,3279,1300,1979,1726,1171,555,90.07692308,52.63799939,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대구,기존,0000517,영진전문대학교,2621,3595,2621,974,3148,2363,785,90.15642884,87.56606398,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0002653,오산대학교,1914,2657,1914,743,2099,1681,418,87.82654127,78.99887091,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000520,용인예술과학대학교,1586,2029,1586,443,1261,1122,139,70.74401009,62.14884179,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,대전,기존,0000452,우송정보대학,2075,2569,2075,494,1551,1375,176,66.26506024,60.37368626,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,울산,기존,0000521,울산과학대학교,1640,2489,1640,849,2010,1526,484,93.04878049,80.75532342,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000568,웅지세무대학교,599,731,599,132,156,148,8,24.70784641,21.34062927,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000523,원광보건대학교,1478,1877,1478,399,1795,1394,401,94.31664411,95.63132658,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000524,유한대학교,2017,2962,2017,945,2198,1984,214,98.36390679,74.20661715,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000525,인덕대학교,2098,3028,2098,930,2591,2098,493,100,85.5680317,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,인천,기존,0002654,인하공업전문대학,2652,3246,2652,594,3246,2652,594,100,100,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000527,장안대학교,2367,2756,2367,389,1630,1383,247,58.42839037,59.1436865,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,인천,기존,0000455,재능대학교,1576,2159,1576,583,1752,1411,341,89.53045685,81.14867994,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000529,전남과학대학교,1191,2099,1191,908,1531,1009,522,84.71872376,72.939495,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,전남,기존,0000562,전남도립대학교,705,903,705,198,595,585,10,82.9787234,65.89147287,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000531,전북과학대학교,620,1121,620,501,730,603,127,97.25806452,65.12042819,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000437,전주기전대학,813,1012,813,199,687,618,69,76.01476015,67.88537549,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전북,기존,0000530,전주비전대학교,1098,2287,1098,1189,1534,1029,505,93.71584699,67.07477044,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,제주,기존,0000532,제주관광대학교,928,1069,928,141,756,695,61,74.89224138,70.72029935,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,제주,기존,0002655,제주한라대학교,1622,2913,1622,1291,1811,1316,495,81.13440197,62.16958462,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0002974,조선간호대학교,139,193,139,54,193,139,54,100,100,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,광주,기존,0000534,조선이공대학교,1492,1816,1492,324,1507,1316,191,88.20375335,82.9845815,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000539,진주보건대학교,748,1024,748,276,843,643,200,85.96256684,82.32421875,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000542,창원문성대학교,972,1166,972,194,736,637,99,65.53497942,63.12178388,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000544,청강문화산업대학교,1136,1507,1136,371,1423,1136,287,100,94.42601194,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0002656,청암대학교,1051,1421,1051,370,908,791,117,75.26165557,63.89866291,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,울산,기존,0000545,춘해보건대학교,663,1071,663,408,893,616,277,92.91101056,83.38001867,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,충남,기존,0002657,충남도립대학교,456,526,456,70,477,447,30,98.02631579,90.68441065,2026-08-07T07:48:15.697Z
2021,전문대학,공립,,충북,기존,0000406,충북도립대학교,410,417,410,7,395,393,2,95.85365854,94.72422062,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충북,기존,0000536,충북보건과학대학교,1026,1444,1026,418,1020,825,195,80.40935673,70.63711911,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,충북,기존,0000547,충청대학교,1597,2385,1597,788,1388,1136,252,71.13337508,58.19706499,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경북,기존,0002658,포항대학교,721,782,721,61,633,572,61,79.33425798,80.94629156,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000578,한국골프과학기술대학교,160,199,160,39,187,151,36,94.375,93.96984925,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경기,기존,0000565,한국관광대학교,930,1129,930,199,845,738,107,79.35483871,74.84499557,2026-08-07T07:48:15.697Z
2021,전문대학,특별법국립,,전북,기존,0003019,한국농수산대학교,570,684,570,114,684,570,114,100,100,2026-08-07T07:48:15.697Z
2021,전문대학,국립,,경기,폐교,0002659,한국복지대학교,261,483,261,222,318,241,77,92.33716475,65.83850932,2026-08-07T07:48:15.697Z
2021,사이버대학(전문대학),사립,,경북,기존,0000576,한국복지사이버대학교,1000,1440,1000,440,1313,1000,313,100,91.18055556,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,경남,기존,0000570,한국승강기대학교,297,355,297,58,278,251,27,84.51178451,78.30985915,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,세종,기존,0000522,한국영상대학교,1127,1855,1127,728,1209,928,281,82.34250222,65.17520216,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,서울,기존,0000585,한국폴리텍 I 대학 서울강서캠퍼스,260,312,260,52,257,203,54,78.07692308,82.37179487,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,서울,기존,0000584,한국폴리텍 I 대학 서울정수캠퍼스,565,797,565,232,721,535,186,94.69026549,90.4642409,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,385,484,385,99,319,279,40,72.46753247,65.90909091,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,제주,기존,0002912,한국폴리텍 I 대학 제주캠퍼스,25,30,25,5,30,25,5,100,100,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,인천,기존,0000590,한국폴리텍 II 대학 남인천캠퍼스,25,30,25,5,30,25,5,100,100,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,인천,기존,0000589,한국폴리텍 II 대학 인천캠퍼스,830,1215,830,385,1004,714,290,86.02409639,82.63374486,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경기,신설,0003105,한국폴리텍 II 대학 화성캠퍼스,0,20,0,20,9,0,9,,45,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,60,72,60,12,70,60,10,100,97.22222222,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,50,60,50,10,55,50,5,100,91.66666667,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,125,160,125,35,135,107,28,85.6,84.375,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,대전,기존,0000603,한국폴리텍 IV 대학 대전캠퍼스,380,456,380,76,372,333,39,87.63157895,81.57894737,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,충남,기존,0000606,한국폴리텍 IV 대학 아산캠퍼스,225,299,225,74,247,198,49,88,82.60869565,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,충북,기존,0000604,한국폴리텍 IV 대학 청주캠퍼스,325,431,325,106,383,307,76,94.46153846,88.86310905,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,충남,기존,0000607,한국폴리텍 IV 대학 충남캠퍼스,120,144,120,24,66,61,5,50.83333333,45.83333333,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,광주,기존,0000616,한국폴리텍 V 대학 광주캠퍼스,355,453,355,98,398,350,48,98.5915493,87.85871965,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,전남,기존,0002975,한국폴리텍 V 대학 순천캠퍼스,0,14,0,14,14,0,14,,100,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,전북,기존,0000620,한국폴리텍 V 대학 익산캠퍼스,50,75,50,25,67,48,19,96,89.33333333,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,전남,기존,0000619,한국폴리텍 V 대학 전남캠퍼스,100,132,100,32,104,89,15,89,78.78787879,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,전북,기존,0000617,한국폴리텍 V 대학 전북캠퍼스,240,303,240,63,208,179,29,74.58333333,68.64686469,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경북,기존,0000624,한국폴리텍 VI 대학 구미캠퍼스,260,332,260,72,257,224,33,86.15384615,77.40963855,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,대구,기존,0000623,한국폴리텍 VI 대학 대구캠퍼스,300,415,300,115,244,195,49,65,58.79518072,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,대구,기존,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,150,180,150,30,116,115,1,76.66666667,64.44444444,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경북,기존,0002674,한국폴리텍 VI 대학 영주캠퍼스,30,36,30,6,21,20,1,66.66666667,58.33333333,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,부산,기존,0000632,한국폴리텍 VII 대학 부산캠퍼스,385,481,385,96,410,356,54,92.46753247,85.23908524,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,울산,기존,0000633,한국폴리텍 VII 대학 울산캠퍼스,325,394,325,69,346,311,35,95.69230769,87.81725888,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경남,기존,0000631,한국폴리텍 VII 대학 창원캠퍼스,605,846,605,241,734,591,143,97.68595041,86.76122931,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경북,신설,0003104,한국폴리텍 특성화대학 로봇캠퍼스,100,120,100,20,103,94,9,94,85.83333333,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,충남,기존,0000635,한국폴리텍 특성화대학 바이오캠퍼스,180,216,180,36,211,180,31,100,97.68518519,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경기,기존,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,246,396,330,66,306,246,60,74.54545455,77.27272727,2026-08-07T07:48:15.697Z
2021,기능대학,사립,,경남,기존,0000638,한국폴리텍 특성화대학 항공캠퍼스,240,308,240,68,194,175,19,72.91666667,62.98701299,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,강원,기존,0000553,한림성심대학교,1046,1399,1046,353,1139,852,287,81.45315488,81.41529664,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,서울,기존,0000554,한양여자대학교,2487,3199,2487,712,3021,2487,534,100,94.43576118,2026-08-07T07:48:15.697Z
2021,전문대학,사립,,전남,기존,0000555,한영대학교,553,857,553,304,667,553,114,100,77.82963827,2026-08-07T07:48:15.697Z
