year,school_code_std,school_name,school_division,school_kind,region,estb,tuition_revenue,school_operating_revenue,industry_operating_revenue,total_operating_revenue,tuition_dependency_rate,uploaded_at
2022,0000547,충청대학교,전문대학,전문대학,충북,사립,18752478.79,30943697.51,6516710.948,37460408.46,50.1,2026-08-01T04:06:42.106Z
2022,0002658,포항대학교,전문대학,전문대학,경북,사립,9010421.179,14714385.99,1175880.962,15890266.96,56.7,2026-08-01T04:06:42.106Z
2022,0000578,한국골프과학기술대학교,전문대학,전문대학,강원,사립,3150177.5,5194477.615,153981.137,5348458.752,58.9,2026-08-01T04:06:42.106Z
2022,0000565,한국관광대학교,전문대학,전문대학,경기,사립,8936043.638,16598440.86,3209570.912,19808011.77,45.1,2026-08-01T04:06:42.106Z
2022,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,4232043.15,7855354.963,2406696.239,10262051.2,41.2,2026-08-01T04:06:42.106Z
2022,0000522,한국영상대학교,전문대학,전문대학,세종,사립,18357494.04,33126430.98,2982045.615,36108476.59,50.8,2026-08-01T04:06:42.106Z
2022,0000553,한림성심대학교,전문대학,전문대학,강원,사립,15478343.81,26102958.57,7234052.995,33337011.57,46.4,2026-08-01T04:06:42.106Z
2022,0000554,한양여자대학교,전문대학,전문대학,서울,사립,40166357.99,63748202.96,14929102.02,78677304.98,51.1,2026-08-01T04:06:42.106Z
2022,0000555,한영대학교,전문대학,전문대학,전남,사립,7517157.35,12847838.05,5639043,18486881.05,40.7,2026-08-01T04:06:42.106Z
2022,0000556,혜전대학교,전문대학,전문대학,충남,사립,13966081.06,24463446.48,4887389.949,29350836.43,47.6,2026-08-01T04:06:42.106Z
2022,0000415,호산대학교,전문대학,전문대학,경북,사립,10053740.7,15744978.02,3481068.004,19226046.02,52.3,2026-08-01T04:06:42.106Z
2022,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,8870351,16812577.07,552353.407,17364930.48,51.1,2026-08-01T04:06:42.106Z
2022,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,31843221,47280060.65,0,0,0,2026-08-01T04:06:42.106Z
2022,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,21182947.75,30968542.76,143018.984,31111561.74,68.1,2026-08-01T04:06:42.106Z
2022,0000319,국제사이버대학교,대학,사이버대학(대학),경기,사립,8236223.224,14199362.86,50633.017,14249995.87,57.8,2026-08-01T04:06:42.106Z
2022,0000334,글로벌사이버대학교,대학,사이버대학(대학),충남,사립,5491558,9585729.44,777550.17,10363279.61,53,2026-08-01T04:06:42.106Z
2022,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,10676275.66,16885774.52,538101.436,17423875.96,61.3,2026-08-01T04:06:42.106Z
2022,0000330,디지털서울문화예술대학교,대학,사이버대학(대학),서울,사립,11973163.54,17903780.33,7051.532,17910831.86,66.8,2026-08-01T04:06:42.106Z
2022,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,6154615.246,11845029.43,80359.865,11925389.3,51.6,2026-08-01T04:06:42.106Z
2022,0000332,사이버한국외국어대학교,대학,사이버대학(대학),서울,사립,15692739.17,23059476.19,0,23059476.19,68.1,2026-08-01T04:06:42.106Z
2022,0000322,서울디지털대학교,대학,사이버대학(대학),서울,사립,24992592.95,38557088.53,0,0,0,2026-08-01T04:06:42.106Z
2022,0000323,서울사이버대학교,대학,사이버대학(대학),서울,사립,44299607.92,65531621.78,814470.972,66346092.75,66.8,2026-08-01T04:06:42.106Z
2022,0000325,세종사이버대학교,대학,사이버대학(대학),서울,사립,28873679.01,45147135.21,770456.608,45917591.81,62.9,2026-08-01T04:06:42.106Z
2022,0000329,숭실사이버대학교,대학,사이버대학(대학),서울,사립,19761211.27,30882312.39,271529.135,31153841.53,63.4,2026-08-01T04:06:42.106Z
2022,0000327,원광디지털대학교,대학,사이버대학(대학),전북,사립,16016243,26002299.73,247733.772,26250033.5,61,2026-08-01T04:06:42.106Z
2022,0000326,한국열린사이버대학교,대학,사이버대학(대학),서울,사립,12376368.89,30074448.26,394022.835,30468471.09,40.6,2026-08-01T04:06:42.106Z
2022,0000331,한양사이버대학교,대학,사이버대학(대학),서울,사립,49963835.64,72047858.78,527103.914,72574962.69,68.8,2026-08-01T04:06:42.106Z
2022,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,3874566,7904355.32,101451.414,8005806.734,48.4,2026-08-01T04:06:42.106Z
2022,0000575,영진사이버대학교,전문대학,사이버대학(전문대학),대구,사립,9763758,17295383.1,0,0,0,2026-08-01T04:06:42.106Z
2022,0000576,한국복지사이버대학교,전문대학,사이버대학(전문대학),경북,사립,6395040,10429053.48,0,0,0,2026-08-01T04:06:42.106Z
2023,0002748,가야대학교(김해),대학,대학교,경남,사립,12007894.72,21535644.78,1044515.019,22580159.8,53.2,2026-08-01T04:06:42.106Z
2023,0000063,가천대학교,대학,대학교,경기,사립,188602327.6,297805553,78486685.09,376292238.1,50.1,2026-08-01T04:06:42.106Z
2023,0000072,가톨릭관동대학교,대학,대학교,강원,사립,44582325.32,80868416.4,16878255.85,97746672.24,45.6,2026-08-01T04:06:42.106Z
2023,0000215,가톨릭꽃동네대학교,대학,대학교,충북,사립,3318157.668,9690263.78,132255.095,9822518.875,33.8,2026-08-01T04:06:42.106Z
2023,0000046,가톨릭대학교,대학,대학교,경기,사립,89776142.68,248649440.1,101890187.8,350539627.8,25.6,2026-08-01T04:06:42.106Z
2023,0000050,감리교신학대학교,대학,대학교,서울,사립,7236508.369,21908092.41,157673.904,22065766.31,32.8,2026-08-01T04:06:42.106Z
2023,0000051,강남대학교,대학,대학교,경기,사립,50169873.4,76546888.59,4582311.03,81129199.62,61.8,2026-08-01T04:06:42.106Z
2023,0000079,강서대학교,대학,대학교,서울,사립,10629653.11,16094591.94,1486946.063,17581538,60.5,2026-08-01T04:06:42.106Z
2023,0000052,건국대학교,대학,대학교,서울,사립,230009484.1,383669076.1,105302905,488971981,47,2026-08-01T04:06:42.106Z
2023,0000054,건양대학교,대학,대학교,충남,사립,48164101.24,105141383.1,16042548.42,121183931.5,39.7,2026-08-01T04:06:42.106Z
2023,0000056,경기대학교,대학,대학교,경기,사립,116511535.5,176877555.8,24421246.36,201298802.1,57.9,2026-08-01T04:06:42.106Z
2023,0000059,경남대학교,대학,대학교,경남,사립,64813106.01,120563057.7,25980037.63,146543095.3,44.2,2026-08-01T04:06:42.106Z
2023,0000060,경동대학교,대학,대학교,강원,사립,60122238.97,95021910.48,6379487.776,101401398.3,59.3,2026-08-01T04:06:42.106Z
2023,0000062,경성대학교,대학,대학교,부산,사립,80362779.87,132708254,13889779.96,146598033.9,54.8,2026-08-01T04:06:42.106Z
2023,0000244,경운대학교,대학,대학교,경북,사립,34261725.17,59715174.8,6843166.383,66558341.18,51.5,2026-08-01T04:06:42.106Z
2023,0000064,경일대학교,대학,대학교,경북,사립,47554682.99,90605742.72,15946619.45,106552362.2,44.6,2026-08-01T04:06:42.106Z
2023,0000066,경희대학교,대학,대학교,서울,사립,304022097.4,465589002.2,150318782.2,615907784.4,49.4,2026-08-01T04:06:42.106Z
2023,0000068,계명대학교,대학,대학교,대구,사립,158962355.4,304678769.9,43515661.85,348194431.7,45.7,2026-08-01T04:06:42.106Z
2023,0000069,고려대학교,대학,대학교,서울,사립,370357889.5,738008008,411855556,1149863564,32.2,2026-08-01T04:06:42.106Z
2023,0000071,고신대학교,대학,대학교,부산,사립,24914152.24,60995697.09,4537219.819,65532916.91,38,2026-08-01T04:06:42.106Z
2023,0000073,광신대학교,대학,대학교,광주,사립,5377221.75,10015746.33,0,0,0,2026-08-01T04:06:42.106Z
2023,0000074,광운대학교,대학,대학교,서울,사립,77906965.85,118267837.8,35237457.06,153505294.8,50.8,2026-08-01T04:06:42.106Z
2023,0000075,광주가톨릭대학교,대학,대학교,전남,사립,0,1823620.58,0,0,0,2026-08-01T04:06:42.106Z
2023,0000231,광주대학교,대학,대학교,광주,사립,37543726.64,71844519.5,10667530.5,82512050,45.5,2026-08-01T04:06:42.106Z
2023,0000076,광주여자대학교,대학,대학교,광주,사립,22747680.49,45996409.6,1180433.441,47176843.04,48.2,2026-08-01T04:06:42.106Z
2023,0000078,국민대학교,대학,대학교,서울,사립,156170435.7,238182158,69910149.29,308092307.3,50.7,2026-08-01T04:06:42.106Z
2023,0000080,극동대학교,대학,대학교,충북,사립,22301410.19,33351320.79,1688767.72,35040088.51,63.6,2026-08-01T04:06:42.106Z
2023,0000224,금강대학교,대학,대학교,충남,사립,1101988.334,7380954.472,279844.648,7660799.12,14.4,2026-08-01T04:06:42.106Z
2023,0000241,김천대학교,대학,대학교,경북,사립,16730773.71,29623478.06,1958942.7,31582420.76,53,2026-08-01T04:06:42.106Z
2023,0000081,나사렛대학교,대학,대학교,충남,사립,34449980.48,65283325.43,2379916.561,67663241.99,50.9,2026-08-01T04:06:42.106Z
2023,0000216,남부대학교,대학,대학교,광주,사립,18989062.48,42118766.09,1772354.93,43891121.02,43.3,2026-08-01T04:06:42.106Z
2023,0000245,남서울대학교,대학,대학교,충남,사립,73303654.29,118571311.3,14354367.16,132925678.5,55.1,2026-08-01T04:06:42.106Z
2023,0000082,단국대학교,대학,대학교,경기,사립,222137032.3,324403772.2,77638797.28,402042569.5,55.3,2026-08-01T04:06:42.106Z
2023,0000088,대구가톨릭대학교,대학,대학교,경북,사립,84516040.54,150744319.2,29625797.87,180370117,46.9,2026-08-01T04:06:42.106Z
2023,0000084,대구대학교,대학,대학교,경북,사립,115422609.3,206182614.2,37037003.4,243219617.6,47.5,2026-08-01T04:06:42.106Z
2023,0000087,대구예술대학교,대학,대학교,경북,사립,3277671.86,5943142.712,91231.28,6034373.992,54.3,2026-08-01T04:06:42.106Z
2023,0000061,대구한의대학교,대학,대학교,경북,사립,48290502.51,92839009.99,14059435.91,106898445.9,45.2,2026-08-01T04:06:42.106Z
2023,0000093,대신대학교,대학,대학교,경북,사립,3523074.22,6905380.332,112405.66,7017785.992,50.2,2026-08-01T04:06:42.106Z
2023,0000094,대전가톨릭대학교,대학,대학교,세종,사립,335560,5758174.921,0,0,0,2026-08-01T04:06:42.106Z
2023,0000095,대전대학교,대학,대학교,대전,사립,61681834.35,104765731.7,39586878.03,144352609.7,42.7,2026-08-01T04:06:42.106Z
2023,0000238,대전신학대학교,대학,대학교,대전,사립,783874.67,2295279.516,0,0,0,2026-08-01T04:06:42.106Z
2023,0000097,대진대학교,대학,대학교,경기,사립,54285619.69,98132406.88,7857063.727,105989470.6,51.2,2026-08-01T04:06:42.106Z
2023,0000099,덕성여자대학교,대학,대학교,서울,사립,40439891.68,72050677.56,8124090.976,80174768.54,50.4,2026-08-01T04:06:42.106Z
2023,0000100,동국대학교,대학,대학교,서울,사립,211828189.3,337127460.2,87079566.26,424207026.5,49.9,2026-08-01T04:06:42.106Z
2023,0000102,동덕여자대학교,대학,대학교,서울,사립,51619150.16,86918336.48,4242042.642,91160379.13,56.6,2026-08-01T04:06:42.106Z
2023,0000235,동명대학교,대학,대학교,부산,사립,47258991.39,88404140.06,16529410.15,104933550.2,45,2026-08-01T04:06:42.106Z
2023,0000103,동서대학교,대학,대학교,부산,사립,59479492.22,116129976.9,14558713.6,130688690.5,45.5,2026-08-01T04:06:42.106Z
2023,0000104,동신대학교,대학,대학교,전남,사립,42018400.88,77189835.85,14397503.76,91587339.61,45.9,2026-08-01T04:06:42.106Z
2023,0000105,동아대학교,대학,대학교,부산,사립,139493098.4,249660746.6,46588167.68,296248914.2,47.1,2026-08-01T04:06:42.106Z
2023,0000106,동양대학교,대학,대학교,경북,사립,27614029.14,50467700.82,2188900.381,52656601.2,52.4,2026-08-01T04:06:42.106Z
2023,0000107,동의대학교,대학,대학교,부산,사립,95156994.47,161477494.3,24232065.36,185709559.7,51.2,2026-08-01T04:06:42.106Z
2023,0000108,루터대학교,대학,대학교,경기,사립,2423709.73,6488522.953,1991.185,6490514.138,37.3,2026-08-01T04:06:42.106Z
2023,0000109,명지대학교,대학,대학교,경기,사립,128887718.2,190838632.2,41549589.33,232388221.5,55.5,2026-08-01T04:06:42.106Z
2023,0000112,목원대학교,대학,대학교,대전,사립,51973769.75,88507800.93,4365539.301,92873340.23,56,2026-08-01T04:06:42.106Z
2023,0000221,목포가톨릭대학교,대학,대학교,전남,사립,3281371.33,9184260.728,200169.629,9384430.357,35,2026-08-01T04:06:42.106Z
2023,0000113,배재대학교,대학,대학교,대전,사립,53496788.13,95686945.62,19383772.96,115070718.6,46.5,2026-08-01T04:06:42.106Z
2023,0000178,백석대학교,대학,대학교,충남,사립,108822942,169507366.7,14073284.48,183580651.2,59.3,2026-08-01T04:06:42.106Z
2023,0000114,부산가톨릭대학교,대학,대학교,부산,사립,24012433.77,49195853.85,8468470.915,57664324.76,41.6,2026-08-01T04:06:42.106Z
2023,0000115,부산외국어대학교,대학,대학교,부산,사립,42208168.43,79946069.7,3707183.674,83653253.37,50.5,2026-08-01T04:06:42.106Z
2023,0000222,부산장신대학교,대학,대학교,경남,사립,1937504.37,4056752.738,0,0,0,2026-08-01T04:06:42.106Z
2023,0000116,삼육대학교,대학,대학교,서울,사립,48986029.07,85836781.42,7149648.764,92986430.18,52.7,2026-08-01T04:06:42.106Z
2023,0000117,상명대학교,대학,대학교,서울,사립,102362273.4,151301328.2,37424657.74,188725986,54.2,2026-08-01T04:06:42.106Z
2023,0000119,상지대학교,대학,대학교,강원,사립,46321417.26,69246200.83,10384411.44,79630612.27,58.2,2026-08-01T04:06:42.106Z
2023,0000120,서강대학교,대학,대학교,서울,사립,114268672.7,176371253.1,66727248.81,243098501.9,47,2026-08-01T04:06:42.106Z
2023,0000121,서경대학교,대학,대학교,서울,사립,52451574.59,87163843.08,10346372.36,97510215.44,53.8,2026-08-01T04:06:42.106Z
2023,0000098,서울기독대학교,대학,대학교,서울,사립,3226845.333,6042715.614,38248.19,6080963.804,53.1,2026-08-01T04:06:42.106Z
2023,0000125,서울신학대학교,대학,대학교,경기,사립,17601668.93,35895528.39,816743.02,36712271.41,47.9,2026-08-01T04:06:42.106Z
2023,0000126,서울여자대학교,대학,대학교,서울,사립,51820066.1,86016113.35,7687308.261,93703421.61,55.3,2026-08-01T04:06:42.106Z
2023,0000127,서울장신대학교,대학,대학교,경기,사립,4157677.24,9477228.274,37026.463,9514254.737,43.7,2026-08-01T04:06:42.106Z
2023,0000205,서울한영대학교,대학,대학교,서울,사립,6120885.622,8748794.025,0.564,8748794.589,70,2026-08-01T04:06:42.106Z
2023,0000128,서원대학교,대학,대학교,충북,사립,43499906.48,78557631.21,15865836.38,94423467.59,46.1,2026-08-01T04:06:42.106Z
2023,0000129,선문대학교,대학,대학교,충남,사립,66927928.74,124632996.4,17874626.87,142507623.3,47,2026-08-01T04:06:42.106Z
2023,0000131,성결대학교,대학,대학교,경기,사립,37830809.04,60242492.06,10724814.43,70967306.5,53.3,2026-08-01T04:06:42.106Z
2023,0000132,성공회대학교,대학,대학교,서울,사립,16270096.76,24738491.28,2750192.983,27488684.26,59.2,2026-08-01T04:06:42.106Z
2023,0000133,성균관대학교,대학,대학교,서울,사립,292651796.9,548194253.8,331396343.3,879590597.2,33.3,2026-08-01T04:06:42.106Z
2023,0000136,성신여자대학교,대학,대학교,서울,사립,80046860.51,120721813.3,9134197.056,129856010.4,61.6,2026-08-01T04:06:42.106Z
2023,0000137,세명대학교,대학,대학교,충북,사립,45067151.51,84556589.04,11248669.77,95805258.81,47,2026-08-01T04:06:42.106Z
2023,0000138,세종대학교,대학,대학교,서울,사립,137405100.4,204916066.1,78448230.5,283364296.6,48.5,2026-08-01T04:06:42.106Z
2023,0000092,세한대학교,대학,대학교,전남,사립,23651942.84,48089653.77,776443.944,48866097.71,48.4,2026-08-01T04:06:42.106Z
2023,0000243,송원대학교,대학,대학교,광주,사립,17803698.27,33910894.45,2980713.425,36891607.88,48.3,2026-08-01T04:06:42.106Z
2023,0000139,수원가톨릭대학교,대학,대학교,경기,사립,911250.05,8544253.6,0,0,0,2026-08-01T04:06:42.106Z
2023,0000140,수원대학교,대학,대학교,경기,사립,67322387.4,110270214.8,19625421.97,129895636.7,51.8,2026-08-01T04:06:42.106Z
2023,0000141,숙명여자대학교,대학,대학교,서울,사립,105055898.4,174486206.2,35169048.46,209655254.7,50.1,2026-08-01T04:06:42.106Z
2023,0000142,순천향대학교,대학,대학교,충남,사립,94255081.44,216053511.6,60507232.32,276560743.9,34.1,2026-08-01T04:06:42.106Z
2023,0000143,숭실대학교,대학,대학교,서울,사립,141435307.5,210788550.6,56986244.16,267774794.8,52.8,2026-08-01T04:06:42.106Z
2023,0000065,신경주대학교,대학,대학교,경북,사립,5359488.52,6184973.746,161471.995,6346445.741,84.4,2026-08-01T04:06:42.106Z
2023,0000144,신라대학교,대학,대학교,부산,사립,46153414.97,83835432.4,10410557.46,94245989.86,49,2026-08-01T04:06:42.106Z
2023,0002712,신한대학교,대학,대학교,경기,사립,55944820.98,84067247.21,8960269.406,93027516.61,60.1,2026-08-01T04:06:42.106Z
2023,0000145,아신대학교,대학,대학교,경기,사립,5423448.34,10273786.95,72307.018,10346093.96,52.4,2026-08-01T04:06:42.106Z
2023,0000146,아주대학교,대학,대학교,경기,사립,126332540.9,268941774.3,115718807.1,384660581.4,32.8,2026-08-01T04:06:42.106Z
2023,0000147,안양대학교,대학,대학교,경기,사립,37602240.1,58240648.75,10320446.05,68561094.8,54.8,2026-08-01T04:06:42.106Z
2023,0000149,연세대학교,대학,대학교,서울,사립,419752485.4,1038209323,451948056.3,1490157380,28.2,2026-08-01T04:06:42.106Z
2023,0000151,영남대학교,대학,대학교,경북,사립,169931656.2,327044656.9,65718286.58,392762943.4,43.3,2026-08-01T04:06:42.106Z
2023,0000153,영남신학대학교,대학,대학교,경북,사립,3624403.667,6661562.959,30459.411,6692022.37,54.2,2026-08-01T04:06:42.106Z
2023,0003193,영산대학교(해운대),대학,대학교,부산,사립,33962400.01,69801619.89,7427178.543,77228798.43,44,2026-08-01T04:06:42.106Z
2023,0000155,영산선학대학교,대학,대학교,전남,사립,67000,1511358.81,0,0,0,2026-08-01T04:06:42.106Z
2023,0000228,예수대학교,대학,대학교,전북,사립,3414171.66,8241397.687,135135.075,8376532.762,40.8,2026-08-01T04:06:42.106Z
2023,0000218,예원예술대학교,대학,대학교,전북,사립,11165390.38,14097344.42,27509.796,14124854.21,79,2026-08-01T04:06:42.106Z
2023,0000156,용인대학교,대학,대학교,경기,사립,46149273,71458017.45,2305147.687,73763165.14,62.6,2026-08-01T04:06:42.106Z
2023,0000157,우석대학교,대학,대학교,전북,사립,49069944.16,90064747.11,17599851.95,107664599.1,45.6,2026-08-01T04:06:42.106Z
2023,0000240,우송대학교,대학,대학교,대전,사립,77163331.23,129917911.3,6064064.814,135981976.1,56.7,2026-08-01T04:06:42.106Z
2023,0000158,울산대학교,대학,대학교,울산,사립,95827810.36,257034572.5,80397743.12,337432315.6,28.4,2026-08-01T04:06:42.106Z
2023,0000159,원광대학교,대학,대학교,전북,사립,104370997.2,194246179.3,44304715.65,238550895,43.8,2026-08-01T04:06:42.106Z
2023,0000160,위덕대학교,대학,대학교,경북,사립,16234536.86,28820270.89,4692007.611,33512278.5,48.4,2026-08-01T04:06:42.106Z
2023,0000154,유원대학교,대학,대학교,충북,사립,22065422.41,34253350.52,3136048.285,37389398.81,59,2026-08-01T04:06:42.106Z
2023,0000161,을지대학교,대학,대학교,대전,사립,39673746.26,89076933.94,25351077.36,114428011.3,34.7,2026-08-01T04:06:42.106Z
2023,0000163,이화여자대학교,대학,대학교,서울,사립,207938667.4,362074654.4,113376392.9,475451047.3,43.7,2026-08-01T04:06:42.106Z
2023,0000164,인제대학교,대학,대학교,경남,사립,63450977.27,132069125.9,43262639.77,175331765.6,36.2,2026-08-01T04:06:42.106Z
2023,0000168,인천가톨릭대학교,대학,대학교,인천,사립,6062726.796,15949448.8,765285.248,16714734.05,36.3,2026-08-01T04:06:42.106Z
2023,0000169,인하대학교,대학,대학교,인천,사립,170922488.3,265521197.5,111636326.7,377157524.2,45.3,2026-08-01T04:06:42.106Z
2023,0000170,장로회신학대학교,대학,대학교,서울,사립,15841301.43,31403976.46,0,0,0,2026-08-01T04:06:42.106Z
2023,0000171,전주대학교,대학,대학교,전북,사립,71511525.65,139304387.2,23301784.39,162606171.6,44,2026-08-01T04:06:42.106Z
2023,0000248,제주국제대학교,대학,대학교,제주,사립,3112664,4160696.617,770547.333,4931243.95,63.1,2026-08-01T04:06:42.106Z
2023,0000172,조선대학교,대학,대학교,광주,사립,137839890.7,233088467.3,61169060.47,294257527.7,46.8,2026-08-01T04:06:42.106Z
2023,0000173,중부대학교,대학,대학교,충남,사립,60115053.39,95026577.24,13518831.77,108545409,55.4,2026-08-01T04:06:42.106Z
2023,0000175,중앙대학교,대학,대학교,서울,사립,268725756.9,403512759.8,133911366.4,537424126.2,50,2026-08-01T04:06:42.106Z
2023,0000177,중앙승가대학교,대학,대학교,경기,사립,556225.69,4112622.388,104422.988,4217045.376,13.2,2026-08-01T04:06:42.106Z
2023,0000239,중원대학교,대학,대학교,충북,사립,23242096.72,51530278.87,3182072.319,54712351.19,42.5,2026-08-01T04:06:42.106Z
2023,0000187,차의과학대학교,대학,대학교,경기,사립,28921760.21,113975775.7,21135880.69,135111656.4,21.4,2026-08-01T04:06:42.106Z
2023,0000249,창신대학교,대학,대학교,경남,사립,13079137.89,27242384.26,1640267.887,28882652.15,45.3,2026-08-01T04:06:42.106Z
2023,0000179,청주대학교,대학,대학교,충북,사립,88862264.65,146737093.4,12252316.86,158989410.3,55.9,2026-08-01T04:06:42.106Z
2023,0000246,초당대학교,대학,대학교,전남,사립,18221748.3,42287671.3,1149034.652,43436705.96,42,2026-08-01T04:06:42.106Z
2023,0000180,총신대학교,대학,대학교,서울,사립,22251853.16,37948625.71,428427.019,38377052.73,58,2026-08-01T04:06:42.106Z
2023,0000181,추계예술대학교,대학,대학교,서울,사립,11969413.18,22240460.58,70974.105,22311434.68,53.6,2026-08-01T04:06:42.106Z
2023,0000184,칼빈대학교,대학,대학교,경기,사립,13359057.84,16553860.53,0,0,0,2026-08-01T04:06:42.106Z
2023,0000186,평택대학교,대학,대학교,경기,사립,26001282.18,41774611.31,4199753.416,45974364.73,56.6,2026-08-01T04:06:42.106Z
2023,0000188,포항공과대학교,대학,대학교,경북,사립,26820883.37,164011528.9,232719372.5,396730901.5,6.8,2026-08-01T04:06:42.106Z
2023,0000247,한국공학대학교,대학,대학교,경기,사립,60865635.62,103490842.4,50650854.2,154141696.6,39.5,2026-08-01T04:06:42.106Z
2023,0000189,한국기술교육대학교,대학,대학교,충남,사립,19879628.83,199375816.6,34502467.14,233878283.7,8.5,2026-08-01T04:06:42.106Z
2023,0000191,한국성서대학교,대학,대학교,서울,사립,7786420,17299930.58,190732.658,17490663.23,44.5,2026-08-01T04:06:42.106Z
2023,0000192,한국외국어대학교,대학,대학교,서울,사립,142384265.5,227461706.8,24138874.68,251600581.5,56.6,2026-08-01T04:06:42.106Z
2023,0000182,한국침례신학대학교,대학,대학교,대전,사립,8722069.77,16865275,0,0,0,2026-08-01T04:06:42.106Z
2023,0000194,한국항공대학교,대학,대학교,경기,사립,38195169.2,71898642.42,28770217.71,100668860.1,37.9,2026-08-01T04:06:42.106Z
2023,0000195,한남대학교,대학,대학교,대전,사립,82066090.58,140440939.7,31767899.67,172208839.3,47.7,2026-08-01T04:06:42.106Z
2023,0000196,한동대학교,대학,대학교,경북,사립,31441856.47,74227396.47,15624924.7,89852321.17,35,2026-08-01T04:06:42.106Z
2023,0000197,한라대학교,대학,대학교,강원,사립,19822809.62,42489253.44,4175189.178,46664442.62,42.5,2026-08-01T04:06:42.106Z
2023,0000198,한림대학교,대학,대학교,강원,사립,59955174.16,185042179.8,56983252.23,242025432,24.8,2026-08-01T04:06:42.106Z
2023,0000199,한서대학교,대학,대학교,충남,사립,51771464.72,93446678.5,15671492.31,109118170.8,47.4,2026-08-01T04:06:42.106Z
2023,0000200,한성대학교,대학,대학교,서울,사립,58621527.94,92159830.8,8301001.253,100460832.1,58.4,2026-08-01T04:06:42.106Z
2023,0000201,한세대학교,대학,대학교,경기,사립,23046639.84,35496587.36,583492.375,36080079.74,63.9,2026-08-01T04:06:42.106Z
2023,0000202,한신대학교,대학,대학교,경기,사립,38504388.01,65741946.62,5642277.43,71384224.05,53.9,2026-08-01T04:06:42.106Z
2023,0000203,한양대학교,대학,대학교,서울,사립,370553738.9,593169926.4,315074702.8,908244629.2,40.8,2026-08-01T04:06:42.106Z
2023,0000206,한일장신대학교,대학,대학교,전북,사립,5998204.834,11515684.75,65783.54,11581468.29,51.8,2026-08-01T04:06:42.106Z
2023,0000207,협성대학교,대학,대학교,경기,사립,29082962.91,41498048.65,4037982.11,45536030.76,63.9,2026-08-01T04:06:42.106Z
2023,0000208,호남대학교,대학,대학교,광주,사립,48674776.37,96584006.67,12732477.34,109316484,44.5,2026-08-01T04:06:42.106Z
2023,0000209,호남신학대학교,대학,대학교,광주,사립,4272719.96,7332036.961,21950.335,7353987.296,58.1,2026-08-01T04:06:42.106Z
2023,0000211,호서대학교,대학,대학교,충남,사립,103189941,165478997,30346581.75,195825578.7,52.7,2026-08-01T04:06:42.106Z
2023,0000212,홍익대학교,대학,대학교,서울,사립,197491221.4,310497302.6,31391665.32,341888967.9,57.8,2026-08-01T04:06:42.106Z
2023,0000233,화성의과학대학교,대학,대학교,경기,사립,2760569.24,7246451.592,63633.547,7310085.139,37.8,2026-08-01T04:06:42.106Z
2023,0000284,청운대학교,대학,산업대학,충남,사립,39668810.38,68918723.44,10975486.52,79894209.96,49.7,2026-08-01T04:06:42.106Z
2023,0000282,호원대학교,대학,산업대학,전북,사립,34247190.18,64158853.14,1335464.134,65494317.28,52.3,2026-08-01T04:06:42.106Z
2023,0000663,개신대학원대학교,대학원대학,전문대학원,서울,사립,1246410,1669337.453,0,0,0,2026-08-01T04:06:42.106Z
2023,0000643,건신대학원대학교,대학원대학,전문대학원,대전,사립,1078555.333,1326285.848,279623.357,1605909.205,67.2,2026-08-01T04:06:42.106Z
2023,0000668,경안대학원대학교,대학원대학,전문대학원,경북,사립,214525,385646.086,0,0,0,2026-08-01T04:06:42.106Z
2023,0002857,구세군사관대학원대학교,대학원대학,특수대학원,경기,사립,102400,1229287.312,0,0,0,2026-08-01T04:06:42.106Z
2023,0000657,국제뇌교육종합대학원대학교,대학원대학,전문대학원,충남,사립,2176708.367,2520573.215,355771.666,2876344.881,75.7,2026-08-01T04:06:42.106Z
2023,0000655,국제법률경영대학원대학교,대학원대학,전문대학원,경기,사립,794216.421,990517.38,0,0,0,2026-08-01T04:06:42.106Z
2023,0000656,국제언어대학원대학교,대학원대학,전문대학원,서울,사립,1534721.568,1944246.672,43097.32,1987343.992,77.2,2026-08-01T04:06:42.106Z
2023,0002818,능인대학원대학교,대학원대학,전문대학원,경기,사립,173800,701752.515,0,0,0,2026-08-01T04:06:42.106Z
2023,0000641,대한신학대학원대학교,대학원대학,전문대학원,경기,사립,1369848.331,2133020.304,0,0,0,2026-08-01T04:06:42.106Z
2023,0000669,동방문화대학원대학교,대학원대학,전문대학원,서울,사립,2685438.999,3772701.223,256665.074,4029366.297,66.6,2026-08-01T04:06:42.106Z
2023,0000642,베뢰아국제대학원대학교,대학원대학,전문대학원,서울,사립,162667,771619.225,0,0,0,2026-08-01T04:06:42.106Z
2023,0000670,북한대학원대학교,대학원대학,전문대학원,서울,사립,1319220,2453452.047,901116.682,3354568.729,39.3,2026-08-01T04:06:42.106Z
2023,0000666,서울과학종합대학원대학교,대학원대학,전문대학원,서울,사립,16343704.53,22049603.74,1596832.237,23646435.97,69.1,2026-08-01T04:06:42.106Z
