year,school_kind,estb,school_division,region,status,school_code_std,school_name,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,uploaded_at
2021,사이버대학(대학),사립,대학,경북,기존,0000320,대구사이버대학교,5273,975,18.5,1654,255,15.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000087,대구예술대학교,1261,163,12.9,123,9,7.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000061,대구한의대학교,8514,749,8.8,1644,361,22,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000093,대신대학교,579,27,4.7,116,12,10.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,세종,기존,0000094,대전가톨릭대학교,48,1,2.1,8,0,0,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000095,대전대학교,12241,675,5.5,1966,104,5.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000238,대전신학대학교,89,7,7.9,12,0,0,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000097,대진대학교,10225,520,5.1,1927,156,8.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000099,덕성여자대학교,6815,204,3,1118,92,8.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000100,동국대학교,18822,508,2.7,3126,262,8.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000101,동국대학교(WISE)_분교,10401,593,5.7,1726,141,8.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000102,동덕여자대학교,8098,257,3.2,1693,148,8.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000235,동명대학교,11447,1026,9,1779,321,18,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000103,동서대학교,13676,799,5.8,2039,74,3.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전남,기존,0000104,동신대학교,8098,820,10.1,1489,325,21.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000105,동아대학교,25148,1015,4,4352,199,4.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000106,동양대학교,5227,398,7.6,822,64,7.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000107,동의대학교,20777,1236,5.9,3689,176,4.8,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000330,디지털서울문화예술대학교,4072,691,17,701,111,15.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000108,루터대학교,409,42,10.3,88,16,18.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000109,명지대학교,8902,372,4.2,1473,98,6.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000111,명지대학교_제2캠퍼스,10702,396,3.7,1759,104,5.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000112,목원대학교,9956,577,5.8,1704,107,6.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전남,기존,0000221,목포가톨릭대학교,570,17,3,124,3,2.4,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,전남,기존,0000011,국립목포대학교,9288,952,10.2,1538,107,7,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,전남,기존,0000012,국립목포해양대학교,3094,150,4.8,696,45,6.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000113,배재대학교,10466,798,7.6,1912,179,9.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0000178,백석대학교,15678,777,5,3211,174,5.4,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,부산,기존,0000013,국립부경대학교,21498,900,4.2,3699,287,7.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000114,부산가톨릭대학교,4583,241,5.3,818,45,5.5,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,부산,기존,0000254,부산교육대학교,1543,29,1.9,383,18,4.7,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,부산,기존,0000014,부산대학교,27487,1099,4,4581,410,9,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,부산,기존,0000321,부산디지털대학교,2853,349,12.2,729,95,13,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000115,부산외국어대학교,10934,704,6.4,1586,90,5.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경남,기존,0000222,부산장신대학교,233,21,9,32,4,12.5,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000332,사이버한국외국어대학교,8327,1422,17.1,2031,268,13.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000116,삼육대학교,7154,298,4.2,1207,72,6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0002959,상명대학교_제2캠퍼스,7824,314,4,1452,82,5.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000117,상명대학교,9127,594,6.5,1602,147,9.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,강원,기존,0000119,상지대학교,9686,633,6.5,1653,143,8.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000120,서강대학교,11949,435,3.6,1804,217,12,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000121,서경대학교,8659,418,4.8,1589,122,7.7,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,서울,기존,0000036,서울과학기술대학교,14088,548,3.9,2385,214,9,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,서울,기존,0000255,서울교육대학교,1593,53,3.3,395,37,9.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000098,서울기독대학교,555,63,11.4,86,11,12.8,2026-08-07T10:05:19.852Z
2021,대학교,국립대법인,대학,서울,기존,0000019,서울대학교,21333,405,1.9,3404,148,4.3,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000322,서울디지털대학교,12422,2180,17.5,2943,479,16.3,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000323,서울사이버대학교,17043,2887,16.9,5033,950,18.9,2026-08-07T10:05:19.852Z
2021,대학교,공립,대학,서울,기존,0000040,서울시립대학교,12331,388,3.1,1867,180,9.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000125,서울신학대학교,2714,151,5.6,484,28,5.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000126,서울여자대학교,8637,312,3.6,1749,159,9.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000127,서울장신대학교,517,30,5.8,65,1,1.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000205,서울한영대학교,893,61,6.8,176,9,5.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충북,기존,0000128,서원대학교,8733,516,5.9,1663,109,6.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0000129,선문대학교,12775,724,5.7,2369,194,8.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000131,성결대학교,7216,354,4.9,1295,98,7.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000132,성공회대학교,2865,136,4.7,533,38,7.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000133,성균관대학교,25439,853,3.4,3970,409,10.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000136,성신여자대학교,10918,397,3.6,2434,258,10.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충북,기존,0000137,세명대학교,10077,626,6.2,1533,106,6.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000138,세종대학교,15955,856,5.4,2816,375,13.3,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000325,세종사이버대학교,11103,1465,13.2,2654,387,14.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전남,기존,0000092,세한대학교,4653,585,12.6,858,118,13.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,광주,기존,0000243,송원대학교,3791,514,13.6,785,170,21.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000139,수원가톨릭대학교,181,9,5,38,5,13.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000140,수원대학교,12168,638,5.2,2248,185,8.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000141,숙명여자대학교,12065,361,3,2408,193,8,2026-08-07T10:05:19.852Z
2021,각종학교(대학),사립,대학,충북,기존,0000317,순복음총회신학교,199,72,36.2,23,8,34.8,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,전남,기존,0000020,국립순천대학교,9186,535,5.8,1582,73,4.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0000142,순천향대학교,14075,647,4.6,2636,186,7.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000143,숭실대학교,19290,553,2.9,3204,215,6.7,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000329,숭실사이버대학교,7810,879,11.3,1778,189,10.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0000144,신라대학교,11015,1039,9.4,1871,299,16,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0002800,신한대학교_제2캠퍼스,6560,255,3.9,1212,52,4.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0002712,신한대학교,1864,90,4.8,358,22,6.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000145,아신대학교,725,72,9.9,99,14,14.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000146,아주대학교,13780,481,3.5,2196,184,8.4,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,경북,기존,0000021,국립경국대학교,7925,457,5.8,1119,83,7.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000147,안양대학교,6152,352,5.7,1064,93,8.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,인천,기존,0000148,안양대학교_제2캠퍼스,416,27,6.5,72,2,2.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000149,연세대학교,27265,700,2.6,4436,278,6.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,강원,기존,0000150,연세대학교(미래)_분교,9741,292,3,1462,90,6.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000151,영남대학교,29034,1167,4,4847,233,4.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000153,영남신학대학교,557,59,10.6,115,26,22.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경남,기존,0003193,영산대학교,3296,365,11.1,479,111,23.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,부산,기존,0003194,영산대학교_제2캠퍼스,4619,462,10,734,80,10.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전남,기존,0000155,영산선학대학교,52,4,7.7,7,0,0,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전북,기존,0000228,예수대학교,593,13,2.2,129,7,5.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000219,예원예술대학교_제2캠퍼스,511,45,8.8,116,18,15.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전북,기존,0000218,예원예술대학교,1373,178,13,212,35,16.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000156,용인대학교,7985,483,6,1338,90,6.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전북,기존,0000157,우석대학교,9445,749,7.9,1537,129,8.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000240,우송대학교,12490,629,5,2174,105,4.8,2026-08-07T10:05:19.852Z
2021,대학교,특별법법인,대학,울산,기존,0000250,울산과학기술원,2586,66,2.6,379,15,4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,울산,기존,0000158,울산대학교,17338,799,4.6,2857,158,5.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전북,기존,0000159,원광대학교,20622,1309,6.3,2962,185,6.2,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,전북,기존,0000327,원광디지털대학교,6732,1186,17.6,1430,176,12.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000160,위덕대학교,3551,429,12.1,760,122,16.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충북,기존,0000154,유원대학교,4881,465,9.5,732,43,5.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,대전,기존,0000161,을지대학교,300,4,1.3,48,3,6.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000162,을지대학교_제2캠퍼스,4731,156,3.3,890,47,5.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0002911,을지대학교_제3캠퍼스,587,12,2,186,8,4.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000163,이화여자대학교,19359,485,2.5,3372,223,6.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경남,기존,0000164,인제대학교,11610,715,6.2,1720,112,6.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,인천,기존,0000167,인천가톨릭대학교_제2캠퍼스,748,30,4,160,14,8.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,인천,기존,0000168,인천가톨릭대학교,93,9,9.7,16,3,18.8,2026-08-07T10:05:19.852Z
2021,대학교,국립대법인,대학,인천,기존,0002660,인천대학교,16066,590,3.7,2701,191,7.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,인천,기존,0000169,인하대학교,25481,863,3.4,4143,344,8.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000170,장로회신학대학교,858,32,3.7,152,12,7.9,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,광주,기존,0000023,전남대학교,21779,777,3.6,3613,230,6.4,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,전남,기존,0000024,전남대학교_제2캠퍼스,4110,301,7.3,799,64,8,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,전북,기존,0000025,전북대학교,24664,1083,4.4,4227,370,8.8,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,전북,기존,0000258,전주교육대학교,1200,27,2.3,303,16,5.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전북,기존,0000171,전주대학교,15618,891,5.7,2647,128,4.8,2026-08-07T10:05:19.852Z
2021,기술대학,사립,대학,서울,기존,0000288,정석대학,62,0,0,27,0,0,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,제주,기존,0000248,제주국제대학교,1154,218,18.9,112,34,30.4,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,제주,기존,0000027,제주대학교,13799,704,5.1,2286,147,6.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,광주,기존,0000172,조선대학교,26553,1348,5.1,4557,269,5.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0000173,중부대학교,11857,988,8.3,1873,116,6.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000175,중앙대학교,25714,824,3.2,4023,350,8.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000174,중앙대학교_제2캠퍼스,6951,313,4.5,1314,104,7.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000177,중앙승가대학교,128,13,10.2,29,7,24.1,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충북,기존,0000239,중원대학교,5216,699,13.4,899,113,12.6,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,경남,기존,0000260,진주교육대학교,1356,22,1.6,338,12,3.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000187,차의과학대학교,2703,131,4.8,498,38,7.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경남,기존,0000249,창신대학교,2370,202,8.5,487,38,7.8,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,경남,기존,0000028,국립창원대학교,10942,541,4.9,1865,123,6.6,2026-08-07T10:05:19.852Z
2021,산업대학,사립,대학,충남,기존,0000284,청운대학교,7839,535,6.8,1162,102,8.8,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,충북,기존,0000261,청주교육대학교,1216,24,2,312,12,3.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충북,기존,0000179,청주대학교,15930,681,4.3,2760,122,4.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,전남,기존,0000246,초당대학교,4083,543,13.3,784,162,20.7,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000180,총신대학교,1972,84,4.3,325,20,6.2,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000181,추계예술대학교,1427,71,5,263,23,8.7,2026-08-07T10:05:19.852Z
2021,교육대학,국립,대학,강원,기존,0000262,춘천교육대학교,1344,30,2.2,341,17,5,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,대전,기존,0000029,충남대학교,22869,897,3.9,3839,373,9.7,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,충북,기존,0000030,충북대학교,17986,679,3.8,3026,222,7.3,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000184,칼빈대학교,668,72,10.8,86,11,12.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000186,평택대학교,4615,299,6.5,855,48,5.6,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경북,기존,0000188,포항공과대학교,1695,35,2.1,327,22,6.7,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,경기,기존,0000037,한경국립대학교,7104,433,6.1,1193,105,8.8,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,경기,기존,0000247,한국공학대학교,9726,444,4.6,1671,109,6.5,2026-08-07T10:05:19.852Z
2021,대학교,특별법법인,대학,대전,기존,0000374,한국과학기술원,4616,100,2.2,718,30,4.2,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,충북,기존,0000031,한국교원대학교,2649,61,2.3,585,38,6.5,2026-08-07T10:05:19.852Z
2021,대학교,국립,대학,충북,기존,0000034,국립한국교통대학교,11793,613,5.2,2116,149,7,2026-08-07T10:05:19.852Z
2021,대학교,사립,,경남,기존,,한국국제대학교,1736,356,20.5,147,39,26.5,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,충남,기존,0000189,한국기술교육대학교,6012,239,4,986,68,6.9,2026-08-07T10:05:19.852Z
2021,방송통신대학,국립,대학,서울,기존,0000273,한국방송통신대학교,142719,30122,21.1,12670,1450,11.4,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000191,한국성서대학교,1233,57,4.6,239,15,6.3,2026-08-07T10:05:19.852Z
2021,사이버대학(대학),사립,대학,서울,기존,0000326,한국열린사이버대학교,6578,1030,15.7,1912,333,17.4,2026-08-07T10:05:19.852Z
2021,각종학교(대학),특별법국립,대학,서울,기존,0000383,한국예술종합학교,3239,62,1.9,562,5,0.9,2026-08-07T10:05:19.852Z
2021,대학교,사립,대학,서울,기존,0000192,한국외국어대학교,23145,834,3.6,3820,316,8.3,2026-08-07T10:05:19.852Z
