year,school_code_std,school_name,corp_name,school_division,region,estb,school_status,land_appraised,land_net_income,building_appraised,building_net_income,securities_appraised,securities_net_income,deposit_appraised,deposit_net_income,other_appraised,other_net_income,collateral_deduction,total_appraised,total_net_income,uploaded_at
2021,0000080,극동대학교,일현학원,대학,충북,사립,기존,8385552,0,931656,26803,12430,0,830000,10137,0,0,646832,9512806,36940,2026-08-06T23:37:18.005Z
2021,0000334,글로벌사이버대학교,한문화학원,대학,충남,사립,기존,0,0,12447000,199878,182484,2720,0,0,0,0,1038592,11590892,202598,2026-08-06T23:37:18.005Z
2021,0000224,금강대학교,금강대학교,대학,충남,사립,기존,0,0,0,0,2520000,0,2731624,0,0,0,0,5251624,0,2026-08-06T23:37:18.005Z
2021,0002972,기독간호대학교,광주기독병원교육재단,전문대학,광주,사립,기존,5231324,0,126067,5816,0,0,123158,1699,0,0,0,5480549,7515,2026-08-06T23:37:18.005Z
2021,0000241,김천대학교,김천대학교,대학,경북,사립,기존,18277686,0,432932,0,0,0,10014499,99640,0,0,0,28725117,99640,2026-08-06T23:37:18.005Z
2021,0000440,김포대학교,학교법인 김포대학,전문대학,경기,사립,기존,3144686,0,0,0,0,0,6423279,126056,0,0,0,9567965,126056,2026-08-06T23:37:18.005Z
2021,0000569,김해대학교,영해학원,전문대학,경남,사립,기존,8690536,0,720747,54545,0,0,489198,4353,0,0,0,9900481,58898,2026-08-06T23:37:18.005Z
2021,0000081,나사렛대학교,나사렛학원,대학,충남,사립,기존,4980006,0,4786740,0,0,0,0,0,0,0,1235899,8530847,0,2026-08-06T23:37:18.005Z
2021,0000435,나주대학교,아신학원,전문대학,전남,사립,기존,1069037,0,3420689,46,0,0,0,0,0,0,2010000,2479726,46,2026-08-06T23:37:18.005Z
2021,0000216,남부대학교,우암학원,대학,광주,사립,기존,6953855,41362,8340112,311306,7694,0,2019496,35332,56434,0,0,17377591,388000,2026-08-06T23:37:18.005Z
2021,0000245,남서울대학교,성암학원,대학,충남,사립,기존,44611329,0,3193999,1360069,0,0,5830512,89958,0,0,80000,53555840,1450027,2026-08-06T23:37:18.005Z
2021,0000276,남서울대학교(산업대),성암학원,대학,충남,사립,폐교,44611329,0,3193999,1360069,0,0,5830512,89958,0,0,80000,53555840,1450027,2026-08-06T23:37:18.005Z
2021,0000441,농협대학교,농협학원,전문대학,경기,사립,기존,0,0,0,0,0,0,40000,478,0,0,0,40000,478,2026-08-06T23:37:18.005Z
2021,0002818,능인대학원대학교,한국불교학원,대학원대학,경기,사립,기존,4998396,128200,5081000,0,0,0,1000000,0,0,0,2232000,8847396,128200,2026-08-06T23:37:18.005Z
2021,0000082,단국대학교,단국대학,대학,경기,사립,기존,391733834,204909,31007093,549641,473571,14043,0,0,0,1006402,0,423214498,1774995,2026-08-06T23:37:18.005Z
2021,0000442,대경대학교,중암학원,전문대학,경북,사립,기존,0,0,0,0,319943,0,925403,4470,0,0,0,1245346,4470,2026-08-06T23:37:18.005Z
2021,0000088,대구가톨릭대학교,선목학원,대학,경북,사립,기존,5120792,0,8246617,150000,0,9246,20300000,86290,0,0,0,33667409,245536,2026-08-06T23:37:18.005Z
2021,0000443,대구공업대학교,대구학원,전문대학,대구,사립,기존,13386021,8000,4003934,354463,0,0,739734,3089,0,0,0,18129689,365552,2026-08-06T23:37:18.005Z
2021,0000446,대구과학대학교,한별학숙,전문대학,대구,사립,기존,3445792,0,0,0,2332638,26974,1293874,23481,0,0,0,7072304,50455,2026-08-06T23:37:18.005Z
2021,0000084,대구대학교,영광학원,대학,경북,사립,기존,39343732,17450,919608,375145,338714,5652,6524091,76811,0,0,0,47126145,475058,2026-08-06T23:37:18.005Z
2021,0000444,대구보건대학교,배영학숙,전문대학,대구,사립,기존,14411144,45800,2594503,217640,0,0,913463,12362,0,0,5380000,12539110,275802,2026-08-06T23:37:18.005Z
2021,0000320,대구사이버대학교,영광학원,대학,경북,사립,기존,39343732,17450,919608,375145,338714,5652,6524091,76811,0,0,0,47126145,475058,2026-08-06T23:37:18.005Z
2021,0000087,대구예술대학교,세기학원,대학,경북,사립,기존,3476216,96363,0,0,0,0,757214,13204,0,0,30000,4203430,109567,2026-08-06T23:37:18.005Z
2021,0000061,대구한의대학교,제한학원,대학,경북,사립,기존,7293104,0,876120,10800,0,0,1417503,28879,0,80000,0,9586727,119679,2026-08-06T23:37:18.005Z
2021,0000546,대덕대학교,창성학원,전문대학,대전,사립,기존,12523531,23166,2372871,208344,0,0,10526307,173452,0,0,0,25422709,404962,2026-08-06T23:37:18.005Z
2021,0000447,대동대학교,화봉학원,전문대학,부산,사립,기존,49722490,0,19585580,39116,694869,0,164632,2391,0,0,23042409,47125162,41507,2026-08-06T23:37:18.005Z
2021,0000448,대림대학교,대림학원,전문대학,경기,사립,기존,74297,0,0,0,22482372,605264,459200,8377,0,0,0,23015869,613641,2026-08-06T23:37:18.005Z
2021,0000093,대신대학교,대신대학교,대학,경북,사립,기존,2737929,4180,828398,0,530166,7589,0,0,0,0,0,4096493,11769,2026-08-06T23:37:18.005Z
2021,0000449,대원대학교,민송학원,전문대학,충북,사립,기존,433127,0,0,0,0,125000,416574,1204,0,0,0,849701,126204,2026-08-06T23:37:18.005Z
2021,0000094,대전가톨릭대학교,천주교대전교구대지학원,대학,세종,사립,기존,3405399,0,514317,64460,0,0,218000,3022,0,0,965718,3171998,67482,2026-08-06T23:37:18.005Z
2021,0000453,대전과학기술대학교,혜천학원,전문대학,대전,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2021,0000095,대전대학교,혜화학원,대학,대전,사립,기존,5477138,1800,2210938,19396,22991,0,5340850,20000,8153422,0,0,21205339,41196,2026-08-06T23:37:18.005Z
2021,0000451,대전보건대학교,청운학원,전문대학,대전,사립,기존,3612121,0,4150622,281546,0,0,1246516,18454,0,0,0,9009259,300000,2026-08-06T23:37:18.005Z
2021,0000238,대전신학대학교,대전신학대학교,대학,대전,사립,기존,387559,0,1528100,15411,0,0,768000,14549,0,0,0,2683659,29960,2026-08-06T23:37:18.005Z
2021,0000097,대진대학교,대진대학교,대학,경기,사립,기존,13788796,0,0,0,0,0,22027459,386624,0,0,0,35816255,386624,2026-08-06T23:37:18.005Z
2021,0000641,대한신학대학원대학교,대한신학대학원,대학원대학,경기,사립,기존,878088,0,1743252,0,0,0,0,0,0,0,0,2621340,0,2026-08-06T23:37:18.005Z
2021,0000099,덕성여자대학교,덕성학원,대학,서울,사립,기존,152473741,492698,2284761,1007303,2666879,23876,117166505,7431579,0,0,0,274591886,8955456,2026-08-06T23:37:18.005Z
2021,0000460,동강대학교,후성학원,전문대학,광주,사립,기존,1662298,3200,82500,0,2292421,14000,8685807,162836,0,0,0,12723026,180036,2026-08-06T23:37:18.005Z
2021,0000100,동국대학교,동국대학교,대학,서울,사립,기존,124396334,464427,15485383,5470032,1323458,2256,1696284,16327,0,0,0,142901459,5953042,2026-08-06T23:37:18.005Z
2021,0000457,동남보건대학교,동남학원,전문대학,경기,사립,기존,3081546,22727,0,0,0,0,1466500,21146,0,0,0,4548046,43873,2026-08-06T23:37:18.005Z
2021,0000102,동덕여자대학교,동덕학원,대학,서울,사립,기존,71624612,0,9212140,767000,2899471,225864,7468235,43056,0,0,1472971,89731487,1035920,2026-08-06T23:37:18.005Z
2021,0000235,동명대학교,동명문화학원,대학,부산,사립,기존,50027375,414338,2360230,703305,203257,8462,5304432,108361,0,0,0,57895294,1234466,2026-08-06T23:37:18.005Z
2021,0000669,동방문화대학원대학교,동방대학교,대학원대학,서울,사립,기존,4630570,0,251236,0,0,0,0,0,0,0,78438,4803368,0,2026-08-06T23:37:18.005Z
2021,0000103,동서대학교,동서학원,대학,부산,사립,기존,32981676,0,18776252,1185000,872600,0,0,0,0,0,5705990,46924538,1185000,2026-08-06T23:37:18.005Z
2021,0000450,동서울대학교,학산학원,전문대학,경기,사립,기존,0,0,0,0,0,0,1807832,36715,0,0,0,1807832,36715,2026-08-06T23:37:18.005Z
2021,0000104,동신대학교,해인학원,대학,전남,사립,기존,13440018,0,2430743,120294,3728935,43769,110496,6,32113,0,3400000,16342305,164069,2026-08-06T23:37:18.005Z
2021,0000105,동아대학교,동아학숙,대학,부산,사립,기존,27504698,17192,17310803,112902,0,0,14032403,217501,0,0,23817248,35030656,347595,2026-08-06T23:37:18.005Z
2021,0000461,동아방송예술대학교,공산학원,전문대학,경기,사립,기존,729249,0,231623,55273,943654,19396,16862478,239731,0,0,0,18767004,314400,2026-08-06T23:37:18.005Z
2021,0000462,동아보건대학교,봉석학원,전문대학,전남,사립,기존,0,0,0,0,5946732,0,1373043,18282,0,0,0,7319775,18282,2026-08-06T23:37:18.005Z
2021,0000106,동양대학교,현암학원,대학,경북,사립,기존,580613,364,0,0,0,0,10218286,63989,0,0,0,10798899,64353,2026-08-06T23:37:18.005Z
2021,0000463,동양미래대학교,동양학원,전문대학,서울,사립,기존,5760771,15000,261016,7000,26762769,1467595,6881389,117693,0,0,0,39665945,1607288,2026-08-06T23:37:18.005Z
2021,0000509,동원과학기술대학교,동원교육재단,전문대학,경남,사립,기존,3528140,1000,1566133,100263,0,0,2497825,57546,0,0,0,7592098,158809,2026-08-06T23:37:18.005Z
2021,0000465,동원대학교,동원학원,전문대학,경기,사립,기존,2141092,0,2719541,192152,0,0,297765,0,0,0,0,5158398,192152,2026-08-06T23:37:18.005Z
2021,0000466,동의과학대학교,동의학원,전문대학,부산,사립,기존,28763489,0,11738527,688351,745969,5045,1385624,11448,0,0,0,42633609,704844,2026-08-06T23:37:18.005Z
2021,0000107,동의대학교,동의학원,대학,부산,사립,기존,28763489,0,11738527,688351,745969,5045,1385624,11448,0,0,0,42633609,704844,2026-08-06T23:37:18.005Z
2021,0000469,두원공과대학교,두원학원,전문대학,경기,사립,기존,12379290,242808,780103,0,14023501,78577,16261000,1192383,7484400,930231,0,50928294,2443999,2026-08-06T23:37:18.005Z
2021,0000330,디지털서울문화예술대학교,서울문화예술대학교,대학,서울,사립,기존,6072401,0,2374600,270427,0,0,0,0,0,0,0,8447001,270427,2026-08-06T23:37:18.005Z
2021,0000108,루터대학교,루터교학원,대학,경기,사립,기존,13054480,0,220440,0,0,0,591966,2795,0,0,0,13866886,2795,2026-08-06T23:37:18.005Z
2021,0000470,마산대학교,문화교육원,전문대학,경남,사립,기존,8932491,132000,186614,0,475045,0,940765,0,0,0,0,10534915,132000,2026-08-06T23:37:18.005Z
2021,0000109,명지대학교,명지학원,대학,경기,사립,기존,69192442,0,58466532,0,0,0,2380005,0,396264,0,2828692,127606551,0,2026-08-06T23:37:18.005Z
2021,0000473,명지전문대학,명지학원,전문대학,서울,사립,기존,69192442,0,58466532,0,0,0,2380005,0,396264,0,2828692,127606551,0,2026-08-06T23:37:18.005Z
2021,0000112,목원대학교,감리교학원,대학,대전,사립,기존,11250517,0,586329,60000,0,0,0,0,0,0,55000,11781846,60000,2026-08-06T23:37:18.005Z
2021,0000221,목포가톨릭대학교,골롬반학원,대학,전남,사립,기존,0,0,0,0,3066709,52665,0,0,0,0,0,3066709,52665,2026-08-06T23:37:18.005Z
2021,0000474,목포과학대학교,영신학원,전문대학,전남,사립,기존,827624,0,0,0,1200000,15000,2412325,22622,0,0,0,4439949,37622,2026-08-06T23:37:18.005Z
2021,0000475,문경대학교,남북학원,전문대학,경북,사립,기존,0,0,0,0,0,0,250000,5017,0,0,0,250000,5017,2026-08-06T23:37:18.005Z
2021,0000113,배재대학교,배재학당,대학,대전,사립,기존,123498428,4212194,32079774,1152406,0,0,0,0,0,0,50285297,105292905,5364600,2026-08-06T23:37:18.005Z
2021,0000476,배화여자대학교,배화학원,전문대학,서울,사립,기존,8102093,0,501696,70000,317732,0,1123569,18460,0,0,95000,9950090,88460,2026-08-06T23:37:18.005Z
2021,0000178,백석대학교,백석대학교,대학,충남,사립,기존,6092999,0,10196709,175000,0,0,8990513,119799,0,0,0,25280221,294799,2026-08-06T23:37:18.005Z
2021,0000543,백석문화대학교,천안백석학원,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2021,0000477,백제예술대학교,백암학원,전문대학,전북,사립,기존,60242497,0,6549215,276216,86140,0,2237271,0,0,0,12554399,56560724,276216,2026-08-06T23:37:18.005Z
2021,0000642,베뢰아국제대학원대학교,베뢰아아카데미학원,대학원대학,서울,사립,기존,8214179,0,2011678,250000,0,0,0,0,0,0,0,10225857,250000,2026-08-06T23:37:18.005Z
2021,0000114,부산가톨릭대학교,성모학원,대학,부산,사립,기존,3101834,120000,0,0,0,0,1270000,25147,0,0,0,4371834,145147,2026-08-06T23:37:18.005Z
2021,0000479,부산경상대학교,화신학원,전문대학,부산,사립,기존,23512171,21000,3246897,277000,0,0,2514411,47937,0,0,0,29273479,345937,2026-08-06T23:37:18.005Z
2021,0000481,부산과학기술대학교,중앙학원,전문대학,부산,사립,기존,9180610,0,0,0,0,0,79779,987,0,0,0,9260389,987,2026-08-06T23:37:18.005Z
2021,0000321,부산디지털대학교,동서학원,대학,부산,사립,기존,32981676,0,18776252,1185000,872600,0,0,0,0,0,5705990,46924538,1185000,2026-08-06T23:37:18.005Z
2021,0000467,부산보건대학교,석파학원,전문대학,부산,사립,기존,161937,0,1414827,82375,0,0,852615,18240,0,0,235000,2194379,100615,2026-08-06T23:37:18.005Z
2021,0000480,부산여자대학교,혜화학원(전문),전문대학,부산,사립,기존,28302500,0,527030,0,0,0,13488529,142883,0,0,43920,42274139,142883,2026-08-06T23:37:18.005Z
2021,0000561,부산예술대학교,원곡학원,전문대학,부산,사립,기존,0,0,0,0,0,0,3412030,21776,0,0,0,3412030,21776,2026-08-06T23:37:18.005Z
2021,0000115,부산외국어대학교,학교법인 성지학원,대학,부산,사립,기존,11137054,10000,0,0,829508,0,1575847,25991,0,0,0,13542409,35991,2026-08-06T23:37:18.005Z
2021,0000222,부산장신대학교,부산장신대학교,대학,경남,사립,기존,2336194,0,508742,10200,0,0,2580347,46084,0,0,0,5425283,56284,2026-08-06T23:37:18.005Z
2021,0000482,부천대학교,한길학원,전문대학,경기,사립,기존,2916074,0,0,0,8223399,81322,725436,14695,0,0,0,11864909,96017,2026-08-06T23:37:18.005Z
2021,0000670,북한대학원대학교,심연학원,대학원대학,서울,사립,기존,175220,0,0,0,0,0,9833749,293280,0,0,0,10008969,293280,2026-08-06T23:37:18.005Z
2021,0000332,사이버한국외국어대학교,동원육영회,대학,서울,사립,기존,198522629,1350000,24351823,2432000,6286472,68000,10173467,99468,0,0,4000000,235334391,3949468,2026-08-06T23:37:18.005Z
2021,0000116,삼육대학교,삼육학원,대학,서울,사립,기존,53548376,0,15878255,4586277,1656337,59297,8267404,80673,0,0,0,79350372,4726247,2026-08-06T23:37:18.005Z
2021,0000483,삼육보건대학교,삼육학원,전문대학,서울,사립,기존,53548376,0,15878255,4586277,1656337,59297,8267404,80673,0,0,0,79350372,4726247,2026-08-06T23:37:18.005Z
2021,0000117,상명대학교,상명학원,대학,서울,사립,기존,13658961,0,3414101,142845,121599,2263,20746227,312852,134000,0,0,38074888,457960,2026-08-06T23:37:18.005Z
2021,0000119,상지대학교,상지학원,대학,강원,사립,기존,15706966,32282,892054,249060,0,0,0,0,0,0,1530000,15069020,281342,2026-08-06T23:37:18.005Z
2021,0000485,상지영서대학교,상지학원,전문대학,강원,사립,폐교,15706966,32282,892054,249060,0,0,0,0,0,0,1530000,15069020,281342,2026-08-06T23:37:18.005Z
2021,0000120,서강대학교,서강대학교,대학,서울,사립,기존,35655014,0,15344115,371558,0,0,1169924,13901,0,0,9722252,42446801,385459,2026-08-06T23:37:18.005Z
2021,0000121,서경대학교,서경대학원,대학,서울,사립,기존,33071948,0,4061634,797747,0,0,1137258,13620,0,0,2831935,35438905,811367,2026-08-06T23:37:18.005Z
2021,0002645,서라벌대학교,원석학원,전문대학,경북,사립,폐교,3651163,0,459517,48192,0,0,311,0,0,0,396000,3714991,48192,2026-08-06T23:37:18.005Z
2021,0002646,서영대학교,서강학원,전문대학,광주,사립,기존,1404936,0,68157,13090,0,0,1294629,23188,0,0,2310000,457722,36278,2026-08-06T23:37:18.005Z
2021,0000666,서울과학종합대학원대학교,서울과학종합대학교,대학원대학,서울,사립,기존,1596140,0,3207052,27700,325331,0,782736,10993,0,0,0,5911259,38693,2026-08-06T23:37:18.005Z
2021,0000098,서울기독대학교,환원학원,대학,서울,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2021,0000322,서울디지털대학교,서울디지털대학교,대학,서울,사립,기존,8103450,109091,2450000,65454,3626252,97976,102000,7134,0,0,0,14281702,279655,2026-08-06T23:37:18.005Z
2021,0000677,서울미디어대학원대학교,서울미디어대학원대학교,대학원대학,서울,사립,기존,0,0,19893980,580000,0,0,0,0,0,0,0,19893980,580000,2026-08-06T23:37:18.005Z
2021,0000660,서울벤처대학원대학교,호서학원,대학원대학,서울,사립,기존,29915425,0,7216745,240467,37703,480,949576,64264,0,0,2646515,35472934,305211,2026-08-06T23:37:18.005Z
2021,0000658,서울불교대학원대학교,보문학원,대학원대학,서울,사립,기존,5966294,0,3052788,399272,0,0,63990,627,0,0,100000,8983072,399899,2026-08-06T23:37:18.005Z
2021,0000323,서울사이버대학교,신일학원,대학,서울,사립,기존,21562667,0,0,0,7200412,18979,23849586,409613,0,0,0,52612665,428592,2026-08-06T23:37:18.005Z
2021,0000653,서울사회복지대학원대학교,가곡학원,대학원대학,서울,사립,기존,661675,0,172916,18400,0,0,300327,2057,0,0,0,1134918,20457,2026-08-06T23:37:18.005Z
2021,0000678,서울상담심리대학원대학교,용문학원,대학원대학,서울,사립,기존,92240231,129595,2472055,805110,34419,0,6500000,25852,0,0,0,101246705,960557,2026-08-06T23:37:18.005Z
2021,0000650,서울성경신학대학원대학교,순장학원,대학원대학,서울,사립,기존,0,0,0,0,500000,8259,0,0,0,0,0,500000,8259,2026-08-06T23:37:18.005Z
2021,0000125,서울신학대학교,서울신학대학교,대학,경기,사립,기존,5962261,42630,1171624,779,0,0,1005100,16270,0,0,0,8138985,59679,2026-08-06T23:37:18.005Z
2021,0002973,서울여자간호대학교,의담학회,전문대학,서울,사립,기존,1914410,0,0,0,0,0,2003415,25096,0,0,0,3917825,25096,2026-08-06T23:37:18.005Z
2021,0000126,서울여자대학교,정의학원,대학,서울,사립,기존,4309898,0,1867912,181965,493535,16407,3054891,28128,0,0,0,9726236,226500,2026-08-06T23:37:18.005Z
2021,0000489,서울예술대학교,동랑예술원,전문대학,경기,사립,기존,25671995,0,1465960,672000,0,0,500000,0,0,0,0,27637955,672000,2026-08-06T23:37:18.005Z
2021,0000659,서울외국어대학원대학교,해광학원,대학원대학,서울,사립,기존,98822,0,159600,3640,0,0,603013,12118,0,0,0,861435,15758,2026-08-06T23:37:18.005Z
2021,0000127,서울장신대학교,광명학원,대학,경기,사립,기존,18385109,60000,636660,0,0,0,5203,79,0,0,0,19026972,60079,2026-08-06T23:37:18.005Z
2021,0000205,서울한영대학교,한영신학대학교,대학,서울,사립,기존,3204306,0,636571,12000,0,0,574758,0,0,0,370000,4045635,12000,2026-08-06T23:37:18.005Z
2021,0000128,서원대학교,서원학원,대학,충북,사립,기존,12177283,0,2434768,340000,0,0,11566665,682,0,0,0,26178716,340682,2026-08-06T23:37:18.005Z
2021,0000490,서일대학교,세방학원,전문대학,서울,사립,기존,45605741,13158,5055800,506373,1028170,13800,4725154,47555,0,0,1077300,55337565,580886,2026-08-06T23:37:18.005Z
2021,0000566,서정대학교,서정학원,전문대학,경기,사립,기존,4381494,0,0,0,2426600,34921,9628917,141561,0,0,0,16437011,176482,2026-08-06T23:37:18.005Z
2021,0000550,선린대학교,인산교육재단,전문대학,경북,사립,기존,21053,0,604000,20000,0,0,182168,2746,0,0,0,807221,22746,2026-08-06T23:37:18.005Z
2021,0000129,선문대학교,선학학원,대학,충남,사립,기존,99686053,5170,24862290,1942220,38774,2610,23421256,0,20706,0,0,148029079,1950000,2026-08-06T23:37:18.005Z
2021,0000667,선학유피대학원대학교,청심학원,대학원대학,경기,사립,기존,25787928,0,2372797,929598,0,0,4599234,73072,0,0,0,32759959,1002670,2026-08-06T23:37:18.005Z
2021,0000131,성결대학교,성결신학원,대학,경기,사립,기존,3050669,5000,721000,22200,0,0,1606583,25800,0,0,0,5378252,53000,2026-08-06T23:37:18.005Z
2021,0000132,성공회대학교,성공회대학교,대학,서울,사립,기존,0,0,0,0,0,0,1040000,16827,0,0,0,1040000,16827,2026-08-06T23:37:18.005Z
2021,0000133,성균관대학교,성균관대학,대학,서울,사립,기존,32408608,4345,0,0,1401600,0,1026576,22108,3500000,0,0,38336784,26453,2026-08-06T23:37:18.005Z
2021,0000644,성산효대학원대학교,성산효교육재단,대학원대학,인천,사립,기존,2786095,38204,129047,8182,0,0,136256,0,0,0,0,3051398,46386,2026-08-06T23:37:18.005Z
2021,0000661,성서침례대학원대학교,성서침례학원,대학원대학,경기,사립,기존,1730554,0,89554,65000,0,0,54400,0,50051,0,319974,1604585,65000,2026-08-06T23:37:18.005Z
2021,0000136,성신여자대학교,성신학원,대학,서울,사립,기존,8447421,7724,2022584,145153,211206,7558,5842018,116350,0,0,182000,16341229,276785,2026-08-06T23:37:18.005Z
2021,0000493,성심외국어대학,성심학원,전문대학,부산,사립,폐교,53516276,0,9895876,1689026,862671,0,751900,0,0,0,1295000,63731723,1689026,2026-08-06T23:37:18.005Z
2021,0002647,성운대학교,예운학원,전문대학,경북,사립,기존,871805,350,17933,0,0,0,30500,96,0,0,0,920238,446,2026-08-06T23:37:18.005Z
2021,0000515,세경대학교,세경학원,전문대학,강원,사립,기존,0,0,41300,0,0,0,1954322,33775,0,0,0,1995622,33775,2026-08-06T23:37:18.005Z
2021,0000137,세명대학교,대원교육재단,대학,충북,사립,기존,23728156,60000,64170,17000,0,100600,10070829,141621,0,0,0,33863155,319221,2026-08-06T23:37:18.005Z
2021,0000138,세종대학교,대양학원,대학,서울,사립,기존,178627496,841402,3115408,1008283,119391072,0,2060266,0,401833,0,0,303596075,1849685,2026-08-06T23:37:18.005Z
2021,0000325,세종사이버대학교,대양학원,대학,서울,사립,기존,178627496,841402,3115408,1008283,119391072,0,2060266,0,401833,0,0,303596075,1849685,2026-08-06T23:37:18.005Z
2021,0000092,세한대학교,영신학원,대학,전남,사립,기존,827624,0,0,0,1200000,15000,2412325,22622,0,0,0,4439949,37622,2026-08-06T23:37:18.005Z
2021,0000567,송곡대학교,송곡학원,전문대학,강원,사립,기존,4627870,0,23505065,359000,0,0,0,0,0,0,0,28132935,359000,2026-08-06T23:37:18.005Z
2021,0000243,송원대학교,송원대학교,대학,광주,사립,기존,4634666,0,7892838,128251,0,0,0,0,0,0,0,12527504,128251,2026-08-06T23:37:18.005Z
2021,0000564,송호대학교,송호학원,전문대학,강원,사립,기존,19990788,284919,1284211,132080,0,0,1284100,21385,0,0,0,22559099,438384,2026-08-06T23:37:18.005Z
2021,0000649,수도국제대학원대학교,국제학원,대학원대학,서울,사립,기존,3359853,0,195295,35000,0,0,0,0,0,0,0,3555148,35000,2026-08-06T23:37:18.005Z
2021,0002649,수성대학교,성요셉교육재단,전문대학,대구,사립,기존,204720,0,1977350,34304,0,0,335000,3696,0,0,0,2517070,38000,2026-08-06T23:37:18.005Z
2021,0000139,수원가톨릭대학교,광암학원,대학,경기,사립,기존,0,0,0,0,1085973,0,0,0,0,0,0,1085973,0,2026-08-06T23:37:18.005Z
2021,0000497,수원과학대학교,고운학원,전문대학,경기,사립,기존,12082493,27364,483020,38182,3989631,0,7500000,0,0,0,0,24055144,65546,2026-08-06T23:37:18.005Z
2021,0000140,수원대학교,고운학원,대학,경기,사립,기존,12082493,27364,483020,38182,3989631,0,7500000,0,0,0,0,24055144,65546,2026-08-06T23:37:18.005Z
2021,0000496,수원여자대학교,수원인제학원,전문대학,경기,사립,기존,598678,0,0,0,2165294,9360,3612108,70132,0,0,0,6376080,79492,2026-08-06T23:37:18.005Z
2021,0000141,숙명여자대학교,숙명학원,대학,서울,사립,기존,5687048,0,510559,80000,670996,0,8035424,40000,0,0,0,14904027,120000,2026-08-06T23:37:18.005Z
2021,0000671,순복음대학원대학교,순총학원,대학원대학,서울,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2021,0000317,순복음총회신학교,순총학원,대학,충북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2021,0000498,순천제일대학교,순천성심학원,전문대학,전남,사립,기존,583995,0,0,0,0,0,50000,0,0,0,0,633995,0,2026-08-06T23:37:18.005Z
2021,0000142,순천향대학교,동은학원,대학,충남,사립,기존,2787341,0,1245194,0,32732700,3500000,6671020,60859,0,700000,0,43436255,4260859,2026-08-06T23:37:18.005Z
2021,0000143,숭실대학교,숭실대학교,대학,서울,사립,기존,16694585,0,1780001,347326,6899926,107596,989746,11116,0,0,420416,25943842,466038,2026-08-06T23:37:18.005Z
2021,0000329,숭실사이버대학교,숭실사이버대학교,대학,서울,사립,기존,0,0,0,0,11775015,654547,1561078,15550,0,0,0,13336093,670097,2026-08-06T23:37:18.005Z
2021,0000500,숭의여자대학교,숭의학원,전문대학,서울,사립,기존,6769198,4250,0,0,0,0,12726523,218932,0,0,0,19495721,223182,2026-08-06T23:37:18.005Z
2021,0000065,신경주대학교,원석학원,대학,경북,사립,기존,3651163,0,459517,48192,0,0,311,0,0,0,396000,3714991,48192,2026-08-06T23:37:18.005Z
2021,0000501,신구대학교,신구학원,전문대학,경기,사립,기존,7491650,0,400000,1650,0,0,2062352,44688,168690,0,30000,10092692,46338,2026-08-06T23:37:18.005Z
2021,0000144,신라대학교,박영학원,대학,부산,사립,기존,10376958,0,242221,36000,0,0,2555000,19152,0,0,245106,12929073,55152,2026-08-06T23:37:18.005Z
2021,0000502,신성대학교,태촌학원,전문대학,충남,사립,기존,4860118,0,1021924,50000,0,0,950000,13437,0,0,0,6832042,63437,2026-08-06T23:37:18.005Z
2021,0000506,신안산대학교,순효학원,전문대학,경기,사립,기존,13798357,0,911009,2640,0,0,116312,0,0,0,0,14825678,2640,2026-08-06T23:37:18.005Z
2021,0002712,신한대학교,신흥학원,대학,경기,사립,기존,71620648,17400,1399145,75282,0,0,0,0,0,0,5011692,68008101,92682,2026-08-06T23:37:18.005Z
2021,0000672,실천신학대학원대학교,실천신학대학원,대학원대학,경기,사립,기존,0,0,0,0,0,0,600000,7308,0,0,0,600000,7308,2026-08-06T23:37:18.005Z
2021,0000145,아신대학교,아세아연합신학대학원,대학,경기,사립,기존,1480903,0,0,0,0,0,43836,350,0,0,0,1524739,350,2026-08-06T23:37:18.005Z
2021,0000146,아주대학교,대우학원,대학,경기,사립,기존,67448159,0,44678756,6458049,772300,0,20786031,332634,0,0,639097,133046149,6790683,2026-08-06T23:37:18.005Z
2021,0000454,아주자동차대학교,대우학원,전문대학,충남,사립,기존,67448159,0,44678756,6458049,772300,0,20786031,332634,0,0,639097,133046149,6790683,2026-08-06T23:37:18.005Z
2021,0002650,안동과학대학교,장춘학원,전문대학,경북,사립,기존,0,0,0,0,0,0,1445000,20359,0,0,0,1445000,20359,2026-08-06T23:37:18.005Z
2021,0000507,안산대학교,새빛학원,전문대학,경기,사립,기존,9830129,0,2853312,76000,0,0,20330942,317213,0,0,1700100,31314283,393213,2026-08-06T23:37:18.005Z
2021,0000147,안양대학교,우일학원,대학,경기,사립,기존,5344229,0,706118,120000,0,0,1431444,0,0,0,0,7481791,120000,2026-08-06T23:37:18.005Z
