year,cohort,school_rep_code,school_rep_name,region,estb,school_division,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2020,university,0000513,가톨릭관동대학교,강원,사립,대학,2080,2271,2092,179,2236,2075,161,99.2,98.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000041,경동대학교,강원,사립,대학,1785,2028,1787,241,1991,1785,206,99.9,98.2,4,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000086,상지대학교,강원,사립,대학,2255,2427,2282,145,2304,2226,78,97.5,94.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000147,한라대학교,강원,사립,대학,888,953,891,62,938,882,56,99,98.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000148,한림대학교,강원,사립,대학,1711,1835,1715,120,1825,1713,112,99.9,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000044,가천대학교,경기,사립,대학,3766,4189,3766,423,4186,3764,422,99.9,99.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000034,가톨릭대학교,경기,사립,대학,1695,1855,1696,159,1832,1694,138,99.9,98.8,3,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000036,강남대학교,경기,사립,대학,1491,1643,1500,143,1616,1500,116,100,98.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000039,경기대학교,경기,사립,대학,2926,3434,2932,502,3398,2928,470,99.9,99,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000060,단국대학교,경기,사립,대학,4615,5169,4630,539,5104,4615,489,99.7,98.7,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000068,대진대학교,경기,사립,대학,1793,2003,1793,210,1920,1792,128,99.9,95.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000078,루터대학교,경기,사립,대학,85,90,86,4,87,86,1,100,96.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000079,명지대학교,경기,사립,대학,2660,3212,2673,539,3179,2665,514,99.7,99,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000090,서울신학대학교,경기,사립,대학,502,551,502,49,534,502,32,100,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000092,서울장신대학교,경기,사립,대학,113,126,113,13,119,112,7,99.1,94.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000095,성결대학교,경기,사립,대학,1228,1327,1228,99,1303,1228,75,100,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000101,수원가톨릭대학교,경기,사립,대학,90,91,90,1,35,35,0,38.9,38.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000102,수원대학교,경기,사립,대학,2196,2363,2198,165,2327,2197,130,100,98.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000178,신경대학교,경기,사립,대학,246,259,246,13,163,161,2,65.4,62.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000509,신한대학교,경기,사립,대학,1453,1611,1466,145,1577,1466,111,100,97.9,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000558,아신대학교,경기,사립,대학,186,200,186,14,155,152,3,81.7,77.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000108,아주대학교,경기,사립,대학,1861,2199,1867,332,2179,1861,318,99.7,99.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000109,안양대학교,경기,사립,대학,1131,1269,1135,134,1194,1126,68,99.2,94.1,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000115,용인대학교,경기,사립,대학,1403,1740,1412,328,1654,1406,248,99.6,95.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000130,중앙승가대학교,경기,사립,대학,120,130,122,8,39,33,6,27,30,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000139,차의과학대학교,경기,사립,대학,474,501,474,27,498,474,24,100,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000136,칼빈대학교,경기,사립,대학,90,141,92,49,115,92,23,100,81.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000138,평택대학교,경기,사립,대학,855,970,859,111,959,855,104,99.5,98.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000191,한국산업기술대학교,경기,사립,대학,1380,1857,1382,475,1701,1381,320,99.9,91.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000144,한국항공대학교,경기,사립,대학,827,939,829,110,928,819,109,98.8,98.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000151,한세대학교,경기,사립,대학,566,651,567,84,616,565,51,99.6,94.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000152,한신대학교,경기,사립,대학,1171,1309,1173,136,1274,1173,101,100,97.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000156,협성대학교,경기,사립,대학,1004,1065,1008,57,1062,1006,56,99.8,99.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000032,가야대학교,경남,사립,대학,568,605,573,32,496,469,27,81.8,82,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000040,경남대학교,경남,사립,대학,2840,3031,2853,178,2889,2733,156,95.8,95.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000167,부산장신대학교,경남,사립,대학,49,54,49,5,49,48,1,98,90.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,0,0,,,2,0,N,2026-08-15T03:27:05.075Z
2020,university,0000122,인제대학교,경남,사립,대학,2168,2349,2171,178,2272,2149,123,99,96.7,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000193,창신대학교,경남,사립,대학,500,527,500,27,523,500,23,100,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000174,한국국제대학교,경남,사립,대학,540,569,538,31,179,175,4,32.5,31.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000188,경운대학교,경북,사립,대학,1184,1246,1184,62,1227,1165,62,98.4,98.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000045,경일대학교,경북,사립,대학,1584,1856,1591,265,1772,1580,192,99.3,95.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000046,경주대학교,경북,사립,대학,762,743,702,41,185,176,9,25.1,24.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000185,김천대학교,경북,사립,대학,691,771,691,80,731,659,72,95.4,94.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000063,대구가톨릭대학교,경북,사립,대학,2862,3093,2863,230,3039,2863,176,100,98.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000061,대구대학교,경북,사립,대학,4059,4827,4077,750,4482,4075,407,100,92.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000062,대구예술대학교,경북,사립,대학,430,450,430,20,236,232,4,54,52.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000042,대구한의대학교,경북,사립,대학,1518,1716,1520,196,1707,1519,188,99.9,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000065,대신대학교,경북,사립,대학,116,116,116,0,116,116,0,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000076,동양대학교,경북,사립,대학,1028,1090,1028,62,1057,996,61,96.9,97,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000111,영남대학교,경북,사립,대학,4552,5002,4560,442,4931,4545,386,99.7,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000112,영남신학대학교,경북,사립,대학,115,125,115,10,118,115,3,100,94.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000119,위덕대학교,경북,사립,대학,780,822,780,42,783,770,13,98.7,95.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000140,포항공과대학교,경북,사립,대학,320,330,320,10,330,320,10,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000146,한동대학교,경북,사립,대학,729,823,730,93,821,730,91,100,99.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000052,광신대학교,광주,사립,대학,122,136,123,13,130,123,7,100,95.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000176,광주대학교,광주,사립,대학,1644,1745,1647,98,1721,1624,97,98.6,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000055,광주여자대학교,광주,사립,대학,895,990,895,95,990,895,95,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000162,남부대학교,광주,사립,대학,705,782,707,75,768,702,66,99.3,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000187,송원대학교,광주,사립,대학,720,794,720,74,793,720,73,100,99.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000127,조선대학교,광주,사립,대학,4324,4840,4340,500,4744,4322,422,99.6,98,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000157,호남대학교,광주,사립,대학,1562,1714,1564,150,1703,1560,143,99.7,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000158,호남신학대학교,광주,사립,대학,139,139,139,0,139,139,0,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000048,계명대학교,대구,사립,대학,4605,5118,4607,511,4948,4606,342,100,96.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000067,대전대학교,대전,사립,대학,2045,2265,2056,209,2209,2053,156,99.9,97.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000182,대전신학대학교,대전,사립,대학,32,32,32,0,16,16,0,50,50,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000080,목원대학교,대전,사립,대학,1864,1984,1864,120,1973,1864,109,100,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000081,배재대학교,대전,사립,대학,2048,2216,2058,158,2197,2056,141,99.9,99.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000184,우송대학교,대전,사립,대학,2004,2225,2007,218,2174,2007,167,100,97.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000120,을지대학교,대전,사립,대학,1029,1112,1030,82,1096,1030,66,100,98.6,3,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000551,한국침례신학대학교,대전,사립,대학,360,391,364,27,291,287,4,78.8,74.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000145,한남대학교,대전,사립,대학,2675,2913,2678,235,2849,2678,171,100,97.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000043,경성대학교,부산,사립,대학,2740,3073,2746,327,3062,2744,318,99.9,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000050,고신대학교,부산,사립,대학,886,941,886,55,928,886,42,100,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000180,동명대학교,부산,사립,대학,1818,2166,1821,345,2027,1768,259,97.1,93.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000073,동서대학교,부산,사립,대학,2375,2666,2375,291,2542,2345,197,98.7,95.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000075,동아대학교,부산,사립,대학,4058,4468,4064,404,4370,4056,314,99.8,97.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000077,동의대학교,부산,사립,대학,3595,3889,3596,293,3865,3592,273,99.9,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000082,부산가톨릭대학교,부산,사립,대학,916,990,918,72,937,883,54,96.2,94.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000083,부산외국어대학교,부산,사립,대학,1813,2032,1817,215,1954,1818,136,100.1,96.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000106,신라대학교,부산,사립,대학,2143,2344,2142,202,2069,1892,177,88.3,88.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000035,감리교신학대학교,서울,사립,대학,200,218,202,16,198,191,7,94.6,90.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000037,건국대학교,서울,사립,대학,4549,5260,4567,693,5207,4543,664,99.5,99,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000047,경희대학교,서울,사립,대학,4720,5843,4732,1111,5739,4710,1029,99.5,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000049,고려대학교,서울,사립,대학,5117,5928,5125,803,5844,5115,729,99.8,98.6,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000053,광운대학교,서울,사립,대학,1684,2043,1687,356,2023,1685,338,99.9,99,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000056,국민대학교,서울,사립,대학,2863,3527,2874,653,3393,2868,525,99.8,96.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000070,덕성여자대학교,서울,사립,대학,1040,1117,1043,74,1107,1040,67,99.7,99.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000071,동국대학교,서울,사립,대학,4439,5325,4462,863,5129,4451,678,99.8,96.3,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000072,동덕여자대학교,서울,사립,대학,1507,1707,1510,197,1663,1509,154,99.9,97.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000084,삼육대학교,서울,사립,대학,1122,1299,1122,177,1275,1121,154,99.9,98.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000085,상명대학교,서울,사립,대학,2607,2988,2607,381,2957,2606,351,100,99,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000087,서강대학교,서울,사립,대학,1574,1880,1576,304,1866,1568,298,99.5,99.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000088,서경대학교,서울,사립,대학,1269,1552,1275,277,1532,1273,259,99.8,98.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000069,서울기독대학교,서울,사립,대학,136,145,136,9,128,126,2,92.6,88.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000091,서울여자대학교,서울,사립,대학,1592,1719,1595,124,1711,1593,118,99.9,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000539,서울한영대학교,서울,사립,대학,180,202,180,22,202,180,22,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000096,성공회대학교,서울,사립,대학,502,540,503,37,529,502,27,99.8,98,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000097,성균관대학교,서울,사립,대학,3303,4102,3306,796,4087,3295,792,99.7,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000098,성신여자대학교,서울,사립,대학,2060,2264,2061,203,2226,2061,165,100,98.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000100,세종대학교,서울,사립,대학,2320,2861,2331,530,2771,2330,441,100,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000103,숙명여자대학교,서울,사립,대학,2110,2423,2116,307,2407,2108,299,99.6,99.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000105,숭실대학교,서울,사립,대학,2675,3197,2686,511,3172,2682,490,99.9,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000110,연세대학교,서울,사립,대학,4883,5714,4903,811,5682,4890,792,99.7,99.4,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000121,이화여자대학교,서울,사립,대학,3027,3379,3031,348,3367,3025,342,99.8,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000125,장로회신학대학교,서울,사립,대학,150,163,150,13,157,150,7,100,96.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000129,중앙대학교,서울,사립,대학,4318,5272,4330,942,5217,4288,929,99,99,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000133,총신대학교,서울,사립,대학,334,375,336,39,363,336,27,100,96.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000134,추계예술대학교,서울,사립,대학,269,289,270,19,277,266,11,98.5,95.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000525,케이씨대학교,서울,사립,대학,277,336,281,55,303,281,22,100,90.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000142,한국성서대학교,서울,사립,대학,223,247,223,24,236,222,14,99.6,95.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000143,한국외국어대학교,서울,사립,대학,3377,3833,3398,435,3809,3385,424,99.6,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000150,한성대학교,서울,사립,대학,1458,1680,1463,217,1625,1456,169,99.5,96.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000153,한양대학교,서울,사립,대학,4626,5911,4639,1272,5820,4622,1198,99.6,98.5,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000160,홍익대학교,서울,사립,대학,3670,4309,3711,598,4286,3706,580,99.9,99.5,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000066,대전가톨릭대학교,세종,사립,대학,40,42,40,2,14,14,0,35,33.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000117,울산대학교,울산,사립,대학,2732,2985,2742,243,2916,2727,189,99.5,97.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000123,인천가톨릭대학교,인천,사립,대학,166,181,166,15,176,165,11,99.4,97.2,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000124,인하대학교,인천,사립,대학,3411,4009,3414,595,4005,3411,594,99.9,99.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000054,광주가톨릭대학교,전남,사립,대학,40,40,40,0,24,24,0,60,60,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000074,동신대학교,전남,사립,대학,1548,1706,1560,146,1547,1414,133,90.6,90.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000166,목포가톨릭대학교,전남,사립,대학,120,126,120,6,126,120,6,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000064,세한대학교,전남,사립,대학,914,963,913,50,943,910,33,99.7,97.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000114,영산선학대학교,전남,사립,대학,50,52,50,2,6,6,0,12,11.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000190,초당대학교,전남,사립,대학,752,793,752,41,793,752,41,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000186,한려대학교,전남,사립,대학,205,214,205,9,79,77,2,37.6,36.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000173,예수대학교,전북,사립,대학,124,136,125,11,131,125,6,100,96.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000164,예원예술대학교,전북,사립,대학,306,491,310,181,478,304,174,98.1,97.4,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000116,우석대학교,전북,사립,대학,1715,1937,1728,209,1877,1712,165,99.1,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000118,원광대학교,전북,사립,대학,3526,3729,3541,188,3697,3525,172,99.5,99.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000126,전주대학교,전북,사립,대학,2512,2887,2519,368,2806,2519,287,100,97.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000155,한일장신대학교,전북,사립,대학,219,281,219,62,256,219,37,100,91.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000223,호원대학교,전북,사립,대학,1147,1428,1111,317,1385,1105,280,99.5,97,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000192,제주국제대학교,제주,사립,대학,370,420,370,50,166,164,2,44.3,39.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000038,건양대학교,충남,사립,대학,1653,1760,1657,103,1736,1655,81,99.9,98.6,2,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000169,금강대학교,충남,사립,대학,110,116,110,6,90,90,0,81.8,77.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000059,나사렛대학교,충남,사립,대학,1211,1407,1213,194,1353,1212,141,99.9,96.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000189,남서울대학교,충남,사립,대학,2164,2340,2164,176,2328,2164,164,100,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000131,백석대학교,충남,사립,대학,2790,3056,2797,259,2966,2796,170,100,97.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000094,선문대학교,충남,사립,대학,2053,2414,2059,355,2409,2060,349,100,99.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000104,순천향대학교,충남,사립,대학,2352,2738,2355,383,2560,2351,209,99.8,93.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000128,중부대학교,충남,사립,대학,1945,2157,1943,214,2141,1934,207,99.5,99.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000225,청운대학교,충남,사립,대학,1241,1811,1255,556,1439,1190,249,94.8,79.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000141,한국기술교육대학교,충남,사립,대학,836,997,836,161,987,836,151,100,99,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000149,한서대학교,충남,사립,대학,1579,1715,1579,136,1713,1580,133,100.1,99.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000159,호서대학교,충남,사립,대학,2881,3209,2890,319,3155,2887,268,99.9,98.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,108,115,108,7,112,108,4,100,97.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000058,극동대학교,충북,사립,대학,935,1004,940,64,983,932,51,99.1,97.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000093,서원대학교,충북,사립,대학,1622,1812,1623,189,1751,1623,128,100,96.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000099,세명대학교,충북,사립,대학,1880,2001,1885,116,1994,1881,113,99.8,99.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000113,유원대학교,충북,사립,대학,875,972,878,94,865,822,43,93.6,89,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000183,중원대학교,충북,사립,대학,968,1078,978,100,1043,951,92,97.2,96.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,university,0000132,청주대학교,충북,사립,대학,2632,2906,2658,248,2849,2653,196,99.8,98,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,1027,1314,1027,287,950,801,149,78,72.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000378,강원관광대학교,강원,사립,전문대학,475,670,475,195,429,350,79,73.7,64,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000348,세경대학교,강원,사립,전문대학,463,625,463,162,524,463,61,100,83.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000393,송곡대학교,강원,사립,전문대학,200,236,200,36,230,196,34,98,97.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000390,송호대학교,강원,사립,전문대학,329,487,328,159,406,310,96,94.5,83.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000542,한국골프대학교,강원,사립,전문대학,160,310,160,150,196,160,36,100,63.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000383,한림성심대학교,강원,사립,전문대학,1066,1483,1066,417,1317,1040,277,97.6,88.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,1468,3573,1468,2105,2351,1468,883,100,65.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000255,경민대학교,경기,사립,전문대학,1573,2322,1573,749,2064,1573,491,100,88.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000259,경복대학교,경기,사립,전문대학,1905,2924,1905,1019,2573,1905,668,100,88,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000264,계원예술대학교,경기,사립,전문대학,1069,1482,1069,413,1318,1069,249,100,88.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000379,국제대학교,경기,사립,전문대학,1734,2399,1734,665,1781,1674,107,96.5,74.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000277,김포대학교,경기,사립,전문대학,1294,2012,1294,718,1548,1158,390,89.5,76.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000278,농협대학교,경기,사립,전문대학,59,179,59,120,179,59,120,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000285,대림대학교,경기,사립,전문대학,2278,4408,2278,2130,3223,2278,945,100,73.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000294,동남보건대학교,경기,사립,전문대학,1336,1866,1336,530,1793,1336,457,100,96.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000287,동서울대학교,경기,사립,전문대학,2279,2862,2279,583,2707,2279,428,100,94.6,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,823,1303,823,480,1200,823,377,100,92.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000302,동원대학교,경기,사립,전문대학,1618,2579,1618,961,1755,1542,213,95.3,68,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000305,두원공과대학교,경기,사립,전문대학,1907,2135,1907,228,1718,1583,135,83,80.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000316,부천대학교,경기,사립,전문대학,2299,4462,2299,2163,3617,2299,1318,100,81.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000323,서울예술대학교,경기,사립,전문대학,630,1398,630,768,1158,630,528,100,82.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000392,서정대학교,경기,사립,전문대학,1422,3659,1422,2237,2679,1422,1257,100,73.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000330,수원과학대학교,경기,사립,전문대학,2557,3128,2557,571,2595,2370,225,92.7,83,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000329,수원여자대학교,경기,사립,전문대학,1650,2024,1650,374,1829,1650,179,100,90.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000334,신구대학교,경기,사립,전문대학,2355,2989,2355,634,2973,2355,618,100,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000339,신안산대학교,경기,사립,전문대학,1850,2302,1850,452,2008,1781,227,96.3,87.2,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000340,안산대학교,경기,사립,전문대학,1544,1958,1544,414,1862,1544,318,100,95.1,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000343,여주대학교,경기,사립,전문대학,2155,2762,1939,823,2247,1781,466,91.9,81.4,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000341,연성대학교,경기,사립,전문대학,2341,2880,2341,539,2746,2341,405,100,95.3,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000350,오산대학교,경기,사립,전문대학,2132,2891,2132,759,2539,2091,448,98.1,87.8,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1678,2090,1678,412,1775,1608,167,95.8,84.9,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,599,831,599,232,272,268,4,44.7,32.7,1,0,Y,2026-08-15T03:27:05.075Z
2020,junior-college,0000355,유한대학교,경기,사립,전문대학,2040,2946,2040,906,2293,2040,253,100,77.8,1,0,Y,2026-08-15T03:27:05.075Z
