year,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,consolidated_at
2022,전문대학,사립,전문대학,강원,폐교,0000378,강원관광대학교,1,98,127,88,39,104,88,16,100,81.89,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,강원,기존,0000002,강원대학교,2,4525,4842,4538,304,4819,4528,291,99.78,99.52,2026-08-07T07:48:15.946Z
2022,전문대학,공립,전문대학,강원,기존,0000531,강원도립대학교,1,312,326,312,14,296,296,0,94.87,90.8,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,강원,기존,0000041,경동대학교,3,1644,1819,1646,173,1755,1615,140,98.12,96.48,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,강원,기존,0000086,상지대학교,1,2118,2310,2144,166,1540,1486,54,69.31,66.67,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,강원,기존,0000348,세경대학교,1,408,563,408,155,408,351,57,86.03,72.47,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,강원,기존,0000393,송곡대학교,1,200,332,200,132,287,196,91,98,86.45,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,강원,기존,0000390,송호대학교,1,327,459,327,132,308,231,77,70.64,67.1,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,강원,기존,0000110,연세대학교,2,4776,5604,4788,816,5556,4773,783,99.69,99.14,2026-08-07T07:48:15.946Z
2022,교육대학,국립,대학,강원,기존,0000205,춘천교육대학교,1,321,343,321,22,337,320,17,99.69,98.25,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,강원,기존,0000542,한국골프대학,1,160,202,160,42,190,156,34,97.5,94.06,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,강원,기존,0000483,한국폴리텍 III 대학,1,60,72,60,12,63,57,6,95,87.5,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,강원,기존,0000517,한국폴리텍 III 대학,1,50,84,50,34,65,41,24,82,77.38,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,강원,기존,0000482,한국폴리텍 III 대학,1,125,159,125,34,120,95,25,76,75.47,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,강원,기존,0000147,한라대학교,1,883,981,889,92,577,502,75,56.47,58.82,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,강원,기존,0000148,한림대학교,1,1771,1878,1773,105,1873,1773,100,100,99.73,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,강원,기존,0000383,한림성심대학교,1,921,1261,921,340,1095,813,282,88.27,86.84,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000044,가천대학교,1,4081,4694,4083,611,4675,4083,592,100,99.6,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000034,가톨릭대학교,3,1797,2036,1799,237,2003,1795,208,99.78,98.38,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000036,강남대학교,1,1491,1629,1491,138,1589,1490,99,99.93,97.54,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000387,경기과학기술대학교,1,1468,3258,1468,1790,2068,1391,677,94.75,63.47,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000039,경기대학교,2,2926,3230,2930,300,3181,2928,253,99.93,98.48,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000255,경민대학교,1,1516,2237,1516,721,1821,1411,410,93.07,81.4,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000259,경복대학교,1,1808,2715,1808,907,2354,1700,654,94.03,86.7,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000264,계원예술대학교,1,994,1363,994,369,1233,994,239,100,90.46,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000379,국제대학교,1,1534,2012,1534,478,1401,1100,301,71.71,69.63,2026-08-07T07:48:15.946Z
2022,사이버대학(대학),사립,대학,경기,기존,0000409,국제사이버대학교,1,900,2837,900,1937,984,874,110,97.11,34.68,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000277,김포대학교,1,1116,1719,1116,603,744,540,204,48.39,43.28,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000278,농협대학교,1,58,159,58,101,153,58,95,100,96.23,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000060,단국대학교,2,4630,5200,4644,556,5139,4633,506,99.76,98.83,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000285,대림대학교,1,2275,3905,2275,1630,3204,2275,929,100,82.05,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000068,대진대학교,1,1793,1916,1793,123,1900,1793,107,100,99.16,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000294,동남보건대학교,1,1331,1969,1331,638,1801,1331,470,100,91.47,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000287,동서울대학교,1,2289,2951,2289,662,2701,2266,435,99,91.53,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000298,동아방송예술대학교,1,823,1289,823,466,1245,823,422,100,96.59,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000302,동원대학교,1,1380,2718,1380,1338,1224,1018,206,73.77,45.03,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000305,두원공과대학교,1,1584,1865,1584,281,739,611,128,38.57,39.62,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000078,루터대학교,1,85,92,85,7,88,85,3,100,95.65,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000079,명지대학교,2,2660,3127,2668,459,3101,2665,436,99.89,99.17,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000316,부천대학교,1,2256,4596,2256,2340,3419,2256,1163,100,74.39,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000090,서울신학대학교,1,457,496,457,39,479,457,22,100,96.57,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000323,서울예술대학교,1,581,1398,581,817,1155,581,574,100,82.62,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000092,서울장신대학교,1,104,117,104,13,68,67,1,64.42,58.12,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000392,서정대학교,1,1370,3012,1370,1642,2675,1370,1305,100,88.81,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000095,성결대학교,1,1228,1321,1228,93,1297,1228,69,100,98.18,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000101,수원가톨릭대학교,1,90,91,90,1,24,24,0,26.67,26.37,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000330,수원과학대학교,1,2005,2361,2005,356,1626,1407,219,70.17,68.87,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000102,수원대학교,1,2130,2290,2131,159,2249,2131,118,100,98.21,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000329,수원여자대학교,1,1534,1936,1534,402,1525,1310,215,85.4,78.77,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,000567,신경대학교,1,246,266,253,13,71,66,5,26.09,26.69,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000334,신구대학교,1,2300,3310,2300,1010,2825,2246,579,97.65,85.35,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000339,신안산대학교,1,1500,2294,1500,794,1161,948,213,63.2,50.61,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,000509,신한대학교,2,1405,1553,1405,148,1510,1405,105,100,97.23,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000558,아신대학교,1,160,172,160,12,50,49,1,30.63,29.07,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000108,아주대학교,1,1876,2192,1880,312,2176,1879,297,99.95,99.27,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000340,안산대학교,1,1503,2074,1503,571,1781,1329,452,88.42,85.87,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000109,안양대학교,2,1151,1289,1155,134,1220,1146,74,99.22,94.65,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000343,여주대학교,1,1591,2242,1591,651,1519,1208,311,75.93,67.75,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000341,연성대학교,1,2251,2977,2251,726,2690,2251,439,100,90.36,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000350,오산대학교,1,1897,2570,1896,674,1861,1556,305,82.07,72.41,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000115,용인대학교,1,1262,1363,1264,99,1340,1262,78,99.84,98.31,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000559,용인예술과학대학교,1,1538,1793,1379,414,1174,1037,137,75.2,65.48,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000394,웅지세무대학교,1,419,542,419,123,127,123,4,29.36,23.43,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000355,유한대학교,1,1920,2593,1920,673,2184,1920,264,100,84.23,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000358,장안대학교,1,2130,2501,2130,371,1259,1043,216,48.97,50.34,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000130,중앙승가대학교,1,120,120,120,0,19,19,0,15.83,15.83,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000139,차의과학대학교,1,504,541,504,37,539,504,35,100,99.63,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000374,청강문화산업대학교,1,1136,1501,1136,365,1426,1136,290,100,95,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000136,칼빈대학교,1,90,103,90,13,98,90,8,100,95.15,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000138,평택대학교,1,805,822,780,42,813,776,37,99.49,98.91,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,경기,기존,0000568,한경대학교,1,1081,1245,1088,157,1207,1084,123,99.63,96.95,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경기,기존,0000391,한국관광대학교,1,930,1129,930,199,647,562,85,60.43,57.31,2026-08-07T07:48:15.946Z
2022,전문대학,국립,전문대학,경기,폐교,0000248,한국복지대학교,1,251,475,251,224,275,205,70,81.67,57.89,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000562,한국산업기술대학교,1,1380,1889,1381,508,1834,1381,453,100,97.09,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경기,기존,0000479,한국폴리텍 I 대학,1,355,442,355,87,320,276,44,77.75,72.4,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경기,기존,0000555,한국폴리텍 II 대학,1,0,18,0,18,18,0,18,0,100,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경기,기존,0000548,한국폴리텍 II 대학,1,330,416,330,86,234,207,27,62.73,56.25,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000144,한국항공대학교,1,901,996,910,86,993,908,85,99.78,99.7,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000151,한세대학교,1,566,649,568,81,611,568,43,100,94.14,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000152,한신대학교,1,1171,1241,1171,70,1240,1170,70,99.91,99.92,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000153,한양대학교,2,4816,6151,4830,1321,6077,4826,1251,99.92,98.8,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경기,기존,0000156,협성대학교,1,1004,1121,1006,115,1070,1003,67,99.7,95.45,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경기,기존,0000516,ICT폴리텍대학,1,160,192,160,32,142,138,4,86.25,73.96,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경남,기존,0000032,가야대학교,1,460,490,463,27,383,357,26,77.11,78.16,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000251,거제대학교,1,345,473,345,128,306,263,43,76.23,64.69,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경남,기존,0000040,경남대학교,1,2195,2342,2220,122,1920,1841,79,82.93,81.98,2026-08-07T07:48:15.946Z
2022,전문대학,공립,전문대학,경남,기존,0000242,경남도립거창대학,1,369,421,369,52,376,369,7,100,89.31,2026-08-07T07:48:15.946Z
2022,전문대학,공립,전문대학,경남,기존,0000243,경남도립남해대학,1,360,418,360,58,378,360,18,100,90.43,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,경남,기존,0000556,경상대학교,1,4266,4665,4271,394,4512,4254,258,99.6,96.72,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000395,김해대학교,1,459,649,459,190,528,437,91,95.21,81.36,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000342,동원과학기술대학교,1,756,1381,756,625,989,645,344,85.32,71.61,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000306,마산대학교,1,2004,2674,2004,670,2145,1810,335,90.32,80.22,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경남,기존,0000167,부산장신대학교,1,32,35,32,3,32,32,0,100,91.43,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000530,연암공과대학교,1,496,559,496,63,543,496,47,100,97.14,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경남,기존,0000122,인제대학교,1,1895,2113,1897,216,1540,1424,116,75.07,72.88,2026-08-07T07:48:15.946Z
2022,교육대학,국립,대학,경남,기존,0000203,진주교육대학교,1,319,346,319,27,338,319,19,100,97.69,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000369,진주보건대학교,1,717,1005,717,288,853,649,204,90.52,84.88,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경남,기존,0000193,창신대학교,1,325,343,325,18,343,325,18,100,100,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,경남,기존,0000581,창원대학교,1,1754,2016,1759,257,1867,1736,131,98.69,92.61,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000528,창원문성대학교,1,757,887,757,130,440,378,62,49.93,49.61,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경남,기존,0000396,한국승강기대학교,1,297,337,297,40,317,291,26,97.98,94.07,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경남,기존,0000503,한국폴리텍 특성화대학,1,240,308,240,68,129,114,15,47.5,41.88,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경남,기존,0000563,한국폴리텍 VII 대학,1,0,8,0,8,8,0,8,0,100,2026-08-07T07:48:15.946Z
2022,기능대학,사립,전문대학,경남,기존,0000496,한국폴리텍 VII 대학,1,595,815,595,220,741,595,146,100,90.92,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000249,가톨릭상지대학교,1,613,892,613,279,754,526,228,85.81,84.53,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000293,경북과학대학교,1,675,1283,675,608,814,675,139,100,63.45,2026-08-07T07:48:15.946Z
2022,전문대학,공립,전문대학,경북,폐교,0000244,경북도립대학교,1,355,420,355,65,391,355,36,100,93.1,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000523,경북보건대학교,1,357,490,357,133,425,335,90,93.84,86.73,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000258,경북전문대학교,1,919,1402,919,483,1124,740,384,80.52,80.17,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000188,경운대학교,1,1184,1250,1184,66,1131,1100,31,92.91,90.48,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000045,경일대학교,1,1584,1823,1584,239,1645,1494,151,94.32,90.24,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000586,경주대학교,1,762,726,685,41,214,210,4,30.66,29.48,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000268,구미대학교,1,1431,2483,1431,1052,2455,1403,1052,98.04,98.87,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,경북,기존,0000575,금오공과대학교,1,1218,1443,1220,223,1313,1216,97,99.67,90.99,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000185,김천대학교,1,665,704,665,39,645,616,29,92.63,91.62,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000279,대경대학교,1,1621,1911,1458,453,1756,1391,365,95.4,91.89,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000063,대구가톨릭대학교,1,2887,3103,2887,216,2760,2630,130,91.1,88.95,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000061,대구대학교,1,3850,4515,3852,663,3819,3528,291,91.59,84.58,2026-08-07T07:48:15.946Z
2022,사이버대학(대학),사립,대학,경북,기존,0000410,대구사이버대학교,1,1500,3942,1500,2442,1808,1207,601,80.47,45.87,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000062,대구예술대학교,1,330,347,330,17,77,77,0,23.33,22.19,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000042,대구한의대학교,1,1518,1662,1519,143,1612,1483,129,97.63,96.99,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000065,대신대학교,1,116,117,116,1,117,116,1,100,100,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000071,동국대학교,2,4532,5128,4541,587,5061,4535,526,99.87,98.69,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000076,동양대학교,1,990,1049,994,55,994,947,47,95.27,94.76,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000309,문경대학교,1,268,335,268,67,296,266,30,99.25,88.36,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,폐교,0000262,서라벌대학교,1,235,474,235,239,211,194,17,82.55,44.51,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000380,선린대학교,1,717,943,717,226,776,631,145,88.01,82.29,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000547,성덕대학교,1,571,1032,571,461,811,571,240,100,78.59,2026-08-07T07:48:15.946Z
2022,전문대학,사립,전문대학,경북,기존,0000338,안동과학대학교,1,760,975,760,215,786,643,143,84.61,80.62,2026-08-07T07:48:15.946Z
2022,대학교,국립,대학,경북,기존,0000580,안동대학교,1,1411,1533,1413,120,1188,1128,60,79.83,77.5,2026-08-07T07:48:15.946Z
2022,대학교,사립,대학,경북,기존,0000111,영남대학교,1,4587,4935,4592,343,4859,4587,272,99.89,98.46,2026-08-07T07:48:15.946Z
