year,cohort,school_rep_code,school_rep_name,region,estb,school_division,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,campus_count,has_alimi,updated_at
2022,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,1132990,364450,0,1497440,3290704.844,45.5,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000058,극동대학교,충북,사립,대학,0,305000,0,305000,22243384.79,1.4,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000093,서원대학교,충북,사립,대학,0,390000,0,390000,42381408.8,0.9,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000099,세명대학교,충북,사립,대학,0,1310000,0,1310000,47090571.69,2.8,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000113,유원대학교,충북,사립,대학,11087.832,205120,0,216207.832,22926317.38,0.9,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000183,중원대학교,충북,사립,대학,5070087.443,1638656.02,0,6708743.4629999995,23901166.28,28.1,1,Y,2026-08-15T06:50:35.100Z
2022,university,0000132,청주대학교,충북,사립,대학,108000,92000,0,200000,85842951.17,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,0,0,0,0,13323032.41,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000378,강원관광대학교,강원,사립,전문대학,10000,118266.07,0,128266.07,2209006.25,5.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000348,세경대학교,강원,사립,전문대학,0,27000,0,27000,4439209.98,0.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000393,송곡대학교,강원,사립,전문대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2022,junior-college,0000390,송호대학교,강원,사립,전문대학,1200,178800,0,180000,4494703.649,4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000542,한국골프대학교,강원,사립,전문대학,0,10000,0,10000,3150177.5,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000383,한림성심대학교,강원,사립,전문대학,173736.255,928778.08,0,1102514.335,15478343.81,7.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,0,1145100,0,1145100,27281817.91,4.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000255,경민대학교,경기,사립,전문대학,0,60000,0,60000,24176969.74,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000259,경복대학교,경기,사립,전문대학,0,353014,0,353014,37830083.09,0.9,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000264,계원예술대학교,경기,사립,전문대학,0,56000,0,56000,20483729.13,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000379,국제대학교,경기,사립,전문대학,0,56000,0,56000,16912483.4,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000277,김포대학교,경기,사립,전문대학,0,25000,0,25000,12290388.57,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000278,농협대학교,경기,사립,전문대학,53373.228,372581.772,0,425955,1981745.328,21.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000285,대림대학교,경기,사립,전문대학,0,1430000,0,1430000,44575625.65,3.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000294,동남보건대학교,경기,사립,전문대학,0,18000,0,18000,29216302.2,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000287,동서울대학교,경기,사립,전문대학,0,35000,0,35000,37251623.25,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,0,40000,0,40000,22101886.14,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000302,동원대학교,경기,사립,전문대학,0,300000,0,300000,16184798.21,1.9,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000305,두원공과대학교,경기,사립,전문대학,1901214.676,962800,0,2864014.676,15846176.23,18.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000316,부천대학교,경기,사립,전문대학,0,210000,0,210000,46671826.69,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000323,서울예술대학교,경기,사립,전문대학,0,151000,0,151000,24825614.93,0.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000392,서정대학교,경기,사립,전문대학,0,83500,0,83500,40789246.52,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000330,수원과학대학교,경기,사립,전문대학,0,3000,0,3000,21799790.03,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000329,수원여자대학교,경기,사립,전문대학,2000,1000,0,3000,24965114.91,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000334,신구대학교,경기,사립,전문대학,0,10000,0,10000,40655219.48,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000339,신안산대학교,경기,사립,전문대학,0,10000,0,10000,15878531.13,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000340,안산대학교,경기,사립,전문대학,0,211212,0,211212,24433664.26,0.9,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000343,여주대학교,경기,사립,전문대학,0,315000,0,315000,25423746.77,1.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000341,연성대학교,경기,사립,전문대학,0,125000,0,125000,35954688.33,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000350,오산대학교,경기,사립,전문대학,0,60000,0,60000,24969512.82,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,0,41305,0,41305,19111473.48,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2022,junior-college,0000355,유한대학교,경기,사립,전문대학,34000,2088267.55,0,2122267.55,27038663.54,7.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000358,장안대학교,경기,사립,전문대학,3000,12000,0,15000,19742284.77,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,11000,130000,0,141000,25281478.03,0.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000391,한국관광대학교,경기,사립,전문대학,0,525300,0,525300,8936043.638,5.9,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000251,거제대학교,경남,사립,전문대학,100000,915327.443,0,1015327.443,5988771.39,17,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000395,김해대학교,경남,사립,전문대학,63000,0,0,63000,8459486.668,0.7,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,0,310000,0,310000,12621922.07,2.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000306,마산대학교,경남,사립,전문대학,0,9000,0,9000,30879447.5,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000530,연암공과대학교,경남,사립,전문대학,2977557.38,522442.62,0,3500000,6692813.601,52.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000369,진주보건대학교,경남,사립,전문대학,0,16080,0,16080,14945033.05,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000528,창원문성대학교,경남,사립,전문대학,0,123000,1674427.5,1797427.5,8799353.4,20.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,0,0,0,0,4232043.15,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,0,33100,0,33100,10246469.47,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000293,경북과학대학교,경북,사립,전문대학,0,18000,0,18000,9584293.333,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000523,경북보건대학교,경북,사립,전문대학,0,33094,0,33094,6940519.37,0.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000258,경북전문대학교,경북,사립,전문대학,257,58638,0,58895,15005573.89,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000268,구미대학교,경북,사립,전문대학,0,64000,0,64000,30907704.2,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000279,대경대학교,경북,사립,전문대학,0,2500,0,2500,22407581.22,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000309,문경대학교,경북,사립,전문대학,0,56056,0,56056,4806831.6,1.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000262,서라벌대학교,경북,사립,전문대학,0,6000,0,6000,3334747.65,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000380,선린대학교,경북,사립,전문대학,0,13000,0,13000,11836232.26,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000547,성운대학교,경북,사립,전문대학,650,53800,0,54450,7230404.73,0.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000338,안동과학대학교,경북,사립,전문대학,0,13882.942,0,13882.942,12448700.55,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000257,영남외국어대학,경북,사립,전문대학,0,35740,0,35740,2046131.5,1.7,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000381,포항대학교,경북,사립,전문대학,0,48592,0,48592,9010421.179,0.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000522,호산대학교,경북,사립,전문대학,0,83000,0,83000,10053740.7,0.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000267,광주보건대학교,광주,사립,전문대학,0,33900,0,33900,18629463.2,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000273,기독간호대학교,광주,사립,전문대학,0,114500,0,114500,3191946.69,3.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000297,동강대학교,광주,사립,전문대학,0,27570,0,27570,12682220.85,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000320,서영대학교,광주,사립,전문대학,0,21500,0,21500,26886583.35,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000366,조선간호대학교,광주,사립,전문대학,0,11000,0,11000,3759795,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000365,조선이공대학교,광주,사립,전문대학,0,49000,0,49000,15995474.98,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000263,계명문화대학교,대구,사립,전문대학,0,983887.97,0,983887.97,25582938.8,3.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000280,대구공업대학교,대구,사립,전문대학,0,100000,0,100000,8377818.435,1.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000283,대구과학대학교,대구,사립,전문대학,0,255000,0,255000,23276943.74,1.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000281,대구보건대학교,대구,사립,전문대학,0,20000,0,20000,40137561.24,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000282,수성대학교,대구,사립,전문대학,0,30000,0,30000,18406231.96,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000346,영남이공대학교,대구,사립,전문대학,0,100000,0,100000,33041282.68,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000349,영진전문대학교,대구,사립,전문대학,0,134210,0,134210,40367834.39,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000376,대덕대학교,대전,사립,전문대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2022,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,0,100000,0,100000,22419509.13,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000288,대전보건대학교,대전,사립,전문대학,0,120000,0,120000,26735465.83,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000289,우송정보대학,대전,사립,전문대학,0,802000,0,802000,19397369.04,4.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000253,경남정보대학교,부산,사립,전문대학,472800,50000,0,522800,34328391.37,1.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000284,대동대학교,부산,사립,전문대학,0,29000,0,29000,8604915.334,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000303,동의과학대학교,부산,사립,전문대학,0,110000,0,110000,24260349.8,0.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000304,동주대학교,부산,사립,전문대학,0,7000,0,7000,13856499,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000313,부산경상대학교,부산,사립,전문대학,0,35000,0,35000,12774847.7,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,0,25500,0,25500,17697278.54,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000314,부산여자대학교,부산,사립,전문대학,0,71090,0,71090,12568537.12,0.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000388,부산예술대학교,부산,사립,전문대학,25000,15745,0,40745,3411277.29,1.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000300,동양미래대학교,서울,사립,전문대학,0,1570000,0,1570000,37053749.96,4.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000307,명지전문대학,서울,사립,전문대학,0,104710,0,104710,40844494.83,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000310,배화여자대학교,서울,사립,전문대학,40000,12000,0,52000,15207010.65,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,0,386680,0,386680,7438443.56,5.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,3560,24500,0,28060,5764145.913,0.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000324,서일대학교,서울,사립,전문대학,0,110000,0,110000,33622675.92,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,0,40000,0,40000,17462562.62,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000356,인덕대학교,서울,사립,전문대학,0,35726,0,35726,36508082.62,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000384,한양여자대학교,서울,사립,전문대학,0,1283661,0,1283661,40166357.99,3.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000353,한국영상대학교,세종,사립,전문대학,0,116000,0,116000,18357494.04,0.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000352,울산과학대학교,울산,사립,전문대학,11500,1100000,0,1111500,31252228.44,3.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,0,12116,0,12116,15774560.42,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000261,경인여자대학교,인천,사립,전문대학,27592.209,50000,0,77592.209,24368556.98,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000292,인천재능대학교,인천,사립,전문대학,0,20000,0,20000,18345148.18,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,0,1689440,0,1689440,44323054.77,3.8,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000272,고구려대학교,전남,사립,전문대학,0,26000,0,26000,5683897.46,0.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000266,광양보건대학교,전남,사립,전문대학,0,0,0,0,932283.34,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000532,동아보건대학교,전남,사립,전문대학,500000,121000,0,621000,6000555.381,10.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000308,목포과학대학교,전남,사립,전문대학,0,55000,0,55000,12800919.42,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000331,순천제일대학교,전남,사립,전문대학,0,15600,0,15600,13302905.99,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000360,전남과학대학교,전남,사립,전문대학,0,60000,0,60000,16520143.36,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000332,청암대학교,전남,사립,전문대학,0,25000,0,25000,12706362.74,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000546,한영대학교,전남,사립,전문대학,11150,115000,0,126150,7517157.35,1.7,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000250,군산간호대학교,전북,사립,전문대학,0,159,0,159,7263544,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000270,군장대학교,전북,사립,전문대학,0,37000,0,37000,9506394.338,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000311,백제예술대학교,전북,사립,전문대학,0,23000,0,23000,7399856.024,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000354,원광보건대학교,전북,사립,전문대학,0,170000,0,170000,24410556.85,0.7,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000362,전북과학대학교,전북,사립,전문대학,3160.82,272000,0,275160.82,8849714.255,3.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000274,전주기전대학,전북,사립,전문대학,0,22481,0,22481,8766672.05,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000361,전주비전대학교,전북,사립,전문대학,20000,50000,0,70000,18992661.51,0.4,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000363,제주관광대학교,제주,사립,전문대학,0,7000,0,7000,7112088.923,0.1,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000382,제주한라대학교,제주,사립,전문대학,0,7718,0,7718,23241927.78,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,50000,0,50000,28243050.64,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000335,신성대학교,충남,사립,전문대학,49200,185300,0,234500,18742198.11,1.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,174000,328479,0,502479,4332590,11.6,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000529,연암대학교,충남,사립,전문대학,5009765.68,731475.93,735002.127,6476243.737,6572986.03,98.5,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000386,혜전대학교,충남,사립,전문대학,7000,38700,0,45700,13966081.06,0.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000271,강동대학교,충북,사립,전문대학,0,41267,0,41267,17191713.96,0.2,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000286,대원대학교,충북,사립,전문대학,0,150000,0,150000,11449023.16,1.3,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,0,5000,0,5000,14052148.28,0,1,Y,2026-08-15T06:50:35.100Z
2022,junior-college,0000377,충청대학교,충북,사립,전문대학,0,320000,0,320000,18752478.79,1.7,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000513,가톨릭관동대학교,강원,사립,대학,1000,2410000,0,2411000,44582325.32,5.4,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000041,경동대학교,강원,사립,대학,0,1798911.62,0,1798911.62,60122238.97,3,4,Y,2026-08-15T06:50:35.100Z
2023,university,0000086,상지대학교,강원,사립,대학,0,2860858.62,0,2860858.62,46321417.26,6.2,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000147,한라대학교,강원,사립,대학,537000,1360537,1140000,3037537,19822809.62,15.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000148,한림대학교,강원,사립,대학,49251564.81,9077367.67,200820.101,58529752.58100001,59955174.16,97.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000044,가천대학교,경기,사립,대학,0,6610000,0,6610000,188602327.6,3.5,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000034,가톨릭대학교,경기,사립,대학,52782492.21,7430074.18,0,60212566.39,89776142.68,67.1,3,Y,2026-08-15T06:50:35.100Z
2023,university,0000036,강남대학교,경기,사립,대학,0,420000,0,420000,50169873.4,0.8,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000039,경기대학교,경기,사립,대학,0,60000,0,60000,116511535.5,0.1,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000060,단국대학교,경기,사립,대학,0,12801069,0,12801069,222137032.3,5.8,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000068,대진대학교,경기,사립,대학,114460,3901616,0,4016076,54285619.69,7.4,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000078,루터대학교,경기,사립,대학,910306.378,176463.88,0,1086770.258,2423709.73,44.8,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000079,명지대학교,경기,사립,대학,0,100000,0,100000,128887718.2,0.1,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000090,서울신학대학교,경기,사립,대학,1000,1252858.5,0,1253858.5,17601668.93,7.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000092,서울장신대학교,경기,사립,대학,2457953.35,381046.65,0,2839000,4157677.24,68.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000095,성결대학교,경기,사립,대학,109003.966,60000,0,169003.96600000001,37830809.04,0.4,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000101,수원가톨릭대학교,경기,사립,대학,3489490.2,336171,0,3825661.2,911250.05,419.8,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000102,수원대학교,경기,사립,대학,5000,190000,0,195000,67322387.4,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000509,신한대학교,경기,사립,대학,900000,0,0,900000,55944820.98,1.6,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000558,아신대학교,경기,사립,대학,593.376,250000,0,250593.376,5423448.34,4.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000108,아주대학교,경기,사립,대학,1608235.348,10110594.65,0,11718829.998,126332540.9,9.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000109,안양대학교,경기,사립,대학,0,250000,0,250000,37602240.1,0.7,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000115,용인대학교,경기,사립,대학,0,288000,0,288000,46149273,0.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000130,중앙승가대학교,경기,사립,대학,1501380.46,218619.54,0,1720000,556225.69,309.2,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000139,차의과학대학교,경기,사립,대학,0,5898418.7,0,5898418.7,28921760.21,20.4,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000136,칼빈대학교,경기,사립,대학,0,224822.45,0,224822.45,13359057.84,1.7,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000138,평택대학교,경기,사립,대학,0,1201523,0,1201523,26001282.18,4.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000562,한국공학대학교,경기,사립,대학,771000,3091000,0,3862000,60865635.62,6.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000144,한국항공대학교,경기,사립,대학,1291900,2163847.34,0,3455747.34,38195169.2,9,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000151,한세대학교,경기,사립,대학,8228,1508176.4,0,1516404.4,23046639.84,6.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000152,한신대학교,경기,사립,대학,454296,542804,0,997100,38504388.01,2.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000156,협성대학교,경기,사립,대학,0,61000,0,61000,29082962.91,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000567,화성의과학대학교,경기,사립,대학,3394274.645,391300,0,3785574.645,2760569.24,137.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000032,가야대학교,경남,사립,대학,0,142256,0,142256,12007894.72,1.2,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000040,경남대학교,경남,사립,대학,0,1640000,0,1640000,64813106.01,2.5,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000167,부산장신대학교,경남,사립,대학,15000,140000,0,155000,1937504.37,8,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,,2,N,2026-08-15T06:50:35.100Z
2023,university,0000122,인제대학교,경남,사립,대학,4429736.784,12674797.73,0,17104534.514,63450977.27,27,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000193,창신대학교,경남,사립,대학,300000,760157.47,0,1060157.47,13079137.89,8.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,1,N,2026-08-15T06:50:35.100Z
2023,university,0000188,경운대학교,경북,사립,대학,0,417000,0,417000,34261725.17,1.2,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000045,경일대학교,경북,사립,대학,0,490000,0,490000,47554682.99,1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000046,경주대학교,경북,사립,대학,0,0,0,0,5359488.52,0,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000185,김천대학교,경북,사립,대학,829948.09,1370051.91,0,2200000,16730773.71,13.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000063,대구가톨릭대학교,경북,사립,대학,0,4585760.81,0,4585760.81,84516040.54,5.4,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000061,대구대학교,경북,사립,대학,0,63080,0,63080,115422609.3,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000062,대구예술대학교,경북,사립,대학,0,30000,0,30000,3277671.86,0.9,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000042,대구한의대학교,경북,사립,대학,0,340000,0,340000,48290502.51,0.7,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000065,대신대학교,경북,사립,대학,450000,240000,0,690000,3523074.22,19.6,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000076,동양대학교,경북,사립,대학,0,376782.721,0,376782.721,27614029.14,1.4,2,Y,2026-08-15T06:50:35.100Z
2023,university,0000111,영남대학교,경북,사립,대학,0,5551599,0,5551599,169931656.2,3.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000112,영남신학대학교,경북,사립,대학,30000,260000,0,290000,3624403.667,8,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000119,위덕대학교,경북,사립,대학,0,1150000,0,1150000,16234536.86,7.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000140,포항공과대학교,경북,사립,대학,61320482.5,5189334.502,5644325,72154142.002,26820883.37,269,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000146,한동대학교,경북,사립,대학,395448.005,2429551.995,0,2825000,31441856.47,9,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000052,광신대학교,광주,사립,대학,1487225.716,367728.27,0,1854953.986,5377221.75,34.5,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000176,광주대학교,광주,사립,대학,0,1250000,0,1250000,37543726.64,3.3,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000055,광주여자대학교,광주,사립,대학,5000,155000,0,160000,22747680.49,0.7,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000162,남부대학교,광주,사립,대학,0,200000,0,200000,18989062.48,1.1,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000187,송원대학교,광주,사립,대학,0,750000,50000,800000,17803698.27,4.5,1,Y,2026-08-15T06:50:35.100Z
2023,university,0000127,조선대학교,광주,사립,대학,0,1020000,0,1020000,137839890.7,0.7,1,Y,2026-08-15T06:50:35.100Z
