school_code_std,school_name,main_branch,school_type,establishment,road_address,lot_address,sido,sigungu,lng,lat,geocoded_at
0000155,영산선학대학교,본교,대학교,사립,전남광주통합특별시 영광군 백수읍 성지로 1357 (길용리),전남광주통합특별시 영광군 백수읍 길용리 771-2,전남광주통합특별시,영광군,126.44158484159215,35.32655559384011,2026-08-01T20:12:16.527Z
0000517,영진전문대학교,본교,전문대학,사립,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",대구광역시 북구 복현동 218,대구광역시,북구,128.62192617680626,35.89674057607597,2026-08-01T20:12:16.527Z
0000228,예수대학교,본교,대학교,사립,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교)",전북특별자치도 전주시 완산구 중화산동1가 168-1,전라북도,전주시,127.13417766218997,35.81569174457272,2026-08-01T20:12:16.527Z
0000218,예원예술대학교,본교,대학교,사립,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교)",전북특별자치도 임실군 신평면 창인리 271,전라북도,임실군,127.27094947251089,35.64689670083379,2026-08-01T20:12:16.527Z
0000219,예원예술대학교,제2캠퍼스,대학교,사립,경기도 양주시 은현면 예원대학로 56,경기도 양주시 은현면 용암리 784-13,경기도,양주시,127.0357335470958,37.845567481624165,2026-08-01T20:12:16.527Z
0002653,오산대학교,본교,전문대학,사립,"경기도 오산시 청학로 45 (청학동, 오산대학)",경기도 오산시 청학동 17,경기도,오산시,127.05830550329898,37.156429283505894,2026-08-01T20:12:16.527Z
0000156,용인대학교,본교,대학교,사립,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",경기도 용인시 처인구 삼가동 470,경기도,용인시,127.16950139511307,37.22577402356981,2026-08-01T20:12:16.527Z
0000520,용인예술과학대학교,본교,전문대학,사립,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학교)",경기도 용인시 처인구 마평동 961,경기도,용인시,127.21817095165561,37.22921953455622,2026-08-01T20:12:16.527Z
0000157,우석대학교,본교,대학교,사립,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교)",전북특별자치도 완주군 삼례읍 후정리 490,전라북도,완주군,127.06931446461982,35.91328749208547,2026-08-01T20:12:16.527Z
0000240,우송대학교,본교,대학교,사립,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학)",대전광역시 동구 자양동 155-3,대전광역시,동구,127.44646700149981,36.33813494441309,2026-08-01T20:12:16.527Z
0000452,우송정보대학,본교,전문대학,사립,대전광역시 동구 백룡로 59(자양동 101-17) 우송정보대학,대전광역시 동구 자양동 17-2,대전광역시,동구,127.45310943433697,36.33595743645146,2026-08-01T20:12:16.527Z
0000250,울산과학기술원,본교,대학교,특별법법인,"울산광역시 울주군 언양읍 유니스트길 50 (반연리, 울산과학기술원)",울산광역시 울주군 언양읍 반연리 산 69-3,울산광역시,울주군,129.18795051780586,35.57676321015778,2026-08-01T20:12:16.527Z
0000521,울산과학대학교,본교,전문대학,사립,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",울산광역시 동구 화정동 74,울산광역시,동구,129.41746094303588,35.49813342222672,2026-08-01T20:12:16.527Z
0000158,울산대학교,본교,대학교,사립,"울산광역시 남구 대학로 93 (무거동, 울산대학교)",울산광역시 남구 무거동 759,울산광역시,남구,129.25807264994955,35.54641540065637,2026-08-01T20:12:16.527Z
0000568,웅지세무대학교,본교,전문대학,사립,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",경기도 파주시 탄현면 금승리 536-2,경기도,파주시,126.73572454876272,37.81874357699393,2026-08-01T20:12:16.527Z
0000159,원광대학교,본교,대학교,사립,전북특별자치도 익산시 익산대로 460 (신동),전북특별자치도 익산시 신동 272,전북특별자치도,익산시,126.96123535208517,35.96664207915565,2026-08-01T20:12:16.527Z
0000160,위덕대학교,본교,대학교,사립,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교)",경상북도 경주시 강동면 유금리 525,경상북도,경주시,129.28417542015836,36.01188063808809,2026-08-01T20:12:16.527Z
0000154,유원대학교,본교,대학교,사립,충청북도 영동군 영동읍 대학로 310,충청북도 영동군 영동읍 설계리 54,충청북도,영동군,127.79783812635196,36.1929699906805,2026-08-01T20:12:16.527Z
0000524,유한대학교,본교,전문대학,사립,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학)",경기도 부천시 소사구 괴안동 185-34,경기도,부천시,126.82044403423669,37.487643376940326,2026-08-01T20:12:16.527Z
0000161,을지대학교,본교,대학교,사립,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스)",대전광역시 중구 목동 24-14,대전광역시,중구,127.40571376529162,36.33295979878167,2026-08-01T20:12:16.527Z
0000162,을지대학교,제2캠퍼스,대학교,사립,"경기도 성남시 수정구 산성대로 553 (양지동, 을지대학교)",경기도 성남시 수정구 양지동 212,경기도,성남시,127.16478422500646,37.459801381716844,2026-08-01T20:12:16.527Z
0002911,을지대학교,제3캠퍼스,대학교,사립,경기도 의정부시 동일로 712 (금오동),경기도 의정부시 금오동 489,경기도,의정부시,127.05012451782468,37.75399410163559,2026-08-01T20:12:16.527Z
0000163,이화여자대학교,본교,대학교,사립,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교)",서울특별시 서대문구 대현동 11-1,서울특별시,서대문구,126.94469567036427,37.560311865044184,2026-08-01T20:12:16.527Z
0000525,인덕대학교,본교,전문대학,사립,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학)",서울특별시 노원구 월계동 648-7,서울특별시,노원구,127.05604152528363,37.632459255768005,2026-08-01T20:12:16.527Z
0000164,인제대학교,본교,대학교,사립,"경상남도 김해시 인제로 197 (어방동, 인제대학교)",경상남도 김해시 어방동 607,경상남도,김해시,128.90190636770552,35.24848399760991,2026-08-01T20:12:16.527Z
0000166,인제대학교,제2캠퍼스,대학교,사립,"부산광역시 부산진구 복지로 75 (개금동, 백병원)",부산광역시 부산진구 개금동 633-165,부산광역시,부산진구,129.02124841973858,35.146158164750744,2026-08-01T20:12:16.527Z
0000167,인천가톨릭대학교,제2캠퍼스,대학교,사립,인천광역시 연수구 송도문화로120번길 20 (송도동) 인천가톨릭대학교,인천광역시 연수구 송도동 193-3,인천광역시,연수구,126.66350700778503,37.37262432488312,2026-08-01T20:12:16.527Z
0000168,인천가톨릭대학교,본교,대학교,사립,"인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리, 인천가톨릭대학교)",인천광역시 강화군 양도면 도장리 495,인천광역시,강화군,126.44660576107611,37.65739205105163,2026-08-01T20:12:16.527Z
0002660,인천대학교,본교,대학교,국립대법인,"인천광역시 연수구 아카데미로 119 (송도동, 인천대학교)",인천광역시 연수구 송도동 12-1,인천광역시,연수구,126.63251429718152,37.37803467293007,2026-08-01T20:12:16.527Z
0002654,인하공업전문대학,본교,전문대학,사립,"인천광역시 미추홀구 인하로 100 (용현동, 인하대,인하공전,정석항공고) 인하공업전문대학",인천광역시 미추홀구 용현동 703,인천광역시,미추홀구,126.65882410888811,37.447782658192054,2026-08-01T20:12:16.527Z
0000169,인하대학교,본교,대학교,사립,인천광역시 미추홀구 인하로 100(용현동) 인하대학교,인천광역시 미추홀구 용현동 253-4,인천광역시,미추홀구,126.65015810056178,37.44963903501953,2026-08-01T20:12:16.527Z
0000170,장로회신학대학교,본교,대학교,사립,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교)",서울특별시 광진구 광장동 353,서울특별시,광진구,127.10489916115168,37.54933881597185,2026-08-01T20:12:16.527Z
0000527,장안대학교,본교,전문대학,사립,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학)",경기도 화성시 효행구 봉담읍 상리 460,경기도,화성시,126.94747108002795,37.21299057590613,2026-08-01T20:12:16.527Z
0000529,전남과학대학교,본교,전문대학,사립,전남광주통합특별시 곡성군 옥과면 대학로 113 (옥과리),전남광주통합특별시 곡성군 옥과면 옥과리 285,전남광주통합특별시,곡성군,127.13202044439622,35.276526708818025,2026-08-01T20:12:16.527Z
0000023,전남대학교,본교,대학교,국립,전남광주통합특별시 북구 용봉로 77 (용봉동),전남광주통합특별시 북구 용봉동 300,전남광주통합특별시,북구,126.91092009095902,35.18080143899947,2026-08-01T20:12:16.527Z
0000024,전남대학교,제2캠퍼스,대학교,국립,"전남광주통합특별시 여수시 대학로 50 (둔덕동, 전남대학교여수캠퍼스)",전남광주통합특별시 여수시 둔덕동 산 96-1,전남광주통합특별시,여수시,127.69701646351936,34.77511245799433,2026-08-01T20:12:16.527Z
0000531,전북과학대학교,본교,전문대학,사립,전북특별자치도 정읍시 정읍사로 509 (시기동),전북특별자치도 정읍시 신월동 산 31-4,전북특별자치도,정읍시,126.86074315411582,35.54698608355048,2026-08-01T20:12:16.527Z
0000025,전북대학교,본교,대학교,국립,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",전북특별자치도 전주시 덕진구 덕진동1가 664-14,전라북도,전주시,127.12851749764269,35.84631373088983,2026-08-01T20:12:16.527Z
0000437,전주기전대학,본교,전문대학,사립,"전라북도 전주시 완산구 전주천서로 267 (중화산동1가, 전주기전대학)",전북특별자치도 전주시 완산구 중화산동1가 188-12,전라북도,전주시,127.13635845006684,35.81704619841441,2026-08-01T20:12:16.527Z
0000171,전주대학교,본교,대학교,사립,전북특별자치도 전주시 완산구 천잠로 303 (효자동2가),전북특별자치도 전주시 완산구 효자동3가 1203,전북특별자치도,전주시,127.08501643339355,35.81709253287511,2026-08-01T20:12:16.527Z
0000530,전주비전대학교,본교,전문대학,사립,"전라북도 전주시 완산구 천잠로 235 (효자동2가, 전주비전대학)",전북특별자치도 전주시 완산구 효자동2가 1070,전라북도,전주시,127.09190455810663,35.80884372563773,2026-08-01T20:12:16.527Z
0000532,제주관광대학교,본교,전문대학,사립,"제주특별자치도 제주시 애월읍 평화로 2715 (광령리, 제주관광대학)",제주특별자치도 제주시 애월읍 광령리 2615,제주특별자치도,제주시,126.43453417534579,33.44705578176624,2026-08-01T20:12:16.527Z
0000248,제주국제대학교,본교,대학교,사립,제주특별자치도 제주시 516로 2870 (영평동),제주특별자치도 제주시 영평동 2235,제주특별자치도,제주시,126.57013518106243,33.44125106496836,2026-08-01T20:12:16.527Z
0000027,제주대학교,본교,대학교,국립,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",제주특별자치도 제주시 아라일동 1,제주특별자치도,제주시,126.56196914244602,33.455833798132986,2026-08-01T20:12:16.527Z
0002655,제주한라대학교,본교,전문대학,사립,"제주특별자치도 제주시 한라대학로 38 (노형동, 제주한라대학)",제주특별자치도 제주시 노형동 1534,제주특별자치도,제주시,126.47486627457468,33.477164895094475,2026-08-01T20:12:16.527Z
0002974,조선간호대학교,본교,전문대학,사립,전남광주통합특별시 동구 조선대2길 70(서석동) 조선간호대학교,전남광주통합특별시 동구 서석동 280,전남광주통합특별시,동구,126.92879136841074,35.13780185813428,2026-08-01T20:12:16.527Z
0000172,조선대학교,본교,대학교,사립,전남광주통합특별시 동구 조선대길 146(서석동),전남광주통합특별시 동구 서석동 375,전남광주통합특별시,동구,126.93470435417558,35.142739608731404,2026-08-01T20:12:16.527Z
0000534,조선이공대학교,본교,전문대학,사립,전남광주통합특별시 동구 조선이공대길 11(서석동) 조선이공대학교,전남광주통합특별시 동구 서석동 240,전남광주통합특별시,동구,126.93165801696296,35.139819632074136,2026-08-01T20:12:16.527Z
0000173,중부대학교,본교,대학교,사립,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교)",충청남도 금산군 추부면 마전리 755,충청남도,금산군,127.44859455856772,36.19314699250299,2026-08-01T20:12:16.527Z
0000174,중앙대학교,제2캠퍼스,대학교,사립,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교)",경기도 안성시 대덕면 내리 10-1,경기도,안성시,127.23125366210766,37.00330598113146,2026-08-01T20:12:16.527Z
0000175,중앙대학교,본교,대학교,사립,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",서울특별시 동작구 흑석동 221,서울특별시,동작구,126.95626212046739,37.50264386285164,2026-08-01T20:12:16.527Z
0000177,중앙승가대학교,본교,대학교,사립,경기도 김포시 승가로 123 (풍무동),경기도 김포시 풍무동 671-1,경기도,김포시,126.70573305871851,37.60418610674748,2026-08-01T20:12:16.527Z
0000239,중원대학교,본교,대학교,사립,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",충청북도 괴산군 괴산읍 동부리 5,충청북도,괴산군,127.79743750352229,36.82012096035326,2026-08-01T20:12:16.527Z
0000539,진주보건대학교,본교,전문대학,사립,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",경상남도 진주시 유곡동 160,경상남도,진주시,128.0680326304805,35.197489396010766,2026-08-01T20:12:16.527Z
0000187,차의과학대학교,본교,대학교,사립,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교",경기도 포천시 동교동 198-1,경기도,포천시,127.13772629327751,37.85705809678533,2026-08-01T20:12:16.527Z
0000249,창신대학교,본교,대학교,사립,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학)",경상남도 창원시 마산회원구 합성동 1,경상남도,창원시,128.60033408920586,35.24491111824501,2026-08-01T20:12:16.527Z
0000542,창원문성대학교,본교,전문대학,사립,경상남도 창원시 성산구 충혼로 91(두대동),경상남도 창원시 성산구 두대동 산 65-8,경상남도,창원시,128.66025040880828,35.23224698347177,2026-08-01T20:12:16.527Z
0000544,청강문화산업대학교,본교,전문대학,사립,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",경기도 이천시 마장면 해월리 33,경기도,이천시,127.35667773822395,37.20635278008335,2026-08-01T20:12:16.527Z
0002656,청암대학교,본교,전문대학,사립,"전남광주통합특별시 순천시 녹색로 1641 (덕월동, 순천청암대학)",전남광주통합특별시 순천시 덕월동 340-1,전남광주통합특별시,순천시,127.49023037298689,34.928529100767676,2026-08-01T20:12:16.527Z
0000179,청주대학교,본교,대학교,사립,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",충청북도 청주시 청원구 우암동 213,충청북도,청주시,127.49269063482234,36.65173970052292,2026-08-01T20:12:16.527Z
0000246,초당대학교,본교,대학교,사립,"전남광주통합특별시 무안군 무안읍 무안로 380 (성남리, 초당대학교)",전남광주통합특별시 무안군 무안읍 성남리 419,전남광주통합특별시,무안군,126.4761514739618,34.97692637375833,2026-08-01T20:12:16.527Z
0000180,총신대학교,본교,대학교,사립,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",서울특별시 동작구 사당동 200-1,서울특별시,동작구,126.96680545296292,37.488050362223575,2026-08-01T20:12:16.527Z
0000181,추계예술대학교,본교,대학교,사립,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교)",서울특별시 서대문구 북아현동 190-1,서울특별시,서대문구,126.95387922093033,37.56257201091894,2026-08-01T20:12:16.527Z
0000545,춘해보건대학교,본교,전문대학,사립,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",울산광역시 울주군 웅촌면 곡천리 677,울산광역시,울주군,129.19752458833574,35.458304214724556,2026-08-01T20:12:16.527Z
0000029,충남대학교,본교,대학교,국립,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",대전광역시 유성구 궁동 220,대전광역시,유성구,127.34648423837936,36.36579703809197,2026-08-01T20:12:16.527Z
0002657,충남도립대학교,본교,전문대학,공립,"충청남도 청양군 청양읍 학사길 55 (벽천리, 충남도립대학교)",충청남도 청양군 청양읍 벽천리 89-7,충청남도,청양군,126.80178353419623,36.43819162609552,2026-08-01T20:12:16.527Z
0000030,충북대학교,본교,대학교,국립,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",충청북도 청주시 서원구 개신동 12,충청북도,청주시,127.45934061503979,36.62818573805973,2026-08-01T20:12:16.527Z
0000406,충북도립대학교,본교,전문대학,공립,충청북도 옥천군 옥천읍 대학길 15 (문정리),충청북도 옥천군 옥천읍 금구리 40-1,충청북도,옥천군,127.5721387666993,36.299999463456544,2026-08-01T20:12:16.527Z
0000536,충북보건과학대학교,본교,전문대학,사립,"충청북도 청주시 청원구 내수읍 덕암길 10 (덕암리, 충북보건과학대학교)",충청북도 청주시 청원구 내수읍 덕암리 669,충청북도,청주시,127.55278636949394,36.701750719110336,2026-08-01T20:12:16.527Z
0000547,충청대학교,본교,전문대학,사립,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학)",충청북도 청주시 흥덕구 강내면 월곡리 301-3,충청북도,청주시,127.36714047109719,36.62148509829987,2026-08-01T20:12:16.527Z
0000184,칼빈대학교,본교,대학교,사립,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교)",경기도 용인시 기흥구 마북동 산 11-1,경기도,용인시,127.12941107340706,37.30536278889019,2026-08-01T20:12:16.527Z
0000186,평택대학교,본교,대학교,사립,"경기도 평택시 서동대로 3825 (용이동, 평택대학교)",경기도 평택시 용이동 605,경기도,평택시,127.13192141689467,36.995107013777584,2026-08-01T20:12:16.527Z
0000188,포항공과대학교,본교,대학교,사립,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교)",경상북도 포항시 남구 지곡동 산 260-1,경상북도,포항시,129.3208153025875,36.01718170263163,2026-08-01T20:12:16.527Z
0002658,포항대학교,본교,전문대학,사립,경상북도 포항시 북구 흥해읍 포항대학로 7,경상북도 포항시 북구 흥해읍 죽천리 산 63,경상북도,포항시,129.41095185042602,36.08723664597493,2026-08-01T20:12:16.527Z
0000037,한경국립대학교,본교,대학교,국립,"경기도 안성시 중앙로 327 (석정동, 한경대학교)",경기도 안성시 석정동 336,경기도,안성시,127.26582798433265,37.01173860274237,2026-08-01T20:12:16.527Z
0000578,한국골프과학기술대학교,본교,전문대학,사립,강원특별자치도 횡성군 우천면 하대5길 109 한국골프과학기술대학교,강원특별자치도 횡성군 우천면 하대리 281-1,강원특별자치도,횡성군,128.0766756288387,37.46715388098644,2026-08-01T20:12:16.527Z
0000247,한국공학대학교,본교,대학교,사립,경기도 시흥시 산기대학로 237 (정왕동),경기도 시흥시 정왕동 2121-1,경기도,시흥시,126.73362460073025,37.34068595961445,2026-08-01T20:12:16.527Z
0000374,한국과학기술원,본교,대학교,특별법법인,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",대전광역시 유성구 구성동 23,대전광역시,유성구,127.36030146141235,36.36620895353134,2026-08-01T20:12:16.527Z
0000565,한국관광대학교,본교,전문대학,사립,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학)",경기도 이천시 신둔면 고척리 363-10,경기도,이천시,127.37683612825899,37.28332937995454,2026-08-01T20:12:16.527Z
0000031,한국교원대학교,본교,대학교,국립,"충청북도 청주시 흥덕구 강내면 태성탑연로 250 (다락리, 한국교원대학교)",충청북도 청주시 흥덕구 강내면 월탄리 6,충청북도,청주시,127.35858397915685,36.607608253616306,2026-08-01T20:12:16.527Z
0000189,한국기술교육대학교,본교,대학교,사립,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교)",충청남도 천안시 동남구 병천면 가전리 307,충청남도,천안시,127.28121941950931,36.76301618591532,2026-08-01T20:12:16.527Z
0003019,한국농수산대학교,본교,전문대학,특별법국립,전라북도 전주시 덕진구 콩쥐팥쥐로 1515(중동),전북특별자치도 전주시 덕진구 중동 837,전라북도,전주시,127.06936808869852,35.82610245960102,2026-08-01T20:12:16.527Z
0000191,한국성서대학교,본교,대학교,사립,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교)",서울특별시 노원구 상계동 205-4,서울특별시,노원구,127.06374723628883,37.648946554847186,2026-08-01T20:12:16.527Z
0000570,한국승강기대학교,본교,전문대학,사립,"경상남도 거창군 거창읍 운정1길 120 (송정리, 한국승강기대학)",경상남도 거창군 거창읍 송정리 700,경상남도,거창군,127.89667893285079,35.67472558171117,2026-08-01T20:12:16.527Z
0003139,한국에너지공과대학교,본교,대학교,특별법법인,전남광주통합특별시 나주시 켄텍길 21(빛가람동),전남광주통합특별시 나주시 빛가람동 908-1,전남광주통합특별시,나주시,126.80334672760002,35.01057344610669,2026-08-01T20:12:16.527Z
0000522,한국영상대학교,본교,전문대학,사립,"세종특별자치시 장군면 대학길 300 (금암리, 한국영상대학)",세종특별자치시  장군면 금암리 180-1,세종특별자치시,장군,127.20924043113737,36.46355568744103,2026-08-01T20:12:16.527Z
0000192,한국외국어대학교,본교,대학교,사립,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교)",서울특별시 동대문구 이문동 270-1,서울특별시,동대문구,127.05831344541863,37.597275776120796,2026-08-01T20:12:16.527Z
0003022,한국전통문화대학교,본교,대학교,특별법국립,"충청남도 부여군 규암면 백제문로 367 (합정리, 한국전통문화대학교)",충청남도 부여군 규암면 합정리 619,충청남도,부여군,126.89605477601376,36.30891139428198,2026-08-01T20:12:16.527Z
0000032,한국체육대학교,본교,대학교,국립,"서울특별시 송파구 양재대로 1239 (방이동, 한국체육대학교)",서울특별시 송파구 방이동 88-15,서울특별시,송파구,127.12971904255238,37.51848826937996,2026-08-01T20:12:16.527Z
0000182,한국침례신학대학교,본교,대학교,사립,"대전광역시 유성구 북유성대로 190 (하기동, 침례신학대학)",대전광역시 유성구 하기동 산 15-3,대전광역시,유성구,127.32541395965139,36.385218196079165,2026-08-01T20:12:16.527Z
0000194,한국항공대학교,본교,대학교,사립,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교)",경기도 고양시 덕양구 현천동 247-3,경기도,고양시,126.86487857325409,37.597551568056076,2026-08-01T20:12:16.527Z
0000195,한남대학교,본교,대학교,사립,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교)",대전광역시 대덕구 오정동 133,대전광역시,대덕구,127.42362043036286,36.353760312602276,2026-08-01T20:12:16.527Z
0000196,한동대학교,본교,대학교,사립,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교)",경상북도 포항시 북구 흥해읍 남송리 3,경상북도,포항시,129.39145654941086,36.10436583418359,2026-08-01T20:12:16.527Z
0000197,한라대학교,본교,대학교,사립,강원특별자치도 원주시 흥업면 한라대길 28,강원특별자치도 원주시 흥업면 흥업리 980,강원특별자치도,원주시,127.910975719525,37.30200342945968,2026-08-01T20:12:16.527Z
0000198,한림대학교,본교,대학교,사립,강원특별자치도 춘천시 한림대학길 1 (옥천동),강원특별자치도 춘천시 후평동 671,강원특별자치도,춘천시,127.74083851563216,37.887574603363454,2026-08-01T20:12:16.527Z
0000553,한림성심대학교,본교,전문대학,사립,강원특별자치도 춘천시 동면 장학길 48,강원특별자치도 춘천시 동면 장학리 산 37-17,강원특별자치도,춘천시,127.75643538542184,37.89943516254935,2026-08-01T20:12:16.527Z
0000199,한서대학교,본교,대학교,사립,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교)",충청남도 서산시 해미면 대곡리 337,충청남도,서산시,126.58620822302022,36.691561097845046,2026-08-01T20:12:16.527Z
0000200,한성대학교,본교,대학교,사립,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",서울특별시 성북구 삼선동2가 389,서울특별시,성북구,127.00955740519694,37.58302810469169,2026-08-01T20:12:16.527Z
0000201,한세대학교,본교,대학교,사립,경기도 군포시 한세로 30 (당정동),경기도 군포시 당정동 964-3,경기도,군포시,126.95295210694965,37.34538987329651,2026-08-01T20:12:16.527Z
0000202,한신대학교,본교,대학교,사립,"경기도 오산시 한신대길 137 (양산동, 한신대학교)",경기도 오산시 양산동 469-2,경기도,오산시,127.01893995039667,37.19529191893011,2026-08-01T20:12:16.527Z
0000203,한양대학교,본교,대학교,사립,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교)",서울특별시 성동구 사근동 110,서울특별시,성동구,127.04469998943848,37.55839107944937,2026-08-01T20:12:16.527Z
0000204,한양대학교(ERICA),분교,대학교,사립,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교)",경기도 안산시 상록구 사동 1271,경기도,안산시,126.83326769771159,37.30045010797498,2026-08-01T20:12:16.527Z
0000554,한양여자대학교,본교,전문대학,사립,"서울특별시 성동구 살곶이길 200 (사근동, 한양여자대학)",서울특별시 성동구 사근동 110,서울특별시,성동구,127.0499952545277,37.55913764590071,2026-08-01T20:12:16.527Z
0000555,한영대학교,본교,전문대학,사립,"전남광주통합특별시 여수시 장군산길 18-43 (여서동, 한영대학)",전남광주통합특별시 여수시 여서동 61,전남광주통합특별시,여수시,127.71488749135193,34.75371367497907,2026-08-01T20:12:16.527Z
0000206,한일장신대학교,본교,대학교,사립,전북특별자치도 완주군 상관면 왜목로 726-15,전북특별자치도 완주군 상관면 신리 694-1,전북특별자치도,완주군,127.20629177885621,35.762630588124765,2026-08-01T20:12:16.527Z
0000207,협성대학교,본교,대학교,사립,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교)",경기도 화성시 효행구 봉담읍 상리 14-1,경기도,화성시,126.9526971366229,37.21246331033452,2026-08-01T20:12:16.527Z
0000556,혜전대학교,본교,전문대학,사립,충청남도 홍성군 홍성읍 대학1길 19,충청남도 홍성군 홍성읍 남장리 392-1,충청남도,홍성군,126.65916996345385,36.579785957367434,2026-08-01T20:12:16.527Z
0000208,호남대학교,본교,대학교,사립,"전남광주통합특별시 광산구 호남대길 120 (서봉동, 호남대학본부)",전남광주통합특별시 광산구 서봉동 61-1,전남광주통합특별시,광산구,126.76507024556713,35.14997796045883,2026-08-01T20:12:16.527Z
0000209,호남신학대학교,본교,대학교,사립,"전남광주통합특별시 남구 제중로 77 (양림동, 호남신학대학교)",전남광주통합특별시 남구 양림동 226-5,전남광주통합특별시,남구,126.91212415237979,35.139750736851994,2026-08-01T20:12:16.527Z
0000415,호산대학교,본교,전문대학,사립,"경상북도 경산시 하양읍 대경로105길 19 (부호리, 호산대학교)",경상북도 경산시 하양읍 부호리 224-1,경상북도,경산시,128.79839382953827,35.902311565010635,2026-08-01T20:12:16.527Z
0000211,호서대학교,본교,대학교,사립,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",충청남도 아산시 배방읍 세출리 165,충청남도,아산시,127.07363781163404,36.73557742783294,2026-08-01T20:12:16.527Z
0000212,홍익대학교,본교,대학교,사립,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",서울특별시 마포구 상수동 72-1,서울특별시,마포구,126.92499020940261,37.54921750934139,2026-08-01T20:12:16.527Z
0002949,홍익대학교,제2캠퍼스,대학교,사립,"세종특별자치시 조치원읍 세종로 2639 (신안리, 홍익대학교세종캠퍼스)",세종특별자치시  조치원읍 신안리 300,,,127.28368953877165,36.62177273730191,2026-08-01T20:12:16.527Z
0000233,화성의과학대학교,본교,대학교,사립,경기도 화성시 남양읍 남양중앙로 400-5,경기도 화성시 만세구 남양읍 남양리 1483-1,경기도,화성시,126.84060685117139,37.20267024941688,2026-08-01T20:12:16.527Z
