year,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,consolidated_at
2022,대학교,국립,대학,대구,기존,0000003,경북대학교,1,28693,1167,4.07,5006,461,9.21,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대구,기존,0000048,계명대학교,1,29306,1513,5.16,4898,284,5.8,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000263,계명문화대학교,3,18677,1845,9.88,6387,537,8.41,2026-08-07T10:05:19.980Z
2022,대학교,특별법법인,대학,대구,기존,0000470,대구경북과학기술원,1,1052,29,2.76,222,17,7.66,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000280,대구공업대학교,3,4757,751,15.79,1801,249,13.83,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000283,대구과학대학교,3,14703,1322,8.99,5498,560,10.19,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,대구,기존,0000197,대구교육대학교,1,1606,42,2.62,420,26,6.19,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000281,대구보건대학교,3,25133,1752,6.97,8108,616,7.6,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000282,수성대학교,3,12711,1093,8.6,4421,421,9.52,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,3,24291,2227,9.17,8140,707,8.69,2026-08-07T10:05:19.980Z
2022,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,3,12354,739,5.98,4860,192,3.95,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,3,30637,3476,11.35,10026,1210,12.07,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,3,610,112,18.36,278,66,23.74,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,3,1997,252,12.62,756,101,13.36,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000038,건양대학교,2,8116,436,5.37,1651,137,8.3,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,3700,286,7.73,996,104,10.44,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,3,8369,1451,17.34,2685,497,18.51,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,3,13718,1407,10.26,4521,572,12.65,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000067,대전대학교,1,11959,727,6.08,2042,158,7.74,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,3,17844,1234,6.92,5262,327,6.21,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,71,10,14.08,8,0,0,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000080,목원대학교,1,9764,671,6.87,1885,155,8.22,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000081,배재대학교,1,10218,875,8.56,1989,185,9.3,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000184,우송대학교,1,12422,582,4.69,2218,102,4.6,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,3,13938,1776,12.74,4413,528,11.96,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,대전,기존,0000020,충남대학교,1,22413,937,4.18,3859,353,9.15,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,1208,75,6.21,186,7,3.76,2026-08-07T10:05:19.980Z
2022,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,4775,125,2.62,782,34,4.35,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,3,3212,360,11.21,983,132,13.43,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,대전,기존,0000145,한남대학교,1,15444,866,5.61,2928,208,7.1,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,11259,641,5.69,2079,135,6.49,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,3,28327,2386,8.42,7566,629,8.31,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000043,경성대학교,1,16076,899,5.59,2963,175,5.91,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000050,고신대학교,1,4283,412,9.62,823,128,15.55,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,3,5092,293,5.75,1418,105,7.4,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000180,동명대학교,1,10619,1230,11.58,1518,195,12.85,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000073,동서대학교,1,12871,821,6.38,2090,133,6.36,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000075,동아대학교,1,24717,1010,4.09,4388,206,4.69,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,3,17285,2464,14.26,5171,524,10.13,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000077,동의대학교,1,20322,1235,6.08,3826,259,6.77,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000569,동주대학교,3,9436,805,8.53,2725,197,7.23,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,부산,기존,0000578,부경대학교,1,21014,943,4.49,3619,309,8.54,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000082,부산가톨릭대학교,1,4352,225,5.17,764,32,4.19,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000313,부산경상대학교,3,8419,1555,18.47,3126,702,22.46,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000315,부산과학기술대학교,3,14457,1527,10.56,4538,446,9.83,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,부산,기존,0000198,부산교육대학교,1,1520,39,2.57,382,29,7.59,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,부산,기존,0000011,부산대학교,1,26611,1060,3.98,4613,342,7.41,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,부산,기존,0000411,부산디지털대학교,1,2833,407,14.37,695,108,15.54,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000314,부산여자대학교,3,6217,512,8.24,2108,213,10.1,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,기존,0000388,부산예술대학교,3,2283,441,19.32,1065,198,18.59,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000083,부산외국어대학교,1,10261,609,5.94,1455,108,7.42,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,부산,폐교,0000326,성심외국어대학,3,3717,1,0.03,0,0,0,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000106,신라대학교,1,9607,935,9.73,1422,95,6.68,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,부산,기존,0000181,영산대학교,2,7311,746,10.2,1254,170,13.56,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,부산,기존,0000564,한국폴리텍 VII 대학,3,36,11,30.56,24,10,41.67,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,부산,기존,0000497,한국폴리텍 VII 대학,3,3167,403,12.72,1049,134,12.77,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,부산,기존,0000583,한국해양대학교,1,8078,347,4.3,1494,100,6.69,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,부산,기존,0000423,화신사이버대학교,1,1694,240,14.17,544,103,18.93,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000035,감리교신학대학교,1,925,61,6.59,94,7,7.45,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000565,강서대학교,1,1913,137,7.16,338,60,17.75,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000037,건국대학교,2,32713,1098,3.36,5145,429,8.34,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000047,경희대학교,1,33980,1151,3.39,5798,537,9.26,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000408,경희사이버대학교,1,12031,2195,18.24,2833,599,21.14,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000049,고려대학교,2,35856,1392,3.88,6147,574,9.34,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000418,고려사이버대학교,1,11906,1703,14.3,2323,366,15.76,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000053,광운대학교,1,11633,464,3.99,1957,166,8.48,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000056,국민대학교,1,20917,658,3.15,3463,264,7.62,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000070,덕성여자대학교,1,6610,272,4.11,1210,140,11.57,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000071,동국대학교,2,28653,1137,3.97,5061,461,9.11,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000072,동덕여자대학교,1,8054,318,3.95,1747,201,11.51,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000300,동양미래대학교,3,29238,2179,7.45,8637,877,10.15,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000420,디지털서울문화예술대학교,1,3874,595,15.36,755,126,16.69,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000307,명지전문대학,3,28251,2419,8.56,9852,1122,11.39,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000310,배화여자대학교,3,9473,943,9.95,4158,581,13.97,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000422,사이버한국외국어대학교,1,8071,1475,18.28,1854,295,15.91,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000084,삼육대학교,1,7062,255,3.61,1224,79,6.45,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000317,삼육보건대학교,3,4727,320,6.77,1571,160,10.18,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000087,서강대학교,1,11679,432,3.7,1826,230,12.6,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000088,서경대학교,1,8623,408,4.73,1618,134,8.28,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,서울,기존,0000027,서울과학기술대학교,1,13738,533,3.88,2415,179,7.41,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,서울,기존,0000199,서울교육대학교,1,1538,83,5.4,393,52,13.23,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000069,서울기독대학교,1,497,40,8.05,68,11,16.18,2026-08-07T10:05:19.980Z
2022,대학교,국립대법인,대학,서울,기존,0000012,서울대학교,1,21286,412,1.94,3484,194,5.57,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000412,서울디지털대학교,1,12666,1687,13.32,2736,324,11.84,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000413,서울사이버대학교,1,18608,3013,16.19,4934,895,18.14,2026-08-07T10:05:19.980Z
2022,대학교,공립,대학,서울,기존,0000030,서울시립대학교,1,12035,346,2.87,1861,150,8.06,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000321,서울여자간호대학교,3,2881,114,3.96,710,65,9.15,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000091,서울여자대학교,1,8639,349,4.04,1759,202,11.48,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000324,서일대학교,3,25581,2235,8.74,8080,893,11.05,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000096,성공회대학교,1,2813,150,5.33,529,39,7.37,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000097,성균관대학교,1,25049,798,3.19,4149,404,9.74,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000098,성신여자대학교,1,10754,401,3.73,2436,249,10.22,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000100,세종대학교,1,15920,732,4.6,2879,339,11.77,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000415,세종사이버대학교,1,11501,1162,10.1,3051,450,14.75,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000103,숙명여자대학교,1,11994,397,3.31,2452,212,8.65,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000105,숭실대학교,1,19486,625,3.21,3206,263,8.2,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000419,숭실사이버대학교,1,8196,878,10.71,2299,255,11.09,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000333,숭의여자대학교,3,10205,1053,10.32,4682,691,14.76,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000110,연세대학교,2,36760,1207,3.28,5556,496,8.93,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000121,이화여자대학교,1,18994,476,2.51,3487,220,6.31,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000356,인덕대학교,3,25169,2280,9.06,7847,717,9.14,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000125,장로회신학대학교,1,816,35,4.29,155,8,5.16,2026-08-07T10:05:19.980Z
2022,기술대학,사립,대학,서울,기존,0000228,정석대학,1,46,2,4.35,17,0,0,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000129,중앙대학교,2,32241,1176,3.65,5365,516,9.62,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000133,총신대학교,1,1824,63,3.45,333,16,4.8,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000134,추계예술대학교,1,1401,77,5.5,272,27,9.93,2026-08-07T10:05:19.980Z
2022,방송통신대학,국립,대학,서울,기존,0000215,한국방송통신대학교,1,136789,28396,20.76,9073,917,10.11,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000142,한국성서대학교,1,1209,69,5.71,240,20,8.33,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000416,한국열린사이버대학교,1,6283,1120,17.83,1720,339,19.71,2026-08-07T10:05:19.980Z
2022,각종학교(대학),특별법국립,대학,서울,기존,0000471,한국예술종합학교,1,3276,66,2.01,559,8,1.43,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000143,한국외국어대학교,1,22720,912,4.01,3821,413,10.81,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,서울,기존,0000023,한국체육대학교,1,3031,69,2.28,572,16,2.8,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,서울,기존,0000478,한국폴리텍 I 대학,3,1995,309,15.49,748,155,20.72,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,서울,기존,0000477,한국폴리텍 I 대학,3,5123,673,13.14,1846,287,15.55,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000150,한성대학교,1,9484,393,4.14,1646,145,8.81,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000153,한양대학교,2,36248,1163,3.21,6077,510,8.39,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,서울,기존,0000421,한양사이버대학교,1,18279,2632,14.4,4511,702,15.56,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,서울,기존,0000384,한양여자대학교,3,23066,1740,7.54,9112,1008,11.06,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,서울,기존,0000539,한영신학대학교,1,885,105,11.86,178,29,16.29,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,세종,기존,0000066,대전가톨릭대학교,1,50,3,6,12,1,8.33,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,세종,기존,0000353,한국영상대학교,3,12315,822,6.67,3801,260,6.84,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,세종,기존,0000160,홍익대학교,2,25196,1069,4.24,4259,461,10.82,2026-08-07T10:05:19.980Z
2022,대학교,특별법법인,대학,울산,기존,0000527,울산과학기술원,1,2411,93,3.86,447,49,10.96,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,울산,기존,0000352,울산과학대학교,3,22524,1492,6.62,5801,397,6.84,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,울산,기존,0000117,울산대학교,1,16938,836,4.94,2896,156,5.39,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,울산,기존,0000375,춘해보건대학교,3,8985,436,4.85,2680,178,6.64,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,울산,기존,0000498,한국폴리텍 VII 대학,3,2644,307,11.61,1056,116,10.98,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,인천,기존,0000200,경인교육대학교,2,2619,71,2.71,652,52,7.98,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,인천,기존,0000261,경인여자대학교,3,12611,1011,8.02,4867,511,10.5,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,인천,기존,0000123,인천가톨릭대학교,2,830,46,5.54,174,23,13.22,2026-08-07T10:05:19.980Z
2022,대학교,국립대법인,대학,인천,기존,0000031,인천대학교,1,15839,595,3.76,2696,204,7.57,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,인천,기존,0000587,인천재능대학교,3,14333,1371,9.57,4184,480,11.47,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,인천,기존,0000357,인하공업전문대학,3,32247,2076,6.44,10033,891,8.88,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,인천,기존,0000124,인하대학교,1,24968,790,3.16,4041,276,6.83,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,인천,기존,0000481,한국폴리텍 II 대학,3,305,32,10.49,104,22,21.15,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,인천,기존,0000480,한국폴리텍 II 대학,3,6968,960,13.78,2119,363,17.13,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000585,고구려대학교,3,4476,716,16,2020,343,16.98,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000266,광양보건대학교,3,482,73,15.15,127,17,13.39,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000054,광주가톨릭대학교,1,114,10,8.77,12,0,0,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000074,동신대학교,1,7718,875,11.34,1529,356,23.28,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000532,동아보건대학교,3,3565,438,12.29,1159,139,11.99,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000166,목포가톨릭대학교,1,566,14,2.47,126,6,4.76,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000308,목포과학대학교,3,9234,291,3.15,2846,157,5.52,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,전남,기존,0000576,목포대학교,1,8804,604,6.86,1557,137,8.8,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,전남,기존,0000577,목포해양대학교,1,3112,200,6.43,713,64,8.98,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000064,세한대학교,1,4399,300,6.82,836,79,9.45,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,전남,기존,0000579,순천대학교,1,8899,600,6.74,1632,111,6.8,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000331,순천제일대학교,3,9802,1134,11.57,3659,449,12.27,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000114,영산선학대학교,1,53,2,3.77,8,2,25,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000360,전남과학대학교,3,10763,1027,9.54,4363,533,12.22,2026-08-07T10:05:19.980Z
2022,전문대학,공립,전문대학,전남,기존,0000389,전남도립대학교,3,3840,561,14.61,1507,201,13.34,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000332,청암대학교,3,8762,611,6.97,2553,332,13,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전남,기존,0000190,초당대학교,1,3931,667,16.97,824,232,28.16,2026-08-07T10:05:19.980Z
2022,대학교,특별법법인,대학,전남,기존,0000561,한국에너지공과대학교,1,107,7,6.54,107,7,6.54,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,전남,기존,0000543,한국폴리텍 V 대학,3,25,6,24,6,3,50,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,전남,기존,0000554,한국폴리텍 V 대학,3,738,113,15.31,224,32,14.29,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전남,기존,0000546,한영대학,3,5514,349,6.33,1885,86,4.56,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000250,군산간호대학교,3,3834,111,2.9,926,53,5.72,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,전북,기존,0000574,군산대학교,1,9055,650,7.18,1522,123,8.08,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000270,군장대학교,3,5557,572,10.29,2111,244,11.56,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000311,백제예술대학교,3,3693,559,15.14,1330,208,15.64,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전북,기존,0000173,예수대학교,1,593,12,2.02,121,2,1.65,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전북,기존,0000116,우석대학교,1,8999,793,8.81,1475,168,11.39,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전북,기존,0000118,원광대학교,1,18956,1265,6.67,2990,202,6.76,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,전북,기존,0000417,원광디지털대학교,1,6980,1050,15.04,1509,211,13.98,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000354,원광보건대학교,3,16906,1294,7.65,4527,330,7.29,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000362,전북과학대학교,3,5282,343,6.49,2073,168,8.1,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,전북,기존,0000017,전북대학교,1,24015,997,4.15,4225,290,6.86,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,전북,기존,0000201,전주교육대학교,1,1169,43,3.68,303,31,10.23,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000274,전주기전대학,3,5618,962,17.12,2505,482,19.24,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전북,기존,0000126,전주대학교,1,15247,1044,6.85,2677,193,7.21,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,전북,기존,0000361,전주비전대학교,3,12861,1038,8.07,3919,254,6.48,2026-08-07T10:05:19.980Z
2022,전문대학,특별법국립,전문대학,전북,기존,0000473,한국농수산대학,3,5752,288,5.01,1964,110,5.6,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,전북,기존,0000493,한국폴리텍 V 대학,3,432,63,14.58,180,34,18.89,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,전북,기존,0000553,한국폴리텍 V 대학,3,1631,252,15.45,574,91,15.85,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,전북,기존,0000155,한일장신대학교,1,1035,117,11.3,222,27,12.16,2026-08-07T10:05:19.980Z
2022,산업대학,사립,대학,전북,기존,0000223,호원대학교,1,6644,745,11.21,1376,211,15.33,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,제주,기존,0000363,제주관광대학교,3,6396,1240,19.39,2149,531,24.71,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,제주,기존,0000192,제주국제대학교,1,796,174,21.86,61,20,32.79,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,제주,기존,0000018,제주대학교,1,13492,732,5.43,2345,154,6.57,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,제주,기존,0000382,제주한라대학교,3,25454,2453,9.64,4778,522,10.93,2026-08-07T10:05:19.980Z
2022,기능대학,사립,전문대학,제주,기존,0000535,한국폴리텍 I 대학,3,209,25,11.96,84,8,9.52,2026-08-07T10:05:19.980Z
2022,교육대학,국립,대학,충남,기존,0000195,공주교육대학교,1,1434,43,3,380,20,5.26,2026-08-07T10:05:19.980Z
2022,대학교,국립,대학,충남,기존,0000573,공주대학교,1,16161,758,4.69,3237,220,6.8,2026-08-07T10:05:19.980Z
2022,사이버대학(대학),사립,대학,충남,기존,0000424,글로벌사이버대학교,1,2550,471,18.47,735,142,19.32,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000169,금강대학교,1,339,54,15.93,33,15,45.45,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000059,나사렛대학교,1,6491,429,6.61,1306,87,6.66,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000189,남서울대학교,1,12456,731,5.87,2335,165,7.07,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000131,백석대학교,1,15612,814,5.21,3160,210,6.65,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,충남,기존,0000373,백석문화대학교,3,17072,1875,10.98,4832,477,9.87,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000085,상명대학교,2,16491,673,4.08,3012,239,7.93,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000094,선문대학교,1,12554,893,7.11,2236,245,10.96,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000104,순천향대학교,1,14011,761,5.43,2673,228,8.53,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,충남,기존,0000335,신성대학교,3,11079,1089,9.83,3410,304,8.91,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,충남,기존,000568,아주자동차대학,3,4865,444,9.13,1132,176,15.55,2026-08-07T10:05:19.980Z
2022,전문대학,사립,전문대학,충남,기존,0000529,연암대학교,3,4717,290,6.15,1771,87,4.91,2026-08-07T10:05:19.980Z
2022,대학교,사립,대학,충남,기존,0000128,중부대학교,1,11247,954,8.48,1816,157,8.65,2026-08-07T10:05:19.980Z
2022,산업대학,사립,대학,충남,기존,0000225,청운대학교,1,7614,678,8.9,1288,142,11.02,2026-08-07T10:05:19.980Z
2022,전문대학,공립,전문대학,충남,기존,0000519,충남도립대학교,3,4430,428,9.66,1402,166,11.84,2026-08-07T10:05:19.980Z
