year,cohort,school_rep_code,school_rep_name,region,estb,school_division,appraised_gross,collateral_deduction,appraised_net,income_total,tuition_revenue,secure_rate,revenue_rate,campus_count,has_alimi,updated_at
2024,junior-college,0000384,한양여자대학교,서울,사립,전문대학,725136358,0,725136358,12830000,40417111.99,1794.1,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000353,한국영상대학교,세종,사립,전문대학,20673684,0,20673684,486253,17583169.16,117.6,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000352,울산과학대학교,울산,사립,전문대학,137774212,0,137774212,4438429,31282664.21,440.4,3.2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,20838944,6620845,14218099,18876,15062110.88,94.4,0.1,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000261,경인여자대학교,인천,사립,전문대학,18686907,0,18686907,341000,23152328.23,80.7,1.8,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,179408860,0,179408860,4236489,43900050.85,408.7,2.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000587,재능대학교,인천,사립,전문대학,22647144,0,22647144,567421,16563776.23,136.7,2.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000266,광양보건대학교,전남,사립,전문대학,679541,0,679541,0,662680,102.5,0,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000585,나주대학교,전남,사립,전문대학,4623793,2010000,2613793,4,5168944.5,50.6,0,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000532,동아보건대학교,전남,사립,전문대학,7966341,0,7966341,359503,4966745.159,160.4,4.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000308,목포과학대학교,전남,사립,전문대학,11671843,0,11671843,110000,13050805.44,89.4,0.9,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000331,순천제일대학교,전남,사립,전문대학,642015,0,642015,1610,12660707.01,5.1,0.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000360,전남과학대학교,전남,사립,전문대학,19881814,0,19881814,467000,15651680.86,127,2.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000332,청암대학교,전남,사립,전문대학,3199142,0,3199142,79933,12019669.45,26.6,2.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000546,한영대학교,전남,사립,전문대학,630562,0,630562,29183,8038710.02,7.8,4.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000250,군산간호대학교,전북,사립,전문대학,13508057,0,13508057,42543,7188297.5,187.9,0.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000270,군장대학교,전북,사립,전문대학,7133256,129166,7004090,147767,8630936.832,81.2,2.1,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000311,백제예술대학교,전북,사립,전문대학,77199488,8835071,68364417,212272,5993840.084,1140.6,0.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000354,원광보건대학교,전북,사립,전문대학,29792829,504000,29288829,1696885,22983257.02,127.4,5.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000362,전북과학대학교,전북,사립,전문대학,300000,0,300000,5677,8431708.282,3.6,1.9,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000274,전주기전대학,전북,사립,전문대학,4874263,0,4874263,50000,8961862.781,54.4,1,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000361,전주비전대학교,전북,사립,전문대학,18919119,0,18919119,288287,18103998.19,104.5,1.5,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000363,제주관광대학교,제주,사립,전문대학,1421208,0,1421208,22891,6598541.822,21.5,1.6,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000382,제주한라대학교,제주,사립,전문대학,7635394,0,7635394,11901,20636100.89,37,0.2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,0,0,0,28219927.82,0,,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000335,신성대학교,충남,사립,전문대학,5148913,0,5148913,463535,17316206.85,29.7,9,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,175340215,0,175340215,12860500,5215290.19,3362,7.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000529,연암대학교,충남,사립,전문대학,557100970,0,557100970,12996237,6880528.65,8096.8,2.3,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000386,혜전대학교,충남,사립,전문대학,48845364,0,48845364,199899,15209498.63,321.2,0.4,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000271,강동대학교,충북,사립,전문대학,833741,0,833741,25473,17720770.78,4.7,3.1,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000286,대원대학교,충북,사립,전문대학,1093256,0,1093256,51612,10714718.75,10.2,4.7,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,2090420,0,2090420,42181,12846972.05,16.3,2,1,Y,2026-08-15T07:41:06.072Z
2024,junior-college,0000377,충청대학교,충북,사립,전문대학,21079897,0,21079897,1191065,17727903.15,118.9,5.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000513,가톨릭관동대학교,강원,사립,대학,132165981,54517400,77648581,5718819,39737246.2,195.4,4.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000041,경동대학교,강원,사립,대학,139694255,3148960,136545295,2602099,62381385.43,218.9,1.9,4,Y,2026-08-15T07:41:06.072Z
2025,university,0000086,상지대학교,강원,사립,대학,16578952,3566666,13012286,358029,45868789.71,28.4,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000147,한라대학교,강원,사립,대학,2013783,0,2013783,0,19358217.2,10.4,0,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000148,한림대학교,강원,사립,대학,880468947,0,880468947,56080042,55148671.39,1596.5,6.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000044,가천대학교,경기,사립,대학,66636526,0,66636526,140000,198884892.1,33.5,0.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000034,가톨릭대학교,경기,사립,대학,152655953,0,152655953,4927924,89773776.21,170,3.2,3,Y,2026-08-15T07:41:06.072Z
2025,university,0000036,강남대학교,경기,사립,대학,68925113,8052090,60873023,838441,49873888.63,122.1,1.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000039,경기대학교,경기,사립,대학,13568616,0,13568616,45000,113769486,11.9,0.3,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000060,단국대학교,경기,사립,대학,469196290,0,469196290,2804540,218149660.8,215.1,0.6,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000068,대진대학교,경기,사립,대학,37154958,0,37154958,739812,58288153.3,63.7,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000078,루터대학교,경기,사립,대학,14187621,0,14187621,2734,2283308.367,621.4,0,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000079,명지대학교,경기,사립,대학,186073301,32294127,153779174,0,130493844.3,117.8,0,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000090,서울신학대학교,경기,사립,대학,8050216,0,8050216,81854,17522324.55,45.9,1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000092,서울장신대학교,경기,사립,대학,23866292,0,23866292,648706,3954301.133,603.6,2.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000095,성결대학교,경기,사립,대학,4792795,0,4792795,99702,37754593.76,12.7,2.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000101,수원가톨릭대학교,경기,사립,대학,1191800,0,1191800,35255,782015.67,152.4,3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000102,수원대학교,경기,사립,대학,53757098,0,53757098,127387,65575642.48,82,0.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000509,신한대학교,경기,사립,대학,79565356,2172000,77393356,132794,62069565.59,124.7,0.2,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000558,아신대학교,경기,사립,대학,1457744,0,1457744,1459,4991023,29.2,0.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000108,아주대학교,경기,사립,대학,176539432,0,176539432,12085186,128896091.4,137,6.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000109,안양대학교,경기,사립,대학,9779909,0,9779909,45175,37446477.35,26.1,0.5,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000115,용인대학교,경기,사립,대학,60703410,16359000,44344410,230000,45554818,97.3,0.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000130,중앙승가대학교,경기,사립,대학,45662978,0,45662978,133969,572773.668,7972.3,0.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000139,차의과학대학교,경기,사립,대학,69511256,2037000,67474256,2400000,27073877.61,249.2,3.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000136,칼빈대학교,경기,사립,대학,3627276,0,3627276,148444,15677359.45,23.1,4.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000138,평택대학교,경기,사립,대학,71052266,0,71052266,520000,25692994.85,276.5,0.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000562,한국공학대학교,경기,사립,대학,29419199,0,29419199,1124805,62392359.89,47.2,3.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000144,한국항공대학교,경기,사립,대학,206569329,0,206569329,3979195,39823777.65,518.7,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000151,한세대학교,경기,사립,대학,22370743,0,22370743,1000000,23009853.5,97.2,4.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000152,한신대학교,경기,사립,대학,9506074,0,9506074,38832,37242170.4,25.5,0.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000156,협성대학교,경기,사립,대학,2209420,0,2209420,42415,28153720.25,7.8,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000567,화성의과학대학교,경기,사립,대학,6713422,0,6713422,0,3260380.89,205.9,0,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000032,가야대학교,경남,사립,대학,25147266,0,25147266,390421,11433880.02,219.9,1.6,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000040,경남대학교,경남,사립,대학,89593203,0,89593203,1990920,59575995.48,150.4,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000167,부산장신대학교,경남,사립,대학,4757164,0,4757164,70000,1832492.65,259.6,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000122,인제대학교,경남,사립,대학,49608778,0,49608778,6781452,54681259.86,90.7,13.7,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000193,창신대학교,경남,사립,대학,16529137,0,16529137,879301,12515031.93,132.1,5.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000188,경운대학교,경북,사립,대학,22026889,100000,21926889,659514,38597780.8,56.8,3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000045,경일대학교,경북,사립,대학,51636937,0,51636937,76095,49216137.85,104.9,0.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000185,김천대학교,경북,사립,대학,28247569,0,28247569,20490,16195332.78,174.4,0.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000063,대구가톨릭대학교,경북,사립,대학,37964341,0,37964341,996585,86462960.38,43.9,2.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000061,대구대학교,경북,사립,대학,62284585,0,62284585,691038,114171960,54.6,1.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000062,대구예술대학교,경북,사립,대학,4366138,0,4366138,142526,2125796.666,205.4,3.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000042,대구한의대학교,경북,사립,대학,9402239,0,9402239,149588,49378060.58,19,1.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000065,대신대학교,경북,사립,대학,3404343,0,3404343,4180,4674219.347,72.8,0.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000076,동양대학교,경북,사립,대학,19406177,250000,19156177,241000,28372215.14,67.5,1.2,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000586,신경주대학교,경북,사립,대학,124251212,0,124251212,30094,8460928.34,1468.5,0,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000111,영남대학교,경북,사립,대학,59773486,0,59773486,669738,168882380.8,35.4,1.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000112,영남신학대학교,경북,사립,대학,3765420,0,3765420,20293,3814240.201,98.7,0.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000119,위덕대학교,경북,사립,대학,12466070,0,12466070,248351,15197636.03,82,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000140,포항공과대학교,경북,사립,대학,74145481,0,74145481,2470074,28387962.17,261.2,3.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000146,한동대학교,경북,사립,대학,46937228,0,46937228,258766,31354770.69,149.7,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000052,광신대학교,광주,사립,대학,7221611,0,7221611,14628,5519421.068,130.8,0.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000176,광주대학교,광주,사립,대학,30674400,0,30674400,1675109,35598682.22,86.2,5.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000055,광주여자대학교,광주,사립,대학,15473837,0,15473837,106222,21334241.95,72.5,0.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000162,남부대학교,광주,사립,대학,20249369,0,20249369,467000,17532404.29,115.5,2.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000187,송원대학교,광주,사립,대학,29406218,0,29406218,1075435,17490050.79,168.1,3.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000127,조선대학교,광주,사립,대학,76256369,0,76256369,1880199,138246668,55.2,2.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000157,호남대학교,광주,사립,대학,25839311,0,25839311,734832,48518344.29,53.3,2.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000158,호남신학대학교,광주,사립,대학,5244569,0,5244569,80778,4034288.932,130,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000048,계명대학교,대구,사립,대학,156606177,0,156606177,1056000,163379084.4,95.9,0.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000067,대전대학교,대전,사립,대학,22308328,0,22308328,130000,58140167.59,38.4,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000182,대전신학대학교,대전,사립,대학,1383015,0,1383015,59860,1022172.013,135.3,4.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000080,목원대학교,대전,사립,대학,14370501,0,14370501,377700,51603742.24,27.8,2.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000081,배재대학교,대전,사립,대학,158760599,47276839,111483760,3619000,52863930.31,210.9,2.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000184,우송대학교,대전,사립,대학,84931899,0,84931899,3155608,78679388.45,107.9,3.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000120,을지대학교,대전,사립,대학,222571024,0,222571024,5251257,38634314.79,576.1,2.4,3,Y,2026-08-15T07:41:06.072Z
2025,university,0000551,한국침례신학대학교,대전,사립,대학,5396530,0,5396530,106609,8055872.815,67,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000145,한남대학교,대전,사립,대학,23495508,4100000,19395508,465000,80962197.32,24,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000043,경성대학교,부산,사립,대학,20369212,0,20369212,168225,87169578.14,23.4,0.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000050,고신대학교,부산,사립,대학,13300881,0,13300881,600000,21362326.64,62.3,4.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000180,동명대학교,부산,사립,대학,63453272,0,63453272,1420000,47465531.43,133.7,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000073,동서대학교,부산,사립,대학,55286253,2343900,52942353,1692400,58021613.27,91.2,3.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000075,동아대학교,부산,사립,대학,61241761,16010577,45231184,601299,141919084.4,31.9,1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000077,동의대학교,부산,사립,대학,44429819,0,44429819,822597,99775930.16,44.5,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000082,부산가톨릭대학교,부산,사립,대학,5105727,0,5105727,200000,24288152.01,21,3.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000083,부산외국어대학교,부산,사립,대학,48082856,0,48082856,1395000,42416091.22,113.4,2.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000106,신라대학교,부산,사립,대학,14729458,1014418,13715040,90000,45202695.77,30.3,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000181,영산대학교,부산,사립,대학,62223833,922000,61301833,1410000,35157630.79,174.4,2.3,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000035,감리교신학대학교,서울,사립,대학,41496536,0,41496536,711000,7387470,561.7,1.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000565,강서대학교,서울,사립,대학,58097327,0,58097327,190282,12348334.88,470.5,0.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000037,건국대학교,서울,사립,대학,1822183036,645383252,1176799784,8474066,230867218.8,509.7,0.5,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000047,경희대학교,서울,사립,대학,114737286,0,114737286,10721514,303069353.5,37.9,9.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000049,고려대학교,서울,사립,대학,190310841,0,190310841,18795019,384122625.6,49.5,9.9,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000053,광운대학교,서울,사립,대학,14484730,0,14484730,398372,79799260.16,18.2,2.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000056,국민대학교,서울,사립,대학,184388217,1300000,183088217,2720000,156606368.8,116.9,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000070,덕성여자대학교,서울,사립,대학,284875647,0,284875647,6555139,40101606.76,710.4,2.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000071,동국대학교,서울,사립,대학,149549543,0,149549543,6074355,213109209.1,70.2,4.1,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000072,동덕여자대학교,서울,사립,대학,128581710,324063,128257647,1253348,53042371.39,241.8,1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000084,삼육대학교,서울,사립,대학,121905701,4300000,117605701,8071305,46510213.45,252.9,6.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000085,상명대학교,서울,사립,대학,40234790,0,40234790,1109963,100561811.5,40,2.8,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000087,서강대학교,서울,사립,대학,70929297,1503700,69425597,1241643,120613255.3,57.6,1.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000088,서경대학교,서울,사립,대학,45181218,1706335,43474883,1005406,54850747.07,79.3,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000069,서울기독대학교,서울,사립,대학,6556490,550000,6006490,95000,6185484.117,97.1,1.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000091,서울여자대학교,서울,사립,대학,10353965,0,10353965,315538,53408318.61,19.4,3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000539,서울한영대학교,서울,사립,대학,4474722,500000,3974722,20512,6146771.372,64.7,0.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000096,성공회대학교,서울,사립,대학,5161865,400000,4761865,30000,16987074.37,28,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000097,성균관대학교,서울,사립,대학,57212644,0,57212644,574296,294417996.5,19.4,1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000098,성신여자대학교,서울,사립,대학,16281716,0,16281716,465868,81187655.51,20.1,2.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000100,세종대학교,서울,사립,대학,273020746,0,273020746,1161648,149666761.4,182.4,0.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000103,숙명여자대학교,서울,사립,대학,14478987,0,14478987,210000,106336116.8,13.6,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000105,숭실대학교,서울,사립,대학,24594715,320860,24273855,622452,144041793.3,16.9,2.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000110,연세대학교,서울,사립,대학,1164584504,1044921,1163539583,61607230,416768298.5,279.2,5.3,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000121,이화여자대학교,서울,사립,대학,201393933,0,201393933,7916747,212724749.7,94.7,3.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000125,장로회신학대학교,서울,사립,대학,16134364,0,16134364,240000,16474320.05,97.9,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000129,중앙대학교,서울,사립,대학,172358262,0,172358262,1925098,263901737.1,65.3,1.1,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000133,총신대학교,서울,사립,대학,10275405,570044,9705361,187591,24323937.32,39.9,1.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000134,추계예술대학교,서울,사립,대학,31876759,0,31876759,177994,11328706.65,281.4,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000142,한국성서대학교,서울,사립,대학,14811603,0,14811603,323488,7465730.5,198.4,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000143,한국외국어대학교,서울,사립,대학,238363938,10178600,228185338,5084131,145004906.5,157.4,2.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000150,한성대학교,서울,사립,대학,56738332,0,56738332,741629,59751615.52,95,1.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000153,한양대학교,서울,사립,대학,677058888,0,677058888,10799842,378647909.6,178.8,1.6,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000160,홍익대학교,서울,사립,대학,147132981,0,147132981,3400386,199294532.5,73.8,2.3,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000066,대전가톨릭대학교,세종,사립,대학,4077370,625718,3451652,96603,303460,1137.4,2.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000117,울산대학교,울산,사립,대학,137808720,0,137808720,4469057,90987056.91,151.5,3.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000123,인천가톨릭대학교,인천,사립,대학,132165981,54517400,77648581,5718819,6002919.468,1293.5,4.3,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000124,인하대학교,인천,사립,대학,206569329,0,206569329,3979195,173503635.9,119.1,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000054,광주가톨릭대학교,전남,사립,대학,934397,0,934397,36033,0,,3.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000074,동신대학교,전남,사립,대학,18735148,3335000,15400148,29179,42958652.49,35.8,0.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000166,목포가톨릭대학교,전남,사립,대학,3066709,0,3066709,127972,3161994.32,97,4.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000064,세한대학교,전남,사립,대학,12549886,0,12549886,175000,24555610.31,51.1,1.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000114,영산선학대학교,전남,사립,대학,4864743,0,4864743,2851267,39000,12473.7,58.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000190,초당대학교,전남,사립,대학,25492305,0,25492305,151582,16657692.82,153,0.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000173,예수대학교,전북,사립,대학,3279859,0,3279859,136741,3251501,100.9,4.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000164,예원예술대학교,전북,사립,대학,7177979,182413,6995566,312416,10873351.05,64.3,4.4,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000116,우석대학교,전북,사립,대학,21444644,0,21444644,329376,49584136.84,43.2,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000118,원광대학교,전북,사립,대학,34222310,300000,33922310,1459279,98967227.76,34.3,4.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000126,전주대학교,전북,사립,대학,18683388,0,18683388,214361,68231208.69,27.4,1.1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000155,한일장신대학교,전북,사립,대학,2551194,0,2551194,46431,5628580.932,45.3,1.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000223,호원대학교,전북,사립,대학,9877104,0,9877104,269015,33268801.36,29.7,2.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000192,제주국제대학교,제주,사립,대학,8734656,0,8734656,90949,2935176,297.6,1,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000038,건양대학교,충남,사립,대학,64443301,0,64443301,3925191,45521868.57,141.6,6.1,2,Y,2026-08-15T07:41:06.072Z
2025,university,0000169,금강대학교,충남,사립,대학,5251624,0,5251624,117662,721268,728.1,2.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000059,나사렛대학교,충남,사립,대학,4857175,1100658,3756517,38500,35051070.58,10.7,0.8,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000189,남서울대학교,충남,사립,대학,41234400,80000,41154400,845283,74009957.94,55.6,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000131,백석대학교,충남,사립,대학,20617022,500000,20117022,768010,113053739.7,17.8,3.7,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000094,선문대학교,충남,사립,대학,156080164,7147900,148932264,2506045,64817764.35,229.8,1.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000104,순천향대학교,충남,사립,대학,56172574,0,56172574,5806789,91880360.22,61.1,10.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000128,중부대학교,충남,사립,대학,29579140,0,29579140,3679,63684329.36,46.4,0,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000225,청운대학교,충남,사립,대학,47595380,0,47595380,113215,38510531.27,123.6,0.2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000141,한국기술교육대학교,충남,사립,대학,8545419,0,8545419,332358,20343809.13,42,3.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000149,한서대학교,충남,사립,대학,6920852,0,6920852,133187,49233011.96,14.1,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000159,호서대학교,충남,사립,대학,61044466,562400,60482066,1250000,105231342.6,57.5,2,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,46985734,0,46985734,1902256,3300786.665,1423.5,4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000058,극동대학교,충북,사립,대학,20069326,388697,19680629,53600,23460067.05,83.9,0.3,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000093,서원대학교,충북,사립,대학,37264204,0,37264204,710086,47919886.4,77.8,1.9,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000099,세명대학교,충북,사립,대학,35790550,0,35790550,533526,42016742.21,85.2,1.5,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000113,유원대학교,충북,사립,대학,22554699,1059152,21495547,350849,23485965.81,91.5,1.6,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000183,중원대학교,충북,사립,대학,42332395,0,42332395,584362,22886479.81,185,1.4,1,Y,2026-08-15T07:41:06.072Z
2025,university,0000132,청주대학교,충북,사립,대학,22473417,0,22473417,153000,96235545.41,23.4,0.7,1,Y,2026-08-15T07:41:06.072Z
2025,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,148989,0,148989,0,17258721.69,0.9,0,1,Y,2026-08-15T07:41:06.072Z
