year,school_code_std,school_name,main_branch_name,school_rep_code,school_rep_name,parent_school_name,school_division,school_kind,region,estb,related_law,corp_name,status,student_aid_restrict,provisional_board,no_settlement,uploaded_at
2024,0000539,진주보건대학교,본교,0000369,진주보건대학교,진주보건대학교[본교],전문대학,전문대학,경남,사립,고등교육법,한가람학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000542,창원문성대학교,본교,0000528,창원문성대학교,창원문성대학교[본교],전문대학,전문대학,경남,사립,고등교육법,문성학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000543,백석문화대학교,본교,0000373,백석문화대학교,백석문화대학교[본교],전문대학,전문대학,충남,사립,고등교육법,백석대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0000544,청강문화산업대학교,본교,0000374,청강문화산업대학교,청강문화산업대학교[본교],전문대학,전문대학,경기,사립,고등교육법,청강학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000545,춘해보건대학교,본교,0000375,춘해보건대학교,춘해보건대학교[본교],전문대학,전문대학,울산,사립,고등교육법,춘해학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000546,대덕대학교,본교,0000376,대덕대학교,대덕대학교[본교],전문대학,전문대학,대전,사립,고등교육법,창성학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000547,충청대학교,본교,0000377,충청대학교,충청대학교[본교],전문대학,전문대학,충북,사립,고등교육법,충청학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000549,국제대학교,본교,0000379,국제대학교,국제대학교[본교],전문대학,전문대학,경기,사립,고등교육법,국제대학,기존,,,,2026-08-14T22:41:45.160Z
2024,0000550,선린대학교,본교,0000380,선린대학교,선린대학교[본교],전문대학,전문대학,경북,사립,고등교육법,인산교육재단,기존,,,,2026-08-14T22:41:45.160Z
2024,0000553,한림성심대학교,본교,0000383,한림성심대학교,한림성심대학교[본교],전문대학,전문대학,강원,사립,고등교육법,일송학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000554,한양여자대학교,본교,0000384,한양여자대학교,한양여자대학교[본교],전문대학,전문대학,서울,사립,고등교육법,한양학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000555,한영대학교,본교,0000546,한영대학교,한영대학교[본교],전문대학,전문대학,전남,사립,고등교육법,봉헌학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000556,혜전대학교,본교,0000386,혜전대학교,혜전대학교[본교],전문대학,전문대학,충남,사립,고등교육법,혜전학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000560,경기과학기술대학교,본교,0000387,경기과학기술대학교,경기과학기술대학교[본교],전문대학,전문대학,경기,사립,고등교육법,한국산업기술대학,기존,,,,2026-08-14T22:41:45.160Z
2024,0000561,부산예술대학교,본교,0000388,부산예술대학교,부산예술대학교[본교],전문대학,전문대학,부산,사립,고등교육법,원곡학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000564,송호대학교,본교,0000390,송호대학교,송호대학교[본교],전문대학,전문대학,강원,사립,고등교육법,송호학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000565,한국관광대학교,본교,0000391,한국관광대학교,한국관광대학교[본교],전문대학,전문대학,경기,사립,고등교육법,거영학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000566,서정대학교,본교,0000392,서정대학교,서정대학교[본교],전문대학,전문대학,경기,사립,고등교육법,서정학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000567,송곡대학교,본교,0000393,송곡대학교,송곡대학교[본교],전문대학,전문대학,강원,사립,고등교육법,송곡학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000568,웅지세무대학교,본교,0000394,웅지세무대학교,웅지세무대학교[본교],전문대학,전문대학,경기,사립,고등교육법,웅지학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000569,김해대학교,본교,0000395,김해대학교,김해대학교[본교],전문대학,전문대학,경남,사립,고등교육법,영해학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000570,한국승강기대학교,본교,0000396,한국승강기대학교,한국승강기대학교[본교],전문대학,전문대학,경남,사립,고등교육법,학교법인 한국승강기대학,기존,,,,2026-08-14T22:41:45.160Z
2024,0000578,한국골프과학기술대학교,본교,0000542,한국골프과학기술대학교,한국골프과학기술대학교[본교],전문대학,전문대학,강원,사립,고등교육법,학교법인 한국골프대학교,학교명 변경,,,,2026-08-14T22:41:45.160Z
2024,0000974,가톨릭대학교 일반대학원,제2캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제2캠퍼스],대학원,일반대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000975,가톨릭대학교 일반대학원,제3캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제3캠퍼스],대학원,일반대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000976,가톨릭대학교 대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,일반대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000977,가톨릭대학교 경영대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000978,가톨릭대학교 교육대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000979,가톨릭대학교 교회음악대학원,제3캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제3캠퍼스],대학원,특수대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000985,가톨릭대학교 사회복지대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000989,가톨릭대학교 행정대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000992,가톨릭대학교 임상치과학대학원,제2캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제2캠퍼스],대학원,특수대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000994,가톨릭대학교 임상간호대학원,제2캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제2캠퍼스],대학원,특수대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000996,가톨릭대학교 문화영성대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000997,가톨릭대학교 상담심리대학원,본교,0000034,가톨릭대학교,가톨릭대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0000999,가톨릭대학교 생명대학원,제2캠퍼스,0000034,가톨릭대학교,가톨릭대학교[제2캠퍼스],대학원,특수대학원,서울,사립,고등교육법,가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001002,감리교신학대학교 대학원,본교,0000035,감리교신학대학교,감리교신학대학교[본교],대학원,일반대학원,서울,사립,고등교육법,감리교신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001003,감리교신학대학교 목회신학대학원,본교,0000035,감리교신학대학교,감리교신학대학교[본교],대학원,특수대학원,서울,사립,고등교육법,감리교신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001004,감리교신학대학교 신학대학원,본교,0000035,감리교신학대학교,감리교신학대학교[본교],대학원,특수대학원,서울,사립,고등교육법,감리교신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001005,강남대학교 대학원,본교,0000036,강남대학교,강남대학교[본교],대학원,일반대학원,경기,사립,고등교육법,강남학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001006,강남대학교 교육대학원,본교,0000036,강남대학교,강남대학교[본교],대학원,특수대학원,경기,사립,고등교육법,강남학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001013,건국대학교(글로컬) 일반대학원,분교,0000037,건국대학교,건국대학교(글로컬)[분교],대학원,일반대학원,충북,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001014,건국대학교 일반대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,일반대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001017,건국대학교(글로컬) 교육대학원,분교,0000037,건국대학교,건국대학교(글로컬)[분교],대학원,특수대학원,충북,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001018,건국대학교 교육대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001020,건국대학교 농축대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001023,건국대학교 산업대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001024,건국대학교 언론홍보대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001025,건국대학교 정보통신대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001026,건국대학교 행정대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001027,건국대학교 건축전문대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,전문대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001028,건국대학교 부동산대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,특수대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001029,건국대학교 경영전문대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,전문대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001030,건국대학교 법학전문대학원,본교,0000037,건국대학교,건국대학교[본교],대학원,전문대학원,서울,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001031,건국대학교(글로컬) 의학전문대학원,분교,0000037,건국대학교,건국대학교(글로컬)[분교],대학원,전문대학원,충북,사립,고등교육법,건국대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001039,건양대학교 보건복지대학원,제2캠퍼스,0000038,건양대학교,건양대학교[제2캠퍼스],대학원,특수대학원,대전,사립,고등교육법,학교법인 건양교육재단,기존,,,,2026-08-14T22:41:45.160Z
2024,0001043,경기대학교 일반대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,일반대학원,경기,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001051,경기대학교 교육대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,특수대학원,경기,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001070,경기대학교 관광전문대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,전문대학원,서울,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001071,경기대학교 서비스경영전문대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,전문대학원,서울,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001074,경기대학교 대체의학대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001076,경기대학교 정치전문대학원,본교,0000039,경기대학교,경기대학교[본교],대학원,전문대학원,서울,사립,고등교육법,경기학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001080,경남대학교 대학원,본교,0000040,경남대학교,경남대학교[본교],대학원,일반대학원,경남,사립,고등교육법,한마학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001082,경남대학교 교육대학원,본교,0000040,경남대학교,경남대학교[본교],대학원,특수대학원,경남,사립,고등교육법,한마학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001085,경남대학교 행정대학원,본교,0000040,경남대학교,경남대학교[본교],대학원,특수대학원,경남,사립,고등교육법,한마학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001086,대구한의대학교 대학원,본교,0000042,대구한의대학교,대구한의대학교[본교],대학원,일반대학원,경북,사립,고등교육법,제한학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001091,대구한의대학교 한방산업대학원,본교,0000042,대구한의대학교,대구한의대학교[본교],대학원,특수대학원,경북,사립,고등교육법,제한학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001092,경성대학교 일반대학원,본교,0000043,경성대학교,경성대학교[본교],대학원,일반대학원,부산,사립,고등교육법,한성(韓星)학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001094,경성대학교 교육대학원,본교,0000043,경성대학교,경성대학교[본교],대학원,특수대학원,부산,사립,고등교육법,한성(韓星)학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001096,경성대학교 사회복지대학원,본교,0000043,경성대학교,경성대학교[본교],대학원,특수대학원,부산,사립,고등교육법,한성(韓星)학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001103,가천대학교 일반대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,일반대학원,경기,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001104,가천대학교 경영대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001106,가천대학교 교육대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001108,가천대학교 보건대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,인천,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001117,가천대학교 사회정책대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001120,가천대학교 간호대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,인천,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001124,가천대학교 특수치료대학원,본교,0000044,가천대학교,가천대학교[본교],대학원,특수대학원,경기,사립,고등교육법,가천학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001128,경일대학교 일반대학원,본교,0000045,경일대학교,경일대학교[본교],대학원,일반대학원,경북,사립,고등교육법,일청학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001133,신경주대학교 일반대학원,본교,0000586,신경주대학교,신경주대학교[본교],대학원,일반대학원,경북,사립,고등교육법,원석학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001137,경희대학교 대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,일반대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001139,경희대학교 경영대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001140,경희대학교 관광대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001141,경희대학교 교육대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001142,경희대학교 국제대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,전문대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001150,경희대학교 테크노경영대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001152,경희대학교 평화복지대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001154,경희대학교 체육대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,전문대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001157,경희대학교 동서의학대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,전문대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001159,경희대학교 아트퓨전디자인대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,경기,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001163,경희대학교 법학전문대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,전문대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001168,경희대학교 공공대학원,본교,0000047,경희대학교,경희대학교[본교],대학원,특수대학원,서울,사립,고등교육법,경희학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001169,계명대학교 대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,일반대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001170,계명대학교 경영대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001171,계명대학교 교육대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001180,계명대학교 연합신학대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001181,계명대학교 예술대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001183,계명대학교 정책대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001186,계명대학교 유아교육대학원,본교,0000048,계명대학교,계명대학교[본교],대학원,특수대학원,대구,사립,고등교육법,계명대학교,기존,,,,2026-08-14T22:41:45.160Z
2024,0001189,고려대학교 대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,일반대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001190,고려대학교(세종) 일반대학원,분교,0000049,고려대학교,고려대학교(세종)[분교],대학원,일반대학원,세종,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001194,고려대학교 교육대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001195,고려대학교 국제대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001196,고려대학교 노동대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001197,고려대학교 법무대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001198,고려대학교 보건대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001204,고려대학교 정책대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001210,고려대학교 임상치의학대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001214,고려대학교 정보보호대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001215,고려대학교 경영전문대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001216,고려대학교 공학대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001217,고려대학교 법학전문대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001218,고려대학교 생명환경과학대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,특수대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001223,고려대학교 기술경영전문대학원,본교,0000049,고려대학교,고려대학교[본교],대학원,전문대학원,서울,사립,고등교육법,고려중앙학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001224,고신대학교 대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,일반대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001225,고신대학교 교육대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001226,고신대학교 교회음악대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001227,고신대학교 보건대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001229,고신대학교 신학대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,충남,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001231,고신대학교 기독교상담대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001234,고신대학교 선교목회대학원,본교,0000050,고신대학교,고신대학교[본교],대학원,특수대학원,부산,사립,고등교육법,대한예수교장로회총회고려학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001235,가톨릭관동대학교 일반대학원,본교,0000513,가톨릭관동대학교,가톨릭관동대학교[본교],대학원,일반대학원,강원,사립,고등교육법,인천가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001237,가톨릭관동대학교 교육대학원,본교,0000513,가톨릭관동대학교,가톨릭관동대학교[본교],대학원,특수대학원,강원,사립,고등교육법,인천가톨릭학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001240,광신대학교 대학원,본교,0000052,광신대학교,광신대학교[본교],대학원,일반대학원,광주,사립,고등교육법,광신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001242,광신대학교 국제대학원,본교,0000052,광신대학교,광신대학교[본교],대학원,특수대학원,광주,사립,고등교육법,광신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001243,광신대학교 사회복지대학원,본교,0000052,광신대학교,광신대학교[본교],대학원,특수대학원,광주,사립,고등교육법,광신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001244,광신대학교 신학대학원,본교,0000052,광신대학교,광신대학교[본교],대학원,특수대학원,광주,사립,고등교육법,광신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001245,광신대학교 상담치료대학원,본교,0000052,광신대학교,광신대학교[본교],대학원,특수대학원,광주,사립,고등교육법,광신학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001246,광운대학교 대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,일반대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001247,광운대학교 경영대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001248,광운대학교 교육대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001252,광운대학교 환경대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001254,광운대학교 건설법무대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001255,광운대학교 상담복지정책대학원,본교,0000053,광운대학교,광운대학교[본교],대학원,특수대학원,서울,사립,고등교육법,광운학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001257,광주가톨릭대학교 대학원,본교,0000054,광주가톨릭대학교,광주가톨릭대학교[본교],대학원,일반대학원,전남,사립,고등교육법,대건학당,기존,,,,2026-08-14T22:41:45.160Z
2024,0001258,광주여자대학교 일반대학원,본교,0000055,광주여자대학교,광주여자대학교[본교],대학원,일반대학원,광주,사립,고등교육법,송강학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001260,광주여자대학교 교육대학원,본교,0000055,광주여자대학교,광주여자대학교[본교],대학원,특수대학원,광주,사립,고등교육법,송강학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001261,광주여자대학교 사회개발대학원,본교,0000055,광주여자대학교,광주여자대학교[본교],대학원,특수대학원,광주,사립,고등교육법,송강학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001267,국민대학교 대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,일반대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001268,국민대학교 경영대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001269,국민대학교 교육대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001271,국민대학교 디자인대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001273,국민대학교 법무대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001276,국민대학교 스포츠산업대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001279,국민대학교 정치대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
2024,0001280,국민대학교 행정대학원,본교,0000056,국민대학교,국민대학교[본교],대학원,특수대학원,서울,사립,고등교육법,국민학원,기존,,,,2026-08-14T22:41:45.160Z
