year,cohort,school_rep_code,school_rep_name,region,estb,school_division,student_quota,recruitment_stop,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2021,graduate,0000225,청운대학교,충남,사립,대학원,110,0,300,123,177,111.8,272.7,1,1,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000141,한국기술교육대학교,충남,사립,대학원,493,0,496,364,132,73.8,100.6,3,3,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000149,한서대학교,충남,사립,대학원,401,0,491,312,179,77.8,122.4,5,5,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000159,호서대학교,충남,사립,대학원,1300.5,0,1553,1124,429,86.4,119.4,10,10,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000557,가톨릭꽃동네대학교,충북,사립,대학원,100,0,63,63,0,63,63,1,1,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000058,극동대학교,충북,사립,대학원,286.5,0,105,89,16,31.1,36.6,5,5,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000093,서원대학교,충북,사립,대학원,222.5,0,185,179,6,80.4,83.1,2,2,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000099,세명대학교,충북,사립,대학원,288,0,294,257,37,89.2,102.1,3,3,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000113,유원대학교,충북,사립,대학원,60,0,66,59,7,98.3,110,1,1,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000183,중원대학교,충북,사립,대학원,106,0,222,92,130,86.8,209.4,3,3,Y,2026-08-15T09:17:42.571Z
2021,graduate,0000132,청주대학교,충북,사립,대학원,580.5,0,713,368,345,63.4,122.8,5,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000513,가톨릭관동대학교,강원,사립,대학,9017,0,7856.5,7237.5,619,80.3,87.1,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000041,경동대학교,강원,사립,대학,7069.5,0,7452.5,6378.5,1074,90.2,105.4,4,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000086,상지대학교,강원,사립,대학,8259.5,0,6809.5,6375,434.5,77.2,82.4,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000147,한라대학교,강원,사립,대학,3604.5,0,3335.5,3132.5,203,86.9,92.5,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000148,한림대학교,강원,사립,대학,7994,0,8272.5,7485.5,787,93.6,103.5,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000044,가천대학교,경기,사립,대학,17263.5,0,21166.5,17387.5,3779,100.7,122.6,1,9,Y,2026-08-15T09:17:42.571Z
2021,combined,0000034,가톨릭대학교,경기,사립,대학,9876,0,10204,9216,988,93.3,103.3,3,16,Y,2026-08-15T09:17:42.571Z
2021,combined,0000036,강남대학교,경기,사립,대학,6582,0,6736,6163,573,93.6,102.3,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000039,경기대학교,경기,사립,대학,13971,0,15573,13319,2254,95.3,111.5,2,9,Y,2026-08-15T09:17:42.571Z
2021,combined,0000060,단국대학교,경기,사립,대학,23279,0,26026,22702.5,3323.5,97.5,111.8,2,13,Y,2026-08-15T09:17:42.571Z
2021,combined,0000068,대진대학교,경기,사립,대학,7658,0,7702.5,6882,820.5,89.9,100.6,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000078,루터대학교,경기,사립,대학,412.5,0,384,376.5,7.5,91.3,93.1,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000079,명지대학교,경기,사립,대학,13132.5,0,15574,12295,3279,93.6,118.6,2,9,Y,2026-08-15T09:17:42.571Z
2021,combined,0000090,서울신학대학교,경기,사립,대학,2885,0,2925.5,2760,165.5,95.7,101.4,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000092,서울장신대학교,경기,사립,대학,794,0,748,719,29,90.6,94.2,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000095,성결대학교,경기,사립,대학,5524,0,5616.5,5219,397.5,94.5,101.7,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000101,수원가톨릭대학교,경기,사립,대학,435,0,179.5,175,4.5,40.2,41.3,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000102,수원대학교,경기,사립,대학,10018,0,9426.5,8602,824.5,85.9,94.1,1,14,Y,2026-08-15T09:17:42.571Z
2021,combined,0000178,신경대학교,경기,사립,대학,1000,13,487.5,461,26.5,46.7,49.4,1,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000509,신한대학교,경기,사립,대학,6100,0,6607.5,5586.5,1021,91.6,108.3,2,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000558,아신대학교,경기,사립,대학,1541.5,0,1170,1090,80,70.7,75.9,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000108,아주대학교,경기,사립,대학,11698,0,13308.5,11412.5,1896,97.6,113.8,1,14,Y,2026-08-15T09:17:42.571Z
2021,combined,0000109,안양대학교,경기,사립,대학,5361,16,4929.5,4631.5,298,86.7,92.2,2,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000115,용인대학교,경기,사립,대학,6366,0,6220,5595.5,624.5,87.9,97.7,1,8,Y,2026-08-15T09:17:42.571Z
2021,combined,0000130,중앙승가대학교,경기,사립,대학,571,0,195.5,193.5,2,33.9,34.2,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000139,차의과학대학교,경기,사립,대학,3197.5,0,3243,3067,176,95.9,101.4,1,9,Y,2026-08-15T09:17:42.571Z
2021,combined,0000136,칼빈대학교,경기,사립,대학,610.5,0,996,526.5,469.5,86.2,163.1,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000138,평택대학교,경기,사립,대학,4017.5,0,3996,3431,565,85.4,99.5,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000191,한국산업기술대학교,경기,사립,대학,5842,0,7072.5,5706.5,1366,97.7,121.1,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000144,한국항공대학교,경기,사립,대학,3929.5,0,4268,3719,549,94.6,108.6,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000151,한세대학교,경기,사립,대학,2897,0,3040.5,2707,333.5,93.4,105,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000152,한신대학교,경기,사립,대학,5227.5,0,5556,5011,545,95.9,106.3,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000156,협성대학교,경기,사립,대학,4429,0,4425,3879,546,87.6,99.9,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000032,가야대학교,경남,사립,대학,2581.5,0,2134.5,1934.5,200,74.9,82.7,2,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000040,경남대학교,경남,사립,대학,12878,0,11783.5,10870.5,913,84.4,91.5,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000167,부산장신대학교,경남,사립,대학,477.5,0,406,398.5,7.5,83.5,85,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000181,영산대학교,경남,사립,대학,215,0,271,191,80,88.8,126,2,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000122,인제대학교,경남,사립,대학,10322.5,0,9831,8916.5,914.5,86.4,95.2,2,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000193,창신대학교,경남,사립,대학,2235,0,2047.5,1903.5,144,85.2,91.6,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000188,경운대학교,경북,사립,대학,4896,0,4332.5,4107.5,225,83.9,88.5,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000045,경일대학교,경북,사립,대학,6527,0,6793.5,5978.5,815,91.6,104.1,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000046,경주대학교,경북,사립,대학,3234.5,117,883,671.5,211.5,21.5,28.3,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000185,김천대학교,경북,사립,대학,3278,1,2846.5,2410,436.5,73.5,86.9,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000063,대구가톨릭대학교,경북,사립,대학,13316,0,13006.5,12092.5,914,90.8,97.7,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000061,대구대학교,경북,사립,대학,17791.5,0,17787,15663,2124,88,100,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000062,대구예술대학교,경북,사립,대학,1715,0,847,832.5,14.5,48.5,49.4,1,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000042,대구한의대학교,경북,사립,대학,6597,0,6671.5,6042,629.5,91.6,101.1,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000065,대신대학교,경북,사립,대학,689,0,612.5,602.5,10,87.4,88.9,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000076,동양대학교,경북,사립,대학,4382,0,3886,3625.5,260.5,82.7,88.7,2,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000111,영남대학교,경북,사립,대학,21883,0,22551.5,20200,2351.5,92.3,103.1,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000112,영남신학대학교,경북,사립,대학,771,0,747.5,710.5,37,92.2,97,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000119,위덕대학교,경북,사립,대학,3549,0,2966,2812,154,79.2,83.6,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000140,포항공과대학교,경북,사립,대학,3668,0,3280,3149.5,130.5,85.9,89.4,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000146,한동대학교,경북,사립,대학,3362,0,4146.5,3643,503.5,108.4,123.3,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000052,광신대학교,광주,사립,대학,1084.5,0,970.5,924.5,46,85.2,89.5,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000176,광주대학교,광주,사립,대학,6996,0,6880.5,6450.5,430,92.2,98.3,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000055,광주여자대학교,광주,사립,대학,3810,0,3876,3512,364,92.2,101.7,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000162,남부대학교,광주,사립,대학,3145.5,0,3432.5,2882.5,550,91.6,109.1,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000187,송원대학교,광주,사립,대학,3175,0,3025,2702,323,85.1,95.3,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000127,조선대학교,광주,사립,대학,20435,0,19917.5,18046,1871.5,88.3,97.5,1,8,Y,2026-08-15T09:17:42.571Z
2021,combined,0000157,호남대학교,광주,사립,대학,6875,0,7651.5,6338.5,1313,92.2,111.3,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000158,호남신학대학교,광주,사립,대학,1055,0,844,841,3,79.7,80,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000048,계명대학교,대구,사립,대학,21062,0,22720.5,20128,2592.5,95.6,107.9,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000067,대전대학교,대전,사립,대학,9210.5,0,9190.5,8442,748.5,91.7,99.8,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000182,대전신학대학교,대전,사립,대학,332,0,158,157.5,0.5,47.4,47.6,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000080,목원대학교,대전,사립,대학,8216,0,7889,7161.5,727.5,87.2,96,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000081,배재대학교,대전,사립,대학,8823,0,8212.5,7523.5,689,85.3,93.1,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000184,우송대학교,대전,사립,대학,8243,0,9470.5,7299.5,2171,88.6,114.9,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000120,을지대학교,대전,사립,대학,4539,0,4807.5,4415.5,392,97.3,105.9,3,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000551,한국침례신학대학교,대전,사립,대학,2197.5,0,1756.5,1715,41.5,78,79.9,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000145,한남대학교,대전,사립,대학,11916,0,11735.5,10693,1042.5,89.7,98.5,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000043,경성대학교,부산,사립,대학,12086,0,12521.5,10852,1669.5,89.8,103.6,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000050,고신대학교,부산,사립,대학,4776,0,4626,4391,235,91.9,96.9,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000180,동명대학교,부산,사립,대학,7464,0,7732,6747.5,984.5,90.4,103.6,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000073,동서대학교,부산,사립,대학,9932,0,9974.5,8927.5,1047,89.9,100.4,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000075,동아대학교,부산,사립,대학,18756.5,0,19881.5,17906.5,1975,95.5,106,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000077,동의대학교,부산,사립,대학,15456.5,0,15417.5,14149,1268.5,91.5,99.7,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000082,부산가톨릭대학교,부산,사립,대학,3804,0,3901.5,3507,394.5,92.2,102.6,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000083,부산외국어대학교,부산,사립,대학,7817.5,0,7869.5,6827,1042.5,87.3,100.7,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000106,신라대학교,부산,사립,대학,9259,0,8821.5,7800,1021.5,84.2,95.3,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000035,감리교신학대학교,서울,사립,대학,1462,0,1462.5,1419.5,43,97.1,100,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000037,건국대학교,서울,사립,대학,23479,0,26935,22892.5,4042.5,97.5,114.7,2,17,Y,2026-08-15T09:17:42.571Z
2021,combined,0000047,경희대학교,서울,사립,대학,25689,0,33481,24968.5,8512.5,97.2,130.3,1,14,Y,2026-08-15T09:17:42.571Z
2021,combined,0000049,고려대학교,서울,사립,대학,31581,0,36176.5,30457,5719.5,96.4,114.6,2,21,Y,2026-08-15T09:17:42.571Z
2021,combined,0000053,광운대학교,서울,사립,대학,8342,0,9514,7786.5,1727.5,93.3,114,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000056,국민대학교,서울,사립,대학,14485,0,18054,14198,3856,98,124.6,1,15,Y,2026-08-15T09:17:42.571Z
2021,combined,0000070,덕성여자대학교,서울,사립,대학,5288.5,0,5782,5365,417,101.4,109.3,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000071,동국대학교,서울,사립,대학,22321.5,0,24830,20590.5,4239.5,92.2,111.2,2,15,Y,2026-08-15T09:17:42.571Z
2021,combined,0000072,동덕여자대학교,서울,사립,대학,6700.5,38,7112,6387,725,95.9,106.7,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000084,삼육대학교,서울,사립,대학,5162.5,0,5848,5138.5,709.5,99.5,113.3,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000085,상명대학교,서울,사립,대학,11699.5,0,12978,10585.5,2392.5,90.5,110.9,2,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000087,서강대학교,서울,사립,대학,10375,0,11036,8698.5,2337.5,83.8,106.4,1,11,Y,2026-08-15T09:17:42.571Z
2021,combined,0000088,서경대학교,서울,사립,대학,5554,0,6599,5313.5,1285.5,95.7,118.8,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000069,서울기독대학교,서울,사립,대학,824.5,0,650.5,630.5,20,76.5,78.9,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000091,서울여자대학교,서울,사립,대학,7024.5,0,7075,6466.5,608.5,92.1,100.7,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000539,서울한영대학교,서울,사립,대학,939,0,893,773.5,119.5,82.4,95.1,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000096,성공회대학교,서울,사립,대학,2437,0,2254.5,2129.5,125,87.4,92.5,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000097,성균관대학교,서울,사립,대학,21147.5,0,26856,20201.5,6654.5,95.5,127,1,18,Y,2026-08-15T09:17:42.571Z
2021,combined,0000098,성신여자대학교,서울,사립,대학,9514,0,9683.5,8861.5,822,93.1,101.8,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000100,세종대학교,서울,사립,대학,12116,0,14360.5,11445,2915.5,94.5,118.5,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000103,숙명여자대학교,서울,사립,대학,11933.5,0,12357,11019.5,1337.5,92.3,103.5,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000105,숭실대학교,서울,사립,대학,13078,0,16078,12410,3668,94.9,122.9,1,8,Y,2026-08-15T09:17:42.571Z
2021,combined,0000110,연세대학교,서울,사립,대학,31128.5,38,37957.5,31271.5,6686,100.6,122.1,2,20,Y,2026-08-15T09:17:42.571Z
2021,combined,0000121,이화여자대학교,서울,사립,대학,19181,0,20903,18282.5,2620.5,95.3,109,1,14,Y,2026-08-15T09:17:42.571Z
2021,combined,0000125,장로회신학대학교,서울,사립,대학,2135,0,2124.5,2046,78.5,95.8,99.5,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000129,중앙대학교,서울,사립,대학,23430.5,0,28902,22833.5,6068.5,97.5,123.4,2,18,Y,2026-08-15T09:17:42.571Z
2021,combined,0000133,총신대학교,서울,사립,대학,3220.5,0,3663,3229,434,100.3,113.7,1,8,Y,2026-08-15T09:17:42.571Z
2021,combined,0000134,추계예술대학교,서울,사립,대학,1295,0,1267,1171,96,90.4,97.8,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000525,케이씨대학교,서울,사립,대학,1303.5,0,1681,1139.5,541.5,87.4,129,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000142,한국성서대학교,서울,사립,대학,1104.5,0,1196.5,1093.5,103,99,108.3,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000143,한국외국어대학교,서울,사립,대학,16610,0,19345,16349,2996,98.4,116.5,1,9,Y,2026-08-15T09:17:42.571Z
2021,combined,0000150,한성대학교,서울,사립,대학,6728,0,7209,6057.5,1151.5,90,107.1,1,8,Y,2026-08-15T09:17:42.571Z
2021,combined,0000153,한양대학교,서울,사립,대학,27565,0,33871,26290,7581,95.4,122.9,2,19,Y,2026-08-15T09:17:42.571Z
2021,combined,0000160,홍익대학교,서울,사립,대학,18492.5,0,21550.5,18030,3520.5,97.5,116.5,2,15,Y,2026-08-15T09:17:42.571Z
2021,combined,0000066,대전가톨릭대학교,세종,사립,대학,250,0,71,70.5,0.5,28.2,28.4,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000117,울산대학교,울산,사립,대학,13216,0,13512.5,12181,1331.5,92.2,102.2,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000123,인천가톨릭대학교,인천,사립,대학,871,0,783.5,738,45.5,84.7,90,2,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000124,인하대학교,인천,사립,대학,17169,0,20051,16769.5,3281.5,97.7,116.8,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000054,광주가톨릭대학교,전남,사립,대학,220,0,113.5,113.5,0,51.6,51.6,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000074,동신대학교,전남,사립,대학,6769.5,0,6498,5847,651,86.4,96,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000166,목포가톨릭대학교,전남,사립,대학,485,0,497,470,27,96.9,102.5,1,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000064,세한대학교,전남,사립,대학,3814,0,3820.5,3358,462.5,88,100.2,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000114,영산선학대학교,전남,사립,대학,200,0,32,30,2,15,16,1,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000190,초당대학교,전남,사립,대학,3132,0,3238,2834,404,90.5,103.4,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000186,한려대학교,전남,사립,대학,1233.5,0,409.5,376.5,33,30.5,33.2,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000173,예수대학교,전북,사립,대학,519,0,548.5,510.5,38,98.4,105.7,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000164,예원예술대학교,전북,사립,대학,1387.5,0,1877,1008.5,868.5,72.7,135.3,2,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000116,우석대학교,전북,사립,대학,7677.5,0,8002,6749.5,1252.5,87.9,104.2,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000118,원광대학교,전북,사립,대학,16354,0,15615,14516,1099,88.8,95.5,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000126,전주대학교,전북,사립,대학,11013,0,12009.5,10095.5,1914,91.7,109,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000155,한일장신대학교,전북,사립,대학,1238,0,1106.5,995,111.5,80.4,89.4,1,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000223,호원대학교,전북,사립,대학,4569,0,4972,3710,1262,81.2,108.8,1,0,Y,2026-08-15T09:17:42.571Z
2021,combined,0000192,제주국제대학교,제주,사립,대학,2610,0,942.5,913,29.5,35,36.1,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000038,건양대학교,충남,사립,대학,7442.5,0,7419.5,6879.5,540,92.4,99.7,2,6,Y,2026-08-15T09:17:42.571Z
2021,combined,0000169,금강대학교,충남,사립,대학,522.5,0,312,304,8,58.2,59.7,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000059,나사렛대학교,충남,사립,대학,5136,30,5088,4501,587,88.2,99.6,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000189,남서울대학교,충남,사립,대학,9195,0,9593,8375.5,1217.5,91.1,104.3,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000131,백석대학교,충남,사립,대학,13531,0,13835.5,12747,1088.5,94.2,102.3,1,7,Y,2026-08-15T09:17:42.571Z
2021,combined,0000094,선문대학교,충남,사립,대학,8732.5,0,9306,7763.5,1542.5,88.9,106.6,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000104,순천향대학교,충남,사립,대학,10800.5,0,11591,10104,1487,93.6,107.3,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000128,중부대학교,충남,사립,대학,9018,0,9288.5,8003.5,1285,88.8,103,1,4,Y,2026-08-15T09:17:42.571Z
2021,combined,0000225,청운대학교,충남,사립,대학,5220,0,6034,4484,1550,85.9,115.6,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000141,한국기술교육대학교,충남,사립,대학,3837,0,4465,3748,717,97.7,116.4,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000149,한서대학교,충남,사립,대학,6741.5,0,7142.5,6239.5,903,92.6,105.9,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000159,호서대학교,충남,사립,대학,12862.5,0,13460,11974,1486,93.1,104.6,1,10,Y,2026-08-15T09:17:42.571Z
2021,combined,0000557,가톨릭꽃동네대학교,충북,사립,대학,532,0,497,473,24,88.9,93.4,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000058,극동대학교,충북,사립,대학,3979.5,0,3395,3166.5,228.5,79.6,85.3,1,5,Y,2026-08-15T09:17:42.571Z
2021,combined,0000093,서원대학교,충북,사립,대학,6710.5,0,6642,6111,531,91.1,99,1,2,Y,2026-08-15T09:17:42.571Z
2021,combined,0000099,세명대학교,충북,사립,대학,7908,0,7507.5,6921.5,586,87.5,94.9,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000113,유원대학교,충북,사립,대학,3837.5,0,3354.5,3122.5,232,81.4,87.4,1,1,Y,2026-08-15T09:17:42.571Z
2021,combined,0000183,중원대학교,충북,사립,대학,3967.5,0,3950.5,3551.5,399,89.5,99.6,1,3,Y,2026-08-15T09:17:42.571Z
2021,combined,0000132,청주대학교,충북,사립,대학,11184.5,0,11287.5,10086,1201.5,90.2,100.9,1,5,Y,2026-08-15T09:17:42.571Z
2022,university,0000513,가톨릭관동대학교,강원,사립,대학,8304.5,0,6834,6300.5,533.5,75.9,82.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000041,경동대학교,강원,사립,대학,6928.5,0,7090,6122,968,88.4,102.3,4,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000086,상지대학교,강원,사립,대학,8249.5,0,6164.5,5722,442.5,69.4,74.7,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000147,한라대학교,강원,사립,대학,3555,0,3048,2825.5,222.5,79.5,85.7,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000148,한림대학교,강원,사립,대학,7086,0,7430,6743.5,686.5,95.2,104.9,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000044,가천대학교,경기,사립,대학,15586.5,0,18808,15383.5,3424.5,98.7,120.7,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000034,가톨릭대학교,경기,사립,대학,7202,0,7642,6734.5,907.5,93.5,106.1,3,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000036,강남대학교,경기,사립,대학,5964,0,6103.5,5625.5,478,94.3,102.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000039,경기대학교,경기,사립,대학,11758,0,13115,10989.5,2125.5,93.5,111.5,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000060,단국대학교,경기,사립,대학,18842.5,0,21360.5,18626.5,2734,98.9,113.4,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000068,대진대학교,경기,사립,대학,7172,0,7027,6403.5,623.5,89.3,98,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000078,루터대학교,경기,사립,대학,340,0,323.5,316,7.5,92.9,95.1,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000079,명지대학교,경기,사립,대학,10734,0,13266,10073.5,3192.5,93.8,123.6,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000090,서울신학대학교,경기,사립,대학,1940.5,0,2027.5,1878,149.5,96.8,104.5,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000092,서울장신대학교,경기,사립,대학,447.5,0,347.5,329,18.5,73.5,77.7,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000095,성결대학교,경기,사립,대학,4912,0,5129,4762.5,366.5,97,104.4,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000101,수원가톨릭대학교,경기,사립,대학,360,0,121.5,116,5.5,32.2,33.8,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000102,수원대학교,경기,사립,대학,8685,0,8389,7711.5,677.5,88.8,96.6,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000509,신한대학교,경기,사립,대학,5788,0,6128.5,5279,849.5,91.2,105.9,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000558,아신대학교,경기,사립,대학,705,0,446.5,432,14.5,61.3,63.3,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000108,아주대학교,경기,사립,대학,7677,0,9226,7592.5,1633.5,98.9,120.2,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000109,안양대학교,경기,사립,대학,4569,0,4430.5,4146.5,284,90.8,97,2,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000115,용인대학교,경기,사립,대학,5400.5,0,5347.5,4866,481.5,90.1,99,1,0,Y,2026-08-15T09:17:42.571Z
2022,university,0000130,중앙승가대학교,경기,사립,대학,480,0,110.5,110.5,0,23,23,1,0,Y,2026-08-15T09:17:42.571Z
