year,cohort,school_rep_code,school_rep_name,region,estb,school_division,tuition_revenue,edu_operating_revenue,industry_operating_revenue,total_operating_revenue,tuition_dependency_rate,campus_count,has_alimi,updated_at
2022,university,0000132,청주대학교,충북,사립,대학,85842951.17,135431030.6,21142471.31,156573501.91,54.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,13323032.41,22415520.02,2726692.618,25142212.638,53,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000378,강원관광대학교,강원,사립,전문대학,2209006.25,3593142.305,0,3593142.305,61.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000348,세경대학교,강원,사립,전문대학,4439209.98,10690703.3,1507352.215,12198055.515,36.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000393,송곡대학교,강원,사립,전문대학,0,0,1603863.644,1603863.644,0,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000390,송호대학교,강원,사립,전문대학,4494703.649,8565062.994,146500.914,8711563.908000002,51.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000542,한국골프대학교,강원,사립,전문대학,3150177.5,5194477.615,153981.137,5348458.752,58.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000383,한림성심대학교,강원,사립,전문대학,15478343.81,26102958.57,7591365.107,33694323.677,45.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,27281817.91,48077520.24,7407301.184,55484821.424,49.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000255,경민대학교,경기,사립,전문대학,24176969.74,44314083.18,9158359.038,53472442.218,45.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000259,경복대학교,경기,사립,전문대학,37830083.09,64497327.95,23796604.13,88293932.08,42.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000264,계원예술대학교,경기,사립,전문대학,20483729.13,32320447.66,2528795.127,34849242.787,58.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000379,국제대학교,경기,사립,전문대학,16912483.4,27172053.48,1447945.559,28619999.039,59.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000277,김포대학교,경기,사립,전문대학,12290388.57,20182614.66,1473502.4,21656117.06,56.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000278,농협대학교,경기,사립,전문대학,1981745.328,7728556.271,6202584.637,13931140.908,14.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000285,대림대학교,경기,사립,전문대학,44575625.65,71515379.44,14506727.01,86022106.45,51.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000294,동남보건대학교,경기,사립,전문대학,29216302.2,43928097.21,8084341.076,52012438.286,56.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000287,동서울대학교,경기,사립,전문대학,37251623.25,56157255.68,11471714.3,67628969.98,55.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,22101886.14,34225703.17,6304509.354,40530212.524000004,54.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000302,동원대학교,경기,사립,전문대학,16184798.21,27064634.25,4573321.112,31637955.362,51.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000305,두원공과대학교,경기,사립,전문대학,15846176.23,28429998.01,922015.86,29352013.87,54,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000316,부천대학교,경기,사립,전문대학,46671826.69,78273199.95,15498730.89,93771930.84,49.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000323,서울예술대학교,경기,사립,전문대학,24825614.93,35908746.95,5049838.52,40958585.47,60.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000392,서정대학교,경기,사립,전문대학,40789246.52,74484138.32,6114334.381,80598472.70099999,50.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000330,수원과학대학교,경기,사립,전문대학,21799790.03,33308017.15,7250720.74,40558737.89,53.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000329,수원여자대학교,경기,사립,전문대학,24965114.91,39456137.6,5729527.631,45185665.231,55.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000334,신구대학교,경기,사립,전문대학,40655219.48,62855864.72,8461497.227,71317361.947,57,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000339,신안산대학교,경기,사립,전문대학,15878531.13,26862003.36,2713563.217,29575566.577,53.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000340,안산대학교,경기,사립,전문대학,24433664.26,40683254.36,10617000.84,51300255.2,47.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000343,여주대학교,경기,사립,전문대학,25423746.77,40297347.13,7597681.781,47895028.911000006,53.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000341,연성대학교,경기,사립,전문대학,35954688.33,61668525.3,11075403.91,72743929.21,49.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000350,오산대학교,경기,사립,전문대학,24969512.82,38696632.63,14136278.01,52832910.64,47.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,19111473.48,28663190.93,7102920.973,35766111.903,53.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,0,0,0,0,,1,N,2026-08-15T06:33:03.497Z
2022,junior-college,0000355,유한대학교,경기,사립,전문대학,27038663.54,47567030.26,7670200.38,55237230.64,49,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000358,장안대학교,경기,사립,전문대학,19742284.77,31514877.36,4867541.902,36382419.262,54.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,25281478.03,40647839.62,6396895.991,47044735.611,53.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000391,한국관광대학교,경기,사립,전문대학,8936043.638,16598440.86,2664370.44,19262811.3,46.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000251,거제대학교,경남,사립,전문대학,5988771.39,11700009.05,8520142.879,20220151.929,29.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000395,김해대학교,경남,사립,전문대학,8459486.668,14428751.34,4619625.866,19048377.206,44.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,12621922.07,23620127.22,6803443.845,30423571.064999998,41.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000306,마산대학교,경남,사립,전문대학,30879447.5,53000226.83,7035443.526,60035670.356,51.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000530,연암공과대학교,경남,사립,전문대학,6692813.601,14571142.98,7674208.67,22245351.65,30.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000369,진주보건대학교,경남,사립,전문대학,14945033.05,27108191.78,3195436.186,30303627.966000002,49.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000528,창원문성대학교,경남,사립,전문대학,8799353.4,18161322.9,3420747.995,21582070.895,40.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,4232043.15,7855354.963,4308715.516,12164070.479,34.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,10246469.47,18077010.78,6335404.479,24412415.259000003,42,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000293,경북과학대학교,경북,사립,전문대학,9584293.333,20000922.59,647030.191,20647952.781,46.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000523,경북보건대학교,경북,사립,전문대학,6940519.37,11911916.2,4863394.071,16775310.271,41.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000258,경북전문대학교,경북,사립,전문대학,15005573.89,27730820.52,10443965.07,38174785.59,39.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000268,구미대학교,경북,사립,전문대학,30907704.2,59336606.07,12112222.07,71448828.14,43.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000279,대경대학교,경북,사립,전문대학,22407581.22,36202781.66,9793299.685,45996081.345,48.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000309,문경대학교,경북,사립,전문대학,4806831.6,9612969.889,5709282.126,15322252.015,31.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000262,서라벌대학교,경북,사립,전문대학,3334747.65,5961785.124,864126.7,6825911.824,48.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000380,선린대학교,경북,사립,전문대학,11836232.26,19108291.43,3401884.93,22510176.36,52.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000547,성운대학교,경북,사립,전문대학,7230404.73,13890251.3,2317155.074,16207406.374000002,44.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000338,안동과학대학교,경북,사립,전문대학,12448700.55,23825197.62,6337254.597,30162452.217,41.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000257,영남외국어대학,경북,사립,전문대학,2046131.5,2294407.238,0,2294407.238,89.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000381,포항대학교,경북,사립,전문대학,9010421.179,14714385.99,3573866.522,18288252.512000002,49.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000522,호산대학교,경북,사립,전문대학,10053740.7,15744978.02,2123160.365,17868138.384999998,56.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000267,광주보건대학교,광주,사립,전문대학,18629463.2,31042312.07,6365136.555,37407448.625,49.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000273,기독간호대학교,광주,사립,전문대학,3191946.69,5083428.175,1394100.695,6477528.87,49.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000297,동강대학교,광주,사립,전문대학,12682220.85,20905697.72,3308845.33,24214543.049999997,52.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000320,서영대학교,광주,사립,전문대학,26886583.35,44280064.67,6679449.512,50959514.182000004,52.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000366,조선간호대학교,광주,사립,전문대학,3759795,7977301.706,59342.715,8036644.421,46.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000365,조선이공대학교,광주,사립,전문대학,15995474.98,25538347.15,8163008.596,33701355.746,47.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000263,계명문화대학교,대구,사립,전문대학,25582938.8,49754859.97,11982189.59,61737049.56,41.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000280,대구공업대학교,대구,사립,전문대학,8377818.435,13722455.2,232585.607,13955040.807,60,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000283,대구과학대학교,대구,사립,전문대학,23276943.74,40587608.69,8979717.189,49567325.87899999,47,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000281,대구보건대학교,대구,사립,전문대학,40137561.24,64860786.13,18701742.02,83562528.15,48,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000282,수성대학교,대구,사립,전문대학,18406231.96,31604587.14,3246760.27,34851347.410000004,52.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000346,영남이공대학교,대구,사립,전문대학,33041282.68,56343398.7,9642008.829,65985407.529,50.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000349,영진전문대학교,대구,사립,전문대학,40367834.39,77865625.05,14217529.73,92083154.78,43.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000376,대덕대학교,대전,사립,전문대학,0,0,641411.52,641411.52,0,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,22419509.13,36766588.22,6464033.035,43230621.254999995,51.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000288,대전보건대학교,대전,사립,전문대학,26735465.83,45325733.62,8168178.265,53493911.885,50,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000289,우송정보대학,대전,사립,전문대학,19397369.04,39111030.66,3344593.234,42455623.893999994,45.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000253,경남정보대학교,부산,사립,전문대학,34328391.37,61095069.66,13171275.75,74266345.41,46.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000284,대동대학교,부산,사립,전문대학,8604915.334,13548632.34,2371552.198,15920184.537999999,54.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000303,동의과학대학교,부산,사립,전문대학,24260349.8,42697736.84,13229963.65,55927700.49,43.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000304,동주대학교,부산,사립,전문대학,13856499,23736850.14,5453938.155,29190788.295,47.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000313,부산경상대학교,부산,사립,전문대학,12774847.7,32385013.62,2412054.375,34797067.995000005,36.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,17697278.54,29109505.66,10011571.49,39121077.15,45.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000314,부산여자대학교,부산,사립,전문대학,12568537.12,21543376.85,7535412.755,29078789.605,43.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000388,부산예술대학교,부산,사립,전문대학,3411277.29,5853439.125,109291.963,5962731.088,57.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000300,동양미래대학교,서울,사립,전문대학,37053749.96,60714361.87,9660029.313,70374391.183,52.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000307,명지전문대학,서울,사립,전문대학,40844494.83,71813111.96,2117915.392,73931027.352,55.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000310,배화여자대학교,서울,사립,전문대학,15207010.65,23357227.49,5330932.355,28688159.845,53,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,7438443.56,14307869.39,3715598.088,18023467.478,41.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,5764145.913,9787440.948,2339237.117,12126678.065000001,47.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000324,서일대학교,서울,사립,전문대학,33622675.92,52682326.96,9352272.988,62034599.948,54.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,17462562.62,29374067.18,255118.815,29629185.995,58.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000356,인덕대학교,서울,사립,전문대학,36508082.62,56364886.91,12360068.29,68724955.19999999,53.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000384,한양여자대학교,서울,사립,전문대학,40166357.99,63748202.96,15030379.88,78778582.84,51,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000353,한국영상대학교,세종,사립,전문대학,18357494.04,33126430.98,8508208.559,41634639.539000005,44.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000352,울산과학대학교,울산,사립,전문대학,31252228.44,49730615.73,15942451.96,65673067.69,47.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,15774560.42,25249610.6,5055077.616,30304688.216000002,52.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000261,경인여자대학교,인천,사립,전문대학,24368556.98,43816179.42,3328643.063,47144822.483,51.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000292,인천재능대학교,인천,사립,전문대학,18345148.18,32895657.51,9597036.798,42492694.308,43.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,44323054.77,70900820.57,10456098.69,81356919.25999999,54.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000272,고구려대학교,전남,사립,전문대학,5683897.46,8457733.997,2111619.866,10569353.863,53.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000266,광양보건대학교,전남,사립,전문대학,932283.34,8427059.6,77427.218,8504486.818,11,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000532,동아보건대학교,전남,사립,전문대학,6000555.381,11468060.91,1826450.58,13294511.49,45.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000308,목포과학대학교,전남,사립,전문대학,12800919.42,23363107.67,8168216.002,31531323.672000002,40.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000331,순천제일대학교,전남,사립,전문대학,13302905.99,23797888.8,6606281.659,30404170.459,43.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000360,전남과학대학교,전남,사립,전문대학,16520143.36,32619865.01,8123283.505,40743148.515,40.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000332,청암대학교,전남,사립,전문대학,12706362.74,20564358.31,8877851.938,29442210.247999996,43.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000546,한영대학교,전남,사립,전문대학,7517157.35,12847838.05,5639043,18486881.05,40.7,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000250,군산간호대학교,전북,사립,전문대학,7263544,10785332.64,2218328.208,13003660.848000001,55.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000270,군장대학교,전북,사립,전문대학,9506394.338,17247867.06,5053366.409,22301233.468999997,42.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000311,백제예술대학교,전북,사립,전문대학,7399856.024,11116132.02,50005.339,11166137.359,66.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000354,원광보건대학교,전북,사립,전문대학,24410556.85,43862843.15,13999194.52,57862037.67,42.2,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000362,전북과학대학교,전북,사립,전문대학,8849714.255,16611448.2,5452267.563,22063715.763,40.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000274,전주기전대학,전북,사립,전문대학,8766672.05,20756730.04,4969419.324,25726149.364,34.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000361,전주비전대학교,전북,사립,전문대학,18992661.51,33042473.86,8226986.1,41269459.96,46,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000363,제주관광대학교,제주,사립,전문대학,7112088.923,14541408.35,4899277.817,19440686.167,36.6,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000382,제주한라대학교,제주,사립,전문대학,23241927.78,38458534.31,10448704.29,48907238.6,47.5,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000373,백석문화대학교,충남,사립,전문대학,28243050.64,44918133.16,7003907.169,51922040.328999996,54.4,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000335,신성대학교,충남,사립,전문대학,18742198.11,30486273.1,7168392.394,37654665.494,49.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,4332590,7788625.369,5713489.661,13502115.030000001,32.1,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000529,연암대학교,충남,사립,전문대학,6572986.03,26606670.46,8379870.551,34986541.011,18.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000386,혜전대학교,충남,사립,전문대학,13966081.06,24463446.48,2779216.064,27242662.544,51.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000271,강동대학교,충북,사립,전문대학,17191713.96,28730325.33,445796.463,29176121.792999998,58.9,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000286,대원대학교,충북,사립,전문대학,11449023.16,21216538.76,5823847.751,27040386.511,42.3,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,14052148.28,22135936.08,6106420.137,28242356.217,49.8,1,Y,2026-08-15T06:33:03.497Z
2022,junior-college,0000377,충청대학교,충북,사립,전문대학,18752478.79,30943697.51,5184000.063,36127697.573,51.9,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000513,가톨릭관동대학교,강원,사립,대학,44582325.32,80868416.4,21672680.55,102541096.95,43.5,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000041,경동대학교,강원,사립,대학,60122238.97,95021910.48,12483311.91,107505222.39,55.9,4,Y,2026-08-15T06:33:03.497Z
2023,university,0000086,상지대학교,강원,사립,대학,46321417.26,69246200.83,14029903.81,83276104.64,55.6,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000147,한라대학교,강원,사립,대학,19822809.62,42489253.44,7031742.469,49520995.908999994,40,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000148,한림대학교,강원,사립,대학,59955174.16,185042179.8,82826978.58,267869158.38,22.4,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000044,가천대학교,경기,사립,대학,188602327.6,297805553,100840693.7,398646246.7,47.3,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000034,가톨릭대학교,경기,사립,대학,89776142.68,248649440.1,113527979.4,362177419.5,24.8,3,Y,2026-08-15T06:33:03.497Z
2023,university,0000036,강남대학교,경기,사립,대학,50169873.4,76546888.59,17499302.13,94046190.72,53.3,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000039,경기대학교,경기,사립,대학,116511535.5,176877555.8,27652481.35,204530037.15,57,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000060,단국대학교,경기,사립,대학,222137032.3,324403772.2,103243916.9,427647689.1,51.9,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000068,대진대학교,경기,사립,대학,54285619.69,98132406.88,8727584.341,106859991.221,50.8,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000078,루터대학교,경기,사립,대학,2423709.73,6488522.953,31327.742,6519850.694999999,37.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000079,명지대학교,경기,사립,대학,128887718.2,190838632.2,33980462.53,224819094.73,57.3,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000090,서울신학대학교,경기,사립,대학,17601668.93,35895528.39,939937.706,36835466.096,47.8,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000092,서울장신대학교,경기,사립,대학,4157677.24,9477228.274,80112.228,9557340.502,43.5,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000095,성결대학교,경기,사립,대학,37830809.04,60242492.06,11814134.16,72056626.22,52.5,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000101,수원가톨릭대학교,경기,사립,대학,911250.05,8544253.6,0,8544253.6,10.7,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000102,수원대학교,경기,사립,대학,67322387.4,110270214.8,24176951.46,134447166.26,50.1,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000509,신한대학교,경기,사립,대학,55944820.98,84067247.21,6904134.082,90971381.292,61.5,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000558,아신대학교,경기,사립,대학,5423448.34,10273786.95,74107.578,10347894.527999999,52.4,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000108,아주대학교,경기,사립,대학,126332540.9,268941774.3,161094493.8,430036268.1,29.4,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000109,안양대학교,경기,사립,대학,37602240.1,58240648.75,12291168.19,70531816.94,53.3,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000115,용인대학교,경기,사립,대학,46149273,71458017.45,2633951.757,74091969.207,62.3,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000130,중앙승가대학교,경기,사립,대학,556225.69,4112622.388,0,4112622.388,13.5,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000139,차의과학대학교,경기,사립,대학,28921760.21,113975775.7,24643106.8,138618882.5,20.9,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000136,칼빈대학교,경기,사립,대학,13359057.84,16553860.53,0,16553860.53,80.7,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000138,평택대학교,경기,사립,대학,26001282.18,41774611.31,4494966.963,46269578.273,56.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000562,한국공학대학교,경기,사립,대학,60865635.62,103490842.4,48519534.5,152010376.9,40,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000144,한국항공대학교,경기,사립,대학,38195169.2,71898642.42,39909032.95,111807675.37,34.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000151,한세대학교,경기,사립,대학,23046639.84,35496587.36,1692310.638,37188897.997999996,62,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000152,한신대학교,경기,사립,대학,38504388.01,65741946.62,5723871.316,71465817.93599999,53.9,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000156,협성대학교,경기,사립,대학,29082962.91,41498048.65,12216373.89,53714422.54,54.1,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000567,화성의과학대학교,경기,사립,대학,2760569.24,7246451.592,361945.426,7608397.018,36.3,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000032,가야대학교,경남,사립,대학,12007894.72,21535644.78,2616826.765,24152471.545,49.7,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000040,경남대학교,경남,사립,대학,64813106.01,120563057.7,26354909.04,146917966.74,44.1,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000167,부산장신대학교,경남,사립,대학,1937504.37,4056752.738,0,4056752.738,47.8,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,,2,N,2026-08-15T06:33:03.497Z
2023,university,0000122,인제대학교,경남,사립,대학,63450977.27,132069125.9,52715983.95,184785109.85000002,34.3,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000193,창신대학교,경남,사립,대학,13079137.89,27242384.26,1117774.53,28360158.790000003,46.1,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,,1,N,2026-08-15T06:33:03.497Z
2023,university,0000188,경운대학교,경북,사립,대학,34261725.17,59715174.8,8488156.861,68203331.661,50.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000045,경일대학교,경북,사립,대학,47554682.99,90605742.72,15380815.88,105986558.6,44.9,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000046,경주대학교,경북,사립,대학,5359488.52,6184973.746,269381.122,6454354.868000001,83,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000185,김천대학교,경북,사립,대학,16730773.71,29623478.06,1272421.69,30895899.75,54.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000063,대구가톨릭대학교,경북,사립,대학,84516040.54,150744319.2,25491174.99,176235494.19,48,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000061,대구대학교,경북,사립,대학,115422609.3,206182614.2,42676935.61,248859549.81,46.4,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000062,대구예술대학교,경북,사립,대학,3277671.86,5943142.712,100595.302,6043738.014,54.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000042,대구한의대학교,경북,사립,대학,48290502.51,92839009.99,20178082.78,113017092.77,42.7,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000065,대신대학교,경북,사립,대학,3523074.22,6905380.332,112405.66,7017785.992000001,50.2,1,Y,2026-08-15T06:33:03.497Z
2023,university,0000076,동양대학교,경북,사립,대학,27614029.14,50467700.82,3510191.906,53977892.726,51.2,2,Y,2026-08-15T06:33:03.497Z
2023,university,0000111,영남대학교,경북,사립,대학,169931656.2,327044656.9,75488773.34,402533430.24,42.2,1,Y,2026-08-15T06:33:03.497Z
